Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.47	-1.047287	1.327445	0.280158
0.475	-1.198946	1.324597	0.125651
0.48	-1.293255	1.311028	0.017773
0.485	-1.300184	1.32654	0.026356
0.49	-1.335376	1.297284	-0.038092
0.495	-1.367188	1.276793	-0.090395
0.5	-1.35221	1.255105	-0.097105
0.505	-1.321295	1.227419	-0.093876
0.51	-1.351485	1.22142	-0.130065
0.515	-1.405012	1.202213	-0.202799
0.52	-1.391697	1.193789	-0.197908
0.525	-1.383226	1.192842	-0.190384
0.53	-1.344928	1.18709	-0.157838
0.535	-1.284134	1.187653	-0.096481
0.54	-1.223146	1.17093	-0.052216
0.545	-1.194484	1.180796	-0.013688
0.55	-1.179321	1.195264	0.015943
0.555	-1.166905	1.18388	0.016975
0.56	-1.181417	1.173857	-0.00756
0.565	-1.204451	1.208152	0.003701
0.57	-1.202729	1.216679	0.01395
0.575	-1.191286	1.213495	0.022209
0.58	-1.215277	1.211617	-0.00366
0.585	-1.206794	1.224463	0.017669
0.59	-1.167006	1.248573	0.081567
0.595	-1.203607	1.270575	0.066968
0.6	-1.409446	1.254864	-0.154582
0.605	-2.364272	1.242839	-1.121433
0.61	-3.361107	1.234342	-2.126765
0.615	-4.938952	1.230247	-3.708705
0.62	-6.414277	1.196954	-5.217323
0.625	-8.157848	1.186579	-6.971269
0.63	-9.583538	1.109236	-8.474302
0.635	-11.022485	1.024266	-9.998219
0.64	-12.801397	0.908274	-11.893123
0.645	-14.91157	0.775825	-14.135745
0.65	-17.646972	0.612876	-17.034096
0.655	-20.358754	0.411677	-19.947077
0.66	-20.511179	0.189125	-20.322054
0.665	-19.68342	-0.021095	-19.704515
0.67	-19.06273	-0.273147	-19.335877
0.675	-25.011021	-0.585303	-25.596324
0.68	-17.798706	-0.92093	-18.719636
0.685	-14.96512	-1.272168	-16.237288
0.69	-15.151999	-1.663179	-16.815178
0.695	-13.956349	-2.115542	-16.071891
0.7	-12.738932	-2.608759	-15.347691
0.705	-9.981389	-3.085976	-13.067365
0.71	-8.846177	-3.597457	-12.443634
0.715	-7.468145	-4.151868	-11.620013
0.72	-10.018444	-4.754915	-14.773359
0.725	-12.396241	-5.374064	-17.770305
0.73	-13.457421	-6.007303	-19.464724
0.735	-13.505392	-6.711365	-20.216757
0.74	-20.619182	-7.458157	-28.077339
0.745	-24.544282	-8.185779	-32.730061
0.75	-24.335743	-8.990695	-33.326438
0.755	-24.337346	-9.832944	-34.17029
0.76	-25.698222	-10.702386	-36.400608
0.765	-26.926427	-11.616261	-38.542688
0.77	-28.193197	-12.499464	-40.692661
0.775	-29.056884	-13.433151	-42.490035
0.78	-30.942653	-14.420933	-45.363586
0.785	-34.47203	-15.415554	-49.887584
0.79	-35.33815	-16.430442	-51.768592
0.795	-36.958887	-17.45576	-54.414647
0.8	-35.460143	-18.511756	-53.971899
0.805	-35.042746	-19.535049	-54.577795
0.81	-33.088897	-20.522148	-53.611045
0.815	-32.740724	-21.606966	-54.34769
0.82	-31.747235	-22.657188	-54.404423
0.825	-30.701006	-23.708707	-54.409713
0.83	-29.601234	-24.74301	-54.344244
0.835	-27.46241	-25.776803	-53.239213
0.84	-25.989196	-26.779095	-52.768291
0.845	-24.803202	-27.802953	-52.606155
0.85	-23.879496	-28.788878	-52.668374
0.855	-23.074965	-29.779067	-52.854032
0.86	-22.923255	-30.738562	-53.661817
0.865	-22.591083	-31.664386	-54.255469
0.87	-22.383319	-32.504934	-54.888253
0.875	-21.973065	-33.386643	-55.359708
0.88	-21.374532	-34.319582	-55.694114
0.885	-21.038149	-35.124678	-56.162827
0.89	-20.891634	-35.899326	-56.79096
0.895	-20.43696	-36.693338	-57.130298
0.9	-19.027176	-37.470693	-56.497869
0.905	-17.308645	-38.178311	-55.486956
0.91	-15.772116	-38.849537	-54.621653
0.915	-14.587507	-39.515653	-54.10316
0.92	-13.542275	-40.118874	-53.661149
0.925	-12.757166	-40.7442	-53.501366
0.93	-12.064884	-41.287743	-53.352627
0.935	-11.197287	-41.806857	-53.004144
0.94	-10.429235	-42.338196	-52.767431
0.945	-9.983611	-42.754828	-52.738439
0.95	-9.999561	-43.161645	-53.161206
0.955	-9.715482	-43.536591	-53.252073
0.96	-9.259152	-43.858344	-53.117496
0.965	-9.024248	-44.183897	-53.208145
0.97	-9.016299	-44.49613	-53.512429
0.975	-8.944722	-44.780747	-53.725469
0.98	-8.74988	-45.037422	-53.787302
0.985	-8.5511	-45.318256	-53.869356
0.99	-8.290247	-45.541075	-53.831322
0.995	-7.861402	-45.759976	-53.621378
1	-7.626233	-45.968681	-53.594914
1.005	-7.373822	-46.151821	-53.525643
1.01	-7.012551	-46.306501	-53.319052
1.015	-6.814076	-46.45986	-53.273936
1.02	-6.709744	-46.594846	-53.30459
1.025	-6.012201	-46.664774	-52.676975
1.03	-5.128179	-46.759444	-51.887623
1.035	-4.109243	-46.810506	-50.919749
1.04	-3.190928	-46.839673	-50.030601
1.045	-2.387531	-46.871565	-49.259096
1.05	-1.68861	-46.895955	-48.584565
1.055	-1.258389	-46.890637	-48.149026
1.06	-1.286725	-46.874282	-48.161007
1.065	-1.394573	-46.833965	-48.228538
1.07	-1.457107	-46.789245	-48.246352
1.075	-1.547018	-46.714128	-48.261146
1.08	-1.520483	-46.662499	-48.182982
1.085	-1.759464	-46.610579	-48.370043
1.09	-1.904196	-46.52104	-48.425236
1.095	-2.125331	-46.43425	-48.559581
1.1	-2.36689	-46.319354	-48.686244
1.105	-2.527481	-46.202432	-48.729913
1.11	-2.553826	-46.09115	-48.644976
1.115	-2.555639	-45.964376	-48.520015
1.12	-2.451455	-45.833131	-48.284586
1.125	-2.385989	-45.703825	-48.089814
1.13	-2.431319	-45.547761	-47.97908
1.135	-2.576682	-45.413751	-47.990433
1.14	-2.9764	-45.292123	-48.268523
1.145	-3.254435	-45.180988	-48.435423
1.15	-3.51157	-45.049892	-48.561462
1.155	-3.650116	-44.941415	-48.591531
1.16	-3.56995	-44.810315	-48.380265
1.165	-3.628575	-44.669643	-48.298218
1.17	-3.762907	-44.582712	-48.345619
1.175	-3.872987	-44.473367	-48.346354
1.18	-3.898194	-44.375868	-48.274062
1.185	-4.00846	-44.272556	-48.281016
1.19	-4.138352	-44.200176	-48.338528
1.195	-4.166024	-44.113948	-48.279972
1.2	-4.274837	-44.057418	-48.332255
1.205	-4.360105	-43.987127	-48.347232
1.21	-4.414689	-43.915623	-48.330312
1.215	-4.455573	-43.853709	-48.309282
1.22	-4.407984	-43.807815	-48.215799
1.225	-4.46123	-43.78055	-48.24178
1.23	-4.471827	-43.729803	-48.20163
1.235	-4.466832	-43.689145	-48.155977
1.24	-4.492945	-43.658479	-48.151424
1.245	-4.552015	-43.615869	-48.167884
1.25	-4.556085	-43.592966	-48.149051
1.255	-4.581498	-43.586589	-48.168087
1.26	-4.549859	-43.580869	-48.130728
1.265	-4.47348	-43.567172	-48.040652
1.27	-4.369048	-43.564958	-47.934006
1.275	-4.179021	-43.552305	-47.731326
1.28	-4.117041	-43.542649	-47.65969
1.285	-4.018895	-43.508598	-47.527493
1.29	-3.888569	-43.509573	-47.398142
1.295	-3.701853	-43.482291	-47.184144
1.3	-3.663926	-43.47564	-47.139566
1.305	-3.698519	-43.476135	-47.174654
1.31	-3.709472	-43.44685	-47.156322
1.315	-3.759137	-43.449864	-47.209001
1.32	-3.79731	-43.418717	-47.216027
1.325	-3.903785	-43.405931	-47.309716
1.33	-3.984776	-43.394881	-47.379657
1.335	-4.012048	-43.385276	-47.397324
1.34	-4.067814	-43.354563	-47.422377
1.345	-4.099181	-43.348215	-47.447396
1.35	-4.116169	-43.341143	-47.457312
1.355	-4.120345	-43.332883	-47.453228
1.36	-4.153699	-43.31306	-47.466759
1.365	-4.169855	-43.293588	-47.463443
1.37	-4.20639	-43.27872	-47.48511
1.375	-4.249256	-43.235961	-47.485217
1.38	-4.237903	-43.214783	-47.452686
1.385	-4.268389	-43.179185	-47.447574
1.39	-4.28115	-43.178745	-47.459895
1.395	-4.305624	-43.148004	-47.453628
1.4	-4.335732	-43.123472	-47.459204
1.405	-4.361789	-43.117648	-47.479437
1.41	-4.383076	-43.079129	-47.462205
1.415	-4.401963	-43.038546	-47.440509
1.42	-4.418793	-43.010238	-47.429031
1.425	-4.433797	-42.975105	-47.408902
1.43	-4.450682	-42.943161	-47.393843
1.435	-4.459979	-42.926368	-47.386347
1.44	-4.47461	-42.890605	-47.365215
1.445	-4.487829	-42.860423	-47.348252
1.45	-4.522356	-42.840627	-47.362983
1.455	-4.541495	-42.806878	-47.348373
1.46	-4.611193	-42.75427	-47.365463
1.465	-4.619444	-42.724112	-47.343556
1.47	-4.647625	-42.707668	-47.355293
1.475	-4.704009	-42.681764	-47.385773
1.48	-4.760273	-42.67827	-47.438543
1.485	-4.822843	-42.675368	-47.498211
1.49	-4.878755	-42.645073	-47.523828
1.495	-4.9002	-42.628831	-47.529031
1.5	-4.908623	-42.629051	-47.537674
1.505	-4.919245	-42.605233	-47.524478
1.51	-4.938484	-42.579362	-47.517846
1.515	-4.952203	-42.589137	-47.54134
1.52	-4.963715	-42.59693	-47.560645
1.525	-4.965768	-42.592324	-47.558092
1.53	-4.927408	-42.578112	-47.50552
1.535	-4.908035	-42.556902	-47.464937
1.54	-4.857712	-42.519914	-47.377626
1.545	-4.859116	-42.525793	-47.384909
1.55	-4.863262	-42.498156	-47.361418
1.555	-4.863377	-42.51183	-47.375207
1.56	-4.869881	-42.505832	-47.375713
1.565	-4.906495	-42.483335	-47.38983
1.57	-4.948052	-42.477873	-47.425925
1.575	-5.032377	-42.453437	-47.485814
1.58	-5.111329	-42.455712	-47.567041
1.585	-5.129141	-42.417294	-47.546435
1.59	-5.180929	-42.392828	-47.573757
1.595	-5.197841	-42.361108	-47.558949
1.6	-5.186782	-42.334603	-47.521385
1.605	-5.159058	-42.309567	-47.468625
1.61	-5.155216	-42.278382	-47.433598
1.615	-5.154294	-42.249259	-47.403553
1.62	-5.140994	-42.213662	-47.354656
1.625	-5.149932	-42.177927	-47.327859
1.63	-5.151536	-42.150267	-47.301803
1.635	-5.142095	-42.128386	-47.270481
1.64	-5.138477	-42.076576	-47.215053
1.645	-5.13814	-42.034024	-47.172164
1.65	-5.172738	-41.991173	-47.163911
1.655	-5.30069	-41.943269	-47.243959
1.66	-5.347942	-41.916418	-47.26436
1.665	-5.379203	-41.863809	-47.243012
1.67	-5.39124	-41.810236	-47.201476
1.675	-5.427147	-41.749441	-47.176588
1.68	-5.416156	-41.701748	-47.117904
1.685	-5.405669	-41.641241	-47.04691
1.69	-5.42307	-41.598598	-47.021668
1.695	-5.486622	-41.539026	-47.025648
1.7	-5.576573	-41.485044	-47.061617
1.705	-5.678286	-41.435729	-47.114015
1.71	-5.876167	-41.366232	-47.242399
1.715	-6.004076	-41.310676	-47.314752
1.72	-6.120081	-41.264698	-47.384779
1.725	-6.239414	-41.20773	-47.447144
1.73	-6.358847	-41.174471	-47.533318
1.735	-6.546044	-41.091377	-47.637421
1.74	-6.734578	-41.034862	-47.76944
1.745	-6.860288	-40.954143	-47.814431
1.75	-6.901126	-40.853457	-47.754583
1.755	-6.960051	-40.751909	-47.71196
1.76	-7.123078	-40.651384	-47.774462
1.765	-7.272038	-40.534015	-47.806053
1.77	-7.472049	-40.395186	-47.867235
1.775	-7.590314	-40.256094	-47.846408
1.78	-7.737678	-40.074896	-47.812574
1.785	-7.949368	-39.863087	-47.812455
1.79	-8.318773	-39.645279	-47.964052
1.795	-8.771537	-39.381709	-48.153246
1.8	-9.221594	-39.087224	-48.308818
1.805	-9.495185	-38.739162	-48.234347
1.81	-9.639873	-38.40757	-48.047443
1.815	-9.516023	-38.003468	-47.519491
1.82	-9.043826	-37.539954	-46.58378
1.825	-8.044725	-37.041699	-45.086424
1.83	-6.580641	-36.489019	-43.06966
1.835	-4.972226	-35.906235	-40.878461
1.84	-2.213043	-35.263236	-37.476279
1.845	0.016402	-34.522028	-34.505626
1.85	1.659757	-33.75676	-32.097003
1.855	3.890902	-32.954012	-29.06311
1.86	5.756423	-32.069771	-26.313348
1.865	6.680202	-31.12666	-24.446458
1.87	7.559689	-30.163779	-22.60409
1.875	8.906961	-29.085023	-20.178062
1.88	11.093687	-28.039182	-16.945495
1.885	12.138489	-26.920921	-14.782432
1.89	13.381407	-25.74526	-12.363853
1.895	14.555009	-24.488364	-9.933355
1.9	15.447678	-23.250015	-7.802337
1.905	16.402465	-22.004429	-5.601964
1.91	17.408796	-20.599431	-3.190635
1.915	18.736306	-19.217726	-0.48142
1.92	20.626985	-17.818095	2.80889
1.925	21.652931	-16.310437	5.342494
1.93	22.761153	-14.840746	7.920407
1.935	23.282637	-13.321812	9.960825
1.94	25.281271	-11.742531	13.53874
1.945	26.133542	-10.133462	16.00008
1.95	27.408343	-8.525113	18.88323
1.955	28.378735	-6.876792	21.501943
1.96	28.202053	-5.175522	23.026531
1.965	29.304345	-3.483281	25.821064
1.97	29.869911	-1.816445	28.053466
1.975	29.73624	-0.108998	29.627242
1.98	30.40554	1.592319	31.997859
1.985	30.181006	3.285218	33.466224
1.99	30.635473	4.998455	35.633928
1.995	31.125703	6.692023	37.817726
2	30.980911	8.304992	39.285903
2.005	30.979284	9.997829	40.977113
2.01	30.896617	11.676889	42.573506
2.015	31.745589	13.271747	45.017336
2.02	32.088511	14.926136	47.014647
2.025	32.094282	16.569126	48.663408
2.03	31.973556	18.140653	50.114209
2.035	31.248545	19.62617	50.874715
2.04	29.727455	21.139183	50.866638
2.045	27.796606	22.536909	50.333515
2.05	26.081206	23.950188	50.031394
2.055	23.744226	25.322202	49.066428
2.06	22.232474	26.643577	48.876051
2.065	20.854273	27.889713	48.743986
2.07	19.945427	29.047019	48.992446
2.075	19.247184	30.16143	49.408614
2.08	17.649436	31.171285	48.820721
2.085	15.986521	32.212173	48.198694
2.09	14.297533	33.167114	47.464647
2.095	12.709465	34.044921	46.754386
2.1	11.593075	34.914557	46.507632
2.105	10.586013	35.741772	46.327785
2.11	9.790503	36.460089	46.250592
2.115	8.633785	37.186019	45.819804
2.12	8.050519	37.861402	45.911921
2.125	7.408778	38.463984	45.872762
2.13	6.936397	39.038295	45.974692
2.135	6.754879	39.553809	46.308688
2.14	6.61177	40.027149	46.638919
2.145	6.358418	40.50651	46.864928
2.15	5.833754	40.987815	46.821569
2.155	5.001184	41.343072	46.344256
2.16	4.545534	41.689756	46.23529
2.165	4.136318	42.002982	46.1393
2.17	3.886608	42.296236	46.182844
2.175	3.497265	42.53507	46.032335
2.18	3.448364	42.773016	46.22138
2.185	3.343804	42.948446	46.29225
2.19	3.088578	43.057175	46.145753
2.195	2.954276	43.192165	46.146441
2.2	3.072352	43.282455	46.354807
2.205	3.076771	43.339152	46.415923
2.21	3.079597	43.380291	46.459888
2.215	3.092389	43.412999	46.505388
2.22	3.330907	43.369224	46.700131
2.225	3.578871	43.334669	46.91354
2.23	3.777338	43.325497	47.102835
2.235	3.945518	43.28051	47.226028
2.24	3.822056	43.246763	47.068819
2.245	3.772766	43.215735	46.988501
2.25	3.778123	43.173436	46.951559
2.255	3.65239	43.133285	46.785675
2.26	3.68538	43.049506	46.734886
2.265	3.745303	43.005887	46.75119
2.27	3.797865	42.959837	46.757702
2.275	3.804599	42.880436	46.685035
2.28	3.855195	42.824248	46.679443
2.285	3.900102	42.757691	46.657793
2.29	3.946993	42.692376	46.639369
2.295	4.056758	42.636137	46.692895
2.3	3.972551	42.557974	46.530525
2.305	3.977279	42.513689	46.490968
2.31	4.062592	42.470918	46.53351
2.315	4.11277	42.405433	46.518203
2.32	4.206686	42.360364	46.56705
2.325	4.27272	42.328105	46.600825
2.33	4.194644	42.273555	46.468199
2.335	4.129036	42.223558	46.352594
2.34	4.186706	42.16516	46.351866
2.345	4.160666	42.127314	46.28798
2.35	4.186143	42.08848	46.274623
2.355	4.264481	42.040543	46.305024
2.36	4.348566	41.967549	46.316115
2.365	4.411268	41.923117	46.334385
2.37	4.493811	41.876455	46.370266
2.375	4.504644	41.846602	46.351246
2.38	4.606902	41.798642	46.405544
2.385	4.679301	41.781763	46.461064
2.39	4.726982	41.722703	46.449685
2.395	4.806715	41.66322	46.469935
2.4	4.87276	41.621235	46.493995
2.405	4.933453	41.617462	46.550915
2.41	4.92803	41.576359	46.504389
2.415	4.936537	41.516986	46.453523
2.42	4.954421	41.50571	46.460131
2.425	4.920751	41.47019	46.390941
2.43	4.875102	41.470482	46.345584
2.435	4.881357	41.424839	46.306196
2.44	4.910786	41.385621	46.296407
2.445	4.942485	41.348593	46.291078
2.45	4.967008	41.339582	46.30659
2.455	4.992192	41.311086	46.303278
2.46	5.013846	41.275144	46.28899
2.465	5.036013	41.257909	46.293922
2.47	5.067563	41.236772	46.304335
2.475	5.094301	41.210604	46.304905
2.48	5.103848	41.145918	46.249766
2.485	5.070388	41.17454	46.244928
2.49	5.006519	41.144862	46.151381
2.495	5.020545	41.130499	46.151044
2.5	5.071188	41.06866	46.139848
2.505	5.114423	41.054199	46.168622
2.51	5.168986	41.025548	46.194534
2.515	5.199606	40.926758	46.126364
2.52	5.240173	40.893239	46.133412
2.525	5.281201	40.878247	46.159448
2.53	5.323929	40.826351	46.15028
2.535	5.378371	40.779914	46.158285
2.54	5.389374	40.69911	46.088484
2.545	5.407751	40.65059	46.058341
2.55	5.445243	40.609853	46.055096
2.555	5.459546	40.534586	45.994132
2.56	5.52656	40.459802	45.986362
2.565	5.61149	40.43457	46.04606
2.57	5.687812	40.365733	46.053545
2.575	5.763397	40.27461	46.038007
2.58	5.81299	40.177721	45.990711
2.585	5.870251	40.081259	45.95151
2.59	5.960986	40.020306	45.981292
2.595	6.042009	39.924932	45.966941
2.6	6.08044	39.834049	45.914489
2.605	6.106042	39.75343	45.859472
2.61	6.123484	39.620613	45.744097
2.615	6.173543	39.526168	45.699711
2.62	6.301814	39.387265	45.689079
2.625	6.420624	39.259959	45.680583
2.63	6.481101	39.145045	45.626146
2.635	6.556452	39.021467	45.577919
2.64	6.635836	38.856209	45.492045
2.645	6.698625	38.707246	45.405871
2.65	6.743978	38.584441	45.328419
2.655	6.768696	38.445023	45.213719
2.66	6.913327	38.297681	45.211008
2.665	7.087788	38.148973	45.236761
2.67	7.426137	37.997691	45.423828
2.675	7.838861	37.833576	45.672437
2.68	7.932329	37.713427	45.645756
2.685	8.163034	37.582813	45.745847
2.69	8.796074	37.44311	46.239184
2.695	9.138848	37.30752	46.446368
2.7	9.148849	37.118296	46.267145
2.705	9.1526	36.952056	46.104656
2.71	9.167607	36.812938	45.980545
2.715	9.445884	36.650494	46.096378
2.72	9.676945	36.48164	46.158585
2.725	9.880163	36.302443	46.182606
2.73	9.987542	36.09259	46.080132
2.735	10.267345	35.861233	46.128578
2.74	10.673232	35.615719	46.288951
2.745	11.034347	35.390255	46.424602
2.75	11.453461	35.121277	46.574738
2.755	11.981952	34.817732	46.799684
2.76	12.658371	34.468259	47.12663
2.765	13.412676	34.139075	47.551751
2.77	14.069362	33.717381	47.786743
2.775	14.537364	33.314702	47.852066
2.78	14.873183	32.821448	47.694631
2.785	15.032319	32.314323	47.346642
2.79	14.5183	31.773982	46.292282
2.795	13.678573	31.207729	44.886302
2.8	13.464342	30.523194	43.987536
2.805	12.757905	29.874768	42.632673
2.81	10.73804	29.187567	39.925607
2.815	8.183423	28.352731	36.536154
2.82	5.518039	27.510538	33.028577
2.825	2.827778	26.635008	29.462786
2.83	1.023286	25.679622	26.702908
2.835	0.146997	24.633956	24.780953
2.84	-0.616818	23.552171	22.935353
2.845	-1.700603	22.46145	20.760847
2.85	-3.479927	21.265447	17.78552
2.855	-4.866346	20.043963	15.177617
2.86	-6.057214	18.763413	12.706199
2.865	-7.282946	17.432243	10.149297
2.87	-8.209787	16.074246	7.864459
2.875	-8.94735	14.633359	5.686009
2.88	-9.805752	13.148437	3.342685
2.885	-11.337005	11.615191	0.278186
2.89	-13.043689	10.085319	-2.95837
2.895	-13.552912	8.467409	-5.085503
2.9	-13.756601	6.876907	-6.879694
2.905	-14.407109	5.235228	-9.171881
2.91	-16.282464	3.507768	-12.774696
2.915	-17.614051	1.840767	-15.773284
2.92	-18.859945	0.148114	-18.711831
2.925	-20.476324	-1.595289	-22.071613
2.93	-21.885941	-3.28004	-25.165981
2.935	-22.457495	-4.969625	-27.42712
2.94	-22.787456	-6.732056	-29.519512
2.945	-23.134848	-8.445014	-31.579862
2.95	-23.433902	-10.087077	-33.520979
2.955	-23.602124	-11.749567	-35.351691
2.96	-23.900074	-13.474978	-37.375052
2.965	-24.772859	-15.082035	-39.854894
2.97	-25.533872	-16.698871	-42.232743
2.975	-26.105235	-18.374096	-44.479331
2.98	-26.536233	-19.923804	-46.460037
2.985	-26.387418	-21.42527	-47.812688
2.99	-26.110048	-23.018798	-49.128846
2.995	-25.823587	-24.562916	-50.386503
3	-25.396656	-26.005529	-51.402185
3.005	-24.393074	-27.40364	-51.796714
3.01	-23.534485	-28.818011	-52.352496
3.015	-22.452982	-30.095866	-52.548848
3.02	-21.187565	-31.381167	-52.568732
3.025	-19.437203	-32.665331	-52.102534
3.03	-17.874494	-33.763111	-51.637605
3.035	-16.71205	-34.903486	-51.615536
3.04	-15.686748	-35.99202	-51.678768
3.045	-14.905671	-36.980839	-51.88651
3.05	-14.265058	-37.904295	-52.169353
3.055	-14.02431	-38.820022	-52.844332
3.06	-13.766311	-39.66267	-53.428981
3.065	-12.986745	-40.405622	-53.392367
3.07	-11.628715	-41.119825	-52.74854
3.075	-10.441959	-41.780782	-52.222741
3.08	-9.377624	-42.364834	-51.742458
3.085	-8.395578	-42.904916	-51.300494
3.09	-7.659684	-43.389733	-51.049417
3.095	-7.160756	-43.845532	-51.006288
3.1	-6.745456	-44.226628	-50.972084
3.105	-6.405127	-44.567249	-50.972376
3.11	-6.132682	-44.892357	-51.025039
3.115	-5.768363	-45.194877	-50.96324
3.12	-5.337391	-45.444733	-50.782124
3.125	-4.97422	-45.641558	-50.615778
3.13	-4.858861	-45.861789	-50.72065
3.135	-4.815845	-46.010201	-50.826046
3.14	-4.805643	-46.144248	-50.949891
3.145	-4.807824	-46.247046	-51.05487
3.15	-4.57231	-46.35006	-50.92237
3.155	-4.50372	-46.414575	-50.918295
3.16	-4.497624	-46.45251	-50.950134
3.165	-4.336494	-46.49649	-50.832984
3.17	-3.884641	-46.500993	-50.385634
3.175	-3.499803	-46.513604	-50.013407
3.18	-3.138939	-46.527902	-49.666841
3.185	-2.711747	-46.504016	-49.215763
3.19	-2.512357	-46.505158	-49.017515
3.195	-2.313588	-46.486983	-48.800571
3.2	-2.156401	-46.414978	-48.571379
3.205	-2.222561	-46.388098	-48.610659
3.21	-2.294846	-46.356351	-48.651197
3.215	-2.329712	-46.272975	-48.602687
3.22	-2.294141	-46.187327	-48.481468
3.225	-2.095043	-46.119747	-48.21479
3.23	-2.155137	-46.024791	-48.179928
3.235	-2.168476	-45.957635	-48.126111
3.24	-2.122972	-45.911499	-48.034471
3.245	-2.015789	-45.851718	-47.867507
3.25	-2.082505	-45.795807	-47.878312
3.255	-2.201492	-45.72594	-47.927432
3.26	-2.30187	-45.649767	-47.951637
3.265	-2.430404	-45.586402	-48.016806
3.27	-2.604691	-45.533401	-48.138092
3.275	-2.736489	-45.469091	-48.20558
3.28	-2.869848	-45.403268	-48.273116
3.285	-2.980715	-45.35432	-48.335035
3.29	-2.985323	-45.255868	-48.241191
3.295	-2.925248	-45.203389	-48.128637
3.3	-2.856473	-45.146072	-48.002545
3.305	-2.843372	-45.085027	-47.928399
3.31	-2.877847	-45.011112	-47.888959
3.315	-2.872381	-44.964904	-47.837285
3.32	-2.850431	-44.896966	-47.747397
3.325	-2.854827	-44.841722	-47.696549
3.33	-2.930875	-44.794969	-47.725844
3.335	-3.063936	-44.737781	-47.801717
3.34	-3.209471	-44.691674	-47.901145
3.345	-3.309082	-44.6306	-47.939682
