Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.27	-0.523094	0.099634	-0.42346
0.275	-0.528019	0.099619	-0.4284
0.28	-0.544424	0.106021	-0.438403
0.285	-0.533014	0.101068	-0.431946
0.29	-0.504138	0.108223	-0.395915
0.295	-0.476254	0.084233	-0.392021
0.3	-0.456681	0.1122	-0.344481
0.305	-0.461481	0.101964	-0.359517
0.31	-0.477767	0.088977	-0.38879
0.315	-0.492946	0.082065	-0.410881
0.32	-0.492069	0.080166	-0.411903
0.325	-0.445356	0.064092	-0.381264
0.33	-0.428415	0.062307	-0.366108
0.335	-0.421324	0.038103	-0.383221
0.34	-0.413069	0.03848	-0.374589
0.345	-0.417086	0.048097	-0.368989
0.35	-0.42945	0.014335	-0.415115
0.355	-0.442265	-0.027898	-0.470163
0.36	-0.451684	-0.025367	-0.477051
0.365	-0.461726	-0.05123	-0.512956
0.37	-0.464588	-0.065725	-0.530313
0.375	-0.462471	-0.095319	-0.55779
0.38	-0.462978	-0.116962	-0.57994
0.385	-0.592406	-0.139151	-0.731557
0.39	-0.918372	-0.174189	-1.092561
0.395	-1.290254	-0.193877	-1.484131
0.4	-1.829974	-0.207844	-2.037818
0.405	-2.415964	-0.234735	-2.650699
0.41	-2.786463	-0.256859	-3.043322
0.415	-3.064781	-0.277216	-3.341997
0.42	-3.375657	-0.321097	-3.696754
0.425	-4.093322	-0.338845	-4.432167
0.43	-4.622412	-0.397621	-5.020033
0.435	-5.10707	-0.435146	-5.542216
0.44	-5.701996	-0.442438	-6.144434
0.445	-6.219788	-0.455242	-6.67503
0.45	-6.690848	-0.496808	-7.187656
0.455	-7.040165	-0.515506	-7.555671
0.46	-6.889431	-0.526686	-7.416117
0.465	-6.783045	-0.533347	-7.316392
0.47	-6.913942	-0.560214	-7.474156
0.475	-7.089061	-0.616383	-7.705444
0.48	-7.144322	-0.599216	-7.743538
0.485	-7.05037	-0.588469	-7.638839
0.49	-6.931342	-0.60518	-7.536522
0.495	-6.856558	-0.618164	-7.474722
0.5	-6.969272	-0.652662	-7.621934
0.505	-7.114324	-0.668161	-7.782485
0.51	-7.135007	-0.700274	-7.835281
0.515	-7.115062	-0.733526	-7.848588
0.52	-7.046539	-0.728371	-7.77491
0.525	-7.004565	-0.750197	-7.754762
0.53	-6.887415	-0.751283	-7.638698
0.535	-6.782364	-0.770966	-7.55333
0.54	-6.855068	-0.802421	-7.657489
0.545	-6.950843	-0.792852	-7.743695
0.55	-6.915484	-0.7839	-7.699384
0.555	-6.880292	-0.818879	-7.699171
0.56	-6.901686	-0.818336	-7.720022
0.565	-6.873892	-0.849287	-7.723179
0.57	-6.928347	-0.867696	-7.796043
0.575	-7.023024	-0.864817	-7.887841
0.58	-7.143727	-0.888403	-8.03213
0.585	-7.183873	-0.906604	-8.090477
0.59	-7.12771	-0.916195	-8.043905
0.595	-7.060572	-0.92691	-7.987482
0.6	-7.076942	-0.93887	-8.015812
0.605	-7.175243	-0.930806	-8.106049
0.61	-7.168792	-0.921408	-8.0902
0.615	-7.092108	-0.960126	-8.052234
0.62	-7.008396	-0.965615	-7.974011
0.625	-6.947724	-0.993838	-7.941562
0.63	-6.894987	-0.981636	-7.876623
0.635	-6.872418	-0.992743	-7.865161
0.64	-6.91643	-1.004553	-7.920983
0.645	-6.951488	-1.002475	-7.953963
0.65	-7.025704	-1.009364	-8.035068
0.655	-7.104701	-1.02586	-8.130561
0.66	-7.168589	-1.023209	-8.191798
0.665	-7.118846	-1.012721	-8.131567
0.67	-7.055121	-1.034482	-8.089603
0.675	-6.993574	-1.064209	-8.057783
0.68	-6.946631	-1.077737	-8.024368
0.685	-6.943064	-1.071923	-8.014987
0.69	-6.926461	-1.091645	-8.018106
0.695	-6.911608	-1.11139	-8.022998
0.7	-6.954237	-1.101716	-8.055953
0.705	-7.042045	-1.105403	-8.147448
0.71	-7.090199	-1.117414	-8.207613
0.715	-7.134665	-1.14439	-8.279055
0.72	-7.221933	-1.161438	-8.383371
0.725	-7.243417	-1.163431	-8.406848
0.73	-7.198247	-1.177704	-8.375951
0.735	-7.159125	-1.19104	-8.350165
0.74	-7.142935	-1.179335	-8.32227
0.745	-7.119539	-1.171924	-8.291463
0.75	-7.0767	-1.170487	-8.247187
0.755	-7.030374	-1.197026	-8.2274
0.76	-6.993755	-1.209372	-8.203127
0.765	-6.952032	-1.192539	-8.144571
0.77	-6.922652	-1.195982	-8.118634
0.775	-6.894687	-1.224976	-8.119663
0.78	-6.861296	-1.229184	-8.09048
0.785	-6.836465	-1.223563	-8.060028
0.79	-6.854085	-1.231599	-8.085684
0.795	-6.883018	-1.247056	-8.130074
0.8	-6.936849	-1.241434	-8.178283
0.805	-6.988863	-1.240434	-8.229297
0.81	-7.022653	-1.251645	-8.274298
0.815	-7.076749	-1.272063	-8.348812
0.82	-7.043114	-1.254926	-8.29804
0.825	-7.022043	-1.240917	-8.26296
0.83	-7.009055	-1.244159	-8.253214
0.835	-6.997113	-1.246173	-8.243286
0.84	-6.975908	-1.227445	-8.203353
0.845	-6.9512	-1.228395	-8.179595
0.85	-6.923437	-1.223941	-8.147378
0.855	-6.91588	-1.224203	-8.140083
0.86	-6.911101	-1.206575	-8.117676
0.865	-6.905782	-1.202187	-8.107969
0.87	-6.890987	-1.173922	-8.064909
0.875	-6.842091	-1.173184	-8.015275
0.88	-6.655605	-1.148202	-7.803807
0.885	-6.168279	-1.12896	-7.297239
0.89	-5.592184	-1.109944	-6.702128
0.895	-4.448949	-1.112333	-5.561282
0.9	-3.467775	-1.087143	-4.554918
0.905	-2.916304	-1.052425	-3.968729
0.91	-2.517564	-1.053066	-3.57063
0.915	-2.145088	-1.023411	-3.168499
0.92	-1.975613	-0.997092	-2.972705
0.925	-1.816377	-1.008328	-2.824705
0.93	-1.589777	-0.969604	-2.559381
0.935	-1.427981	-0.988957	-2.416938
0.94	-1.381147	-0.962059	-2.343206
0.945	-1.246263	-0.964454	-2.210717
0.95	-1.067581	-0.937538	-2.005119
0.955	-1.170211	-0.931633	-2.101844
0.96	-1.30483	-0.932951	-2.237781
0.965	-1.267136	-0.912113	-2.179249
0.97	-1.078309	-0.920238	-1.998547
0.975	-1.117263	-0.939166	-2.056429
0.98	-1.056145	-0.923346	-1.979491
0.985	-1.05817	-0.917307	-1.975477
0.99	-1.133043	-0.951907	-2.08495
0.995	-1.118664	-0.976598	-2.095262
1	-1.149214	-0.959237	-2.108451
1.005	-1.23057	-0.968075	-2.198645
1.01	-1.273732	-1.000364	-2.274096
1.015	-1.324513	-1.031221	-2.355734
1.02	-1.365108	-1.065393	-2.430501
1.025	-1.315443	-1.069759	-2.385202
1.03	-1.208078	-1.084819	-2.292897
1.035	-1.147789	-1.13488	-2.282669
1.04	-1.048716	-1.165035	-2.213751
1.045	-1.006087	-1.196635	-2.202722
1.05	-0.986597	-1.249747	-2.236344
1.055	-0.98531	-1.30644	-2.29175
1.06	-1.077644	-1.301295	-2.378939
1.065	-1.136886	-1.342768	-2.479654
1.07	-1.187585	-1.404678	-2.592263
1.075	-1.188969	-1.421893	-2.610862
1.08	-1.146414	-1.483163	-2.629577
1.085	-1.043679	-1.560295	-2.603974
1.09	-0.97466	-1.620468	-2.595128
1.095	-0.671473	-1.670553	-2.342026
1.1	-0.600624	-1.700935	-2.301559
1.105	-0.529893	-1.721975	-2.251868
1.11	-0.482449	-1.766583	-2.249032
1.115	-0.433064	-1.803949	-2.237013
1.12	-0.400844	-1.822596	-2.22344
1.125	-0.4063	-1.852451	-2.258751
1.13	-0.397632	-1.878056	-2.275688
1.135	-0.173287	-1.898	-2.071287
1.14	0.030384	-1.916489	-1.886105
1.145	0.121819	-1.930275	-1.808456
1.15	0.1283	-1.934621	-1.806321
1.155	0.04357	-1.95049	-1.90692
1.16	-0.002135	-1.945579	-1.947714
1.165	-0.027326	-1.944757	-1.972083
1.17	-0.063509	-1.953543	-2.017052
1.175	-0.072069	-1.959996	-2.032065
1.18	-0.091006	-1.934867	-2.025873
1.185	-0.113809	-1.92843	-2.042239
1.19	-0.121278	-1.904354	-2.025632
1.195	-0.140972	-1.91296	-2.053932
1.2	-0.2246	-1.897565	-2.122165
1.205	-0.381176	-1.862477	-2.243653
1.21	-0.642973	-1.828908	-2.471881
1.215	-1.410096	-1.831121	-3.241217
1.22	-2.557187	-1.802733	-4.35992
1.225	-3.70812	-1.775783	-5.483903
1.23	-4.863346	-1.750445	-6.613791
1.235	-6.207597	-1.737011	-7.944608
1.24	-7.410861	-1.69839	-9.109251
1.245	-7.984243	-1.665073	-9.649316
1.25	-8.361133	-1.656064	-10.017197
1.255	-8.444058	-1.635999	-10.080057
1.26	-8.272926	-1.597691	-9.870617
1.265	-8.23858	-1.587077	-9.825657
1.27	-8.362161	-1.58778	-9.949941
1.275	-8.383456	-1.568107	-9.951563
1.28	-8.383387	-1.532567	-9.915954
1.285	-8.425632	-1.502479	-9.928111
1.29	-8.509451	-1.507764	-10.017215
1.295	-8.39038	-1.492974	-9.883354
1.3	-8.209822	-1.4837	-9.693522
1.305	-8.172406	-1.497828	-9.670234
1.31	-8.294117	-1.469423	-9.76354
1.315	-8.313778	-1.47352	-9.787298
1.32	-8.235648	-1.472105	-9.707753
1.325	-8.196012	-1.476443	-9.672455
1.33	-8.233568	-1.468486	-9.702054
1.335	-8.018332	-1.481826	-9.500158
1.34	-7.926144	-1.494571	-9.420715
1.345	-7.901745	-1.488195	-9.38994
1.35	-7.87876	-1.502462	-9.381222
1.355	-7.962395	-1.530965	-9.49336
1.36	-7.976394	-1.549135	-9.525529
1.365	-7.911295	-1.565628	-9.476923
1.37	-7.823231	-1.582005	-9.405236
1.375	-7.797683	-1.621926	-9.419609
1.38	-7.844537	-1.633071	-9.477608
1.385	-7.898004	-1.68907	-9.587074
1.39	-7.936888	-1.755031	-9.691919
1.395	-7.901833	-1.834155	-9.735988
1.4	-7.845205	-1.909857	-9.755062
1.405	-7.727563	-1.995273	-9.722836
1.41	-7.623917	-2.089788	-9.713705
1.415	-7.585714	-2.231961	-9.817675
1.42	-7.555808	-2.367736	-9.923544
1.425	-7.493485	-2.511923	-10.005408
1.43	-7.453502	-2.684944	-10.138446
1.435	-7.393817	-2.855925	-10.249742
1.44	-7.332545	-3.015042	-10.347587
1.445	-7.265912	-3.223242	-10.489154
1.45	-7.195633	-3.410825	-10.606458
1.455	-7.089121	-3.61419	-10.703311
1.46	-6.902163	-3.851354	-10.753517
1.465	-6.51477	-4.092662	-10.607432
1.47	-6.054638	-4.345695	-10.400333
1.475	-5.51389	-4.628949	-10.142839
1.48	-5.099499	-4.898718	-9.998217
1.485	-4.693718	-5.190783	-9.884501
1.49	-4.268937	-5.466003	-9.73494
1.495	-3.801882	-5.7526	-9.554482
1.5	-3.47039	-6.011265	-9.481655
1.505	-3.364118	-6.309767	-9.673885
1.51	-3.355199	-6.611974	-9.967173
1.515	-3.229788	-6.883975	-10.113763
1.52	-3.039489	-7.194594	-10.234083
1.525	-2.979538	-7.467795	-10.447333
1.53	-2.954971	-7.720262	-10.675233
1.535	-2.751821	-8.011857	-10.763678
1.54	-2.570745	-8.275445	-10.84619
1.545	-2.402602	-8.509761	-10.912363
1.55	-2.249734	-8.749251	-10.998985
1.555	-2.0269	-8.990765	-11.017665
1.56	-1.847355	-9.202964	-11.050319
1.565	-1.625646	-9.418544	-11.04419
1.57	-1.444307	-9.640894	-11.085201
1.575	-1.164203	-9.843922	-11.008125
1.58	-0.921995	-9.995089	-10.917084
1.585	-0.602411	-10.147717	-10.750128
1.59	-0.171355	-10.312611	-10.483966
1.595	0.200224	-10.484635	-10.284411
1.6	0.219774	-10.633194	-10.41342
1.605	0.11911	-10.755797	-10.636687
1.61	0.133924	-10.934299	-10.800375
1.615	0.322584	-11.058054	-10.73547
1.62	0.519992	-11.169862	-10.64987
1.625	0.773742	-11.271139	-10.497397
1.63	1.139525	-11.390019	-10.250494
1.635	1.216805	-11.512177	-10.295372
1.64	1.349843	-11.614809	-10.264966
1.645	1.619567	-11.711474	-10.091907
1.65	1.898968	-11.807296	-9.908328
1.655	2.106187	-11.905389	-9.799202
1.66	2.111136	-11.986088	-9.874952
1.665	2.040366	-12.062225	-10.021859
1.67	2.10813	-12.128418	-10.020288
1.675	2.349642	-12.21616	-9.866518
1.68	2.516367	-12.266863	-9.750496
1.685	2.621921	-12.323323	-9.701402
1.69	2.731097	-12.372772	-9.641675
1.695	2.910653	-12.43237	-9.521717
1.7	3.086786	-12.476166	-9.38938
1.705	3.098036	-12.506219	-9.408183
1.71	3.036237	-12.561683	-9.525446
1.715	3.219371	-12.622478	-9.403107
1.72	3.263127	-12.642579	-9.379452
1.725	3.294867	-12.680346	-9.385479
1.73	3.336122	-12.719576	-9.383454
1.735	3.30443	-12.737846	-9.433416
1.74	3.149613	-12.747903	-9.59829
1.745	3.215971	-12.756321	-9.54035
1.75	3.253883	-12.777083	-9.5232
1.755	3.225038	-12.781544	-9.556506
1.76	3.14164	-12.772306	-9.630666
1.765	3.036366	-12.767041	-9.730675
1.77	3.064809	-12.77905	-9.714241
1.775	3.045083	-12.790283	-9.7452
1.78	3.108581	-12.780571	-9.67199
1.785	3.194494	-12.764713	-9.570219
1.79	3.285651	-12.748433	-9.462782
1.795	3.198267	-12.749577	-9.55131
1.8	3.062341	-12.723655	-9.661314
1.805	2.933637	-12.703758	-9.770121
1.81	2.916345	-12.720914	-9.804569
1.815	2.802595	-12.689612	-9.887017
1.82	2.728024	-12.640144	-9.91212
1.825	2.661635	-12.584759	-9.923124
1.83	2.588803	-12.565578	-9.976775
1.835	2.581985	-12.563968	-9.981983
1.84	2.568635	-12.53277	-9.964135
1.845	2.531497	-12.496492	-9.964995
1.85	2.482334	-12.472177	-9.989843
1.855	2.437638	-12.460301	-10.022663
1.86	2.368225	-12.438655	-10.07043
1.865	2.314648	-12.407215	-10.092567
1.87	2.27343	-12.380761	-10.107331
1.875	2.248264	-12.35702	-10.108756
1.88	2.269099	-12.315809	-10.04671
1.885	2.272965	-12.302121	-10.029156
1.89	2.283563	-12.271034	-9.987471
1.895	2.263124	-12.265261	-10.002137
1.9	2.257176	-12.231336	-9.97416
1.905	2.26457	-12.187238	-9.922668
1.91	2.235842	-12.181201	-9.945359
1.915	2.214638	-12.170814	-9.956176
1.92	2.184785	-12.153753	-9.968968
1.925	2.161955	-12.1247	-9.962745
1.93	2.1364	-12.124729	-9.988329
1.935	2.111625	-12.104982	-9.993357
1.94	2.069615	-12.077755	-10.00814
1.945	1.996773	-12.0773	-10.080527
1.95	1.921319	-12.051662	-10.130343
1.955	1.828281	-12.0442	-10.215919
1.96	1.778409	-12.020084	-10.241675
1.965	1.7595	-12.001059	-10.241559
1.97	1.750416	-11.972623	-10.222207
1.975	1.737261	-11.94327	-10.206009
1.98	1.74139	-11.929207	-10.187817
1.985	1.760828	-11.890526	-10.129698
1.99	1.791104	-11.852059	-10.060955
1.995	1.810671	-11.828122	-10.017451
2	1.804013	-11.782014	-9.978001
2.005	1.797118	-11.744089	-9.946971
2.01	1.794984	-11.735808	-9.940824
2.015	1.791203	-11.689674	-9.898471
2.02	1.782722	-11.64837	-9.865648
2.025	1.755215	-11.596233	-9.841018
2.03	1.710773	-11.557551	-9.846778
2.035	1.651861	-11.516187	-9.864326
2.04	1.575549	-11.449903	-9.874354
2.045	1.517945	-11.395102	-9.877157
2.05	1.483141	-11.34583	-9.862689
2.055	1.450284	-11.301508	-9.851224
2.06	1.387988	-11.242793	-9.854805
2.065	1.310442	-11.17895	-9.868508
2.07	1.269047	-11.108899	-9.839852
2.075	1.182915	-11.061042	-9.878127
2.08	1.04737	-10.988615	-9.941245
2.085	0.926851	-10.91351	-9.986659
2.09	0.854786	-10.866522	-10.011736
2.095	0.694552	-10.805898	-10.111346
2.1	0.541482	-10.715563	-10.174081
2.105	0.454928	-10.633555	-10.178627
2.11	0.370093	-10.575822	-10.205729
2.115	0.284691	-10.494668	-10.209977
2.12	0.234329	-10.384908	-10.150579
2.125	0.187845	-10.264206	-10.076361
2.13	0.106479	-10.168183	-10.061704
2.135	0.059471	-10.069859	-10.010388
2.14	0.02658	-9.937762	-9.911182
2.145	0.150707	-9.838499	-9.687792
2.15	0.88294	-9.709968	-8.827028
2.155	2.509362	-9.564736	-7.055374
2.16	4.908308	-9.401502	-4.493194
2.165	6.427915	-9.219952	-2.792037
2.17	8.42811	-9.051155	-0.623045
2.175	10.171504	-8.892202	1.279302
2.18	11.774081	-8.669162	3.104919
2.185	12.967266	-8.415306	4.55196
2.19	14.890986	-8.162974	6.728012
2.195	15.957008	-7.89198	8.065028
2.2	16.378331	-7.590849	8.787482
2.205	16.537379	-7.284728	9.252651
2.21	16.209426	-6.910856	9.29857
2.215	15.441966	-6.515385	8.926581
2.22	14.747533	-6.126835	8.620698
2.225	14.396097	-5.70409	8.692007
2.23	14.066967	-5.256621	8.810346
2.235	13.608873	-4.776208	8.832665
2.24	12.914281	-4.196834	8.717447
2.245	12.375462	-3.702051	8.673411
2.25	11.781007	-3.173688	8.607319
2.255	11.453502	-2.560923	8.892579
2.26	10.872015	-1.931966	8.940049
2.265	10.229426	-1.343011	8.886415
2.27	9.706325	-0.715061	8.991264
2.275	9.311051	-0.082107	9.228944
2.28	9.114369	0.624556	9.738925
2.285	8.931918	1.326051	10.257969
2.29	8.620012	2.028523	10.648535
2.295	7.911479	2.731537	10.643016
2.3	6.740097	3.442934	10.183031
2.305	5.392464	4.181551	9.574015
2.31	3.703599	4.885873	8.589472
2.315	1.495361	5.591491	7.086852
2.32	0.016476	6.291234	6.30771
2.325	-0.682369	7.016418	6.334049
2.33	-1.136999	7.717772	6.580773
2.335	-1.543951	8.357959	6.814008
2.34	-2.007872	9.027422	7.01955
2.345	-2.480715	9.669999	7.189284
2.35	-2.990953	10.266995	7.276042
2.355	-3.466253	10.89847	7.432217
2.36	-4.017295	11.457731	7.440436
2.365	-4.561469	12.001938	7.440469
2.37	-4.962572	12.537355	7.574783
2.375	-5.413202	13.0242	7.610998
2.38	-5.876168	13.489943	7.613775
2.385	-6.750595	13.896032	7.145437
2.39	-7.298966	14.27689	6.977924
2.395	-7.531182	14.63329	7.102108
2.4	-7.712814	14.995234	7.28242
2.405	-7.800493	15.304217	7.503724
2.41	-8.029818	15.564212	7.534394
2.415	-8.415734	15.766661	7.350927
2.42	-8.981569	15.984136	7.002567
2.425	-9.211052	16.168512	6.95746
2.43	-9.063652	16.320682	7.25703
2.435	-8.952165	16.428324	7.476159
2.44	-8.966195	16.51934	7.553145
2.445	-8.992361	16.588507	7.596146
2.45	-9.19524	16.620283	7.425043
2.455	-9.244034	16.623343	7.379309
2.46	-9.441749	16.647575	7.205826
2.465	-9.557501	16.627587	7.070086
2.47	-9.522	16.574816	7.052816
2.475	-9.277484	16.508248	7.230764
2.48	-9.436412	16.455086	7.018674
2.485	-9.241766	16.384291	7.142525
2.49	-8.89283	16.299663	7.406833
2.495	-8.617668	16.153735	7.536067
2.5	-8.587832	16.033689	7.445857
2.505	-8.587985	15.929784	7.341799
2.51	-8.31514	15.795427	7.480287
2.515	-8.129795	15.639907	7.510112
2.52	-7.940701	15.521595	7.580894
2.525	-7.72968	15.382277	7.652597
2.53	-7.569955	15.233227	7.663272
2.535	-7.437705	15.092337	7.654632
2.54	-7.498636	14.959815	7.461179
2.545	-7.408356	14.83008	7.421724
2.55	-7.2337	14.708599	7.474899
2.555	-7.181	14.584139	7.403139
2.56	-7.084892	14.473817	7.388925
2.565	-6.999227	14.357513	7.358286
2.57	-6.862473	14.246313	7.38384
2.575	-6.752817	14.121415	7.368598
2.58	-6.62756	14.027163	7.399603
2.585	-6.526403	13.927173	7.40077
2.59	-6.415837	13.853372	7.437535
2.595	-6.302354	13.735609	7.433255
2.6	-6.188767	13.63081	7.442043
2.605	-6.092204	13.54986	7.457656
2.61	-6.043904	13.478018	7.434114
2.615	-5.973052	13.378743	7.405691
2.62	-5.910468	13.296927	7.386459
2.625	-5.870122	13.208148	7.338026
2.63	-5.825786	13.126882	7.301096
2.635	-5.776572	13.064637	7.288065
2.64	-5.736212	12.997994	7.261782
2.645	-5.69886	12.919449	7.220589
2.65	-5.667037	12.858945	7.191908
2.655	-5.643608	12.800596	7.156988
2.66	-5.614146	12.754714	7.140568
2.665	-5.580889	12.694092	7.113203
2.67	-5.552569	12.638792	7.086223
2.675	-5.516301	12.581253	7.064952
2.68	-5.410218	12.534604	7.124386
2.685	-5.312505	12.484701	7.172196
2.69	-5.212475	12.440844	7.228369
2.695	-5.122702	12.367279	7.244577
2.7	-5.023667	12.325843	7.302176
2.705	-4.865118	12.289871	7.424753
2.71	-4.686375	12.216707	7.530332
2.715	-4.53595	12.141306	7.605356
2.72	-4.377499	12.089739	7.71224
2.725	-4.184109	12.027148	7.843039
2.73	-4.083554	11.946579	7.863025
2.735	-3.996478	11.848693	7.852215
2.74	-3.949107	11.79308	7.843973
2.745	-3.923031	11.733993	7.810962
2.75	-3.912522	11.662501	7.749979
2.755	-3.806049	11.592558	7.786509
2.76	-3.648467	11.52738	7.878913
2.765	-3.512657	11.454854	7.942197
2.77	-3.462021	11.355214	7.893193
2.775	-3.402961	11.221406	7.818445
2.78	-3.339513	11.117071	7.777558
2.785	-3.268675	11.003666	7.734991
2.79	-3.136957	10.892084	7.755127
2.795	-3.021714	10.749954	7.72824
2.8	-2.959914	10.589267	7.629353
2.805	-2.915286	10.442316	7.52703
2.81	-2.852973	10.277948	7.424975
2.815	-2.757144	10.077938	7.320794
2.82	-2.603939	9.888721	7.284782
2.825	-2.467372	9.669512	7.20214
2.83	-2.561794	9.442258	6.880464
2.835	-2.7638	9.194414	6.430614
2.84	-3.28065	8.915287	5.634637
2.845	-4.648723	8.648765	4.000042
2.85	-7.000595	8.315666	1.315071
2.855	-8.551388	8.004411	-0.546977
2.86	-9.707199	7.658021	-2.049178
2.865	-11.318728	7.257581	-4.061147
2.87	-12.724425	6.824805	-5.89962
2.875	-14.304515	6.372576	-7.931939
2.88	-15.341918	5.931616	-9.410302
2.885	-16.361761	5.425011	-10.93675
2.89	-16.857614	4.887752	-11.969862
2.895	-16.174701	4.340517	-11.834184
2.9	-15.715123	3.798082	-11.917041
2.905	-14.939165	3.208687	-11.730478
2.91	-13.96752	2.59753	-11.36999
2.915	-13.14879	1.977911	-11.170879
2.92	-12.532951	1.347158	-11.185793
2.925	-11.988255	0.709127	-11.279128
2.93	-11.484061	0.073218	-11.410843
2.935	-10.921595	-0.58699	-11.508585
2.94	-10.550325	-1.201924	-11.752249
2.945	-10.211939	-1.806911	-12.01885
2.95	-10.089678	-2.422817	-12.512495
2.955	-9.686614	-3.052406	-12.73902
2.96	-9.156413	-3.627925	-12.784338
2.965	-8.544011	-4.181734	-12.725745
2.97	-7.629191	-4.725813	-12.355004
2.975	-6.732654	-5.223655	-11.956309
2.98	-5.996798	-5.713022	-11.70982
2.985	-5.295542	-6.236201	-11.531743
2.99	-4.628835	-6.718961	-11.347796
2.995	-4.082101	-7.138895	-11.220996
3	-3.576036	-7.572537	-11.148573
3.005	-3.010024	-7.962831	-10.972855
3.01	-2.392363	-8.338392	-10.730755
3.015	-2.104782	-8.708102	-10.812884
3.02	-1.991749	-9.034313	-11.026062
3.025	-1.555148	-9.361861	-10.917009
3.03	-1.149841	-9.654668	-10.804509
3.035	-0.951847	-9.92256	-10.874407
3.04	-0.433798	-10.198877	-10.632675
3.045	-0.191782	-10.440246	-10.632028
3.05	-0.003654	-10.640362	-10.644016
3.055	0.204382	-10.825646	-10.621264
3.06	0.341732	-10.97328	-10.631548
3.065	0.565668	-11.110995	-10.545327
3.07	0.705361	-11.245955	-10.540594
3.075	0.75761	-11.328848	-10.571238
3.08	0.713467	-11.392545	-10.679078
3.085	0.833214	-11.464299	-10.631085
3.09	0.971666	-11.54995	-10.578284
3.095	1.006126	-11.612872	-10.606746
3.1	1.00286	-11.645066	-10.642206
3.105	1.165648	-11.660349	-10.494701
3.11	1.1425	-11.69625	-10.55375
3.115	1.164884	-11.740572	-10.575688
3.12	1.206643	-11.747219	-10.540576
3.125	1.300465	-11.748527	-10.448062
3.13	1.387202	-11.753173	-10.365971
3.135	1.504533	-11.767079	-10.262546
3.14	1.646345	-11.749347	-10.103002
3.145	1.658826	-11.724964	-10.066138
3.15	1.468017	-11.713566	-10.245549
3.155	1.412981	-11.704207	-10.291226
3.16	1.346106	-11.664892	-10.318786
3.165	1.30785	-11.626719	-10.318869
3.17	1.38657	-11.60004	-10.21347
3.175	1.363939	-11.582591	-10.218652
3.18	1.392565	-11.533694	-10.141129
3.185	1.46472	-11.518006	-10.053286
3.19	1.507809	-11.484216	-9.976407
3.195	1.43652	-11.44855	-10.01203
3.2	1.353188	-11.411532	-10.058344
3.205	1.332423	-11.388425	-10.056002
3.21	1.186762	-11.360125	-10.173363
3.215	1.060089	-11.347001	-10.286912
3.22	0.987331	-11.317259	-10.329928
3.225	1.056821	-11.28205	-10.225229
3.23	1.102294	-11.262945	-10.160651
3.235	1.083635	-11.240909	-10.157274
3.24	1.060342	-11.206793	-10.146451
3.245	1.031358	-11.202899	-10.171541
3.25	0.985827	-11.188387	-10.20256
3.255	1.015143	-11.193648	-10.178505
3.26	0.9855	-11.172359	-10.186859
3.265	0.882144	-11.148968	-10.266824
3.27	0.8114	-11.136332	-10.324932
3.275	0.805887	-11.121776	-10.315889
3.28	0.802381	-11.086001	-10.28362
3.285	0.764414	-11.075301	-10.310887
