Time (s)	ex (deg)	thx (deg)	gazex (deg)
1.275	-14.517801	-60.57093	-75.088731
1.28	-14.511752	-60.624928	-75.13668
1.285	-14.508031	-60.665557	-75.173588
1.29	-14.463435	-60.695355	-75.15879
1.295	-14.444211	-60.732235	-75.176446
1.3	-14.457075	-60.775517	-75.232592
1.305	-14.488752	-60.815298	-75.30405
1.31	-14.502833	-60.845785	-75.348618
1.315	-14.526349	-60.887448	-75.413797
1.32	-14.549684	-60.936851	-75.486535
1.325	-14.572555	-60.988753	-75.561308
1.33	-14.565825	-61.022595	-75.58842
1.335	-14.576556	-61.061829	-75.638385
1.34	-14.591131	-61.100522	-75.691653
1.345	-14.595529	-61.145736	-75.741265
1.35	-14.572148	-61.183945	-75.756093
1.355	-14.491525	-61.223421	-75.714946
1.36	-14.464233	-61.264884	-75.729117
1.365	-14.470938	-61.303436	-75.774374
1.37	-14.450531	-61.32932	-75.779851
1.375	-14.454173	-61.365869	-75.820042
1.38	-14.453712	-61.394708	-75.84842
1.385	-14.466878	-61.412696	-75.879574
1.39	-14.456629	-61.423899	-75.880528
1.395	-14.456879	-61.434799	-75.891678
1.4	-14.462327	-61.444814	-75.907141
1.405	-14.446213	-61.446805	-75.893018
1.41	-14.457848	-61.444454	-75.902302
1.415	-14.461596	-61.454408	-75.916004
1.42	-14.448721	-61.464006	-75.912727
1.425	-14.428519	-61.459179	-75.887698
1.43	-14.364084	-61.444423	-75.808507
1.435	-14.317935	-61.44648	-75.764415
1.44	-14.289174	-61.451476	-75.74065
1.445	-14.28468	-61.442851	-75.727531
1.45	-14.291096	-61.427673	-75.718769
1.455	-14.306865	-61.40395	-75.710815
1.46	-14.312111	-61.385209	-75.69732
1.465	-14.318898	-61.377103	-75.696001
1.47	-14.338043	-61.366873	-75.704916
1.475	-14.382267	-61.359511	-75.741778
1.48	-14.412107	-61.348364	-75.760471
1.485	-14.423445	-61.34849	-75.771935
1.49	-14.432161	-61.349515	-75.781676
1.495	-14.439467	-61.329258	-75.768725
1.5	-14.446642	-61.34244	-75.789082
1.505	-14.453203	-61.344233	-75.797436
1.51	-14.445313	-61.326988	-75.772301
1.515	-14.434391	-61.306875	-75.741266
1.52	-14.424289	-61.297681	-75.72197
1.525	-14.42418	-61.2974	-75.72158
1.53	-14.435291	-61.289551	-75.724842
1.535	-14.449137	-61.292375	-75.741512
1.54	-14.461694	-61.265593	-75.727287
1.545	-14.448092	-61.249104	-75.697196
1.55	-14.431831	-61.243553	-75.675384
1.555	-14.438407	-61.243011	-75.681418
1.56	-14.429478	-61.219145	-75.648623
1.565	-14.427676	-61.211338	-75.639014
1.57	-14.436387	-61.200249	-75.636636
1.575	-14.434985	-61.183195	-75.61818
1.58	-14.426177	-61.172245	-75.598422
1.585	-14.390895	-61.173928	-75.564823
1.59	-14.355339	-61.161151	-75.51649
1.595	-14.346026	-61.161025	-75.507051
1.6	-14.334771	-61.167021	-75.501792
1.605	-14.325608	-61.172763	-75.498371
1.61	-14.332372	-61.170531	-75.502903
1.615	-14.337939	-61.182761	-75.5207
1.62	-14.337074	-61.173397	-75.510471
1.625	-14.341109	-61.171066	-75.512175
1.63	-14.341881	-61.164323	-75.506204
1.635	-14.335543	-61.179399	-75.514942
1.64	-14.331938	-61.187419	-75.519357
1.645	-14.326143	-61.158045	-75.484188
1.65	-14.332374	-61.148025	-75.480399
1.655	-14.335325	-61.144195	-75.47952
1.66	-14.338556	-61.109105	-75.447661
1.665	-14.305036	-61.092055	-75.397091
1.67	-14.282379	-61.076956	-75.359335
1.675	-14.288307	-61.071855	-75.360162
1.68	-14.295029	-61.062695	-75.357724
1.685	-14.293498	-61.060975	-75.354473
1.69	-14.298844	-61.053617	-75.352461
1.695	-14.312052	-61.055118	-75.36717
1.7	-14.31756	-61.063808	-75.381368
1.705	-14.336784	-61.076161	-75.412945
1.71	-14.366723	-61.070944	-75.437667
1.715	-14.38549	-61.066628	-75.452118
1.72	-14.389153	-61.084979	-75.474132
1.725	-14.417042	-61.089133	-75.506175
1.73	-14.471695	-61.096912	-75.568607
1.735	-14.508487	-61.119328	-75.627815
1.74	-14.511128	-61.139043	-75.650171
1.745	-14.539984	-61.142473	-75.682457
1.75	-14.534136	-61.156251	-75.690387
1.755	-14.53703	-61.165703	-75.702733
1.76	-14.580318	-61.179653	-75.759971
1.765	-14.636691	-61.180047	-75.816738
1.77	-14.668898	-61.190487	-75.859385
1.775	-14.700598	-61.207697	-75.908295
1.78	-14.71686	-61.201303	-75.918163
1.785	-14.713011	-61.198572	-75.911583
1.79	-14.710444	-61.2072	-75.917644
1.795	-14.72734	-61.20623	-75.93357
1.8	-14.744593	-61.224888	-75.969481
1.805	-14.72963	-61.226263	-75.955893
1.81	-14.741499	-61.215303	-75.956802
1.815	-14.746932	-61.216322	-75.963254
1.82	-14.73615	-61.205888	-75.942038
1.825	-14.730682	-61.208899	-75.939581
1.83	-14.710264	-61.216434	-75.926698
1.835	-14.722933	-61.196502	-75.919435
1.84	-14.74564	-61.184222	-75.929862
1.845	-14.767311	-61.16971	-75.937021
1.85	-14.769419	-61.146077	-75.915496
1.855	-14.769237	-61.124589	-75.893826
1.86	-14.767591	-61.092931	-75.860522
1.865	-14.764408	-61.090019	-75.854427
1.87	-14.818198	-61.069522	-75.88772
1.875	-14.85564	-61.021401	-75.877041
1.88	-14.8783	-60.982199	-75.860499
1.885	-14.915641	-60.952153	-75.867794
1.89	-14.992652	-60.91553	-75.908182
1.895	-15.087379	-60.888841	-75.97622
1.9	-15.147079	-60.845589	-75.992668
1.905	-15.168344	-60.809699	-75.978043
1.91	-15.224491	-60.764672	-75.989163
1.915	-15.282449	-60.719156	-76.001605
1.92	-15.314232	-60.666478	-75.98071
1.925	-15.314741	-60.580711	-75.895452
1.93	-15.304614	-60.518963	-75.823577
1.935	-15.294403	-60.435308	-75.729711
1.94	-15.283159	-60.345473	-75.628632
1.945	-15.323542	-60.257377	-75.580919
1.95	-15.372535	-60.139369	-75.511904
1.955	-15.415652	-59.988992	-75.404644
1.96	-15.4345	-59.824896	-75.259396
1.965	-15.441949	-59.646967	-75.088916
1.97	-15.427818	-59.420749	-74.848567
1.975	-15.297248	-59.199655	-74.496903
1.98	-14.499794	-58.934844	-73.434638
1.985	-12.58736	-58.60945	-71.19681
1.99	-9.911961	-58.257404	-68.169365
1.995	-7.189445	-57.844563	-65.034008
2	-4.824273	-57.38152	-62.205793
2.005	-1.978546	-56.861544	-58.84009
2.01	-0.349373	-56.2856	-56.634973
2.015	1.080104	-55.657799	-54.577695
2.02	2.050714	-54.989001	-52.938287
2.025	3.333357	-54.249201	-50.915844
2.03	4.761382	-53.433016	-48.671634
2.035	6.774412	-52.552591	-45.778179
2.04	9.514213	-51.617481	-42.103268
2.045	15.832026	-50.636426	-34.8044
2.05	16.142418	-49.609065	-33.466647
2.055	14.236846	-48.483072	-34.246226
2.06	10.677576	-47.306957	-36.629381
2.065	7.709345	-46.090737	-38.381392
2.07	8.352148	-44.82351	-36.471362
2.075	10.380497	-43.530721	-33.150224
2.08	11.897778	-42.160757	-30.262979
2.085	11.835279	-40.750446	-28.915167
2.09	11.604349	-39.275583	-27.671234
2.095	10.719326	-37.74482	-27.025494
2.1	10.539302	-36.179461	-25.640159
2.105	13.555493	-34.578569	-21.023076
2.11	13.509849	-32.912064	-19.402215
2.115	13.84248	-31.228537	-17.386057
2.12	12.852225	-29.448361	-16.596136
2.125	9.451324	-27.650355	-18.199031
2.13	12.599113	-25.875293	-13.27618
2.135	14.876239	-23.981003	-9.104764
2.14	16.380783	-22.092704	-5.711921
2.145	20.209206	-20.175926	0.03328
2.15	19.134234	-18.258064	0.87617
2.155	21.524961	-16.276084	5.248877
2.16	24.86718	-14.254375	10.612805
2.165	29.83743	-12.270897	17.566533
2.17	31.714412	-10.200364	21.514048
2.175	33.750621	-8.065079	25.685542
2.18	35.734958	-6.00814	29.726818
2.185	36.712189	-3.924816	32.787373
2.19	37.166118	-1.859751	35.306367
2.195	37.508789	0.287864	37.796653
2.2	36.969769	2.427376	39.397145
2.205	37.390652	4.526665	41.917317
2.21	38.572926	6.612961	45.185887
2.215	38.887455	8.790328	47.677783
2.22	39.063051	10.871762	49.934813
2.225	38.765734	12.9192	51.684934
2.23	39.192182	14.911274	54.103456
2.235	40.075944	16.948213	57.024157
2.24	40.22017	18.930574	59.150744
2.245	40.093585	20.906115	60.9997
2.25	39.031665	22.800117	61.831782
2.255	37.97664	24.686206	62.662846
2.26	37.474781	26.478369	63.95315
2.265	35.45456	28.298348	63.752908
2.27	34.089695	30.026183	64.115878
2.275	32.86113	31.716098	64.577228
2.28	31.547728	33.323438	64.871166
2.285	28.98944	34.875222	63.864662
2.29	26.891158	36.34652	63.237678
2.295	25.050453	37.801261	62.851714
2.3	24.181092	39.124329	63.305421
2.305	23.269412	40.410717	63.680129
2.31	21.496309	41.640866	63.137175
2.315	19.338247	42.814796	62.153043
2.32	16.857666	43.884428	60.742094
2.325	14.592323	44.919212	59.511535
2.33	12.763298	45.878	58.641298
2.335	11.264768	46.797502	58.06227
2.34	10.260385	47.675151	57.935536
2.345	9.705915	48.470708	58.176623
2.35	9.307182	49.2363	58.543482
2.355	8.714161	49.970356	58.684517
2.36	7.989872	50.670301	58.660173
2.365	7.68738	51.298115	58.985495
2.37	7.254764	51.817844	59.072608
2.375	6.793369	52.358255	59.151624
2.38	6.454922	52.84932	59.304242
2.385	6.425939	53.308993	59.734932
2.39	6.732949	53.71026	60.443209
2.395	7.374744	54.112493	61.487237
2.4	8.763236	54.46046	63.223696
2.405	9.996621	54.782733	64.779354
2.41	10.531136	55.055887	65.587023
2.415	11.087997	55.322204	66.410201
2.42	11.550422	55.597767	67.148189
2.425	11.633932	55.852554	67.486486
2.43	11.386904	56.049173	67.436077
2.435	11.093832	56.229062	67.322894
2.44	10.758357	56.423434	67.181791
2.445	10.509202	56.576861	67.086063
2.45	10.336586	56.738051	67.074637
2.455	10.163187	56.877017	67.040204
2.46	10.080332	56.968398	67.04873
2.465	9.828002	57.066719	66.894721
2.47	9.803786	57.163082	66.966868
2.475	9.801976	57.223527	67.025503
2.48	9.798032	57.314669	67.112701
2.485	9.960322	57.404173	67.364495
2.49	9.866245	57.470114	67.336359
2.495	9.674247	57.545407	67.219654
2.5	9.535381	57.591809	67.12719
2.505	9.618795	57.645695	67.26449
2.51	9.686722	57.696351	67.383073
2.515	9.633891	57.715275	67.349166
2.52	9.523038	57.755576	67.278614
2.525	9.289519	57.804532	67.094051
2.53	9.034935	57.853863	66.888798
2.535	8.789466	57.876566	66.666032
2.54	8.889053	57.916666	66.805719
2.545	9.126532	57.967487	67.094019
2.55	9.550143	57.995119	67.545262
2.555	10.892043	58.032926	68.924969
2.56	12.400264	58.070078	70.470342
2.565	13.270039	58.067641	71.33768
2.57	13.956244	58.123338	72.079582
2.575	14.443543	58.153468	72.597011
2.58	14.82727	58.159054	72.986324
2.585	15.325628	58.161221	73.486849
2.59	15.859296	58.158287	74.017583
2.595	16.126549	58.147542	74.274091
2.6	16.246748	58.154858	74.401606
2.605	16.448447	58.144123	74.59257
2.61	16.597703	58.14219	74.739893
2.615	16.631129	58.132694	74.763823
2.62	16.742678	58.074669	74.817347
2.625	16.848342	58.075097	74.923439
2.63	16.898789	58.042422	74.941211
2.635	16.753817	58.008533	74.76235
2.64	16.733386	57.990854	74.72424
2.645	16.934152	57.94927	74.883422
2.65	17.155081	57.883472	75.038553
2.655	17.301616	57.870823	75.172439
2.66	17.525953	57.868409	75.394362
2.665	17.749378	57.821397	75.570775
2.67	17.913915	57.778768	75.692683
2.675	17.920492	57.766051	75.686543
2.68	18.100764	57.720114	75.820878
2.685	18.277629	57.676481	75.95411
2.69	18.449537	57.673425	76.122962
2.695	18.693774	57.661416	76.35519
2.7	18.9079	57.602951	76.510851
2.705	18.97241	57.562235	76.534645
2.71	19.025569	57.522835	76.548404
2.715	19.124275	57.502519	76.626794
2.72	19.119864	57.507912	76.627776
2.725	18.929309	57.471583	76.400892
2.73	18.70957	57.418111	76.127681
2.735	18.548136	57.419413	75.967549
2.74	18.368107	57.4167	75.784807
2.745	18.234174	57.383142	75.617316
2.75	18.113707	57.334953	75.44866
2.755	18.029655	57.307672	75.337327
2.76	17.987429	57.276985	75.264414
2.765	18.194545	57.237934	75.432479
2.77	18.436573	57.214625	75.651198
2.775	18.601354	57.202872	75.804226
2.78	18.751397	57.215136	75.966533
2.785	18.587367	57.204177	75.791544
2.79	18.376766	57.197365	75.574131
2.795	18.261925	57.197745	75.45967
2.8	18.199396	57.182057	75.381453
2.805	18.209997	57.137089	75.347086
2.81	18.255598	57.134122	75.38972
2.815	18.408198	57.144016	75.552214
2.82	18.548276	57.121854	75.67013
2.825	18.624384	57.11314	75.737524
2.83	18.676337	57.096673	75.77301
2.835	18.670183	57.071501	75.741684
2.84	18.699865	57.069941	75.769806
2.845	18.81397	57.070097	75.884067
2.85	18.929448	57.044835	75.974283
2.855	18.968349	57.044771	76.01312
2.86	19.107429	57.026751	76.13418
2.865	19.153774	56.998566	76.15234
2.87	19.151028	56.987141	76.138169
2.875	19.048783	56.963415	76.012198
2.88	18.98385	56.948837	75.932687
2.885	18.986813	56.933377	75.92019
2.89	19.014159	56.897408	75.911567
2.895	19.082257	56.866566	75.948823
2.9	19.091614	56.820086	75.9117
2.905	19.198782	56.802802	76.001584
2.91	19.318773	56.736983	76.055756
2.915	19.367444	56.713039	76.080483
2.92	19.477487	56.674884	76.152371
2.925	19.615166	56.601348	76.216514
2.93	19.731322	56.55205	76.283372
2.935	19.830853	56.483683	76.314536
2.94	20.101968	56.387321	76.489289
2.945	20.287085	56.274519	76.561604
2.95	20.415467	56.142806	76.558273
2.955	20.523316	56.03858	76.561896
2.96	20.578109	55.876236	76.454345
2.965	20.803425	55.691835	76.49526
2.97	21.087018	55.50971	76.596728
2.975	21.441147	55.289023	76.73017
2.98	21.763147	55.053591	76.816738
2.985	22.2506	54.770337	77.020937
2.99	22.745539	54.494037	77.239576
2.995	23.246272	54.209115	77.455387
3	24.496498	53.885714	78.382212
3.005	25.261814	53.512657	78.774471
3.01	25.84868	53.09134	78.94002
3.015	26.663508	52.678819	79.342327
3.02	27.060443	52.196124	79.256567
3.025	26.21756	51.712236	77.929796
3.03	25.188447	51.178086	76.366533
3.035	23.982102	50.595495	74.577597
3.04	21.293954	49.980623	71.274577
3.045	17.881778	49.327156	67.208934
3.05	14.737309	48.645683	63.382992
3.055	12.435699	47.927923	60.363622
3.06	10.87729	47.170038	58.047328
3.065	9.656356	46.40791	56.064266
3.07	8.354879	45.511278	53.866157
3.075	6.394202	44.663615	51.057817
3.08	4.511072	43.775681	48.286753
3.085	3.046765	42.829179	45.875944
3.09	1.830106	41.807455	43.637561
3.095	1.500296	40.785535	42.285831
3.1	0.747866	39.733973	40.481839
3.105	-0.348368	38.633343	38.284975
3.11	-1.066931	37.452125	36.385194
3.115	-0.15726	36.235694	36.078434
3.12	0.036105	35.0366	35.072705
3.125	0.216213	33.792869	34.009082
3.13	0.545363	32.438797	32.98416
3.135	0.546855	31.059001	31.605856
3.14	0.157123	29.644238	29.801361
3.145	-0.127915	28.209632	28.081717
3.15	-0.585336	26.704065	26.118729
3.155	-2.148273	25.159813	23.01154
3.16	-4.915722	23.597193	18.681471
3.165	-5.941571	22.002822	16.061251
3.17	-6.647595	20.34711	13.699515
3.175	-8.868042	18.637128	9.769086
3.18	-12.687477	16.921348	4.233871
3.185	-13.101751	15.127611	2.02586
3.19	-12.56123	13.283377	0.722147
3.195	-13.809758	11.374215	-2.435543
3.2	-16.556227	9.468216	-7.088011
3.205	-17.80575	7.50222	-10.30353
3.21	-18.59113	5.42142	-13.16971
3.215	-18.562682	3.4417	-15.120982
3.22	-19.185625	1.397578	-17.788047
3.225	-20.396699	-0.796662	-21.193361
3.23	-21.396219	-2.951496	-24.347715
3.235	-21.778124	-5.096427	-26.874551
3.24	-22.522144	-7.286727	-29.808871
3.245	-22.937352	-9.442275	-32.379627
3.25	-23.532899	-11.636962	-35.169861
3.255	-24.890471	-13.847881	-38.738352
3.26	-25.330014	-16.032309	-41.362323
3.265	-25.594516	-18.192365	-43.786881
3.27	-25.654667	-20.439422	-46.094089
3.275	-26.89268	-22.543556	-49.436236
3.28	-27.033315	-24.611348	-51.644663
3.285	-26.810582	-26.682817	-53.493399
3.29	-27.247687	-28.763524	-56.011211
3.295	-27.571091	-30.688263	-58.259354
3.3	-27.688034	-32.601116	-60.28915
3.305	-27.781354	-34.518111	-62.299465
3.31	-27.798841	-36.300695	-64.099536
3.315	-26.929695	-38.083305	-65.013
3.32	-26.123877	-39.805396	-65.929273
3.325	-25.566001	-41.418618	-66.984619
3.33	-23.875069	-43.004468	-66.879537
