Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.955	-3.708681	-16.944486	-20.653167
0.96	-3.732453	-16.788431	-20.520884
0.965	-3.832112	-16.609954	-20.442066
0.97	-3.917939	-16.439809	-20.357748
0.975	-4.014896	-16.239812	-20.254708
0.98	-4.244876	-16.024538	-20.269414
0.985	-4.713906	-15.79232	-20.506226
0.99	-4.918556	-15.533406	-20.451962
0.995	-5.239952	-15.23094	-20.470892
1	-5.712775	-14.874941	-20.587716
1.005	-6.220326	-14.524459	-20.744785
1.01	-6.554606	-14.151966	-20.706572
1.015	-6.989769	-13.727436	-20.717205
1.02	-7.747621	-13.278753	-21.026374
1.025	-8.870233	-12.80781	-21.678043
1.03	-9.313678	-12.319364	-21.633042
1.035	-9.727984	-11.783672	-21.511656
1.04	-10.107312	-11.234423	-21.341735
1.045	-10.035901	-10.664945	-20.700846
1.05	-9.388713	-10.028127	-19.41684
1.055	-8.67242	-9.380732	-18.053152
1.06	-8.168943	-8.706114	-16.875057
1.065	-6.405949	-8.004135	-14.410084
1.07	-4.012314	-7.318308	-11.330622
1.075	-1.587813	-6.585922	-8.173735
1.08	0.642507	-5.836317	-5.19381
1.085	2.598313	-5.035791	-2.437478
1.09	4.275822	-4.249596	0.026226
1.095	5.822084	-3.394541	2.427543
1.1	6.784362	-2.526567	4.257795
1.105	7.933341	-1.65467	6.278671
1.11	8.703111	-0.745323	7.957788
1.115	9.484127	0.127682	9.611809
1.12	10.518648	1.033933	11.552581
1.125	11.014498	1.962804	12.977302
1.13	11.106878	2.826577	13.933455
1.135	11.108829	3.733623	14.842452
1.14	10.999984	4.663326	15.66331
1.145	10.465241	5.589463	16.054704
1.15	9.829662	6.489676	16.319338
1.155	9.281006	7.423351	16.704357
1.16	8.688194	8.310609	16.998803
1.165	8.190196	9.213643	17.403839
1.17	7.448574	10.099983	17.548557
1.175	6.714901	10.958889	17.67379
1.18	5.857636	11.811305	17.668941
1.185	5.020301	12.607179	17.62748
1.19	4.553529	13.404347	17.957876
1.195	4.219168	14.200564	18.419732
1.2	3.90433	14.914372	18.818702
1.205	2.880978	15.595583	18.476561
1.21	1.624701	16.243797	17.868498
1.215	0.471098	16.859789	17.330887
1.22	-0.51792	17.426986	16.909066
1.225	-1.558486	17.955847	16.397361
1.23	-2.07997	18.447217	16.367247
1.235	-2.60063	18.933191	16.332561
1.24	-3.14385	19.347667	16.203817
1.245	-3.703257	19.710174	16.006917
1.25	-3.822063	20.030676	16.208613
1.255	-3.979461	20.364525	16.385064
1.26	-4.118219	20.620405	16.502186
1.265	-4.280891	20.85706	16.576169
1.27	-4.397055	21.031403	16.634348
1.275	-4.465736	21.211759	16.746023
1.28	-4.478605	21.372315	16.89371
1.285	-4.405874	21.495555	17.089681
1.29	-3.826879	21.57543	17.748551
1.295	-3.316776	21.645155	18.328379
1.3	-3.062062	21.699112	18.63705
1.305	-2.898951	21.709329	18.810378
1.31	-2.846731	21.710913	18.864182
1.315	-2.81981	21.705313	18.885503
1.32	-2.755548	21.679711	18.924163
1.325	-2.634544	21.645566	19.011022
1.33	-2.601518	21.56257	18.961052
1.335	-2.603268	21.489083	18.885815
1.34	-2.607089	21.420334	18.813245
1.345	-2.579009	21.329034	18.750025
1.35	-2.572235	21.206491	18.634256
1.355	-2.554613	21.14856	18.593947
1.36	-2.550402	21.064101	18.513699
1.365	-2.474697	20.962884	18.488187
1.37	-2.399772	20.849643	18.449871
1.375	-2.354158	20.755669	18.401511
1.38	-2.33519	20.664486	18.329296
1.385	-2.294263	20.560067	18.265804
1.39	-2.260232	20.444794	18.184562
1.395	-2.217788	20.352353	18.134565
1.4	-2.178278	20.26577	18.087492
1.405	-2.136836	20.161703	18.024867
1.41	-2.103407	20.065963	17.962556
1.415	-2.072535	19.992946	17.920411
1.42	-2.045597	19.897621	17.852024
1.425	-2.019288	19.807563	17.788275
1.43	-1.965141	19.737282	17.772141
1.435	-1.879711	19.680462	17.800751
1.44	-1.807648	19.614314	17.806666
1.445	-1.714999	19.551901	17.836902
1.45	-1.537759	19.480127	17.942368
1.455	-1.394595	19.420689	18.026094
1.46	-1.15643	19.378371	18.221941
1.465	-0.843824	19.332541	18.488717
1.47	-0.689716	19.264729	18.575013
1.475	-0.558635	19.22253	18.663895
1.48	-0.38237	19.167748	18.785378
1.485	-0.217421	19.115814	18.898393
1.49	-0.18832	19.0576	18.86928
1.495	-0.15788	19.017151	18.859271
1.5	-0.055718	18.967651	18.911933
1.505	0.068701	18.930229	18.99893
1.51	0.140828	18.891001	19.031829
1.515	0.217854	18.86173	19.079584
1.52	0.20993	18.810828	19.020758
1.525	0.186153	18.77014	18.956293
1.53	0.170241	18.726011	18.896252
1.535	0.152776	18.687686	18.840462
1.54	0.167951	18.64497	18.812921
1.545	0.218693	18.608541	18.827234
1.55	0.269097	18.557617	18.826714
1.555	0.291748	18.52563	18.817378
1.56	0.340151	18.48579	18.825941
1.565	0.40742	18.440713	18.848133
1.57	0.482499	18.375587	18.858086
1.575	0.601242	18.328865	18.930107
1.58	0.750983	18.277059	19.028042
1.585	0.814818	18.220537	19.035355
1.59	0.894525	18.154225	19.04875
1.595	1.111943	18.11032	19.222263
1.6	1.255314	18.065576	19.32089
1.605	1.311173	17.999928	19.311101
1.61	1.3473	17.940631	19.287931
1.615	1.372886	17.881372	19.254258
1.62	1.434874	17.833424	19.268298
1.625	1.525256	17.768562	19.293818
1.63	1.6136	17.698979	19.312579
1.635	1.621671	17.651384	19.273055
1.64	1.682785	17.608483	19.291268
1.645	1.714923	17.563679	19.278602
1.65	1.752677	17.500466	19.253143
1.655	1.845833	17.460639	19.306472
1.66	1.834843	17.422433	19.257276
1.665	1.808023	17.364531	19.172554
1.67	1.790793	17.296768	19.087561
1.675	1.77857	17.270066	19.048636
1.68	1.760186	17.235302	18.995488
1.685	1.802315	17.198708	19.001023
1.69	1.831966	17.142724	18.97469
1.695	1.830378	17.090885	18.921263
1.7	1.887962	17.037501	18.925463
1.705	1.942285	16.9886	18.930885
1.71	1.985097	16.930995	18.916092
1.715	2.058296	16.896045	18.954341
1.72	2.191751	16.855943	19.047694
1.725	2.246229	16.766351	19.01258
1.73	2.299498	16.694191	18.993689
1.735	2.452701	16.655864	19.108565
1.74	2.644672	16.597502	19.242174
1.745	2.84169	16.53175	19.37344
1.75	3.014891	16.460086	19.474977
1.755	3.082819	16.392685	19.475504
1.76	3.153623	16.32638	19.480003
1.765	3.317072	16.252509	19.569581
1.77	3.547094	16.158887	19.705981
1.775	3.809615	16.094042	19.903657
1.78	4.086218	15.996655	20.082873
1.785	4.386354	15.900165	20.286519
1.79	4.609393	15.79327	20.402663
1.795	4.671364	15.695093	20.366457
1.8	4.836881	15.572809	20.40969
1.805	5.006466	15.437974	20.44444
1.81	5.178406	15.283327	20.461733
1.815	5.497074	15.147263	20.644337
1.82	5.540624	14.978216	20.51884
1.825	5.193427	14.783603	19.97703
1.83	4.717722	14.539327	19.257049
1.835	3.187794	14.306411	17.494205
1.84	0.659429	14.036814	14.696243
1.845	-1.608854	13.742937	12.134083
1.85	-4.098817	13.412494	9.313677
1.855	-7.062	13.02964	5.96764
1.86	-8.844793	12.642456	3.797663
1.865	-10.016823	12.209642	2.192819
1.87	-11.190849	11.712728	0.521879
1.875	-12.97505	11.229228	-1.745822
1.88	-14.97627	10.682525	-4.293745
1.885	-16.701188	10.077886	-6.623302
1.89	-18.266367	9.44169	-8.824677
1.895	-19.75155	8.804252	-10.947298
1.9	-21.103684	8.126355	-12.977329
1.905	-21.896911	7.370214	-14.526697
1.91	-22.762278	6.611212	-16.151066
1.915	-23.96302	5.855193	-18.107827
1.92	-25.076684	5.031424	-20.04526
1.925	-25.490719	4.200018	-21.290701
1.93	-25.559445	3.346478	-22.212967
1.935	-24.930506	2.449953	-22.480553
1.94	-24.353929	1.582311	-22.771618
1.945	-23.478125	0.686588	-22.791537
1.95	-22.505127	-0.240069	-22.745196
1.955	-21.429542	-1.122536	-22.552078
1.96	-20.434138	-2.013345	-22.447483
1.965	-19.522604	-2.937823	-22.460427
1.97	-18.518858	-3.848575	-22.367433
1.975	-17.200008	-4.730857	-21.930865
1.98	-15.847798	-5.611164	-21.458962
1.985	-14.890005	-6.451795	-21.3418
1.99	-14.0368	-7.268797	-21.305597
1.995	-13.261303	-8.107969	-21.369272
2	-12.781016	-8.920687	-21.701703
2.005	-12.550308	-9.694725	-22.245033
2.01	-12.217333	-10.470039	-22.687372
2.015	-11.332223	-11.230723	-22.562946
2.02	-10.063184	-11.959048	-22.022232
2.025	-8.563037	-12.66286	-21.225897
2.03	-7.072505	-13.361945	-20.43445
2.035	-5.694621	-13.99469	-19.689311
2.04	-4.452358	-14.604471	-19.056829
2.045	-3.893124	-15.201987	-19.095111
2.05	-3.331906	-15.748605	-19.080511
2.055	-2.467367	-16.26326	-18.730627
2.06	-2.238192	-16.760015	-18.998207
2.065	-2.057284	-17.20447	-19.261754
2.07	-1.856114	-17.638201	-19.494315
2.075	-1.602622	-18.041209	-19.643831
2.08	-1.486795	-18.410239	-19.897034
2.085	-1.523923	-18.730685	-20.254608
2.09	-1.530129	-19.029226	-20.559355
2.095	-1.404021	-19.276198	-20.680219
2.1	-1.320816	-19.50614	-20.826956
2.105	-1.19662	-19.731735	-20.928355
2.11	-1.064937	-19.958292	-21.023229
2.115	-0.995599	-20.129475	-21.125074
2.12	-0.806497	-20.284753	-21.09125
2.125	-0.562426	-20.428025	-20.990451
2.13	-0.357332	-20.554973	-20.912305
2.135	-0.108617	-20.654023	-20.76264
2.14	0.199921	-20.735373	-20.535452
2.145	0.270203	-20.828305	-20.558102
2.15	0.278344	-20.917506	-20.639162
2.155	0.220423	-20.969379	-20.748956
2.16	0.106559	-20.997541	-20.890982
2.165	0.240765	-21.053768	-20.813003
2.17	0.416923	-21.070326	-20.653403
2.175	0.367567	-21.069669	-20.702102
2.18	0.279694	-21.066121	-20.786427
2.185	0.230996	-21.052782	-20.821786
2.19	0.163028	-21.052741	-20.889713
2.195	0.03508	-21.040961	-21.005881
2.2	-0.132838	-21.035636	-21.168474
2.205	-0.219948	-21.01942	-21.239368
2.21	-0.257943	-20.994274	-21.252217
2.215	-0.232447	-20.956918	-21.189365
2.22	-0.300432	-20.934395	-21.234827
2.225	-0.306723	-20.905868	-21.212591
2.23	-0.296691	-20.888084	-21.184775
2.235	-0.389571	-20.867514	-21.257085
2.24	-0.412094	-20.833611	-21.245705
2.245	-0.313863	-20.810782	-21.124645
2.25	-0.188538	-20.809704	-20.998242
2.255	-0.108344	-20.788234	-20.896578
2.26	-0.090497	-20.782253	-20.87275
2.265	-0.113452	-20.770666	-20.884118
2.27	-0.120867	-20.756839	-20.877706
2.275	-0.012655	-20.747779	-20.760434
2.28	-0.004698	-20.739482	-20.74418
2.285	-0.081362	-20.742415	-20.823777
2.29	-0.078879	-20.742939	-20.821818
2.295	-0.202679	-20.718465	-20.921144
2.3	-0.294207	-20.716607	-21.010814
2.305	-0.345372	-20.729926	-21.075298
2.31	-0.421282	-20.742316	-21.163598
2.315	-0.45683	-20.742868	-21.199698
2.32	-0.450159	-20.74597	-21.196129
2.325	-0.389152	-20.737902	-21.127054
2.33	-0.251326	-20.760312	-21.011638
2.335	-0.129719	-20.762102	-20.891821
2.34	-0.078674	-20.753352	-20.832026
2.345	-0.089507	-20.766203	-20.85571
2.35	-0.01207	-20.772871	-20.784941
2.355	0.028961	-20.75559	-20.726629
2.36	0.002193	-20.743133	-20.74094
2.365	-0.026806	-20.733413	-20.760219
2.37	0.043857	-20.738822	-20.694965
2.375	0.065495	-20.722298	-20.656803
2.38	0.086166	-20.715211	-20.629045
2.385	0.08	-20.700895	-20.620895
2.39	0.057268	-20.70771	-20.650442
2.395	0.056616	-20.692494	-20.635878
2.4	0.01543	-20.67066	-20.65523
2.405	-0.042735	-20.672691	-20.715426
2.41	-0.096289	-20.647835	-20.744124
2.415	-0.113465	-20.621685	-20.73515
2.42	-0.110851	-20.599619	-20.71047
2.425	-0.060187	-20.578181	-20.638368
2.43	0.002117	-20.586426	-20.584309
2.435	0.05178	-20.57696	-20.52518
2.44	0.067503	-20.569834	-20.502331
2.445	0.058134	-20.567827	-20.509693
2.45	0.051212	-20.572171	-20.520959
2.455	0.022362	-20.540939	-20.518577
2.46	-0.026708	-20.525027	-20.551735
2.465	-0.073645	-20.520381	-20.594026
2.47	-0.103478	-20.50768	-20.611158
2.475	-0.138763	-20.485821	-20.624584
2.48	-0.193403	-20.460297	-20.6537
2.485	-0.259441	-20.442409	-20.70185
2.49	-0.373909	-20.41894	-20.792849
2.495	-0.428415	-20.404604	-20.833019
2.5	-0.488447	-20.379599	-20.868046
2.505	-0.571169	-20.355423	-20.926592
2.51	-0.621361	-20.329812	-20.951173
2.515	-0.670173	-20.287267	-20.95744
2.52	-0.696103	-20.254633	-20.950736
2.525	-0.7356	-20.224375	-20.959975
2.53	-0.792918	-20.189025	-20.981943
2.535	-0.803795	-20.133331	-20.937126
2.54	-0.809457	-20.076167	-20.885624
2.545	-0.819191	-20.044691	-20.863882
2.55	-0.847581	-19.964437	-20.812018
2.555	-0.868099	-19.873125	-20.741224
2.56	-0.887406	-19.799601	-20.687007
2.565	-0.910934	-19.734046	-20.64498
2.57	-0.959133	-19.655012	-20.614145
2.575	-1.147609	-19.573019	-20.720628
2.58	-1.347786	-19.476215	-20.824001
2.585	-1.510825	-19.373184	-20.884009
2.59	-1.739546	-19.259568	-20.999114
2.595	-1.884775	-19.122394	-21.007169
2.6	-1.986545	-18.978945	-20.96549
2.605	-2.061527	-18.808336	-20.869863
2.61	-2.253985	-18.615513	-20.869498
2.615	-2.621601	-18.391296	-21.012897
2.62	-2.854038	-18.149826	-21.003864
2.625	-3.030032	-17.907573	-20.937605
2.63	-3.291263	-17.655843	-20.947106
2.635	-3.430568	-17.336114	-20.766682
2.64	-3.656773	-17.060937	-20.71771
2.645	-3.89444	-16.72234	-20.61678
2.65	-4.215758	-16.360201	-20.575959
2.655	-4.73854	-15.981707	-20.720247
2.66	-5.336887	-15.575416	-20.912303
2.665	-5.850575	-15.117981	-20.968556
2.67	-6.711109	-14.681318	-21.392427
2.675	-7.404303	-14.191671	-21.595974
2.68	-7.657113	-13.67922	-21.336333
2.685	-7.690703	-13.147761	-20.838464
2.69	-7.109	-12.539655	-19.648655
2.695	-6.620066	-11.915123	-18.535189
2.7	-5.778292	-11.289778	-17.06807
2.705	-4.693796	-10.624802	-15.318598
2.71	-2.210662	-9.900723	-12.111385
2.715	0.127028	-9.160287	-9.033259
2.72	2.016143	-8.419444	-6.403301
2.725	3.399959	-7.634709	-4.23475
2.73	5.203862	-6.860238	-1.656376
2.735	6.507513	-6.027961	0.479552
2.74	7.521719	-5.161489	2.36023
2.745	8.468447	-4.330672	4.137775
2.75	9.8247	-3.48558	6.33912
2.755	10.714162	-2.584443	8.129719
2.76	11.770216	-1.64897	10.121246
2.765	12.820663	-0.722365	12.098298
2.77	12.995549	0.204016	13.199565
2.775	13.499523	1.144468	14.643991
2.78	13.612744	2.084842	15.697586
2.785	13.818399	3.033992	16.852391
2.79	13.360202	3.962233	17.322435
2.795	12.948756	4.908111	17.856867
2.8	11.985238	5.840223	17.825461
2.805	11.181717	6.768596	17.950313
2.81	10.087836	7.641067	17.728903
2.815	9.402239	8.531063	17.933302
2.82	8.791404	9.384585	18.175989
2.825	8.150314	10.231119	18.381433
2.83	7.497707	11.058179	18.555886
2.835	6.887983	11.876215	18.764198
2.84	6.48733	12.656857	19.144187
2.845	6.193101	13.391742	19.584843
2.85	4.739164	14.132442	18.871606
2.855	3.383109	14.848592	18.231701
2.86	2.177323	15.482756	17.660079
2.865	1.069639	16.111547	17.181186
2.87	-0.091847	16.70275	16.610903
2.875	-0.521832	17.311192	16.78936
2.88	-0.837382	17.834578	16.997196
2.885	-1.158273	18.310202	17.151929
2.89	-1.639702	18.787862	17.14816
2.895	-2.111259	19.25705	17.145791
2.9	-2.47337	19.680644	17.207274
2.905	-2.77208	20.034671	17.262591
2.91	-3.026552	20.354082	17.32753
2.915	-3.226776	20.665018	17.438242
2.92	-3.560979	20.926478	17.365499
2.925	-3.990877	21.164319	17.173442
2.93	-4.355296	21.387641	17.032345
2.935	-4.565355	21.573876	17.008521
2.94	-4.590514	21.738864	17.14835
2.945	-4.507208	21.884453	17.377245
2.95	-4.187453	21.990843	17.80339
2.955	-3.86501	22.098674	18.233664
2.96	-3.587805	22.177238	18.589433
2.965	-3.338643	22.229552	18.890909
2.97	-3.193743	22.25992	19.066177
2.975	-3.184168	22.279735	19.095567
2.98	-3.220178	22.274242	19.054064
2.985	-3.197283	22.249781	19.052498
2.99	-3.264117	22.209505	18.945388
2.995	-3.223146	22.170436	18.94729
3	-3.098902	22.106915	19.008013
3.005	-2.958349	22.041127	19.082778
3.01	-2.97517	21.965436	18.990266
3.015	-3.171228	21.894084	18.722856
3.02	-3.188701	21.825956	18.637255
3.025	-3.112568	21.75341	18.640842
3.03	-2.973175	21.650816	18.677641
3.035	-2.836827	21.58638	18.749553
3.04	-2.716657	21.504495	18.787838
3.045	-2.599099	21.397483	18.798384
3.05	-2.50202	21.327146	18.825126
3.055	-2.433279	21.242749	18.80947
3.06	-2.429721	21.142307	18.712586
3.065	-2.374929	21.082687	18.707758
3.07	-2.292753	20.990969	18.698216
3.075	-2.251788	20.936003	18.684215
3.08	-2.175358	20.863177	18.687819
3.085	-2.109252	20.786946	18.677694
3.09	-2.064155	20.702611	18.638456
3.095	-2.026027	20.643558	18.617531
3.1	-1.989988	20.58973	18.599742
3.105	-1.951723	20.513482	18.561759
3.11	-1.916786	20.426025	18.509239
3.115	-1.884284	20.373478	18.489194
3.12	-1.851693	20.321015	18.469322
3.125	-1.821274	20.262064	18.44079
3.13	-1.794937	20.189126	18.394189
3.135	-1.766277	20.143365	18.377088
3.14	-1.733624	20.105143	18.371519
3.145	-1.685718	20.05453	18.368812
3.15	-1.643575	19.995207	18.351632
3.155	-1.553277	19.9587	18.405423
3.16	-1.426498	19.923944	18.497446
3.165	-1.293197	19.885512	18.592315
3.17	-1.188547	19.825167	18.63662
3.175	-1.12441	19.808271	18.683861
3.18	-1.088773	19.792988	18.704215
3.185	-1.075705	19.750865	18.67516
3.19	-1.037504	19.704773	18.667269
3.195	-0.978885	19.692551	18.713666
3.2	-0.865815	19.666702	18.800887
3.205	-0.809719	19.6459	18.836181
3.21	-0.814406	19.607918	18.793512
3.215	-0.808664	19.594544	18.78588
3.22	-0.805535	19.584835	18.7793
3.225	-0.800077	19.542403	18.742326
3.23	-0.795046	19.51016	18.715114
3.235	-0.775074	19.498227	18.723153
3.24	-0.718129	19.491298	18.773169
3.245	-0.648835	19.486583	18.837748
3.25	-0.597763	19.462653	18.86489
3.255	-0.564863	19.465341	18.900478
3.26	-0.496863	19.450682	18.953819
3.265	-0.465475	19.426461	18.960986
3.27	-0.349495	19.392449	19.042954
3.275	-0.251558	19.383956	19.132398
3.28	-0.107863	19.369056	19.261193
3.285	-0.062895	19.353778	19.290883
3.29	0.009425	19.316975	19.3264
3.295	0.034807	19.314124	19.348931
3.3	0.022589	19.309166	19.331755
3.305	0.056512	19.28563	19.342142
3.31	0.098192	19.251429	19.349621
3.315	0.11187	19.241746	19.353616
3.32	0.138078	19.235812	19.37389
3.325	0.146297	19.204177	19.350474
3.33	0.237677	19.159628	19.397305
3.335	0.247533	19.154762	19.402295
3.34	0.23871	19.133908	19.372618
