Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.44	6.284097	-4.854932	1.429165
0.445	6.202872	-4.815792	1.38708
0.45	6.122261	-4.770841	1.35142
0.455	6.147526	-4.712791	1.434735
0.46	6.159222	-4.645412	1.51381
0.465	6.052904	-4.582958	1.469946
0.47	5.937721	-4.514099	1.423622
0.475	5.776081	-4.453303	1.322778
0.48	5.690933	-4.379209	1.311724
0.485	5.567023	-4.306566	1.260457
0.49	5.363859	-4.23399	1.129869
0.495	5.138488	-4.172265	0.966223
0.5	4.97228	-4.1042	0.86808
0.505	4.848408	-4.042292	0.806116
0.51	4.711937	-3.988432	0.723505
0.515	4.603015	-3.94188	0.661135
0.52	4.505841	-3.883506	0.622335
0.525	4.427695	-3.819547	0.608148
0.53	4.356563	-3.764643	0.59192
0.535	4.299178	-3.717849	0.581329
0.54	4.283607	-3.662442	0.621165
0.545	4.288245	-3.613029	0.675216
0.55	4.272021	-3.572877	0.699144
0.555	4.257868	-3.549788	0.70808
0.56	4.22164	-3.496453	0.725187
0.565	4.191027	-3.466937	0.72409
0.57	4.158088	-3.447727	0.710361
0.575	4.133426	-3.44164	0.691786
0.58	4.107573	-3.398201	0.709372
0.585	4.093679	-3.370849	0.72283
0.59	4.085098	-3.370412	0.714686
0.595	4.102642	-3.37166	0.730982
0.6	4.187294	-3.349904	0.83739
0.605	4.181887	-3.314834	0.867053
0.61	4.158185	-3.292571	0.865614
0.615	4.105373	-3.278086	0.827287
0.62	3.973052	-3.232192	0.74086
0.625	3.94018	-3.208876	0.731304
0.63	3.929135	-3.209682	0.719453
0.635	3.913763	-3.20027	0.713493
0.64	3.888783	-3.152815	0.735968
0.645	3.858849	-3.122541	0.736308
0.65	3.828577	-3.11643	0.712147
0.655	3.793606	-3.095135	0.698471
0.66	3.763751	-3.073398	0.690353
0.665	3.686846	-3.068791	0.618055
0.67	3.575173	-3.07452	0.500653
0.675	3.486697	-3.095719	0.390978
0.68	3.50687	-3.091009	0.415861
0.685	3.568336	-3.095536	0.4728
0.69	3.619261	-3.126733	0.492528
0.695	3.597878	-3.181708	0.41617
0.7	3.260666	-3.208673	0.051993
0.705	2.465492	-3.259125	-0.793633
0.71	0.603089	-3.308078	-2.704989
0.715	-1.229108	-3.405451	-4.634559
0.72	-3.491057	-3.492238	-6.983295
0.725	-4.778972	-3.591145	-8.370117
0.73	-6.555135	-3.729292	-10.284427
0.735	-8.485149	-3.886055	-12.371204
0.74	-10.057326	-4.032835	-14.090161
0.745	-11.728129	-4.237121	-15.96525
0.75	-12.771858	-4.496946	-17.268804
0.755	-13.964683	-4.761463	-18.726146
0.76	-15.191236	-5.030847	-20.222083
0.765	-16.40576	-5.353334	-21.759094
0.77	-18.141424	-5.713827	-23.855251
0.775	-18.424894	-6.106025	-24.530919
0.78	-19.016156	-6.511521	-25.527677
0.785	-19.97987	-6.958107	-26.937977
0.79	-20.530996	-7.468112	-27.999108
0.795	-21.073012	-8.004757	-29.077769
0.8	-21.57257	-8.573598	-30.146168
0.805	-21.576782	-9.131079	-30.707861
0.81	-21.686415	-9.722824	-31.409239
0.815	-21.334844	-10.368344	-31.703188
0.82	-20.313143	-11.007879	-31.321022
0.825	-19.800457	-11.642509	-31.442966
0.83	-19.153961	-12.306876	-31.460837
0.835	-18.162644	-12.984378	-31.147022
0.84	-17.388651	-13.619699	-31.00835
0.845	-16.819942	-14.280211	-31.100153
0.85	-16.292291	-14.918734	-31.211025
0.855	-15.979509	-15.523798	-31.503307
0.86	-15.247099	-16.13108	-31.378179
0.865	-14.473412	-16.708205	-31.181617
0.87	-13.631545	-17.281492	-30.913037
0.875	-13.194479	-17.85928	-31.053759
0.88	-13.14109	-18.372813	-31.513903
0.885	-12.793054	-18.908163	-31.701217
0.89	-12.364149	-19.425188	-31.789337
0.895	-11.912887	-19.920123	-31.83301
0.9	-11.610188	-20.401965	-32.012153
0.905	-11.331704	-20.822311	-32.154015
0.91	-11.150649	-21.261684	-32.412333
0.915	-10.989764	-21.664628	-32.654392
0.92	-10.876879	-22.059358	-32.936237
0.925	-10.841478	-22.466472	-33.30795
0.93	-10.881746	-22.845795	-33.727541
0.935	-10.983625	-23.210856	-34.194481
0.94	-10.895012	-23.551102	-34.446114
0.945	-10.784042	-23.8839	-34.667942
0.95	-10.726462	-24.1928	-34.919262
0.955	-10.572648	-24.492556	-35.065204
0.96	-10.249513	-24.806665	-35.056178
0.965	-9.9241	-25.11286	-35.03696
0.97	-9.728501	-25.382491	-35.110992
0.975	-9.496501	-25.641267	-35.137768
0.98	-9.237261	-25.886281	-35.123542
0.985	-8.977774	-26.120362	-35.098136
0.99	-8.555199	-26.360217	-34.915416
0.995	-7.996899	-26.589359	-34.586258
1	-7.635495	-26.802056	-34.437551
1.005	-7.489487	-27.036521	-34.526008
1.01	-7.171087	-27.221543	-34.39263
1.015	-6.738189	-27.395317	-34.133506
1.02	-6.303494	-27.582513	-33.886007
1.025	-5.964258	-27.760138	-33.724396
1.03	-5.613157	-27.93965	-33.552807
1.035	-5.283558	-28.103345	-33.386903
1.04	-4.940161	-28.246057	-33.186218
1.045	-4.862721	-28.394677	-33.257398
1.05	-4.710247	-28.518951	-33.229198
1.055	-4.566801	-28.654625	-33.221426
1.06	-4.446723	-28.788081	-33.234804
1.065	-4.32584	-28.891603	-33.217443
1.07	-4.289807	-28.987419	-33.277226
1.075	-4.188173	-29.091802	-33.279975
1.08	-4.245355	-29.205154	-33.450509
1.085	-4.417011	-29.297689	-33.7147
1.09	-4.479124	-29.380755	-33.859879
1.095	-4.136553	-29.458538	-33.595091
1.1	-3.869787	-29.501159	-33.370946
1.105	-3.732011	-29.568546	-33.300557
1.11	-3.548616	-29.656085	-33.204701
1.115	-3.341988	-29.708588	-33.050576
1.12	-3.260982	-29.73044	-32.991422
1.125	-3.266176	-29.757403	-33.023579
1.13	-3.239683	-29.79968	-33.039363
1.135	-3.279715	-29.825914	-33.105629
1.14	-3.34892	-29.825285	-33.174205
1.145	-3.413345	-29.838605	-33.25195
1.15	-3.495437	-29.849758	-33.345195
1.155	-3.559446	-29.856595	-33.416041
1.16	-3.571166	-29.848749	-33.419915
1.165	-3.53258	-29.827291	-33.359871
1.17	-3.497413	-29.840098	-33.337511
1.175	-3.465058	-29.844817	-33.309875
1.18	-3.411928	-29.814501	-33.226429
1.185	-3.374611	-29.781319	-33.15593
1.19	-3.307032	-29.760728	-33.06776
1.195	-3.154859	-29.740826	-32.895685
1.2	-3.126652	-29.704651	-32.831303
1.205	-3.175364	-29.655052	-32.830416
1.21	-3.215779	-29.62692	-32.842699
1.215	-3.278568	-29.583557	-32.862125
1.22	-3.285027	-29.538943	-32.82397
1.225	-3.269745	-29.483998	-32.753743
1.23	-3.312196	-29.454941	-32.767137
1.235	-3.40226	-29.429794	-32.832054
1.24	-3.513784	-29.386662	-32.900446
1.245	-3.596609	-29.352388	-32.948997
1.25	-3.663168	-29.321884	-32.985052
1.255	-3.701688	-29.285474	-32.987162
1.26	-3.735504	-29.250774	-32.986278
1.265	-3.733378	-29.22452	-32.957898
1.27	-3.723839	-29.175547	-32.899386
1.275	-3.733713	-29.149708	-32.883421
1.28	-3.776088	-29.132429	-32.908517
1.285	-3.803478	-29.089003	-32.892481
1.29	-3.837918	-29.052685	-32.890603
1.295	-3.806283	-29.036955	-32.843238
1.3	-3.848536	-29.01359	-32.862126
1.305	-3.886949	-28.983133	-32.870082
1.31	-3.926008	-28.959613	-32.885621
1.315	-3.959284	-28.947636	-32.90692
1.32	-3.975053	-28.910102	-32.885155
1.325	-3.983463	-28.882782	-32.866245
1.33	-3.957251	-28.879168	-32.836419
1.335	-3.927109	-28.875115	-32.802224
1.34	-3.868	-28.849898	-32.717898
1.345	-3.754931	-28.847825	-32.602756
1.35	-3.697636	-28.831937	-32.529573
1.355	-3.730445	-28.813163	-32.543608
1.36	-3.75071	-28.782009	-32.532719
1.365	-3.772899	-28.755701	-32.5286
1.37	-3.762958	-28.74603	-32.508988
1.375	-3.791077	-28.720332	-32.511409
1.38	-3.818799	-28.701335	-32.520134
1.385	-3.856619	-28.693095	-32.549714
1.39	-3.919774	-28.669042	-32.588816
1.395	-3.982433	-28.643001	-32.625434
1.4	-4.024775	-28.620364	-32.645139
1.405	-4.078536	-28.606887	-32.685423
1.41	-4.155788	-28.59802	-32.753808
1.415	-4.189752	-28.588673	-32.778425
1.42	-4.248917	-28.562274	-32.811191
1.425	-4.294361	-28.531762	-32.826123
1.43	-4.305912	-28.51026	-32.816172
1.435	-4.301523	-28.500528	-32.802051
1.44	-4.284464	-28.487811	-32.772275
1.445	-4.349469	-28.4688	-32.818269
1.45	-4.459451	-28.455204	-32.914655
1.455	-4.510715	-28.443104	-32.953819
1.46	-4.546475	-28.423466	-32.969941
1.465	-4.578507	-28.414969	-32.993476
1.47	-4.606314	-28.4114	-33.017714
1.475	-4.640463	-28.412753	-33.053216
1.48	-4.684765	-28.387719	-33.072484
1.485	-4.719142	-28.368358	-33.0875
1.49	-4.737575	-28.360297	-33.097872
1.495	-4.772622	-28.349874	-33.122496
1.5	-4.818825	-28.328455	-33.14728
1.505	-4.891166	-28.31031	-33.201476
1.51	-4.940507	-28.302724	-33.243231
1.515	-4.953561	-28.303767	-33.257328
1.52	-4.992723	-28.272611	-33.265334
1.525	-5.020786	-28.246043	-33.266829
1.53	-5.023236	-28.227117	-33.250353
1.535	-5.056672	-28.226638	-33.28331
1.54	-5.084127	-28.235337	-33.319464
1.545	-5.096845	-28.216292	-33.313137
1.55	-5.089687	-28.208258	-33.297945
1.555	-5.089794	-28.207806	-33.2976
1.56	-5.090533	-28.205044	-33.295577
1.565	-5.083729	-28.208593	-33.292322
1.57	-5.072054	-28.183878	-33.255932
1.575	-5.04957	-28.165951	-33.215521
1.58	-5.040135	-28.162523	-33.202658
1.585	-5.026828	-28.171212	-33.19804
1.59	-5.015914	-28.158809	-33.174723
1.595	-4.997821	-28.1474	-33.145221
1.6	-4.978324	-28.134085	-33.112409
1.605	-4.954863	-28.133201	-33.088064
1.61	-4.92513	-28.131057	-33.056187
1.615	-4.878657	-28.127114	-33.005771
1.62	-4.86049	-28.111725	-32.972215
1.625	-4.854243	-28.106135	-32.960378
1.63	-4.896531	-28.101286	-32.997817
1.635	-4.891335	-28.112636	-33.003971
1.64	-4.886098	-28.119778	-33.005876
1.645	-4.867575	-28.110593	-32.978168
1.65	-4.830292	-28.107291	-32.937583
1.655	-4.79329	-28.112697	-32.905987
1.66	-4.816095	-28.096607	-32.912702
1.665	-4.824323	-28.078796	-32.903119
1.67	-4.815995	-28.080136	-32.896131
1.675	-4.806268	-28.075725	-32.881993
1.68	-4.803804	-28.055702	-32.859506
1.685	-4.806324	-28.042441	-32.848765
1.69	-4.805793	-28.04135	-32.847143
1.695	-4.7951	-28.045814	-32.840914
1.7	-4.790173	-28.037513	-32.827686
1.705	-4.787291	-28.026766	-32.814057
1.71	-4.813577	-28.011016	-32.824593
1.715	-4.807892	-27.986192	-32.794084
1.72	-4.813886	-27.943888	-32.757774
1.725	-4.817994	-27.922421	-32.740415
1.73	-4.834167	-27.917771	-32.751938
1.735	-4.850657	-27.891065	-32.741722
1.74	-4.869621	-27.86177	-32.731391
1.745	-4.87717	-27.829197	-32.706367
1.75	-4.877613	-27.795281	-32.672894
1.755	-4.88666	-27.768475	-32.655135
1.76	-4.920727	-27.721023	-32.64175
1.765	-5.003386	-27.691261	-32.694647
1.77	-5.074807	-27.643713	-32.71852
1.775	-5.184054	-27.603899	-32.787953
1.78	-5.249847	-27.568536	-32.818383
1.785	-5.332944	-27.516363	-32.849307
1.79	-5.432614	-27.477408	-32.910022
1.795	-5.503318	-27.444532	-32.94785
1.8	-5.621405	-27.406701	-33.028106
1.805	-5.785071	-27.371652	-33.156723
1.81	-5.924873	-27.326065	-33.250938
1.815	-6.053876	-27.275165	-33.329041
1.82	-6.10102	-27.225668	-33.326688
1.825	-6.115423	-27.174076	-33.289499
1.83	-6.232197	-27.129106	-33.361303
1.835	-6.351239	-27.076267	-33.427506
1.84	-6.466181	-27.009004	-33.475185
1.845	-6.471205	-26.914482	-33.385687
1.85	-6.235163	-26.832238	-33.067401
1.855	-4.895609	-26.749507	-31.645116
1.86	-3.238264	-26.639756	-29.87802
1.865	-1.766488	-26.516822	-28.28331
1.87	0.299991	-26.378655	-26.078664
1.875	2.37447	-26.228395	-23.853925
1.88	4.349058	-26.037628	-21.68857
1.885	6.049816	-25.798573	-19.748757
1.89	7.792865	-25.57027	-17.777405
1.895	10.123202	-25.30856	-15.185358
1.9	11.517841	-24.992295	-13.474454
1.905	12.747631	-24.668564	-11.920933
1.91	13.84025	-24.275481	-10.435231
1.915	14.989517	-23.862689	-8.873172
1.92	15.99864	-23.369706	-7.371066
1.925	17.184661	-22.848875	-5.664214
1.93	18.092561	-22.294065	-4.201504
1.935	19.292069	-21.709574	-2.417505
1.94	20.094738	-21.091664	-0.996926
1.945	21.289612	-20.446468	0.843144
1.95	22.182134	-19.771663	2.410471
1.955	23.57534	-19.03653	4.53881
1.96	24.781603	-18.280462	6.501141
1.965	25.618476	-17.515	8.103476
1.97	26.22241	-16.680175	9.542235
1.975	27.581837	-15.849905	11.731932
1.98	27.99613	-14.999658	12.996472
1.985	27.659844	-14.127623	13.532221
1.99	27.663268	-13.217224	14.446044
1.995	28.124818	-12.295184	15.829634
2	28.444239	-11.371086	17.073153
2.005	27.606798	-10.408849	17.197949
2.01	26.25713	-9.458536	16.798594
2.015	24.905215	-8.509296	16.395919
2.02	23.911321	-7.5203	16.391021
2.025	22.826549	-6.493868	16.332681
2.03	21.36929	-5.483983	15.885307
2.035	19.744228	-4.471778	15.27245
2.04	18.76622	-3.439169	15.327051
2.045	17.501656	-2.38472	15.116936
2.05	16.360844	-1.352339	15.008505
2.055	15.599611	-0.30998	15.289631
2.06	15.277752	0.73203	16.009782
2.065	15.066679	1.771884	16.838563
2.07	14.47163	2.841491	17.313121
2.075	12.983228	3.864596	16.847824
2.08	11.534014	4.898576	16.43259
2.085	10.505572	5.889041	16.394613
2.09	9.614243	6.883226	16.497469
2.095	7.523452	7.875883	15.399335
2.1	5.483225	8.861757	14.344982
2.105	3.848218	9.854546	13.702764
2.11	2.569176	10.808125	13.377301
2.115	1.17993	11.755222	12.935152
2.12	0.131076	12.692297	12.823373
2.125	-0.979854	13.588892	12.609038
2.13	-2.073047	14.476847	12.4038
2.135	-2.344645	15.341335	12.99669
2.14	-2.017033	16.172455	14.155422
2.145	-1.548976	16.975575	15.426599
2.15	-0.691151	17.772357	17.081206
2.155	-0.085256	18.533157	18.447901
2.16	-0.010076	19.281748	19.271672
2.165	-0.110171	20.000198	19.890027
2.17	-0.622372	20.69212	20.069748
2.175	-0.926891	21.360836	20.433945
2.18	-1.332791	21.999411	20.66662
2.185	-1.827577	22.585461	20.757884
2.19	-2.296132	23.145225	20.849093
2.195	-2.405127	23.642935	21.237808
2.2	-2.465845	24.126844	21.660999
2.205	-2.579133	24.583863	22.00473
2.21	-2.73234	24.99058	22.25824
2.215	-3.086066	25.329648	22.243582
2.22	-3.467768	25.651074	22.183306
2.225	-3.832157	25.961423	22.129266
2.23	-4.255466	26.229822	21.974356
2.235	-4.546681	26.469507	21.922826
2.24	-4.82618	26.720429	21.894249
2.245	-5.180197	26.941515	21.761318
2.25	-5.344939	27.114745	21.769806
2.255	-5.535116	27.289049	21.753933
2.26	-5.866973	27.473922	21.606949
2.265	-6.17282	27.635096	21.462276
2.27	-5.937197	27.776178	21.838981
2.275	-5.256979	27.894717	22.637738
2.28	-4.48011	28.019048	23.538938
2.285	-3.380038	28.122851	24.742813
2.29	-2.418355	28.220137	25.801782
2.295	-1.483742	28.319886	26.836144
2.3	-0.249396	28.430324	28.180928
2.305	1.143647	28.516288	29.659935
2.31	2.333337	28.596295	30.929632
2.315	3.046221	28.649409	31.69563
2.32	3.648002	28.760669	32.408671
2.325	3.971224	28.852964	32.824188
2.33	4.11183	28.927521	33.039351
2.335	4.205448	28.990931	33.196379
2.34	4.358175	29.0795	33.437675
2.345	4.524596	29.168365	33.692961
2.35	4.454193	29.212381	33.666574
2.355	4.31273	29.267724	33.580454
2.36	4.267204	29.347464	33.614668
2.365	4.269896	29.409231	33.679127
2.37	4.164729	29.446657	33.611386
2.375	4.074664	29.492862	33.567526
2.38	4.007949	29.550072	33.558021
2.385	3.921411	29.576138	33.497549
2.39	3.83062	29.602267	33.432887
2.395	3.766677	29.583645	33.350322
2.4	3.701568	29.616412	33.31798
2.405	3.672113	29.647248	33.319361
2.41	3.636726	29.665636	33.302362
2.415	3.59974	29.661177	33.260917
2.42	3.569634	29.652331	33.221965
2.425	3.61599	29.654272	33.270262
2.43	3.68254	29.629965	33.312505
2.435	3.776984	29.594023	33.371007
2.44	3.866806	29.585467	33.452273
2.445	3.903937	29.557127	33.461064
2.45	3.853199	29.526803	33.380002
2.455	3.796214	29.498126	33.29434
2.46	3.744594	29.48113	33.225724
2.465	3.708194	29.443446	33.15164
2.47	3.666084	29.419069	33.085153
2.475	3.627241	29.385065	33.012306
2.48	3.609582	29.359787	32.969369
2.485	3.618579	29.333946	32.952525
2.49	3.619809	29.305379	32.925188
2.495	3.590319	29.274427	32.864746
2.5	3.561408	29.245553	32.806961
2.505	3.534701	29.204595	32.739296
2.51	3.510787	29.178606	32.689393
2.515	3.566987	29.128376	32.695363
2.52	3.665251	29.117571	32.782822
2.525	3.744832	29.107079	32.851911
2.53	3.775871	29.071783	32.847654
2.535	3.78409	29.056053	32.840143
2.54	3.835027	29.049159	32.884186
2.545	4.007157	29.028602	33.035759
2.55	4.225567	28.992348	33.217915
2.555	4.400406	28.961341	33.361747
2.56	4.519961	28.930896	33.450857
2.565	4.580517	28.889543	33.47006
2.57	4.677645	28.874727	33.552372
2.575	4.738074	28.847413	33.585487
2.58	4.817303	28.844776	33.662079
2.585	4.845637	28.826782	33.672419
2.59	4.856541	28.793015	33.649556
2.595	4.873941	28.734661	33.608602
2.6	4.922102	28.729924	33.652026
2.605	4.969347	28.711955	33.681302
2.61	4.979685	28.671104	33.650789
2.615	5.054555	28.634773	33.689328
2.62	5.108591	28.612377	33.720968
2.625	5.113834	28.578848	33.692682
2.63	5.089209	28.539984	33.629193
2.635	5.146404	28.508457	33.654861
2.64	5.177242	28.49887	33.676112
2.645	5.278988	28.475665	33.754653
2.65	5.366899	28.434594	33.801493
2.655	5.426065	28.393769	33.819834
2.66	5.483572	28.380612	33.864184
2.665	5.464126	28.375493	33.839619
2.67	5.432899	28.342858	33.775757
2.675	5.452677	28.292705	33.745382
2.68	5.498087	28.294291	33.792378
2.685	5.516772	28.267465	33.784237
2.69	5.452145	28.234791	33.686936
2.695	5.500806	28.188059	33.688865
2.7	5.570132	28.172966	33.743098
2.705	5.601367	28.149674	33.751041
2.71	5.543566	28.12386	33.667426
2.715	5.489021	28.075486	33.564507
2.72	5.432127	28.053435	33.485562
2.725	5.389274	28.038089	33.427363
2.73	5.355743	27.990687	33.34643
2.735	5.369332	27.940292	33.309624
2.74	5.370471	27.926201	33.296672
2.745	5.355736	27.895553	33.251289
2.75	5.434344	27.848745	33.283089
2.755	5.554302	27.80037	33.354672
2.76	5.641138	27.773199	33.414337
2.765	5.768308	27.731739	33.500047
2.77	5.896986	27.652808	33.549794
2.775	6.008274	27.573752	33.582026
2.78	6.119357	27.508911	33.628268
2.785	6.249825	27.43298	33.682805
2.79	6.474925	27.331822	33.806747
2.795	6.535756	27.20365	33.739406
2.8	6.6242	27.076734	33.700934
2.805	6.909848	26.957068	33.866916
2.81	7.179287	26.812455	33.991742
2.815	7.173478	26.629206	33.802684
2.82	7.192066	26.455687	33.647753
2.825	7.427078	26.26406	33.691138
2.83	7.70236	26.050185	33.752545
2.835	7.977563	25.803349	33.780912
2.84	8.201076	25.571557	33.772633
2.845	8.360324	25.3123	33.672624
2.85	8.524346	25.007984	33.53233
2.855	8.810695	24.679986	33.490681
2.86	9.041213	24.316385	33.357598
2.865	9.180108	23.936526	33.116634
2.87	9.018388	23.516106	32.534494
2.875	8.815943	23.04598	31.861923
2.88	8.536139	22.551766	31.087905
2.885	7.200014	22.007706	29.20772
2.89	3.830251	21.425594	25.255845
2.895	1.73928	20.767594	22.506874
2.9	-0.133672	20.100119	19.966447
2.905	-2.212776	19.389494	17.176718
2.91	-4.558647	18.591511	14.032864
2.915	-5.714243	17.722422	12.008179
2.92	-6.852088	16.868987	10.016899
2.925	-8.42437	15.945059	7.520689
2.93	-9.9834	14.951086	4.967686
2.935	-10.818451	13.927206	3.108755
2.94	-11.700995	12.859589	1.158594
2.945	-12.822208	11.722412	-1.099796
2.95	-13.648718	10.53406	-3.114658
2.955	-14.938779	9.27194	-5.666839
2.96	-16.35719	8.006447	-8.350743
2.965	-17.799239	6.700462	-11.098777
2.97	-18.797977	5.314611	-13.483366
2.975	-19.150658	3.933162	-15.217496
2.98	-19.620709	2.558095	-17.062614
2.985	-20.354652	1.154082	-19.20057
2.99	-21.107887	-0.302248	-21.410135
2.995	-21.700156	-1.746501	-23.446657
3	-21.891153	-3.14513	-25.036283
3.005	-22.293614	-4.550326	-26.84394
3.01	-22.502318	-5.93708	-28.439398
3.015	-22.65543	-7.310345	-29.965775
3.02	-22.760646	-8.652245	-31.412891
3.025	-22.681354	-9.992905	-32.674259
3.03	-22.374856	-11.318348	-33.693204
3.035	-21.901307	-12.639375	-34.540682
3.04	-20.71033	-13.929642	-34.639972
3.045	-19.41476	-15.19103	-34.60579
3.05	-18.468817	-16.403771	-34.872588
3.055	-17.426565	-17.597485	-35.02405
3.06	-15.946429	-18.75841	-34.704839
3.065	-14.790747	-19.901642	-34.692389
3.07	-13.945051	-20.987222	-34.932273
3.075	-13.168582	-22.008406	-35.176988
3.08	-12.428433	-22.998489	-35.426922
3.085	-12.013901	-23.934533	-35.948434
3.09	-11.53844	-24.823338	-36.361778
3.095	-10.839859	-25.635265	-36.475124
3.1	-9.37342	-26.434053	-35.807473
3.105	-7.710616	-27.200081	-34.910697
3.11	-6.433841	-27.903768	-34.337609
3.115	-5.288343	-28.541712	-33.830055
3.12	-4.304728	-29.140523	-33.445251
3.125	-3.658359	-29.704605	-33.362964
3.13	-3.380489	-30.229568	-33.610057
3.135	-3.17666	-30.727525	-33.904185
3.14	-2.985748	-31.134776	-34.120524
3.145	-2.668645	-31.535324	-34.203969
3.15	-2.202958	-31.93166	-34.134618
3.155	-1.716511	-32.280638	-33.997149
3.16	-1.269895	-32.565211	-33.835106
3.165	-0.881451	-32.808684	-33.690135
3.17	-0.694461	-33.026175	-33.720636
3.175	-0.570657	-33.237097	-33.807754
3.18	-0.497847	-33.419831	-33.917678
3.185	-0.413263	-33.56236	-33.975623
3.19	-0.193074	-33.675518	-33.868592
3.195	0.000794	-33.75613	-33.755336
3.2	0.019644	-33.833303	-33.813659
3.205	0.098549	-33.899144	-33.800595
3.21	0.155396	-33.916163	-33.760767
3.215	0.205379	-33.935568	-33.730189
3.22	0.225727	-33.930555	-33.704828
3.225	0.127137	-33.921934	-33.794797
3.23	0.127005	-33.893717	-33.766712
3.235	0.113701	-33.85638	-33.742679
3.24	-0.053331	-33.806391	-33.859722
3.245	-0.137824	-33.734627	-33.872451
3.25	-0.282788	-33.65458	-33.937368
3.255	-0.466328	-33.58189	-34.048218
3.26	-0.616789	-33.490054	-34.106843
3.265	-0.674186	-33.397492	-34.071678
3.27	-0.706554	-33.316368	-34.022922
3.275	-0.721747	-33.229342	-33.951089
3.28	-0.712094	-33.127694	-33.839788
3.285	-0.724447	-33.043998	-33.768445
3.29	-0.76887	-32.977161	-33.746031
3.295	-0.768732	-32.908058	-33.67679
3.3	-0.676637	-32.818894	-33.495531
3.305	-0.739158	-32.753756	-33.492914
3.31	-0.736363	-32.676596	-33.412959
3.315	-0.734388	-32.609952	-33.34434
3.32	-0.843718	-32.526265	-33.369983
3.325	-0.906211	-32.447635	-33.353846
3.33	-0.881645	-32.381755	-33.2634
3.335	-0.854422	-32.32364	-33.178062
3.34	-0.82219	-32.265289	-33.087479
3.345	-0.81364	-32.21193	-33.02557
3.35	-0.90229	-32.148437	-33.050727
