Time (s)	ex (deg)	thx (deg)	gazex (deg)
1.01	24.799529	3.372468	28.171997
1.015	24.27482	3.934649	28.209469
1.02	23.439854	4.550706	27.99056
1.025	22.459861	5.175835	27.635696
1.03	21.880074	5.82925	27.709324
1.035	21.656559	6.514157	28.170716
1.04	21.530158	7.225405	28.755563
1.045	22.137428	7.988693	30.126121
1.05	22.74178	8.755514	31.497294
1.055	23.524679	9.524684	33.049363
1.06	22.850466	10.355953	33.206419
1.065	22.585657	11.241024	33.826681
1.07	22.471466	12.129922	34.601388
1.075	23.229684	13.054372	36.284056
1.08	22.739126	14.03086	36.769986
1.085	22.036809	15.005731	37.04254
1.09	22.247538	16.006872	38.25441
1.095	22.968916	17.024704	39.99362
1.1	25.950287	18.037176	43.987463
1.105	29.863218	19.095531	48.958749
1.11	35.409109	20.133768	55.542877
1.115	36.974498	21.149129	58.123627
1.12	38.953247	22.206064	61.159311
1.125	40.602974	23.271917	63.874891
1.13	40.776665	24.315082	65.091747
1.135	39.686243	25.366589	65.052832
1.14	39.480777	26.464102	65.944879
1.145	40.091035	27.516651	67.607686
1.15	37.797623	28.541759	66.339382
1.155	37.307151	29.572073	66.879224
1.16	35.643416	30.610823	66.254239
1.165	34.638563	31.605568	66.244131
1.17	33.766867	32.583324	66.350191
1.175	32.803133	33.572967	66.3761
1.18	30.453713	34.555904	65.009617
1.185	29.115679	35.509835	64.625514
1.19	28.173304	36.443645	64.616949
1.195	27.371187	37.313296	64.684483
1.2	26.915275	38.149024	65.064299
1.205	26.76362	39.020066	65.783686
1.21	26.298368	39.789573	66.087941
1.215	25.927555	40.546503	66.474058
1.22	25.234461	41.30313	66.537591
1.225	23.748259	42.044816	65.793075
1.23	22.680862	42.739255	65.420117
1.235	21.862073	43.3794	65.241473
1.24	20.314663	44.027387	64.34205
1.245	18.639208	44.674886	63.314094
1.25	17.061836	45.296743	62.358579
1.255	16.184149	45.883535	62.067684
1.26	15.478508	46.453124	61.931632
1.265	14.879908	47.017977	61.897885
1.27	14.138065	47.562538	61.700603
1.275	13.653546	48.079212	61.732758
1.28	13.148135	48.598706	61.746841
1.285	12.679476	49.063183	61.742659
1.29	12.17981	49.590315	61.770125
1.295	11.719973	50.052723	61.772696
1.3	11.242407	50.520479	61.762886
1.305	11.091289	50.97699	62.068279
1.31	10.734873	51.393085	62.127958
1.315	10.535628	51.797673	62.333301
1.32	9.980793	52.216344	62.197137
1.325	9.383864	52.627889	62.011753
1.33	8.630308	53.055817	61.686125
1.335	8.162073	53.450512	61.612585
1.34	7.949717	53.803942	61.753659
1.345	7.852085	54.157363	62.009448
1.35	8.434674	54.522482	62.957156
1.355	9.495899	54.84107	64.336969
1.36	11.065498	55.146284	66.211782
1.365	12.157998	55.447323	67.605321
1.37	13.00041	55.718819	68.719229
1.375	13.549445	55.986641	69.536086
1.38	13.92519	56.256176	70.181366
1.385	14.210402	56.529614	70.740016
1.39	14.363575	56.775817	71.139392
1.395	14.38774	57.00034	71.38808
1.4	14.219638	57.21905	71.438688
1.405	13.990634	57.429584	71.420218
1.41	13.672442	57.630392	71.302834
1.415	13.237904	57.82844	71.066344
1.42	13.092714	58.030232	71.122946
1.425	12.987531	58.224623	71.212154
1.43	12.917765	58.375543	71.293308
1.435	12.805713	58.510745	71.316458
1.44	12.68395	58.652138	71.336088
1.445	12.621437	58.810025	71.431462
1.45	12.555355	58.934622	71.489977
1.455	12.529682	59.034196	71.563878
1.46	12.421282	59.167644	71.588926
1.465	12.318753	59.269348	71.588101
1.47	12.160481	59.348978	71.509459
1.475	12.093076	59.401065	71.494141
1.48	12.141224	59.48251	71.623734
1.485	12.187571	59.548418	71.735989
1.49	12.18406	59.579141	71.763201
1.495	12.080967	59.62798	71.708947
1.5	12.158531	59.672163	71.830694
1.505	12.299903	59.726436	72.026339
1.51	12.356969	59.754355	72.111324
1.515	12.559138	59.768425	72.327563
1.52	12.705252	59.789831	72.495083
1.525	12.843946	59.839608	72.683554
1.53	12.957943	59.856196	72.814139
1.535	13.055516	59.880489	72.936005
1.54	13.0601	59.887377	72.947477
1.545	12.966322	59.890513	72.856835
1.55	12.955611	59.900002	72.855613
1.555	12.959428	59.869226	72.828654
1.56	13.014635	59.8748	72.889435
1.565	13.082124	59.891102	72.973226
1.57	13.128393	59.899526	73.027919
1.575	13.173674	59.901029	73.074703
1.58	13.186655	59.89708	73.083735
1.585	13.128258	59.906453	73.034711
1.59	13.108712	59.895081	73.003793
1.595	13.095118	59.899599	72.994717
1.6	13.103966	59.891327	72.995293
1.605	13.129286	59.894569	73.023855
1.61	13.167117	59.898884	73.066001
1.615	13.206525	59.888875	73.0954
1.62	13.240522	59.88557	73.126092
1.625	13.271876	59.882684	73.15456
1.63	13.299247	59.882744	73.181991
1.635	13.324262	59.87426	73.198522
1.64	13.334564	59.860141	73.194705
1.645	13.325702	59.851033	73.176735
1.65	13.308355	59.850764	73.159119
1.655	13.287169	59.841483	73.128652
1.66	13.248875	59.83031	73.079185
1.665	13.249967	59.835085	73.085052
1.67	13.212147	59.81527	73.027417
1.675	13.212218	59.804102	73.01632
1.68	13.193807	59.809296	73.003103
1.685	13.184051	59.778855	72.962906
1.69	13.193207	59.779868	72.973075
1.695	13.203331	59.755787	72.959118
1.7	13.216826	59.772374	72.9892
1.705	13.230351	59.789222	73.019573
1.71	13.246408	59.786012	73.03242
1.715	13.258743	59.774781	73.033524
1.72	13.239474	59.79347	73.032944
1.725	13.196172	59.80914	73.005312
1.73	13.201526	59.794736	72.996262
1.735	13.215591	59.797053	73.012644
1.74	13.226758	59.785983	73.012741
1.745	13.236364	59.779028	73.015392
1.75	13.246183	59.783959	73.030142
1.755	13.280418	59.817537	73.097955
1.76	13.375581	59.859171	73.234752
1.765	13.422567	59.867699	73.290266
1.77	13.429737	59.867679	73.297416
1.775	13.392747	59.884549	73.277296
1.78	13.37993	59.846067	73.225997
1.785	13.385105	59.817932	73.203037
1.79	13.39424	59.803828	73.198068
1.795	13.410332	59.823388	73.23372
1.8	13.457658	59.807169	73.264827
1.805	13.490189	59.820185	73.310374
1.81	13.503402	59.832106	73.335508
1.815	13.501062	59.836117	73.337179
1.82	13.502658	59.825002	73.32766
1.825	13.505288	59.819572	73.32486
1.83	13.536094	59.819629	73.355723
1.835	13.531191	59.812847	73.344038
1.84	13.504156	59.842387	73.346543
1.845	13.495967	59.851771	73.347738
1.85	13.494684	59.863391	73.358075
1.855	13.418384	59.85463	73.273014
1.86	13.420892	59.850397	73.271289
1.865	13.42066	59.862545	73.283205
1.87	13.438765	59.843034	73.281799
1.875	13.462077	59.82076	73.282837
1.88	13.510382	59.807792	73.318174
1.885	13.543584	59.811763	73.355347
1.89	13.560718	59.809527	73.370245
1.895	13.541321	59.806725	73.348046
1.9	13.543522	59.783781	73.327303
1.905	13.545981	59.769686	73.315667
1.91	13.551809	59.746949	73.298758
1.915	13.583252	59.745993	73.329245
1.92	13.6213	59.756719	73.378019
1.925	13.672669	59.728691	73.40136
1.93	13.713791	59.73436	73.448151
1.935	13.7196	59.73504	73.45464
1.94	13.751615	59.733511	73.485126
1.945	13.770788	59.717133	73.487921
1.95	13.825061	59.724853	73.549914
1.955	13.821988	59.713848	73.535836
1.96	13.817944	59.709121	73.527065
1.965	13.82563	59.712875	73.538505
1.97	13.825929	59.719551	73.54548
1.975	13.844978	59.760482	73.60546
1.98	13.933627	59.762182	73.695809
1.985	13.968096	59.74557	73.713666
1.99	13.98069	59.742665	73.723355
1.995	14.067489	59.733759	73.801248
2	14.089755	59.760011	73.849766
2.005	14.099662	59.773184	73.872846
2.01	14.131766	59.761791	73.893557
2.015	14.131653	59.761953	73.893606
2.02	14.169677	59.770187	73.939864
2.025	14.176794	59.763362	73.940156
2.03	14.164421	59.763976	73.928397
2.035	14.157956	59.756646	73.914602
2.04	14.164316	59.738914	73.90323
2.045	14.160649	59.735989	73.896638
2.05	14.16303	59.714671	73.877701
2.055	14.161248	59.727974	73.889222
2.06	14.153608	59.737978	73.891586
2.065	14.143416	59.748488	73.891904
2.07	14.136185	59.73904	73.875225
2.075	14.095879	59.718568	73.814447
2.08	14.063094	59.703956	73.76705
2.085	13.965748	59.712929	73.678677
2.09	13.904548	59.723446	73.627994
2.095	13.87258	59.703575	73.576155
2.1	13.85919	59.676049	73.535239
2.105	13.853383	59.666193	73.519576
2.11	13.854695	59.662033	73.516728
2.115	13.907445	59.654113	73.561558
2.12	13.936921	59.645336	73.582257
2.125	13.97149	59.642314	73.613804
2.13	14.016233	59.648491	73.664724
2.135	14.153285	59.640171	73.793456
2.14	14.219205	59.634067	73.853272
2.145	14.279898	59.635403	73.915301
2.15	14.325893	59.641488	73.967381
2.155	14.383357	59.641396	74.024753
2.16	14.373622	59.651564	74.025186
2.165	14.3477	59.661556	74.009256
2.17	14.331561	59.678722	74.010283
2.175	14.316715	59.691963	74.008678
2.18	14.271008	59.687484	73.958492
2.185	14.244432	59.696385	73.940817
2.19	14.210732	59.70311	73.913842
2.195	14.185861	59.719805	73.905666
2.2	14.086077	59.731623	73.8177
2.205	14.038966	59.731977	73.770943
2.21	14.03515	59.748351	73.783501
2.215	14.04353	59.742315	73.785845
2.22	14.089126	59.740439	73.829565
2.225	14.149346	59.733636	73.882982
2.23	14.178377	59.740453	73.91883
2.235	14.174842	59.753678	73.92852
2.24	14.171039	59.761401	73.93244
2.245	14.160999	59.772727	73.933726
2.25	14.092762	59.761029	73.853791
2.255	13.997214	59.759604	73.756818
2.26	13.960299	59.786256	73.746555
2.265	13.935865	59.774482	73.710347
2.27	13.873529	59.773984	73.647513
2.275	13.817562	59.758741	73.576303
2.28	13.788946	59.771842	73.560788
2.285	13.779399	59.783932	73.563331
2.29	13.780111	59.788272	73.568383
2.295	13.730923	59.798441	73.529364
2.3	13.621873	59.803643	73.425516
2.305	13.500944	59.809999	73.310943
2.31	13.358368	59.813022	73.17139
2.315	13.355344	59.798985	73.154329
2.32	13.328618	59.789154	73.117772
2.325	13.285729	59.792324	73.078053
2.33	13.209074	59.794542	73.003616
2.335	13.199676	59.793115	72.992791
2.34	13.216919	59.803512	73.020431
2.345	13.1621	59.806899	72.968999
2.35	13.162761	59.800981	72.963742
2.355	13.138383	59.797438	72.935821
2.36	13.159834	59.799329	72.959163
2.365	13.17889	59.770612	72.949502
2.37	13.197602	59.767402	72.965004
2.375	13.204935	59.775603	72.980538
2.38	13.174248	59.775148	72.949396
2.385	13.149552	59.797629	72.947181
2.39	13.142555	59.820693	72.963248
2.395	13.18279	59.797753	72.980543
2.4	13.306748	59.814053	73.120801
2.405	13.45656	59.819118	73.275678
2.41	13.671223	59.791386	73.462609
2.415	13.714472	59.787667	73.502139
2.42	13.771696	59.785893	73.557589
2.425	13.841082	59.776039	73.617121
2.43	13.892146	59.786204	73.67835
2.435	13.95261	59.786013	73.738623
2.44	13.976215	59.796192	73.772407
2.445	13.975965	59.808588	73.784553
2.45	14.010491	59.829663	73.840154
2.455	14.005993	59.834207	73.8402
2.46	13.999134	59.844578	73.843712
2.465	13.989788	59.831285	73.821073
2.47	13.962859	59.819229	73.782088
2.475	13.96745	59.797875	73.765325
2.48	14.005406	59.813838	73.819244
2.485	14.045436	59.811413	73.856849
2.49	14.121345	59.808644	73.929989
2.495	14.212058	59.819006	74.031064
2.5	14.213041	59.840545	74.053586
2.505	14.210892	59.838587	74.049479
2.51	14.199549	59.832136	74.031685
2.515	14.187948	59.812505	74.000453
2.52	14.177741	59.813313	73.991054
2.525	14.167549	59.820779	73.988328
2.53	14.157499	59.802721	73.96022
2.535	14.17709	59.790446	73.967536
2.54	14.260058	59.794209	74.054267
2.545	14.321037	59.797868	74.118905
2.55	14.368091	59.802979	74.17107
2.555	14.365859	59.810759	74.176618
2.56	14.281268	59.815812	74.09708
2.565	14.213378	59.850437	74.063815
2.57	14.193054	59.848911	74.041965
2.575	14.118669	59.844634	73.963303
2.58	14.024848	59.841884	73.866732
2.585	13.96531	59.851802	73.817112
2.59	13.961136	59.884013	73.845149
2.595	13.98655	59.899118	73.885668
2.6	13.961047	59.88774	73.848787
2.605	13.924164	59.91268	73.836844
2.61	13.885458	59.918761	73.804219
2.615	13.829601	59.919933	73.749534
2.62	13.828899	59.93563	73.764529
2.625	13.870826	59.916332	73.787158
2.63	13.90526	59.91124	73.8165
2.635	13.982867	59.922254	73.905121
2.64	14.054101	59.957631	74.011732
2.645	14.135562	59.958351	74.093913
2.65	14.2436	59.96332	74.20692
2.655	14.331193	59.978437	74.30963
2.66	14.403802	59.979737	74.383539
2.665	14.496062	59.95067	74.446732
2.67	14.50274	59.928068	74.430808
2.675	14.487143	59.925165	74.412308
2.68	14.471282	59.91345	74.384732
2.685	14.455325	59.908427	74.363752
2.69	14.434168	59.893574	74.327742
2.695	14.420927	59.8848	74.305727
2.7	14.38095	59.872633	74.253583
2.705	14.33151	59.885028	74.216538
2.71	14.294325	59.903361	74.197686
2.715	14.294743	59.839903	74.134646
2.72	14.299773	59.842565	74.142338
2.725	14.33594	59.858959	74.194899
2.73	14.423731	59.827622	74.251353
2.735	14.466762	59.832844	74.299606
2.74	14.492901	59.810411	74.303312
2.745	14.502791	59.82847	74.331261
2.75	14.494185	59.828619	74.322804
2.755	14.483532	59.797475	74.281007
2.76	14.472659	59.773534	74.246193
2.765	14.496643	59.779618	74.276261
2.77	14.519166	59.787454	74.30662
2.775	14.5827	59.756282	74.338982
2.78	14.64162	59.740225	74.381845
2.785	14.690001	59.7483	74.438301
2.79	14.741776	59.746635	74.488411
2.795	14.818928	59.74349	74.562418
2.8	14.899152	59.733269	74.632421
2.805	14.929404	59.689676	74.61908
2.81	14.932763	59.690791	74.623554
2.815	14.91094	59.684419	74.595359
2.82	14.892345	59.67838	74.570725
2.825	14.873816	59.678023	74.551839
2.83	14.863274	59.680452	74.543726
2.835	14.846828	59.682473	74.529301
2.84	14.829633	59.689047	74.51868
2.845	14.813265	59.696578	74.509843
2.85	14.797724	59.69153	74.489254
2.855	14.783231	59.651722	74.434953
2.86	14.769065	59.657574	74.426639
2.865	14.756503	59.657328	74.413831
2.87	14.77415	59.624304	74.398454
2.875	14.768586	59.617844	74.38643
2.88	14.7388	59.629042	74.367842
2.885	14.437249	59.62939	74.066639
2.89	13.346662	59.622401	72.969063
2.895	11.817103	59.625972	71.443075
2.9	9.90322	59.625792	69.529012
2.905	7.879183	59.611672	67.490855
2.91	5.902333	59.590694	65.493027
2.915	4.301787	59.58337	63.885157
2.92	2.809066	59.559923	62.368989
2.925	1.505283	59.531854	61.037137
2.93	0.418529	59.533513	59.952042
2.935	-0.387075	59.475413	59.088338
2.94	-0.798737	59.422979	58.624242
2.945	-0.571765	59.379886	58.808121
2.95	-0.859497	59.336088	58.476591
2.955	-0.613391	59.293391	58.68
2.96	-0.464029	59.229428	58.765399
2.965	-0.377888	59.161983	58.784095
2.97	-0.27324	59.072056	58.798816
2.975	-0.060965	58.965516	58.904551
2.98	0.116591	58.855803	58.972394
2.985	0.059459	58.768437	58.827896
2.99	-0.02597	58.630758	58.604788
2.995	0.296817	58.500004	58.796821
3	0.691608	58.369907	59.061515
3.005	0.945006	58.250234	59.19524
3.01	1.282125	58.097041	59.379166
3.015	1.588524	57.910827	59.499351
3.02	1.926376	57.712134	59.63851
3.025	2.252567	57.519879	59.772446
3.03	2.518629	57.312071	59.8307
3.035	2.702201	57.080727	59.782928
3.04	2.921947	56.82812	59.750067
3.045	3.151502	56.542551	59.694053
3.05	3.293034	56.26927	59.562304
3.055	3.405989	56.028305	59.434294
3.06	3.608191	55.788539	59.39673
3.065	3.934979	55.493953	59.428932
3.07	4.20338	55.192054	59.395434
3.075	4.366088	54.928725	59.294813
3.08	4.488441	54.624832	59.113273
3.085	4.561102	54.35161	58.912712
3.09	5.028514	54.108395	59.136909
3.095	5.627826	53.840483	59.468309
3.1	6.260548	53.565826	59.826374
3.105	6.809313	53.308955	60.118268
3.11	7.181859	53.031432	60.213291
3.115	7.34416	52.723752	60.067912
3.12	7.48574	52.493149	59.978889
3.125	7.677482	52.258697	59.936179
3.13	8.049329	51.993214	60.042543
3.135	8.267808	51.776227	60.044035
3.14	8.480008	51.573574	60.053582
3.145	8.730529	51.351295	60.081824
3.15	8.979228	51.148124	60.127352
3.155	9.27508	50.995473	60.270553
3.16	9.585224	50.838363	60.423587
3.165	9.894083	50.688361	60.582444
3.17	9.971287	50.548445	60.519732
3.175	10.045357	50.415496	60.460853
3.18	10.236229	50.283902	60.520131
3.185	10.530265	50.166506	60.696771
3.19	10.638708	50.034724	60.673432
3.195	10.708038	49.892284	60.600322
3.2	10.798762	49.794026	60.592788
3.205	10.981993	49.695112	60.677105
3.21	11.235905	49.603446	60.839351
3.215	11.475039	49.487353	60.962392
3.22	11.568616	49.388004	60.95662
3.225	11.547005	49.30167	60.848675
3.23	11.644965	49.219949	60.864914
3.235	11.59408	49.153295	60.747375
3.24	11.609922	49.091026	60.700948
3.245	11.876537	49.021021	60.897558
3.25	12.079451	48.948759	61.02821
3.255	11.995164	48.873629	60.868793
3.26	11.929171	48.848959	60.77813
3.265	11.989217	48.810283	60.7995
3.27	12.156436	48.76018	60.916616
3.275	12.331158	48.702545	61.033703
3.28	12.43764	48.661543	61.099183
3.285	12.357124	48.63034	60.987464
3.29	12.17281	48.58611	60.75892
3.295	12.135691	48.545772	60.681463
3.3	12.108747	48.537988	60.646735
3.305	12.296455	48.528908	60.825363
3.31	12.505828	48.518704	61.024532
3.315	12.712272	48.500599	61.212871
3.32	12.883994	48.464054	61.348048
3.325	12.917493	48.451142	61.368635
3.33	12.895008	48.449109	61.344117
3.335	13.037687	48.429959	61.467646
3.34	13.122218	48.441144	61.563362
3.345	13.008841	48.455952	61.464793
3.35	12.770578	48.452096	61.222674
3.355	12.708223	48.450764	61.158987
3.36	12.647146	48.450262	61.097408
3.365	12.566769	48.467813	61.034582
3.37	12.525328	48.505678	61.031006
3.375	12.479803	48.525457	61.00526
3.38	12.433317	48.554321	60.987638
3.385	12.427562	48.601071	61.028633
3.39	12.328851	48.625433	60.954284
3.395	12.315012	48.652946	60.967958
3.4	12.283723	48.676616	60.960339
3.405	12.211886	48.703238	60.915124
3.41	12.136175	48.745958	60.882133
3.415	12.069573	48.756753	60.826326
3.42	12.036798	48.799044	60.835842
3.425	12.024944	48.847122	60.872066
3.43	12.001829	48.882212	60.884041
3.435	11.967927	48.932057	60.899984
3.44	11.924122	48.959861	60.883983
3.445	11.889027	48.988397	60.877424
3.45	11.854756	49.018841	60.873597
3.455	11.819458	49.042103	60.861561
3.46	11.767571	49.057891	60.825462
3.465	11.691137	49.092911	60.784048
3.47	11.515405	49.115252	60.630657
3.475	11.314231	49.132208	60.446439
3.48	11.110777	49.181761	60.292538
3.485	11.010901	49.227496	60.238397
3.49	11.001696	49.277032	60.278728
3.495	11.000409	49.315008	60.315417
3.5	11.001499	49.351401	60.3529
3.505	10.997887	49.358123	60.35601
3.51	10.999837	49.35381	60.353647
3.515	11.000279	49.37924	60.379519
3.52	10.999063	49.428933	60.427996
3.525	10.988104	49.465181	60.453285
3.53	10.920522	49.459445	60.379967
3.535	10.859295	49.46907	60.328365
3.54	10.863658	49.503796	60.367454
3.545	10.867744	49.522488	60.390232
3.55	10.880588	49.525108	60.405696
3.555	10.893031	49.539962	60.432993
3.56	10.896637	49.556665	60.453302
3.565	10.899199	49.571231	60.47043
3.57	10.871442	49.596906	60.468348
3.575	10.827296	49.615846	60.443142
3.58	10.771001	49.654062	60.425063
3.585	10.752009	49.692857	60.444866
3.59	10.743008	49.715139	60.458147
3.595	10.729864	49.704312	60.434176
3.6	10.694523	49.715707	60.41023
