Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.28	-3.081498	0.881534	-2.199964
0.285	-3.044235	0.867836	-2.176399
0.29	-2.994916	0.86798	-2.126936
0.295	-2.931949	0.877707	-2.054242
0.3	-2.859056	0.912815	-1.946241
0.305	-2.828056	0.903212	-1.924844
0.31	-2.760147	0.904185	-1.855962
0.315	-2.727242	0.896416	-1.830826
0.32	-2.718856	0.888014	-1.830842
0.325	-2.721497	0.898227	-1.82327
0.33	-2.787412	0.899138	-1.888274
0.335	-2.875551	0.913131	-1.96242
0.34	-2.876522	0.917078	-1.959444
0.345	-2.87649	0.912614	-1.963876
0.35	-2.870677	0.908263	-1.962414
0.355	-2.884193	0.928635	-1.955558
0.36	-2.926201	0.938139	-1.988062
0.365	-2.923274	0.909776	-2.013498
0.37	-2.925677	0.909268	-2.016409
0.375	-2.932327	0.902961	-2.029366
0.38	-2.930021	0.893463	-2.036558
0.385	-2.910486	0.887641	-2.022845
0.39	-2.891691	0.870914	-2.020777
0.395	-2.884958	0.862244	-2.022714
0.4	-2.89011	0.856497	-2.033613
0.405	-2.91677	0.836364	-2.080406
0.41	-2.965956	0.838733	-2.127223
0.415	-2.958745	0.863885	-2.09486
0.42	-2.941847	0.853618	-2.088229
0.425	-2.939107	0.837112	-2.101995
0.43	-2.975592	0.83175	-2.143842
0.435	-3.057562	0.820546	-2.237016
0.44	-3.080135	0.830271	-2.249864
0.445	-3.134806	0.818167	-2.316639
0.45	-3.162439	0.822462	-2.339977
0.455	-3.15035	0.825332	-2.325018
0.46	-3.147282	0.832804	-2.314478
0.465	-3.138483	0.811906	-2.326577
0.47	-3.088173	0.802819	-2.285354
0.475	-3.049287	0.790412	-2.258875
0.48	-3.019195	0.790891	-2.228304
0.485	-2.975827	0.802527	-2.1733
0.49	-2.907073	0.811128	-2.095945
0.495	-2.86593	0.80602	-2.05991
0.5	-2.848094	0.804137	-2.043957
0.505	-2.794767	0.803616	-1.991151
0.51	-2.739364	0.813951	-1.925413
0.515	-2.705649	0.814076	-1.891573
0.52	-2.707786	0.815066	-1.89272
0.525	-2.726582	0.816055	-1.910527
0.53	-2.748976	0.804394	-1.944582
0.535	-2.808518	0.830255	-1.978263
0.54	-2.925193	0.840104	-2.085089
0.545	-3.03269	0.849423	-2.183267
0.55	-3.059922	0.842419	-2.217503
0.555	-3.058529	0.82622	-2.232309
0.56	-3.061175	0.812749	-2.248426
0.565	-3.099615	0.822654	-2.276961
0.57	-3.092441	0.820817	-2.271624
0.575	-3.063828	0.816637	-2.247191
0.58	-3.028349	0.795972	-2.232377
0.585	-3.019127	0.782799	-2.236328
0.59	-2.959953	0.793782	-2.166171
0.595	-2.891202	0.799145	-2.092057
0.6	-2.830712	0.816554	-2.014158
0.605	-2.790257	0.809947	-1.98031
0.61	-2.721105	0.814272	-1.906833
0.615	-2.729465	0.827114	-1.902351
0.62	-2.73488	0.814475	-1.920405
0.625	-2.764489	0.842828	-1.921661
0.63	-2.744731	0.869441	-1.87529
0.635	-2.75544	0.887454	-1.867986
0.64	-2.771074	0.943948	-1.827126
0.645	-2.849305	1.017115	-1.83219
0.65	-2.898721	1.074544	-1.824177
0.655	-2.915676	1.188928	-1.726748
0.66	-2.921063	1.300578	-1.620485
0.665	-2.680155	1.420917	-1.259238
0.67	-1.454788	1.594228	0.13944
0.675	0.023037	1.783925	1.806962
0.68	1.820007	2.009228	3.829235
0.685	4.582387	2.256678	6.839065
0.69	7.072139	2.547652	9.619791
0.695	8.999437	2.850767	11.850204
0.7	10.032595	3.221275	13.25387
0.705	12.432745	3.606685	16.03943
0.71	14.44469	4.082862	18.527552
0.715	18.03959	4.545893	22.585483
0.72	19.462478	5.034768	24.497246
0.725	20.834248	5.582166	26.416414
0.73	22.958603	6.15941	29.118013
0.735	25.625144	6.759679	32.384823
0.74	27.6606	7.405105	35.065705
0.745	28.84547	8.081934	36.927404
0.75	30.301086	8.748181	39.049267
0.755	30.863693	9.516007	40.3797
0.76	33.079337	10.305916	43.385253
0.765	33.954792	11.065654	45.020446
0.77	35.235661	11.891529	47.12719
0.775	36.353014	12.697167	49.050181
0.78	37.005844	13.535112	50.540956
0.785	36.761564	14.443298	51.204862
0.79	37.612848	15.357709	52.970557
0.795	38.457951	16.291688	54.749639
0.8	39.698775	17.261719	56.960494
0.805	40.791067	18.271967	59.063034
0.81	41.606659	19.284507	60.891166
0.815	43.070637	20.326694	63.397331
0.82	43.648657	21.370619	65.019276
0.825	43.952024	22.38191	66.333934
0.83	44.032131	23.417698	67.449829
0.835	44.2808	24.447558	68.728358
0.84	44.312546	25.487508	69.800054
0.845	44.712735	26.543477	71.256212
0.85	45.100487	27.567229	72.667716
0.855	45.037676	28.61055	73.648226
0.86	45.87969	29.643187	75.522877
0.865	45.819461	30.624585	76.444046
0.87	45.567827	31.593533	77.16136
0.875	44.6305	32.606187	77.236687
0.88	43.992464	33.568225	77.560689
0.885	43.327291	34.490321	77.817612
0.89	42.456658	35.409434	77.866092
0.895	42.256501	36.309218	78.565719
0.9	41.685974	37.234755	78.920729
0.905	41.145724	38.143669	79.289393
0.91	40.742392	38.986474	79.728866
0.915	39.974704	39.836614	79.811318
0.92	38.709818	40.680676	79.390494
0.925	37.489488	41.457532	78.94702
0.93	36.305526	42.248577	78.554103
0.935	34.723462	43.088054	77.811516
0.94	33.210422	43.890212	77.100634
0.945	32.168428	44.611446	76.779874
0.95	31.862422	45.366203	77.228625
0.955	31.071007	46.098965	77.169972
0.96	29.983081	46.788083	76.771164
0.965	28.227488	47.480437	75.707925
0.97	26.531997	48.18077	74.712767
0.975	25.288955	48.85379	74.142745
0.98	24.422572	49.459714	73.882286
0.985	23.608781	50.078147	73.686928
0.99	22.632026	50.670926	73.302952
0.995	21.761314	51.247421	73.008735
1	21.047641	51.788496	72.836137
1.005	20.070907	52.273726	72.344633
1.01	19.681808	52.773984	72.455792
1.015	19.403129	53.240029	72.643158
1.02	19.039614	53.678278	72.717892
1.025	18.969427	54.088736	73.058163
1.03	18.693727	54.503687	73.197414
1.035	18.052952	54.796017	72.848969
1.04	17.600174	55.088975	72.689149
1.045	17.273265	55.380035	72.6533
1.05	17.109612	55.628635	72.738247
1.055	16.918723	55.865985	72.784708
1.06	16.807601	56.102568	72.910169
1.065	17.061089	56.297887	73.358976
1.07	17.341351	56.447189	73.78854
1.075	17.175946	56.59546	73.771406
1.08	16.855078	56.737569	73.592647
1.085	16.482115	56.860183	73.342298
1.09	16.035418	56.967688	73.003106
1.095	15.884228	57.061461	72.945689
1.1	15.912111	57.138807	73.050918
1.105	16.008982	57.222724	73.231706
1.11	15.588084	57.274739	72.862823
1.115	15.567439	57.30035	72.867789
1.12	15.601613	57.3821	72.983713
1.125	15.630442	57.424533	73.054975
1.13	15.509084	57.446801	72.955885
1.135	15.549524	57.47969	73.029214
1.14	15.513186	57.498631	73.011817
1.145	15.644268	57.533283	73.177551
1.15	16.047487	57.559121	73.606608
1.155	16.068684	57.589935	73.658619
1.16	16.038844	57.621081	73.659925
1.165	16.047012	57.608465	73.655477
1.17	16.0262	57.629512	73.655712
1.175	16.066354	57.63834	73.704694
1.18	16.091636	57.638273	73.729909
1.185	16.295054	57.66266	73.957714
1.19	16.36732	57.663395	74.030715
1.195	16.303457	57.673865	73.977322
1.2	16.078176	57.674123	73.752299
1.205	15.819835	57.678416	73.498251
1.21	15.924395	57.665674	73.590069
1.215	16.181483	57.659559	73.841042
1.22	16.313032	57.650802	73.963834
1.225	16.240374	57.650505	73.890879
1.23	15.94126	57.63554	73.5768
1.235	15.722821	57.638937	73.361758
1.24	15.598542	57.625983	73.224525
1.245	15.601715	57.609337	73.211052
1.25	15.7113	57.588991	73.300291
1.255	15.739182	57.566867	73.306049
1.26	15.705386	57.535551	73.240937
1.265	15.723198	57.545733	73.268931
1.27	15.755395	57.518293	73.273688
1.275	15.847144	57.486945	73.334089
1.28	15.923002	57.470378	73.39338
1.285	15.905162	57.450258	73.35542
1.29	16.004536	57.459131	73.463667
1.295	16.158225	57.446232	73.604457
1.3	16.303056	57.413133	73.716189
1.305	16.434442	57.396713	73.831155
1.31	16.510341	57.375419	73.88576
1.315	16.539992	57.365112	73.905104
1.32	16.522961	57.354327	73.877288
1.325	16.443316	57.331244	73.77456
1.33	16.438938	57.313279	73.752217
1.335	16.425985	57.305207	73.731192
1.34	16.422991	57.285862	73.708853
1.345	16.484502	57.267886	73.752388
1.35	16.55256	57.235151	73.787711
1.355	16.632358	57.213006	73.845364
1.36	16.681071	57.177794	73.858865
1.365	16.720965	57.13646	73.857425
1.37	16.758902	57.094805	73.853707
1.375	16.76581	57.054154	73.819964
1.38	16.862143	57.002193	73.864336
1.385	17.092562	56.917089	74.009651
1.39	17.219135	56.854392	74.073527
1.395	17.303984	56.766854	74.070838
1.4	17.214152	56.64255	73.856702
1.405	16.729521	56.491483	73.221004
1.41	13.375106	56.34242	69.717526
1.415	11.282186	56.165871	67.448057
1.42	9.083907	55.946084	65.029991
1.425	6.889021	55.667857	62.556878
1.43	2.253829	55.356017	57.609846
1.435	0.430817	55.008103	55.43892
1.44	-2.46856	54.60951	52.14095
1.445	-5.54175	54.116373	48.574623
1.45	-8.970723	53.579044	44.608321
1.455	-9.212967	53.014152	43.801185
1.46	-5.342004	52.359516	47.017512
1.465	-13.159437	51.684985	38.525548
1.47	-16.77278	50.924146	34.151366
1.475	-16.148044	50.036491	33.888447
1.48	-15.687142	49.08081	33.393668
1.485	-20.664561	48.110144	27.445583
1.49	-26.078505	47.048109	20.969604
1.495	-26.853511	45.886483	19.032972
1.5	-28.408447	44.71538	16.306933
1.505	-30.668508	43.471649	12.803141
1.51	-33.910911	42.127365	8.216454
1.515	-35.626179	40.701009	5.07483
1.52	-36.449611	39.222861	2.77325
1.525	-36.97158	37.715382	0.743802
1.53	-39.002527	36.177441	-2.825086
1.535	-39.378024	34.542388	-4.835636
1.54	-40.361695	32.897956	-7.463739
1.545	-41.090084	31.151855	-9.938229
1.55	-40.558469	29.440848	-11.117621
1.555	-40.615576	27.642964	-12.972612
1.56	-40.205274	25.751748	-14.453526
1.565	-40.612879	23.896212	-16.716667
1.57	-41.555043	21.933874	-19.621169
1.575	-41.654951	19.999081	-21.65587
1.58	-42.483079	18.019591	-24.463488
1.585	-42.567869	16.03508	-26.532789
1.59	-43.874449	14.053845	-29.820604
1.595	-43.912189	12.113467	-31.798722
1.6	-44.345047	10.16903	-34.176017
1.605	-44.589067	8.181735	-36.407332
1.61	-44.782718	6.240769	-38.541949
1.615	-44.460564	4.287688	-40.172876
1.62	-45.096231	2.275264	-42.820967
1.625	-45.560558	0.306994	-45.253564
1.63	-46.471542	-1.632341	-48.103883
1.635	-46.725455	-3.622471	-50.347926
1.64	-47.278275	-5.558579	-52.836854
1.645	-47.717045	-7.502611	-55.219656
1.65	-48.419797	-9.384219	-57.804016
1.655	-49.149945	-11.13207	-60.282015
1.66	-49.850598	-12.971409	-62.822007
1.665	-50.677814	-14.786001	-65.463815
1.67	-51.850056	-16.523671	-68.373727
1.675	-52.406573	-18.172446	-70.579019
1.68	-52.957414	-19.788476	-72.74589
1.685	-53.462178	-21.405202	-74.86738
1.69	-53.685964	-22.999382	-76.685346
1.695	-53.87365	-24.488847	-78.362497
1.7	-53.950592	-25.963052	-79.913644
1.705	-53.776934	-27.292822	-81.069756
1.71	-53.121354	-28.543099	-81.664453
1.715	-52.219207	-29.842759	-82.061966
1.72	-50.483208	-30.949481	-81.432689
1.725	-48.859108	-32.106247	-80.965355
1.73	-47.020852	-33.279408	-80.30026
1.735	-46.654629	-34.164367	-80.818996
1.74	-45.834605	-35.120205	-80.95481
1.745	-44.500899	-36.007319	-80.508218
1.75	-43.251976	-36.799285	-80.051261
1.755	-42.618966	-37.618252	-80.237218
1.76	-41.684491	-38.423568	-80.108059
1.765	-40.756456	-39.123567	-79.880023
1.77	-40.183152	-39.711451	-79.894603
1.775	-39.666999	-40.271884	-79.938883
1.78	-39.181242	-40.788663	-79.969905
1.785	-38.534396	-41.271457	-79.805853
1.79	-38.144751	-41.63616	-79.780911
1.795	-38.23148	-41.997516	-80.228996
1.8	-38.221246	-42.336703	-80.557949
1.805	-37.92958	-42.680393	-80.609973
1.81	-37.609317	-42.96171	-80.571027
1.815	-37.292385	-43.259124	-80.551509
1.82	-37.00079	-43.484405	-80.485195
1.825	-36.699131	-43.695485	-80.394616
1.83	-36.507631	-43.886487	-80.394118
1.835	-36.321589	-43.987952	-80.309541
1.84	-36.195499	-44.146766	-80.342265
1.845	-36.131638	-44.387712	-80.51935
1.85	-36.072032	-44.541686	-80.613718
1.855	-36.009326	-44.708435	-80.717761
1.86	-35.940798	-44.844479	-80.785277
1.865	-35.613836	-44.990763	-80.604599
1.87	-35.545853	-45.071953	-80.617806
1.875	-35.437782	-45.128125	-80.565907
1.88	-35.298119	-45.174999	-80.473118
1.885	-35.086829	-45.243356	-80.330185
1.89	-34.810205	-45.313148	-80.123353
1.895	-34.512928	-45.34015	-79.853078
1.9	-34.272342	-45.345789	-79.618131
1.905	-34.037261	-45.35106	-79.388321
1.91	-33.963661	-45.330557	-79.294218
1.915	-33.875226	-45.335807	-79.211033
1.92	-33.75947	-45.336841	-79.096311
1.925	-33.644571	-45.3355	-78.980071
1.93	-33.570806	-45.317851	-78.888657
1.935	-33.521186	-45.303615	-78.824801
1.94	-33.518311	-45.284437	-78.802748
1.945	-33.529247	-45.28377	-78.813017
1.95	-33.522691	-45.258791	-78.781482
1.955	-33.551766	-45.230486	-78.782252
1.96	-33.646928	-45.204488	-78.851416
1.965	-33.685215	-45.220195	-78.90541
1.97	-33.763906	-45.217341	-78.981247
1.975	-33.814657	-45.197275	-79.011932
1.98	-33.817429	-45.165158	-78.982587
1.985	-33.826113	-45.142143	-78.968256
1.99	-33.852935	-45.099955	-78.95289
1.995	-33.875678	-45.047584	-78.923262
2	-33.929523	-45.003307	-78.93283
2.005	-33.950302	-44.960969	-78.911271
2.01	-33.960128	-44.926707	-78.886835
2.015	-33.963059	-44.881759	-78.844818
2.02	-34.008881	-44.835748	-78.844629
2.025	-34.082728	-44.776459	-78.859187
2.03	-34.159847	-44.687024	-78.846871
2.035	-34.284193	-44.600956	-78.885149
2.04	-34.443113	-44.514217	-78.95733
2.045	-34.5763	-44.43023	-79.00653
2.05	-34.662521	-44.28164	-78.944161
2.055	-34.785759	-44.142245	-78.928004
2.06	-35.119326	-43.992781	-79.112107
2.065	-35.667574	-43.806687	-79.474261
2.07	-36.143284	-43.622063	-79.765347
2.075	-36.55284	-43.394152	-79.946992
2.08	-36.883514	-43.097577	-79.981091
2.085	-36.767898	-42.766953	-79.534851
2.09	-36.400816	-42.451216	-78.852032
2.095	-35.604481	-42.086082	-77.690563
2.1	-32.383086	-41.678107	-74.061193
2.105	-27.962514	-41.2291	-69.191614
2.11	-25.49495	-40.730516	-66.225466
2.115	-23.120415	-40.191313	-63.311728
2.12	-20.182977	-39.606765	-59.789742
2.125	-15.938221	-38.948309	-54.88653
2.13	-13.549862	-38.264153	-51.814015
2.135	-11.17183	-37.49619	-48.66802
2.14	-8.446861	-36.696899	-45.14376
2.145	-5.430111	-35.849606	-41.279717
2.15	-3.386007	-34.971015	-38.357022
2.155	-0.700332	-34.032727	-34.733059
2.16	2.13731	-32.987462	-30.850152
2.165	5.062582	-31.893395	-26.830813
2.17	6.653424	-30.752152	-24.098728
2.175	8.640488	-29.565234	-20.924746
2.18	11.371526	-28.363696	-16.99217
2.185	13.5663	-27.103671	-13.537371
2.19	14.83479	-25.809906	-10.975116
2.195	16.350996	-24.427588	-8.076592
2.2	18.249081	-23.032433	-4.783352
2.205	19.964373	-21.613907	-1.649534
2.21	21.282857	-20.083025	1.199832
2.215	22.86161	-18.53469	4.32692
2.22	25.132186	-16.983262	8.148924
2.225	26.064519	-15.436199	10.62832
2.23	27.833518	-13.748104	14.085414
2.235	28.935714	-12.129907	16.805807
2.24	29.853312	-10.425042	19.42827
2.245	30.906088	-8.737743	22.168345
2.25	32.944569	-7.001716	25.942853
2.255	35.057528	-5.277486	29.780042
2.26	35.522022	-3.491395	32.030627
2.265	36.044551	-1.727321	34.31723
2.27	37.682993	0.07106	37.754053
2.275	39.177252	1.907685	41.084937
2.28	39.700698	3.64572	43.346418
2.285	40.528001	5.476655	46.004656
2.29	40.350545	7.262627	47.613172
2.295	40.585784	9.058838	49.644622
2.3	41.76158	10.861319	52.622899
2.305	41.978452	12.625742	54.604194
2.31	42.024789	14.381421	56.40621
2.315	42.64099	16.062252	58.703242
2.32	43.689622	17.753123	61.442745
2.325	43.911663	19.408364	63.320027
2.33	43.994127	21.077735	65.071862
2.335	43.834962	22.784107	66.619069
2.34	42.89228	24.408779	67.301059
2.345	43.516335	25.972359	69.488694
2.35	43.931395	27.528423	71.459818
2.355	44.486302	29.069791	73.556093
2.36	43.652741	30.554271	74.207012
2.365	43.248611	31.986096	75.234707
2.37	41.780223	33.404115	75.184338
2.375	40.314186	34.809938	75.124124
2.38	38.629638	36.133922	74.76356
2.385	36.46447	37.426599	73.891069
2.39	35.370336	38.701889	74.072225
2.395	34.312636	39.933846	74.246482
2.4	33.443903	41.13395	74.577853
2.405	32.370277	42.281704	74.651981
2.41	30.913947	43.331942	74.245889
2.415	29.287285	44.391083	73.678368
2.42	27.73893	45.433619	73.172549
2.425	26.715733	46.355605	73.071338
2.43	25.870792	47.258597	73.129389
2.435	25.130856	48.071361	73.202217
2.44	24.618589	48.841776	73.460365
2.445	24.218347	49.54747	73.765817
2.45	23.962286	50.198227	74.160513
2.455	23.734577	50.819507	74.554084
2.46	23.494318	51.338771	74.833089
2.465	22.998334	51.791075	74.789409
2.47	22.77629	52.204437	74.980727
2.475	22.610285	52.614201	75.224486
2.48	22.366457	52.95587	75.322327
2.485	21.942614	53.246829	75.189443
2.49	21.695098	53.476478	75.171576
2.495	21.498372	53.698078	75.19645
2.5	21.376968	53.912181	75.289149
2.505	21.234637	54.038961	75.273598
2.51	21.090378	54.173269	75.263647
2.515	20.942817	54.290677	75.233494
2.52	20.839161	54.381586	75.220747
2.525	20.851555	54.493176	75.344731
2.53	20.85877	54.589681	75.448451
2.535	20.874077	54.643779	75.517856
2.54	20.850733	54.737121	75.587854
2.545	20.845093	54.790077	75.63517
2.55	20.858252	54.844841	75.703093
2.555	20.771714	54.918598	75.690312
2.56	20.620718	54.974136	75.594854
2.565	20.531943	55.021107	75.55305
2.57	20.210652	55.0632	75.273852
2.575	19.842555	55.105669	74.948224
2.58	19.381852	55.129983	74.511835
2.585	19.336742	55.146206	74.482948
2.59	19.366203	55.171894	74.538097
2.595	19.282669	55.198128	74.480797
2.6	19.177879	55.223025	74.400904
2.605	19.129617	55.230653	74.36027
2.61	19.106977	55.241649	74.348626
2.615	19.076843	55.250241	74.327084
2.62	18.985515	55.268057	74.253572
2.625	19.041136	55.284353	74.325489
2.63	19.119773	55.276336	74.396109
2.635	19.146915	55.294462	74.441377
2.64	19.149436	55.302324	74.45176
2.645	19.160388	55.299002	74.45939
2.65	19.180502	55.283402	74.463904
2.655	19.21339	55.266582	74.479972
2.66	19.278993	55.259147	74.53814
2.665	19.347647	55.248558	74.596205
2.67	19.421035	55.252548	74.673583
2.675	19.497627	55.22555	74.723177
2.68	19.52701	55.22814	74.75515
2.685	19.502856	55.230053	74.732909
2.69	19.494243	55.201465	74.695708
2.695	19.56253	55.174584	74.737114
2.7	19.601528	55.156935	74.758463
2.705	19.635184	55.148992	74.784176
2.71	19.665931	55.13406	74.799991
2.715	19.687691	55.111869	74.79956
2.72	19.702232	55.123986	74.826218
2.725	19.711703	55.135671	74.847374
2.73	19.715096	55.130485	74.845581
2.735	19.645782	55.116999	74.762781
2.74	19.471304	55.098073	74.569377
2.745	19.292906	55.099311	74.392217
2.75	19.072054	55.095725	74.167779
2.755	18.849893	55.073785	73.923678
2.76	18.871821	55.060855	73.932676
2.765	18.889142	55.039715	73.928857
2.77	18.917	55.023571	73.940571
2.775	18.977851	55.015439	73.99329
2.78	19.031378	54.992141	74.023519
2.785	19.060671	54.986149	74.04682
2.79	19.079065	54.977783	74.056848
2.795	19.090664	54.967139	74.057803
2.8	19.053679	54.952999	74.006678
2.805	19.121938	54.912084	74.034022
2.81	19.245092	54.896992	74.142084
2.815	19.452692	54.862356	74.315048
2.82	19.608943	54.826498	74.435441
2.825	19.693004	54.78494	74.477944
2.83	19.7809	54.750451	74.531351
2.835	19.878787	54.674853	74.55364
2.84	19.931364	54.607629	74.538993
2.845	19.962899	54.552506	74.515405
2.85	19.994345	54.455052	74.449397
2.855	20.151792	54.357344	74.509136
2.86	20.427254	54.262829	74.690083
2.865	20.692132	54.146063	74.838195
2.87	20.949488	54.018538	74.968026
2.875	21.129402	53.867295	74.996697
2.88	21.398081	53.660428	75.058509
2.885	21.521254	53.450028	74.971282
2.89	21.5694	53.207315	74.776715
2.895	21.60972	52.909608	74.519328
2.9	21.793615	52.550189	74.343804
2.905	21.968264	52.166401	74.134665
2.91	22.07552	51.778673	73.854193
2.915	21.629295	51.335572	72.964867
2.92	19.616173	50.849376	70.465549
2.925	17.017064	50.306282	67.323346
2.93	14.373121	49.667448	64.040569
2.935	10.943179	49.003434	59.946613
2.94	7.335609	48.304219	55.639828
2.945	5.125525	47.480047	52.605572
2.95	2.886406	46.62752	49.513926
2.955	-0.566065	45.735384	45.169319
2.96	-3.606351	44.720037	41.113686
2.965	-5.415121	43.662747	38.247626
2.97	-7.293724	42.568236	35.274512
2.975	-10.688581	41.378799	30.690218
2.98	-13.95336	40.122397	26.169037
2.985	-15.866828	38.833326	22.966498
2.99	-17.477919	37.479025	20.001106
2.995	-18.919854	36.031203	17.111349
3	-20.427464	34.546395	14.118931
3.005	-21.285496	32.991957	11.706461
3.01	-22.366523	31.373722	9.007199
3.015	-24.731113	29.73876	5.007647
3.02	-25.970502	28.031429	2.060927
3.025	-26.718885	26.235732	-0.483153
3.03	-27.82571	24.450783	-3.374927
3.035	-30.207322	22.549773	-7.657549
3.04	-31.94908	20.659649	-11.289431
3.045	-32.448737	18.633874	-13.814863
3.05	-32.625318	16.611689	-16.013629
3.055	-33.706102	14.607421	-19.098681
3.06	-35.31193	12.546812	-22.765118
3.065	-36.367723	10.500104	-25.867619
3.07	-37.364824	8.413125	-28.951699
3.075	-38.416701	6.366938	-32.049763
3.08	-38.804226	4.293891	-34.510335
3.085	-39.081322	2.157051	-36.924271
3.09	-39.425036	0.075594	-39.349442
3.095	-39.936955	-2.018298	-41.955253
3.1	-40.748677	-4.09941	-44.848087
3.105	-41.927009	-6.204724	-48.131733
3.11	-43.117064	-8.248209	-51.365273
3.115	-43.982313	-10.313962	-54.296275
3.12	-44.149325	-12.214155	-56.36348
3.125	-44.271137	-14.120607	-58.391744
3.13	-44.323895	-16.060814	-60.384709
3.135	-44.677508	-17.882866	-62.560374
3.14	-45.069264	-19.553145	-64.622409
3.145	-45.358007	-21.198339	-66.556346
3.15	-45.679786	-22.90413	-68.583916
3.155	-45.726639	-24.407339	-70.133978
3.16	-45.169619	-25.942989	-71.112608
3.165	-45.059947	-27.462632	-72.522579
3.17	-44.591519	-28.820063	-73.411582
3.175	-42.362367	-30.186994	-72.549361
3.18	-40.770557	-31.47136	-72.241917
3.185	-39.451917	-32.721749	-72.173666
3.19	-38.047826	-33.88628	-71.934106
3.195	-36.275875	-35.072245	-71.34812
3.2	-35.196226	-36.14838	-71.344606
3.205	-34.402648	-37.154028	-71.556676
3.21	-33.626286	-38.120122	-71.746408
3.215	-32.695447	-38.923161	-71.618608
3.22	-31.887754	-39.619594	-71.507348
3.225	-31.629378	-40.408856	-72.038234
3.23	-31.32925	-41.024669	-72.353919
3.235	-30.600327	-41.612599	-72.212926
3.24	-29.94397	-42.230784	-72.174754
3.245	-29.418685	-42.698229	-72.116914
3.25	-28.933714	-43.191044	-72.124758
3.255	-28.383399	-43.600047	-71.983446
3.26	-27.89295	-43.927644	-71.820594
3.265	-27.469352	-44.241002	-71.710354
3.27	-27.071798	-44.556297	-71.628095
3.275	-26.753701	-44.856974	-71.610675
3.28	-26.478509	-45.041765	-71.520274
3.285	-26.313596	-45.209804	-71.5234
3.29	-26.16659	-45.349038	-71.515628
3.295	-26.045221	-45.529466	-71.574687
3.3	-26.044113	-45.634783	-71.678896
3.305	-26.41806	-45.756302	-72.174362
3.31	-27.041854	-45.854806	-72.89666
3.315	-29.034819	-45.919109	-74.953928
3.32	-31.614989	-45.98519	-77.600179
3.325	-32.936069	-45.999034	-78.935103
3.33	-33.79231	-46.060788	-79.853098
3.335	-33.659284	-46.135273	-79.794557
3.34	-33.603661	-46.156665	-79.760326
3.345	-33.855702	-46.196566	-80.052268
3.35	-33.950479	-46.243673	-80.194152
3.355	-33.964237	-46.278572	-80.242809
3.36	-34.05964	-46.301715	-80.361355
3.365	-34.169731	-46.370006	-80.539737
3.37	-34.089473	-46.402118	-80.491591
3.375	-34.022697	-46.418971	-80.441668
3.38	-33.970437	-46.408731	-80.379168
3.385	-33.907673	-46.437282	-80.344955
3.39	-33.983503	-46.431927	-80.41543
3.395	-33.997964	-46.438402	-80.436366
3.4	-34.089017	-46.414201	-80.503218
3.405	-34.271636	-46.407951	-80.679587
3.41	-34.224058	-46.403254	-80.627312
3.415	-34.097063	-46.36129	-80.458353
3.42	-33.970082	-46.335353	-80.305435
