Time (s)	ex (deg)	thx (deg)	gazex (deg)
1.085	24.716393	46.878197	71.59459
1.09	24.201922	47.537368	71.73929
1.095	23.82499	48.156039	71.981029
1.1	23.343161	48.745628	72.088789
1.105	22.704694	49.35642	72.061114
1.11	22.155824	49.95337	72.109194
1.115	21.551054	50.53008	72.081134
1.12	20.223744	51.081639	71.305383
1.125	19.430284	51.618201	71.048485
1.13	18.907026	52.136524	71.04355
1.135	18.536695	52.632673	71.169368
1.14	18.194926	53.129114	71.32404
1.145	17.6728	53.606681	71.279481
1.15	17.098902	54.028396	71.127298
1.155	16.65372	54.450262	71.103982
1.16	16.504779	54.837512	71.342291
1.165	16.922779	55.229323	72.152102
1.17	17.008156	55.581413	72.589569
1.175	16.532596	55.894999	72.427595
1.18	16.213681	56.219126	72.432807
1.185	15.96224	56.525343	72.487583
1.19	15.812126	56.805128	72.617254
1.195	15.648832	57.056077	72.704909
1.2	15.784162	57.267812	73.051974
1.205	15.868068	57.468802	73.33687
1.21	15.811383	57.652883	73.464266
1.215	15.732467	57.828918	73.561385
1.22	15.724748	57.958788	73.683536
1.225	15.687587	58.095295	73.782882
1.23	15.724455	58.223919	73.948374
1.235	15.855529	58.29553	74.151059
1.24	15.819894	58.378393	74.198287
1.245	16.024161	58.459729	74.48389
1.25	16.117823	58.546911	74.664734
1.255	16.086706	58.60725	74.693956
1.26	16.098582	58.62105	74.719632
1.265	16.05363	58.661069	74.714699
1.27	15.984759	58.707098	74.691857
1.275	16.010512	58.739214	74.749726
1.28	16.18346	58.764926	74.948386
1.285	16.437016	58.772573	75.209589
1.29	16.346231	58.799591	75.145822
1.295	16.109931	58.802985	74.912916
1.3	15.820303	58.805504	74.625807
1.305	15.260766	58.821319	74.082085
1.31	14.972887	58.843432	73.816319
1.315	14.960237	58.827242	73.787479
1.32	14.961508	58.839356	73.800864
1.325	14.922754	58.879133	73.801887
1.33	14.751915	58.877686	73.629601
1.335	14.553336	58.875822	73.429158
1.34	14.612399	58.868841	73.48124
1.345	14.878196	58.868512	73.746708
1.35	15.095205	58.88234	73.977545
1.355	15.268224	58.894879	74.163103
1.36	15.383821	58.900152	74.283973
1.365	15.3516	58.889955	74.241555
1.37	15.550302	58.88623	74.436532
1.375	15.809102	58.881159	74.690261
1.38	15.696246	58.893267	74.589513
1.385	15.530105	58.9146	74.444705
1.39	15.510343	58.917923	74.428266
1.395	15.525238	58.911574	74.436812
1.4	15.547729	58.922744	74.470473
1.405	15.553277	58.920835	74.474112
1.41	15.602544	58.917795	74.520339
1.415	15.621128	58.929957	74.551085
1.42	15.737549	58.922509	74.660058
1.425	15.78254	58.923783	74.706323
1.43	15.637435	58.913213	74.550648
1.435	15.378356	58.906715	74.285071
1.44	15.425101	58.895123	74.320224
1.445	15.329837	58.88242	74.212257
1.45	15.25247	58.896433	74.148903
1.455	15.100918	58.887149	73.988067
1.46	15.23339	58.866986	74.100376
1.465	15.362611	58.874728	74.237339
1.47	15.403808	58.863025	74.266833
1.475	15.396419	58.855805	74.252224
1.48	15.383236	58.860912	74.244148
1.485	15.268075	58.860357	74.128432
1.49	15.193331	58.870611	74.063942
1.495	15.208313	58.861116	74.069429
1.5	15.283763	58.874154	74.157917
1.505	15.168144	58.883558	74.051702
1.51	15.080282	58.896389	73.976671
1.515	15.060481	58.899286	73.959767
1.52	15.154645	58.890766	74.045411
1.525	15.22271	58.879	74.10171
1.53	15.150482	58.860715	74.011197
1.535	15.021123	58.873184	73.894307
1.54	15.025303	58.873503	73.898806
1.545	15.064264	58.861944	73.926208
1.55	15.149636	58.841689	73.991325
1.555	15.213827	58.839483	74.05331
1.56	15.284631	58.846574	74.131205
1.565	15.351254	58.850076	74.20133
1.57	15.405525	58.857388	74.262913
1.575	15.461011	58.853077	74.314088
1.58	15.461946	58.835141	74.297087
1.585	15.351355	58.829949	74.181304
1.59	15.040459	58.820588	73.861047
1.595	14.696239	58.839626	73.535865
1.6	14.454644	58.838741	73.293385
1.605	14.424791	58.804867	73.229658
1.61	14.536295	58.804241	73.340536
1.615	14.659909	58.829807	73.489716
1.62	14.696494	58.83955	73.536044
1.625	14.740952	58.843149	73.584101
1.63	14.798631	58.854085	73.652716
1.635	14.844762	58.837817	73.682579
1.64	14.874546	58.840427	73.714973
1.645	14.919463	58.847215	73.766678
1.65	14.970313	58.856931	73.827244
1.655	15.006196	58.868491	73.874687
1.66	14.98212	58.864421	73.846541
1.665	14.969247	58.874004	73.843251
1.67	14.890838	58.885346	73.776184
1.675	14.916971	58.885721	73.802692
1.68	14.951759	58.883025	73.834784
1.685	14.960916	58.86379	73.824706
1.69	14.977979	58.862868	73.840847
1.695	14.960655	58.857188	73.817843
1.7	14.917245	58.868104	73.785349
1.705	14.888211	58.893245	73.781456
1.71	14.809965	58.884819	73.694784
1.715	14.829617	58.887081	73.716698
1.72	14.859467	58.878749	73.738216
1.725	14.843196	58.880512	73.723708
1.73	14.798183	58.884712	73.682895
1.735	14.817857	58.89768	73.715537
1.74	14.83446	58.891101	73.725561
1.745	14.79548	58.900451	73.695931
1.75	14.736237	58.901847	73.638084
1.755	14.729	58.886803	73.615803
1.76	14.756744	58.901938	73.658682
1.765	14.767679	58.930005	73.697684
1.77	14.775987	58.933946	73.709933
1.775	14.792154	58.934746	73.7269
1.78	14.814265	58.931825	73.74609
1.785	14.831715	58.934186	73.765901
1.79	14.850753	58.93746	73.788213
1.795	14.895456	58.912053	73.807509
1.8	14.949718	58.920003	73.869721
1.805	14.967387	58.930079	73.897466
1.81	14.979552	58.928362	73.907914
1.815	14.990613	58.935352	73.925965
1.82	14.969011	58.942592	73.911603
1.825	14.983396	58.924194	73.90759
1.83	15.005961	58.913119	73.91908
1.835	15.043581	58.926133	73.969714
1.84	15.148072	58.938933	74.087005
1.845	15.220089	58.942347	74.162436
1.85	15.365094	58.939095	74.304189
1.855	15.589792	58.924971	74.514763
1.86	15.594624	58.935415	74.530039
1.865	15.595743	58.948072	74.543815
1.87	15.590434	58.934357	74.524791
1.875	15.58003	58.936753	74.516783
1.88	15.577382	58.952735	74.530117
1.885	15.61099	58.946889	74.557879
1.89	15.684268	58.947622	74.63189
1.895	15.75083	58.954778	74.705608
1.9	15.754202	58.949873	74.704075
1.905	15.774618	58.951366	74.725984
1.91	15.783152	58.953258	74.73641
1.915	15.863276	58.960582	74.823858
1.92	15.854985	58.965546	74.820531
1.925	15.850044	58.954749	74.804793
1.93	15.857338	58.954062	74.8114
1.935	15.879249	58.949856	74.829105
1.94	15.894807	58.937557	74.832364
1.945	15.904793	58.950847	74.85564
1.95	15.909993	58.96641	74.876403
1.955	15.947448	58.975609	74.923057
1.96	15.950075	58.983194	74.933269
1.965	15.954584	58.984025	74.938609
1.97	15.926714	59.009865	74.936579
1.975	15.916349	59.015499	74.931848
1.98	15.954925	59.01286	74.967785
1.985	15.952048	59.004598	74.956646
1.99	15.949178	59.015146	74.964324
1.995	15.901612	59.022223	74.923835
2	15.891693	59.025471	74.917164
2.005	15.922909	59.051594	74.974503
2.01	15.910093	59.048143	74.958236
2.015	15.900833	59.049888	74.950721
2.02	15.877656	59.042639	74.920295
2.025	15.788552	59.034295	74.822847
2.03	15.711403	59.044504	74.755907
2.035	15.663499	59.043499	74.706998
2.04	15.653556	59.039272	74.692828
2.045	15.640508	59.034636	74.675144
2.05	15.661058	59.027193	74.688251
2.055	15.693591	59.02207	74.715661
2.06	15.708229	59.011863	74.720092
2.065	15.707348	58.996791	74.704139
2.07	15.700955	58.977238	74.678193
2.075	15.637579	58.965936	74.603515
2.08	15.683575	58.96466	74.648235
2.085	15.739575	58.966502	74.706077
2.09	15.712772	58.955544	74.668316
2.095	15.614509	58.953488	74.567997
2.1	15.451896	58.963992	74.415888
2.105	15.375756	58.964058	74.339814
2.11	15.246125	58.938012	74.184137
2.115	15.06922	58.932442	74.001662
2.12	14.918562	58.937764	73.856326
2.125	14.962235	58.941658	73.903893
2.13	15.043715	58.938345	73.98206
2.135	15.075492	58.933172	74.008664
2.14	15.027392	58.9171	73.944492
2.145	14.971954	58.908308	73.880262
2.15	14.934578	58.887682	73.82226
2.155	14.934494	58.867056	73.80155
2.16	14.896611	58.85716	73.753771
2.165	14.471467	58.838642	73.310109
2.17	13.754887	58.823253	72.57814
2.175	11.962888	58.806785	70.769673
2.18	9.124381	58.798687	67.923068
2.185	6.114502	58.786954	64.901456
2.19	4.343512	58.777023	63.120535
2.195	2.621874	58.760018	61.381892
2.2	1.726099	58.744499	60.470598
2.205	1.477181	58.716774	60.193955
2.21	1.36233	58.69839	60.06072
2.215	1.374427	58.688088	60.062515
2.22	1.361178	58.681164	60.042342
2.225	1.441804	58.664283	60.106087
2.23	1.540014	58.644502	60.184516
2.235	1.801015	58.641016	60.442031
2.24	1.75185	58.63546	60.38731
2.245	1.724154	58.618936	60.34309
2.25	1.625508	58.61083	60.236338
2.255	1.697192	58.594262	60.291454
2.26	1.839328	58.585713	60.425041
2.265	1.979666	58.570754	60.55042
2.27	1.97649	58.564196	60.540686
2.275	1.974239	58.569423	60.543662
2.28	1.787089	58.573156	60.360245
2.285	1.738774	58.570724	60.309498
2.29	1.833418	58.549371	60.382789
2.295	2.061706	58.55522	60.616926
2.3	2.239919	58.571056	60.810975
2.305	2.444297	58.551367	60.995664
2.31	2.402433	58.556324	60.958757
2.315	2.432101	58.580151	61.012252
2.32	2.247651	58.571584	60.819235
2.325	2.102848	58.558176	60.661024
2.33	1.930769	58.545897	60.476666
2.335	1.794789	58.528067	60.322856
2.34	1.772429	58.533605	60.306034
2.345	1.858884	58.516503	60.375387
2.35	2.070142	58.503357	60.573499
2.355	2.206664	58.495579	60.702243
2.36	1.549742	58.472367	60.022109
2.365	0.702609	58.44713	59.149739
2.37	0.086242	58.410615	58.496857
2.375	-0.454337	58.355091	57.900754
2.38	-0.809261	58.292995	57.483734
2.385	-0.790529	58.247062	57.456533
2.39	-0.697599	58.151978	57.454379
2.395	-0.477867	58.026529	57.548662
2.4	-0.106422	57.882299	57.775877
2.405	0.042502	57.686983	57.729485
2.41	0.145362	57.478249	57.623611
2.415	0.394346	57.238557	57.632903
2.42	0.97842	56.95842	57.93684
2.425	1.447125	56.643787	58.090912
2.43	1.84942	56.308699	58.158119
2.435	2.189059	55.929099	58.118158
2.44	2.67458	55.515917	58.190497
2.445	3.266904	55.102897	58.369801
2.45	3.927253	54.664615	58.591868
2.455	4.804762	54.21303	59.017792
2.46	5.468701	53.820702	59.289403
2.465	6.170749	53.412098	59.582847
2.47	7.017008	52.971875	59.988883
2.475	7.921746	52.537534	60.45928
2.48	8.87984	52.150244	61.030084
2.485	9.553084	51.717069	61.270153
2.49	10.339408	51.279853	61.619261
2.495	10.783041	50.869045	61.652086
2.5	11.529923	50.437125	61.967048
2.505	11.665888	50.013631	61.679519
2.51	12.222009	49.593985	61.815994
2.515	12.877167	49.173861	62.051028
2.52	13.145887	48.772475	61.918362
2.525	13.635887	48.356761	61.992648
2.53	14.154939	47.952609	62.107548
2.535	14.453846	47.540503	61.994349
2.54	14.432738	47.17724	61.609978
2.545	14.472726	46.856198	61.328924
2.55	14.636453	46.557578	61.194031
2.555	14.748856	46.263483	61.012339
2.56	15.155789	45.985746	61.141535
2.565	15.360498	45.740374	61.100872
2.57	15.427611	45.483171	60.910782
2.575	15.611041	45.213576	60.824617
2.58	16.366459	44.979496	61.345955
2.585	16.7483	44.759091	61.507391
2.59	17.282569	44.546625	61.829194
2.595	18.1115	44.335763	62.447263
2.6	18.843652	44.145252	62.988904
2.605	19.435179	43.955184	63.390363
2.61	19.512444	43.786404	63.298848
2.615	19.463788	43.629715	63.093503
2.62	19.347246	43.468126	62.815372
2.625	19.825403	43.362677	63.18808
2.63	20.301875	43.267031	63.568906
2.635	20.104746	43.177777	63.282523
2.64	19.831732	43.11499	62.946722
2.645	19.632829	43.064709	62.697538
2.65	19.420098	43.041235	62.461333
2.655	19.243965	43.010297	62.254262
2.66	19.106072	42.988651	62.094723
2.665	19.031599	42.999147	62.030746
2.67	18.970282	43.017696	61.987978
2.675	18.912424	43.0203	61.932724
2.68	18.855485	43.059236	61.914721
2.685	18.832729	43.088124	61.920853
2.69	18.872023	43.152923	62.024946
2.695	18.635328	43.225191	61.860519
2.7	18.552599	43.292769	61.845368
2.705	18.391791	43.360167	61.751958
2.71	18.397709	43.407986	61.805695
2.715	18.817073	43.467206	62.284279
2.72	18.869241	43.524182	62.393423
2.725	18.780659	43.579049	62.359708
2.73	18.79451	43.649849	62.444359
2.735	18.903095	43.71553	62.618625
2.74	18.875007	43.808399	62.683406
2.745	18.844032	43.883328	62.72736
2.75	18.797519	43.963897	62.761416
2.755	18.627563	44.04873	62.676293
2.76	18.505347	44.089607	62.594954
2.765	18.430016	44.156257	62.586273
2.77	18.390845	44.211294	62.602139
2.775	18.430765	44.265687	62.696452
2.78	18.502835	44.333972	62.836807
2.785	18.349065	44.378033	62.727098
2.79	18.184593	44.422969	62.607562
2.795	17.988614	44.460026	62.44864
2.8	17.964368	44.500947	62.465315
2.805	17.960584	44.5384	62.498984
2.81	17.991	44.629314	62.620314
2.815	17.972526	44.66516	62.637686
2.82	18.108757	44.681506	62.790263
2.825	18.243874	44.757631	63.001505
2.83	18.285105	44.815866	63.100971
2.835	18.18976	44.859604	63.049364
2.84	18.063625	44.909429	62.973054
2.845	18.0206	44.935536	62.956136
2.85	17.937468	44.984664	62.922132
2.855	17.838097	45.029159	62.867256
2.86	17.75578	45.066866	62.822646
2.865	17.686764	45.100299	62.787063
2.87	17.647442	45.137674	62.785116
2.875	17.658411	45.187811	62.846222
2.88	17.614659	45.262761	62.87742
2.885	17.566449	45.327528	62.893977
2.89	17.51602	45.373813	62.889833
2.895	17.393422	45.408998	62.80242
2.9	17.285392	45.461704	62.747096
2.905	17.194439	45.507984	62.702423
2.91	17.105203	45.567515	62.672718
2.915	17.012619	45.607377	62.619996
2.92	16.897845	45.671894	62.569739
2.925	16.780696	45.725228	62.505924
2.93	16.634528	45.762765	62.397293
2.935	16.547524	45.811536	62.35906
2.94	16.502139	45.859517	62.361656
2.945	16.514919	45.910393	62.425312
2.95	16.528842	45.948503	62.477345
2.955	16.562123	45.984253	62.546376
2.96	16.681726	46.036245	62.717971
2.965	16.706804	46.065983	62.772787
2.97	16.735107	46.106262	62.841369
2.975	16.741539	46.128443	62.869982
2.98	16.657884	46.150827	62.808711
2.985	16.582872	46.195139	62.778011
2.99	16.469694	46.240561	62.710255
2.995	16.384674	46.284235	62.668909
3	16.373024	46.31058	62.683604
3.005	16.292023	46.344227	62.63625
3.01	16.227994	46.379277	62.607271
3.015	16.164373	46.3998	62.564173
3.02	16.174471	46.435958	62.610429
3.025	16.174897	46.458819	62.633716
3.03	16.184255	46.486345	62.6706
3.035	16.176963	46.521887	62.69885
3.04	16.135639	46.55009	62.685729
3.045	16.082992	46.57089	62.653882
3.05	16.049924	46.589188	62.639112
3.055	16.029673	46.633705	62.663378
3.06	15.995613	46.660364	62.655977
3.065	15.891385	46.677838	62.569223
3.07	15.722427	46.688203	62.41063
3.075	15.344138	46.705835	62.049973
3.08	15.092394	46.70997	61.802364
3.085	14.910834	46.72168	61.632514
3.09	14.744486	46.739447	61.483933
3.095	14.589366	46.749788	61.339154
3.1	14.55485	46.753847	61.308697
3.105	14.54046	46.787027	61.327487
3.11	14.548171	46.782115	61.330286
3.115	14.535876	46.775298	61.311174
3.12	14.578475	46.78007	61.358545
3.125	14.58581	46.792183	61.377993
3.13	14.577862	46.791352	61.369214
3.135	14.52999	46.790346	61.320336
3.14	14.454583	46.780064	61.234647
3.145	14.388462	46.776064	61.164526
3.15	14.327452	46.772858	61.10031
3.155	14.300092	46.772192	61.072284
3.16	14.291726	46.769918	61.061644
3.165	14.315745	46.764161	61.079906
3.17	14.370396	46.761074	61.13147
3.175	14.433803	46.779778	61.213581
3.18	14.41102	46.787627	61.198647
3.185	14.403927	46.778004	61.181931
3.19	14.375833	46.792154	61.167987
3.195	14.344343	46.801684	61.146027
3.2	14.270668	46.795436	61.066104
3.205	14.190497	46.786138	60.976635
3.21	14.153256	46.794246	60.947502
3.215	14.149816	46.788188	60.938004
3.22	14.113103	46.786294	60.899397
3.225	14.120383	46.767019	60.887402
3.23	14.170414	46.740218	60.910632
3.235	14.224831	46.727244	60.952075
3.24	14.24779	46.722933	60.970723
3.245	14.277109	46.732401	61.00951
3.25	14.318159	46.729273	61.047432
3.255	14.348486	46.692004	61.04049
3.26	14.386123	46.688214	61.074337
3.265	14.435636	46.685886	61.121522
3.27	14.483881	46.683172	61.167053
3.275	14.550835	46.69754	61.248375
3.28	14.575032	46.717798	61.29283
3.285	14.596392	46.741606	61.337998
3.29	14.624739	46.740889	61.365628
3.295	14.77193	46.728274	61.500204
3.3	14.837617	46.723137	61.560754
3.305	14.884337	46.730077	61.614414
3.31	14.885002	46.724374	61.609376
3.315	14.864311	46.716935	61.581246
3.32	14.801004	46.729557	61.530561
3.325	14.757078	46.724832	61.48191
3.33	14.710972	46.740966	61.451938
3.335	14.640128	46.747329	61.387457
3.34	14.568999	46.766603	61.335602
3.345	14.441288	46.783647	61.224935
3.35	14.179315	46.795694	60.975009
3.355	14.060282	46.793666	60.853948
3.36	14.102749	46.794104	60.896853
3.365	14.144722	46.814378	60.9591
3.37	14.17131	46.823404	60.994714
3.375	14.170352	46.834502	61.004854
3.38	14.183875	46.859263	61.043138
3.385	14.201503	46.858194	61.059697
3.39	14.222961	46.880314	61.103275
3.395	14.244106	46.884339	61.128445
3.4	14.234568	46.882053	61.116621
3.405	14.236395	46.880349	61.116744
3.41	14.255286	46.87387	61.129156
3.415	14.27518	46.8849	61.16008
3.42	14.267328	46.885905	61.153233
3.425	14.258718	46.896759	61.155477
3.43	14.260165	46.894807	61.154972
3.435	14.220531	46.907264	61.127795
3.44	14.217216	46.920173	61.137389
3.445	14.160698	46.917257	61.077955
3.45	14.020755	46.923223	60.943978
3.455	13.909639	46.931544	60.841183
3.46	13.878633	46.9174	60.796033
3.465	13.871593	46.92132	60.792913
3.47	13.901937	46.918532	60.820469
3.475	13.916179	46.920882	60.837061
3.48	13.942212	46.938335	60.880547
3.485	13.967352	46.940328	60.90768
3.49	14.005301	46.948861	60.954162
3.495	14.105902	46.952115	61.058017
3.5	14.119141	46.939458	61.058599
3.505	14.158144	46.939073	61.097217
3.51	14.220757	46.93055	61.151307
3.515	14.241445	46.93089	61.172335
3.52	14.273713	46.93026	61.203973
3.525	14.29975	46.920957	61.220707
3.53	14.321192	46.91626	61.237452
3.535	14.315264	46.926281	61.241545
3.54	14.322443	46.931268	61.253711
3.545	14.332653	46.936683	61.269336
3.55	14.34166	46.945766	61.287426
3.555	14.336992	46.959462	61.296454
3.56	14.288124	46.966531	61.254655
3.565	14.259415	46.962236	61.221651
3.57	14.242198	46.98125	61.223448
3.575	14.240942	46.980235	61.221177
3.58	14.234286	46.969197	61.203483
3.585	14.230097	46.962659	61.192756
3.59	14.232401	46.96041	61.192811
3.595	14.222921	46.968918	61.191839
3.6	14.226037	46.980563	61.2066
3.605	14.23355	46.971632	61.205182
3.61	14.252454	46.959187	61.211641
3.615	14.260139	46.950762	61.210901
3.62	14.2329	46.957359	61.190259
