Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.75	-1.829201	1.1004	-0.728801
0.755	-2.406255	1.076379	-1.329876
0.76	-2.882835	1.027829	-1.855006
0.765	-3.22141	1.009993	-2.211417
0.77	-2.923683	0.985096	-1.938587
0.775	-2.642795	0.954864	-1.687931
0.78	-2.492567	0.918901	-1.573666
0.785	-2.925959	0.892691	-2.033268
0.79	-2.825432	0.871277	-1.954155
0.795	-2.672405	0.825551	-1.846854
0.8	-2.97967	0.77864	-2.20103
0.805	-3.281027	0.774573	-2.506454
0.81	-3.150724	0.731302	-2.419422
0.815	-2.952184	0.7028	-2.249384
0.82	-2.825429	0.670022	-2.155407
0.825	-2.66685	0.637539	-2.029311
0.83	-2.734025	0.615787	-2.118238
0.835	-2.679491	0.590814	-2.088677
0.84	-2.297464	0.556507	-1.740957
0.845	-2.108621	0.550843	-1.557778
0.85	-2.149188	0.523572	-1.625616
0.855	-2.15746	0.498105	-1.659355
0.86	-2.189506	0.478295	-1.711211
0.865	-1.978236	0.441478	-1.536758
0.87	-1.848165	0.431827	-1.416338
0.875	-1.731765	0.434025	-1.29774
0.88	-1.725351	0.418733	-1.306618
0.885	-1.825674	0.411104	-1.41457
0.89	-1.654256	0.415511	-1.238745
0.895	-1.497352	0.409611	-1.087741
0.9	-1.413782	0.395987	-1.017795
0.905	-1.36361	0.391363	-0.972247
0.91	-1.261291	0.386917	-0.874374
0.915	-1.157166	0.394582	-0.762584
0.92	-1.103778	0.394281	-0.709497
0.925	-0.969993	0.413303	-0.55669
0.93	-0.850643	0.422409	-0.428234
0.935	-0.725793	0.419406	-0.306387
0.94	-0.583098	0.402014	-0.181084
0.945	-0.494526	0.413213	-0.081313
0.95	-0.527847	0.423868	-0.103979
0.955	-0.521816	0.425048	-0.096768
0.96	-0.441214	0.40691	-0.034304
0.965	-0.354858	0.412734	0.057876
0.97	-0.29086	0.433673	0.142813
0.975	-0.236232	0.448691	0.212459
0.98	-0.19744	0.447292	0.249852
0.985	-0.154552	0.468096	0.313544
0.99	-0.115816	0.488066	0.37225
0.995	-0.077482	0.488292	0.41081
1	-0.04445	0.494382	0.449932
1.005	-0.01865	0.515983	0.497333
1.01	-0.007806	0.523396	0.51559
1.015	-0.012383	0.531026	0.518643
1.02	-0.00839	0.515637	0.507247
1.025	-0.014844	0.549393	0.534549
1.03	-0.046102	0.581437	0.535335
1.035	-0.072663	0.595201	0.522538
1.04	-0.214146	0.593224	0.379078
1.045	-0.474459	0.597724	0.123265
1.05	-1.041666	0.632702	-0.408964
1.055	-1.794438	0.662876	-1.131562
1.06	-2.242327	0.655604	-1.586723
1.065	-2.255384	0.665526	-1.589858
1.07	-2.090541	0.672386	-1.418155
1.075	-1.781364	0.688195	-1.093169
1.08	-0.317479	0.672798	0.355319
1.085	2.174011	0.700042	2.874053
1.09	2.808254	0.723249	3.531503
1.095	4.031625	0.7283	4.759925
1.1	4.278753	0.737218	5.015971
1.105	4.632218	0.734239	5.366457
1.11	5.729828	0.735923	6.465751
1.115	6.348106	0.734334	7.08244
1.12	5.598224	0.728684	6.326908
1.125	4.890682	0.738218	5.6289
1.13	5.555603	0.749001	6.304604
1.135	5.578828	0.74065	6.319478
1.14	5.13252	0.730651	5.863171
1.145	5.502498	0.728516	6.231014
1.15	5.833958	0.718661	6.552619
1.155	5.273571	0.696688	5.970259
1.16	4.91701	0.677071	5.594081
1.165	4.270267	0.675164	4.945431
1.17	3.4161	0.652126	4.068226
1.175	2.405418	0.611777	3.017195
1.18	1.510715	0.565625	2.07634
1.185	0.752394	0.521777	1.274171
1.19	0.180694	0.482761	0.663455
1.195	-0.036822	0.44071	0.403888
1.2	-0.447356	0.381897	-0.065459
1.205	-0.593707	0.339766	-0.253941
1.21	-0.681731	0.311055	-0.370676
1.215	-0.88756	0.281492	-0.606068
1.22	-0.885546	0.227389	-0.658157
1.225	-0.842216	0.166363	-0.675853
1.23	-0.802313	0.134713	-0.6676
1.235	-0.662566	0.109398	-0.553168
1.24	-0.534806	0.059883	-0.474923
1.245	-0.416533	0.027407	-0.389126
1.25	-0.304145	0.004811	-0.299334
1.255	-0.215756	-0.022045	-0.237801
1.26	-0.053834	-0.062372	-0.116206
1.265	0.010115	-0.073671	-0.063556
1.27	0.040214	-0.08803	-0.047816
1.275	0.175281	-0.117498	0.057783
1.28	0.406237	-0.150618	0.255619
1.285	0.463609	-0.160832	0.302777
1.29	0.486731	-0.169588	0.317143
1.295	0.569957	-0.199799	0.370158
1.3	0.755839	-0.241945	0.513894
1.305	0.797	-0.249893	0.547107
1.31	0.801736	-0.264991	0.536745
1.315	0.804253	-0.285698	0.518555
1.32	0.84616	-0.308214	0.537946
1.325	0.861877	-0.317083	0.544794
1.33	0.866241	-0.333639	0.532602
1.335	0.86626	-0.360105	0.506155
1.34	0.863911	-0.374884	0.489027
1.345	0.860281	-0.372954	0.487327
1.35	0.857074	-0.373676	0.483398
1.355	0.860351	-0.395787	0.464564
1.36	0.859604	-0.427516	0.432088
1.365	0.836246	-0.435164	0.401082
1.37	0.809491	-0.465231	0.34426
1.375	0.79561	-0.490189	0.305421
1.38	0.803601	-0.527504	0.276097
1.385	0.769138	-0.539358	0.22978
1.39	0.73573	-0.519884	0.215846
1.395	0.740726	-0.520056	0.22067
1.4	0.739804	-0.534762	0.205042
1.405	0.741506	-0.525468	0.216038
1.41	0.737689	-0.525985	0.211704
1.415	0.723182	-0.528731	0.194451
1.42	0.717708	-0.520685	0.197023
1.425	0.712734	-0.477954	0.23478
1.43	0.673897	-0.446751	0.227146
1.435	0.435366	-0.419131	0.016235
1.44	0.033372	-0.379311	-0.345939
1.445	-0.253229	-0.276428	-0.529657
1.45	-0.428169	-0.16641	-0.594579
1.455	-0.144983	-0.067365	-0.212348
1.46	2.285359	0.052564	2.337923
1.465	5.069255	0.222041	5.291296
1.47	7.653153	0.413465	8.066618
1.475	12.372405	0.620627	12.993032
1.48	20.704727	0.894083	21.59881
1.485	24.094567	1.2287	25.323267
1.49	26.035605	1.572441	27.608046
1.495	27.056608	1.941657	28.998265
1.5	25.530002	2.35363	27.883632
1.505	21.681399	2.782409	24.463808
1.51	18.834899	3.288086	22.122985
1.515	19.72367	3.815221	23.538891
1.52	24.391589	4.317677	28.709266
1.525	30.668254	4.895587	35.563841
1.53	36.405976	5.478949	41.884925
1.535	37.60275	6.10748	43.71023
1.54	37.58814	6.745939	44.334079
1.545	37.109246	7.421408	44.530654
1.55	36.268112	8.092058	44.36017
1.555	35.725649	8.789743	44.515392
1.56	36.93635	9.536925	46.473275
1.565	37.704609	10.323802	48.028411
1.57	38.372954	11.113335	49.486289
1.575	38.90398	11.894834	50.798814
1.58	39.293102	12.717448	52.01055
1.585	40.621633	13.520398	54.142031
1.59	41.914215	14.337425	56.25164
1.595	42.318926	15.181043	57.499969
1.6	42.358815	16.010584	58.369399
1.605	42.883526	16.890788	59.774314
1.61	43.355015	17.761164	61.116179
1.615	43.173054	18.607585	61.780639
1.62	43.400029	19.466212	62.866241
1.625	44.156176	20.318603	64.474779
1.63	45.126702	21.187355	66.314057
1.635	46.344929	22.046306	68.391235
1.64	47.106251	22.916793	70.023044
1.645	47.437688	23.785855	71.223543
1.65	47.427714	24.639752	72.067466
1.655	47.157878	25.48584	72.643718
1.66	47.425645	26.305789	73.731434
1.665	45.925059	27.085359	73.010418
1.67	44.190875	27.881167	72.072042
1.675	43.236353	28.721113	71.957466
1.68	41.811997	29.510862	71.322859
1.685	40.71405	30.287363	71.001413
1.69	39.71061	31.024114	70.734724
1.695	38.188218	31.770249	69.958467
1.7	37.330883	32.442269	69.773152
1.705	36.213065	33.099084	69.312149
1.71	35.113759	33.746266	68.860025
1.715	34.336199	34.428813	68.765012
1.72	33.398796	35.045358	68.444154
1.725	32.718833	35.627226	68.346059
1.73	32.144132	36.250705	68.394837
1.735	31.718876	36.810604	68.52948
1.74	31.474493	37.231004	68.705497
1.745	30.848879	37.735956	68.584835
1.75	30.196356	38.275315	68.471671
1.755	29.824329	38.738584	68.562913
1.76	29.348483	39.222844	68.571327
1.765	28.786019	39.649071	68.43509
1.77	28.226838	40.044205	68.271043
1.775	27.669097	40.449566	68.118663
1.78	27.031729	40.883818	67.915547
1.785	26.119356	41.211498	67.330854
1.79	25.221382	41.624192	66.845574
1.795	24.550431	41.959103	66.509534
1.8	23.816109	42.241157	66.057266
1.805	23.31042	42.540941	65.851361
1.81	22.893447	42.832211	65.725658
1.815	22.56796	43.127327	65.695287
1.82	22.179345	43.380405	65.55975
1.825	22.11482	43.691989	65.806809
1.83	22.259144	43.967013	66.226157
1.835	22.874276	44.17971	67.053986
1.84	23.459836	44.403292	67.863128
1.845	24.262215	44.637527	68.899742
1.85	25.121539	44.889892	70.011431
1.855	26.149978	45.110359	71.260337
1.86	27.287181	45.31129	72.598471
1.865	27.647669	45.511549	73.159218
1.87	27.83379	45.735841	73.569631
1.875	27.969326	45.984073	73.953399
1.88	28.03655	46.242106	74.278656
1.885	28.094981	46.42553	74.520511
1.89	28.151049	46.642673	74.793722
1.895	28.179395	46.900491	75.079886
1.9	28.178652	47.106951	75.285603
1.905	28.153415	47.289963	75.443378
1.91	28.133456	47.492305	75.625761
1.915	28.087005	47.733832	75.820837
1.92	28.013442	47.942772	75.956214
1.925	27.930812	48.153153	76.083965
1.93	27.886749	48.357363	76.244112
1.935	27.598946	48.54985	76.148796
1.94	27.203135	48.775146	75.978281
1.945	26.86314	48.985152	75.848292
1.95	26.293171	49.120824	75.413995
1.955	25.743417	49.300083	75.0435
1.96	25.329712	49.526967	74.856679
1.965	25.040272	49.668439	74.708711
1.97	24.685475	49.852233	74.537708
1.975	24.58128	50.038683	74.619963
1.98	24.675005	50.171793	74.846798
1.985	24.760651	50.285132	75.045783
1.99	24.91948	50.387343	75.306823
1.995	25.011194	50.479018	75.490212
2	25.087182	50.618232	75.705414
2.005	25.179202	50.740462	75.919664
2.01	25.275495	50.855033	76.130528
2.015	25.343187	50.960411	76.303598
2.02	25.389934	51.052131	76.442065
2.025	25.431249	51.120855	76.552104
2.03	25.378534	51.186293	76.564827
2.035	25.278499	51.250632	76.529131
2.04	24.876344	51.327387	76.203731
2.045	24.403014	51.380521	75.783535
2.05	24.03514	51.407831	75.442971
2.055	24.062581	51.435465	75.498046
2.06	24.069192	51.495678	75.56487
2.065	23.99045	51.543097	75.533547
2.07	23.9073	51.574399	75.481699
2.075	23.879401	51.689723	75.569124
2.08	23.923734	51.764258	75.687992
2.085	23.902109	51.75819	75.660299
2.09	23.764885	51.718109	75.482994
2.095	23.686982	51.736011	75.422993
2.1	23.654714	51.784936	75.43965
2.105	23.678788	51.80603	75.484818
2.11	23.792523	51.79148	75.584003
2.115	23.88288	51.833232	75.716112
2.12	23.808849	51.857643	75.666492
2.125	23.655164	51.858688	75.513852
2.13	23.752211	51.852876	75.605087
2.135	23.839678	51.873094	75.712772
2.14	23.832312	51.868985	75.701297
2.145	23.790235	51.841583	75.631818
2.15	23.538347	51.845753	75.3841
2.155	23.445126	51.853716	75.298842
2.16	23.444613	51.843743	75.288356
2.165	23.465278	51.83888	75.304158
2.17	23.467938	51.851842	75.31978
2.175	23.520628	51.844662	75.36529
2.18	23.517953	51.822778	75.340731
2.185	23.502802	51.765737	75.268539
2.19	23.50459	51.74282	75.24741
2.195	23.440731	51.760432	75.201163
2.2	23.383347	51.749514	75.132861
2.205	23.344046	51.694725	75.038771
2.21	23.351526	51.685884	75.03741
2.215	23.367512	51.655033	75.022545
2.22	23.316307	51.613807	74.930114
2.225	23.226636	51.593446	74.820082
2.23	23.268066	51.578454	74.84652
2.235	23.310545	51.550683	74.861228
2.24	23.372061	51.539869	74.91193
2.245	23.429005	51.497503	74.926508
2.25	23.478153	51.497433	74.975586
2.255	23.520532	51.48422	75.004752
2.26	23.556943	51.47143	75.028373
2.265	23.594495	51.469302	75.063797
2.27	23.628849	51.436173	75.065022
2.275	23.667459	51.404956	75.072415
2.28	23.73672	51.425773	75.162493
2.285	23.808251	51.424046	75.232297
2.29	23.94553	51.399258	75.344788
2.295	24.051728	51.372432	75.42416
2.3	24.169623	51.381334	75.550957
2.305	24.272287	51.387306	75.659593
2.31	24.334993	51.358954	75.693947
2.315	24.397445	51.349894	75.747339
2.32	24.41525	51.314094	75.729344
2.325	24.438468	51.299567	75.738035
2.33	24.507099	51.280823	75.787922
2.335	24.556319	51.268095	75.824414
2.34	24.5645	51.253678	75.818178
2.345	24.567218	51.20681	75.774028
2.35	24.577221	51.196692	75.773913
2.355	24.584705	51.200341	75.785046
2.36	24.608191	51.171445	75.779636
2.365	24.652467	51.144945	75.797412
2.37	24.700124	51.130691	75.830815
2.375	24.738176	51.129264	75.86744
2.38	24.756588	51.121147	75.877735
2.385	24.750179	51.127752	75.877931
2.39	24.740731	51.08863	75.829361
2.395	24.738407	51.039128	75.777535
2.4	24.730414	51.013645	75.744059
2.405	24.72165	51.00846	75.73011
2.41	24.724893	50.980755	75.705648
2.415	24.739009	50.947804	75.686813
2.42	24.740377	50.964902	75.705279
2.425	24.738241	50.952329	75.69057
2.43	24.753298	50.902099	75.655397
2.435	24.796805	50.918519	75.715324
2.44	24.79007	50.92533	75.7154
2.445	24.784356	50.917962	75.702318
2.45	24.846232	50.911355	75.757587
2.455	24.879747	50.918214	75.797961
2.46	24.974814	50.946647	75.921461
2.465	25.113101	50.902902	76.016003
2.47	25.227509	50.869663	76.097172
2.475	25.380574	50.839798	76.220372
2.48	25.457255	50.810668	76.267923
2.485	25.487467	50.829834	76.317301
2.49	25.610335	50.813053	76.423388
2.495	25.784542	50.811362	76.595904
2.5	25.944679	50.820075	76.764754
2.505	26.092732	50.793145	76.885877
2.51	26.105295	50.747309	76.852604
2.515	26.083055	50.711995	76.79505
2.52	26.067339	50.702532	76.769871
2.525	26.044486	50.710146	76.754632
2.53	26.01211	50.69298	76.70509
2.535	25.986658	50.686519	76.673177
2.54	25.938774	50.663231	76.602005
2.545	25.890243	50.642396	76.532639
2.55	25.865836	50.640304	76.50614
2.555	25.888139	50.643826	76.531965
2.56	25.876242	50.64286	76.519102
2.565	25.847274	50.649084	76.496358
2.57	25.851707	50.644706	76.496413
2.575	25.882685	50.639876	76.522561
2.58	25.892227	50.63202	76.524247
2.585	25.874729	50.616092	76.490821
2.59	25.855557	50.606084	76.461641
2.595	25.845007	50.612893	76.4579
2.6	25.833563	50.61999	76.453553
2.605	25.812006	50.635203	76.447209
2.61	25.796845	50.643578	76.440423
2.615	25.780146	50.644532	76.424678
2.62	25.777789	50.653389	76.431178
2.625	25.78386	50.647973	76.431833
2.63	25.825811	50.646022	76.471833
2.635	25.89775	50.638052	76.535802
2.64	25.901601	50.637572	76.539173
2.645	25.887139	50.664255	76.551394
2.65	25.89252	50.659474	76.551994
2.655	25.866863	50.635299	76.502162
2.66	25.840868	50.626562	76.46743
2.665	25.825889	50.66015	76.486039
2.67	25.746753	50.645255	76.392008
2.675	25.700558	50.619252	76.31981
2.68	25.697969	50.628796	76.326765
2.685	25.691304	50.630485	76.321789
2.69	25.68327	50.646678	76.329948
2.695	25.67183	50.640239	76.312069
2.7	25.656349	50.629421	76.28577
2.705	25.652157	50.626045	76.278202
2.71	25.672895	50.617104	76.289999
2.715	25.724887	50.618053	76.34294
2.72	25.776106	50.619331	76.395437
2.725	25.78184	50.624794	76.406634
2.73	25.7892	50.641216	76.430416
2.735	25.801063	50.659285	76.460348
2.74	25.8419	50.681382	76.523282
2.745	25.827287	50.686937	76.514224
2.75	25.853017	50.680623	76.53364
2.755	25.895605	50.672908	76.568513
2.76	25.913387	50.651576	76.564963
2.765	26.065471	50.64289	76.708361
2.77	26.068366	50.632861	76.701227
2.775	25.995558	50.624477	76.620035
2.78	25.826378	50.610361	76.436739
2.785	25.663748	50.595425	76.259173
2.79	25.605561	50.591649	76.19721
2.795	25.608381	50.602432	76.210813
2.8	25.624333	50.603624	76.227957
2.805	25.627996	50.579698	76.207694
2.81	25.60842	50.557621	76.166041
2.815	25.598288	50.547464	76.145752
2.82	25.599998	50.558117	76.158115
2.825	25.473556	50.563208	76.036764
2.83	25.4243	50.576606	76.000906
2.835	25.326373	50.57338	75.899753
2.84	25.194975	50.556814	75.751789
2.845	25.089271	50.581016	75.670287
2.85	25.063056	50.614436	75.677492
2.855	25.068936	50.624096	75.693032
2.86	25.06371	50.615938	75.679648
2.865	25.071378	50.617038	75.688416
2.87	25.120969	50.569903	75.690872
2.875	25.247629	50.537377	75.785006
2.88	25.313475	50.528759	75.842234
2.885	25.510801	50.498699	76.0095
2.89	25.55858	50.503561	76.062141
2.895	25.579442	50.489603	76.069045
2.9	25.547836	50.472763	76.020599
2.905	25.543508	50.463142	76.00665
2.91	25.515412	50.468448	75.98386
2.915	25.466863	50.48792	75.954783
2.92	25.465624	50.464873	75.930497
2.925	25.449025	50.45591	75.904935
2.93	25.427973	50.457179	75.885152
2.935	25.367116	50.440519	75.807635
2.94	25.318098	50.464768	75.782866
2.945	25.252701	50.484739	75.73744
2.95	25.205619	50.490509	75.696128
2.955	25.198432	50.494368	75.6928
2.96	25.211002	50.503984	75.714986
2.965	25.22843	50.519462	75.747892
2.97	25.227668	50.510062	75.73773
2.975	25.231101	50.522939	75.75404
2.98	25.224534	50.534263	75.758797
2.985	25.2093	50.542298	75.751598
2.99	25.217287	50.519542	75.736829
2.995	25.256712	50.502885	75.759597
3	25.242291	50.519566	75.761857
3.005	25.237542	50.543194	75.780736
3.01	25.23261	50.547777	75.780387
3.015	25.238123	50.571787	75.80991
3.02	25.256102	50.587391	75.843493
3.025	25.269113	50.595669	75.864782
3.03	25.263578	50.602729	75.866307
3.035	25.261042	50.606821	75.867863
3.04	25.255936	50.598236	75.854172
3.045	25.170902	50.612732	75.783634
3.05	25.07096	50.623211	75.694171
3.055	25.043687	50.648403	75.69209
3.06	25.023487	50.648128	75.671615
3.065	24.983252	50.618054	75.601306
3.07	24.987263	50.605097	75.59236
3.075	24.992519	50.594862	75.587381
3.08	25.000676	50.601082	75.601758
3.085	25.008277	50.602101	75.610378
3.09	25.011126	50.579391	75.590517
3.095	25.063074	50.577679	75.640753
3.1	25.152521	50.625063	75.777584
3.105	25.211722	50.634227	75.845949
3.11	25.246029	50.615292	75.861321
3.115	25.275917	50.631449	75.907366
3.12	25.311659	50.621399	75.933058
3.125	25.317455	50.60615	75.923605
3.13	25.327326	50.610405	75.937731
3.135	25.31576	50.622408	75.938168
3.14	25.312897	50.602561	75.915458
3.145	25.324963	50.623938	75.948901
3.15	25.331508	50.632754	75.964262
3.155	25.348359	50.627519	75.975878
3.16	25.357512	50.612636	75.970148
3.165	25.352682	50.615233	75.967915
3.17	25.347611	50.617259	75.96487
3.175	25.302512	50.610606	75.913118
3.18	25.192351	50.628275	75.820626
3.185	25.034063	50.648201	75.682264
3.19	24.978	50.612656	75.590656
3.195	24.964547	50.604682	75.569229
3.2	25.000088	50.637618	75.637706
3.205	25.05962	50.649117	75.708737
3.21	25.137812	50.652132	75.789944
3.215	25.154273	50.641619	75.795892
3.22	25.182735	50.667504	75.850239
3.225	25.190966	50.710921	75.901887
3.23	25.257625	50.66688	75.924505
3.235	25.260607	50.636366	75.896973
3.24	25.215197	50.639272	75.854469
3.245	25.208868	50.615523	75.824391
3.25	25.187266	50.629907	75.817173
3.255	25.170437	50.639676	75.810113
3.26	25.167044	50.607114	75.774158
3.265	25.117347	50.609464	75.726811
3.27	25.030517	50.625218	75.655735
3.275	24.973108	50.623344	75.596452
3.28	24.987139	50.645004	75.632143
3.285	24.989184	50.633358	75.622542
3.29	24.970827	50.59328	75.564107
3.295	24.921972	50.592187	75.514159
3.3	24.848111	50.575246	75.423357
3.305	24.771825	50.603504	75.375329
3.31	24.734475	50.609944	75.344419
3.315	24.711183	50.586431	75.297614
3.32	24.645579	50.576971	75.22255
3.325	24.614807	50.605014	75.219821
3.33	24.628783	50.620356	75.249139
3.335	24.646679	50.60741	75.254089
3.34	24.667332	50.613629	75.280961
3.345	24.681888	50.603928	75.285816
3.35	24.712873	50.588195	75.301068
3.355	24.749991	50.580689	75.33068
3.36	24.797788	50.584377	75.382165
3.365	24.814358	50.577742	75.3921
3.37	24.934932	50.596012	75.530944
3.375	25.130272	50.573878	75.70415
3.38	25.22465	50.573848	75.798498
3.385	25.365501	50.583838	75.949339
3.39	25.461238	50.576735	76.037973
3.395	25.525329	50.564981	76.09031
3.4	25.520903	50.560396	76.081299
3.405	25.508553	50.562143	76.070696
3.41	25.462469	50.563587	76.026056
3.415	25.429585	50.580794	76.010379
3.42	25.371352	50.609558	75.98091
3.425	25.251806	50.612482	75.864288
3.43	25.209596	50.597021	75.806617
3.435	25.23067	50.574412	75.805082
3.44	25.247432	50.557906	75.805338
3.445	25.231574	50.566706	75.79828
3.45	25.205485	50.568711	75.774196
3.455	25.193148	50.573549	75.766697
3.46	25.142141	50.582243	75.724384
3.465	25.127965	50.568649	75.696614
3.47	25.109898	50.57768	75.687578
3.475	25.089799	50.618932	75.708731
3.48	25.062434	50.663104	75.725538
3.485	25.057456	50.629271	75.686727
3.49	25.046864	50.603888	75.650752
3.495	25.092688	50.647324	75.740012
3.5	25.105876	50.661315	75.767191
3.505	25.098934	50.684306	75.78324
3.51	25.096521	50.686298	75.782819
3.515	25.083975	50.659949	75.743924
3.52	25.08321	50.654129	75.737339
3.525	25.133819	50.642288	75.776107
3.53	25.157267	50.605753	75.76302
3.535	25.146587	50.622767	75.769354
3.54	25.105464	50.615273	75.720737
3.545	25.081432	50.62175	75.703182
3.55	25.005761	50.647356	75.653117
3.555	25.038447	50.67988	75.718327
3.56	25.050161	50.684434	75.734595
3.565	25.008635	50.692771	75.701406
3.57	24.919841	50.664684	75.584525
3.575	24.664689	50.641455	75.306144
3.58	24.571492	50.666147	75.237639
3.585	24.586538	50.695446	75.281984
3.59	24.607844	50.708483	75.316327
3.595	24.663133	50.72676	75.389893
3.6	24.681497	50.738688	75.420185
3.605	24.716094	50.740972	75.457066
3.61	24.727329	50.735929	75.463258
