Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.42	17.330213	56.110398	73.440611
0.425	17.297177	56.194978	73.492155
0.43	17.231522	56.226984	73.458506
0.435	17.199006	56.428205	73.627211
0.44	17.086622	56.327376	73.413998
0.445	16.99154	56.247322	73.238862
0.45	17.004092	56.256597	73.260689
0.455	17.001865	56.232995	73.23486
0.46	16.978515	56.224717	73.203232
0.465	16.988652	56.267874	73.256526
0.47	17.024585	56.265717	73.290302
0.475	17.054429	56.205881	73.26031
0.48	17.092991	56.173082	73.266073
0.485	17.093141	56.139653	73.232794
0.49	17.013677	56.199127	73.212804
0.495	16.972865	56.168395	73.14126
0.5	17.009156	56.106824	73.11598
0.505	17.04344	56.171398	73.214838
0.51	17.029561	56.172826	73.202387
0.515	17.029558	56.137505	73.167063
0.52	17.06283	56.202959	73.265789
0.525	17.091027	56.165314	73.256341
0.53	17.119147	56.114815	73.233962
0.535	17.167332	56.00295	73.170282
0.54	17.173318	55.960236	73.133554
0.545	17.114947	55.882936	72.997883
0.55	17.017655	55.843151	72.860806
0.555	17.007365	55.810251	72.817616
0.56	17.028257	55.753181	72.781438
0.565	17.051497	55.699538	72.751035
0.57	17.074978	55.647511	72.722489
0.575	17.095624	55.597368	72.692992
0.58	17.114398	55.517023	72.631421
0.585	17.134675	55.486019	72.620694
0.59	17.152445	55.440042	72.592487
0.595	17.166252	55.332766	72.499018
0.6	17.180265	55.276105	72.45637
0.605	17.248895	55.288546	72.537441
0.61	17.374647	55.289063	72.66371
0.615	17.448648	55.229282	72.67793
0.62	17.581843	55.23146	72.813303
0.625	17.750528	55.223137	72.973665
0.63	17.915919	55.124999	73.040918
0.635	17.972362	55.032767	73.005129
0.64	17.988472	54.954154	72.942626
0.645	17.986543	54.945918	72.932461
0.65	17.968607	54.929615	72.898222
0.655	17.986349	54.869168	72.855517
0.66	17.99315	54.857222	72.850372
0.665	17.990331	54.790297	72.780628
0.67	17.989663	54.81206	72.801723
0.675	17.995477	54.762104	72.757581
0.68	18.020146	54.784721	72.804867
0.685	18.056186	54.74223	72.798416
0.69	18.189991	54.678566	72.868557
0.695	18.2178	54.619164	72.836964
0.7	18.388952	54.541364	72.930316
0.705	18.480125	54.541684	73.021809
0.71	18.480867	54.57939	73.060257
0.715	18.50766	54.484122	72.991782
0.72	18.503918	54.433202	72.93712
0.725	18.550618	54.419395	72.970013
0.73	18.54593	54.43667	72.9826
0.735	18.57225	54.405826	72.978076
0.74	18.622418	54.397443	73.019861
0.745	18.650722	54.396943	73.047665
0.75	18.666598	54.380174	73.046772
0.755	18.640028	54.376167	73.016195
0.76	18.616944	54.408237	73.025181
0.765	18.610959	54.428166	73.039125
0.77	18.661309	54.383813	73.045122
0.775	18.719513	54.36479	73.084303
0.78	18.704	54.333557	73.037557
0.785	18.685518	54.292662	72.97818
0.79	18.664265	54.371359	73.035624
0.795	18.637322	54.457345	73.094667
0.8	18.576039	54.40628	72.982319
0.805	18.543576	54.357558	72.901134
0.81	18.524749	54.276178	72.800927
0.815	18.521447	54.275254	72.796701
0.82	18.61272	54.245567	72.858287
0.825	18.657361	54.276595	72.933956
0.83	18.681846	54.273274	72.95512
0.835	18.698389	54.262502	72.960891
0.84	18.65369	54.241171	72.894861
0.845	18.587269	54.295235	72.882504
0.85	18.564057	54.308948	72.873005
0.855	18.624337	54.27152	72.895857
0.86	18.689704	54.308681	72.998385
0.865	18.784826	54.249193	73.034019
0.87	18.923066	54.319587	73.242653
0.875	18.96718	54.422643	73.389823
0.88	18.980777	54.314687	73.295464
0.885	19.050871	54.189174	73.240045
0.89	19.164116	54.0711	73.235216
0.895	19.257308	54.079984	73.337292
0.9	19.24667	54.089044	73.335714
0.905	19.229308	54.080781	73.310089
0.91	19.225843	54.113007	73.33885
0.915	19.294473	54.100801	73.395274
0.92	19.375192	54.034363	73.409555
0.925	19.42402	54.052159	73.476179
0.93	19.448096	54.05529	73.503386
0.935	19.601509	54.103275	73.704784
0.94	19.551203	54.053869	73.605072
0.945	19.550476	54.069948	73.620424
0.95	19.523367	54.055916	73.579283
0.955	19.670462	53.964728	73.63519
0.96	19.831773	54.005185	73.836958
0.965	19.915987	53.958532	73.874519
0.97	19.948977	54.066387	74.015364
0.975	20.015549	54.049971	74.06552
0.98	20.10001	53.985644	74.085654
0.985	20.104508	54.056743	74.161251
0.99	20.058269	53.987746	74.046015
0.995	20.008072	53.920632	73.928704
1	19.957436	53.929713	73.887149
1.005	19.962139	53.95686	73.918999
1.01	20.022148	53.925923	73.948071
1.015	19.98846	53.889528	73.877988
1.02	20.026906	53.903712	73.930618
1.025	20.071672	53.865461	73.937133
1.03	20.169106	53.832819	74.001925
1.035	20.305332	53.843771	74.149103
1.04	20.364862	53.85613	74.220992
1.045	20.385881	53.850635	74.236516
1.05	20.341873	53.746908	74.088781
1.055	20.477295	53.743669	74.220964
1.06	20.570261	53.759464	74.329725
1.065	20.535697	53.76895	74.304647
1.07	20.51579	53.751124	74.266914
1.075	20.492955	53.736999	74.229954
1.08	20.463616	53.70335	74.166966
1.085	20.427839	53.718048	74.145887
1.09	20.313715	53.726667	74.040382
1.095	20.288754	53.627663	73.916417
1.1	20.272835	53.695509	73.968344
1.105	20.251907	53.727484	73.979391
1.11	20.221868	53.672311	73.894179
1.115	20.193054	53.643503	73.836557
1.12	20.167324	53.654356	73.82168
1.125	20.105098	53.583103	73.688201
1.13	20.072516	53.592159	73.664675
1.135	20.193735	53.583529	73.777264
1.14	20.310338	53.561663	73.872001
1.145	20.478927	53.549433	74.02836
1.15	20.720431	53.53638	74.256811
1.155	20.742132	53.575551	74.317683
1.16	20.729112	53.570601	74.299713
1.165	20.675138	53.614643	74.289781
1.17	20.703242	53.593857	74.297099
1.175	20.659624	53.522206	74.18183
1.18	20.621725	53.546673	74.168398
1.185	20.587268	53.503586	74.090854
1.19	20.596885	53.465138	74.062023
1.195	20.658143	53.455572	74.113715
1.2	20.758054	53.452427	74.210481
1.205	20.871637	53.428353	74.29999
1.21	20.88108	53.37574	74.25682
1.215	20.880611	53.33466	74.215271
1.22	20.862046	53.290293	74.152339
1.225	20.836579	53.279692	74.116271
1.23	20.805846	53.248221	74.054067
1.235	20.785076	53.214947	74.000023
1.24	20.74996	53.199283	73.949243
1.245	20.721854	53.182427	73.904281
1.25	20.702147	53.114357	73.816504
1.255	20.684874	53.064943	73.749817
1.26	20.674074	53.035713	73.709787
1.265	20.707761	53.015813	73.723574
1.27	20.848497	52.998471	73.846968
1.275	20.88287	52.935992	73.818862
1.28	20.898837	52.904892	73.803729
1.285	20.878279	52.889747	73.768026
1.29	20.85483	52.874179	73.729009
1.295	20.923137	52.873842	73.796979
1.3	21.003633	52.879489	73.883122
1.305	21.152381	52.848508	74.000889
1.31	21.201452	52.822547	74.023999
1.315	21.198576	52.793348	73.991924
1.32	21.201948	52.800566	74.002514
1.325	21.198211	52.803922	74.002133
1.33	21.16686	52.80676	73.97362
1.335	21.175914	52.836063	74.011977
1.34	21.169866	52.836013	74.005879
1.345	21.160034	52.792624	73.952658
1.35	21.138063	52.765699	73.903762
1.355	21.135545	52.775052	73.910597
1.36	21.13191	52.753745	73.885655
1.365	21.116158	52.798094	73.914252
1.37	21.099968	52.785444	73.885412
1.375	21.215033	52.760874	73.975907
1.38	21.28787	52.821075	74.108945
1.385	21.344639	52.836041	74.18068
1.39	21.390175	52.827795	74.21797
1.395	21.425175	52.792561	74.217736
1.4	21.481675	52.753274	74.234949
1.405	21.574445	52.749807	74.324252
1.41	21.608614	52.658616	74.26723
1.415	21.583728	52.618338	74.202066
1.42	21.567916	52.581719	74.149635
1.425	21.576739	52.511669	74.088408
1.43	21.580299	52.528394	74.108693
1.435	21.723068	52.492237	74.215305
1.44	21.863106	52.33756	74.200666
1.445	22.033447	52.116333	74.14978
1.45	22.088261	51.98849	74.076751
1.455	21.684208	51.813896	73.498104
1.46	20.615247	51.581431	72.196678
1.465	18.331816	51.360389	69.692205
1.47	15.204492	51.089395	66.293887
1.475	13.188812	50.777967	63.966779
1.48	10.809779	50.446784	61.256563
1.485	7.932522	50.009414	57.941936
1.49	4.043866	49.475764	53.51963
1.495	2.014736	48.938937	50.953673
1.5	0.079963	48.36301	48.442973
1.505	-2.029485	47.655545	45.62606
1.51	-3.887646	47.02602	43.138374
1.515	-4.70863	46.215424	41.506794
1.52	-5.689816	45.240197	39.550381
1.525	-5.895629	44.450189	38.55456
1.53	-5.696365	43.532374	37.836009
1.535	-8.044685	42.512841	34.468156
1.54	-9.860309	41.401623	31.541314
1.545	-13.038261	40.213302	27.175041
1.55	-17.458888	38.947552	21.488664
1.555	-18.632892	37.710665	19.077773
1.56	-18.929885	36.402905	17.47302
1.565	-18.130839	35.106484	16.975645
1.57	-17.692133	33.687388	15.995255
1.575	-17.309673	32.223039	14.913366
1.58	-18.937667	30.736594	11.798927
1.585	-21.599054	29.187404	7.58835
1.59	-24.996265	27.607542	2.611277
1.595	-27.060452	26.001357	-1.059095
1.6	-28.297755	24.291017	-4.006738
1.605	-29.023599	22.55919	-6.464409
1.61	-29.516771	20.932415	-8.584356
1.615	-30.301588	19.018897	-11.282691
1.62	-31.352256	17.381013	-13.971243
1.625	-32.518373	15.59703	-16.921343
1.63	-35.202883	13.700435	-21.502448
1.635	-37.598099	11.903877	-25.694222
1.64	-39.394481	9.993519	-29.400962
1.645	-37.423296	8.062316	-29.36098
1.65	-37.28442	6.236998	-31.047422
1.655	-36.846185	4.34737	-32.498815
1.66	-36.885626	2.456478	-34.429148
1.665	-37.58923	0.55589	-37.03334
1.67	-38.835893	-1.422677	-40.25857
1.675	-40.123665	-3.364071	-43.487736
1.68	-41.156951	-5.312915	-46.469866
1.685	-41.097816	-7.238697	-48.336513
1.69	-40.811739	-9.132815	-49.944554
1.695	-41.456649	-11.065519	-52.522168
1.7	-42.536103	-13.012406	-55.548509
1.705	-43.21765	-14.86967	-58.08732
1.71	-43.267862	-16.750266	-60.018128
1.715	-43.358011	-18.594457	-61.952468
1.72	-43.699142	-20.463037	-64.162179
1.725	-44.328371	-22.32202	-66.650391
1.73	-44.176756	-24.143873	-68.320629
1.735	-44.597447	-25.899921	-70.497368
1.74	-44.917615	-27.734711	-72.652326
1.745	-44.468633	-29.320982	-73.789615
1.75	-44.340233	-31.288674	-75.628907
1.755	-43.864006	-32.58464	-76.448646
1.76	-42.715033	-34.710184	-77.425217
1.765	-40.763247	-35.613748	-76.376995
1.77	-37.639764	-38.252222	-75.891986
1.775	-35.442427	-208.447425	-243.889852
1.78	-33.504278	-40.082178	-73.586456
1.785	-31.942462	-42.504862	-74.447324
1.79	-30.580623	-43.166322	-73.746945
1.795	-29.557779	-44.921366	-74.479145
1.8	-28.601276	-45.828694	-74.42997
1.805	-27.945377	-47.289702	-75.235079
1.81	-27.051507	-48.328907	-75.380414
1.815	-25.494053	-49.533935	-75.027988
1.82	-24.010062	-50.504617	-74.514679
1.825	-22.49619	-51.51528	-74.01147
1.83	-21.131935	-52.469311	-73.601246
1.835	-19.791571	-53.357934	-73.149505
1.84	-18.638112	-54.224147	-72.862259
1.845	-18.014363	-55.008155	-73.022518
1.85	-17.446995	-55.805792	-73.252787
1.855	-16.803927	-56.568907	-73.372834
1.86	-15.993436	-57.276716	-73.270152
1.865	-14.80363	-57.926032	-72.729662
1.87	-13.939854	-58.578026	-72.51788
1.875	-13.219971	-59.177185	-72.397156
1.88	-12.845096	-59.736957	-72.582053
1.885	-13.028633	-60.216419	-73.245052
1.89	-13.037054	-60.728577	-73.765631
1.895	-12.867241	-61.284014	-74.151255
1.9	-12.407622	-61.692937	-74.100559
1.905	-11.946784	-62.116316	-74.0631
1.91	-11.261518	-62.529584	-73.791102
1.915	-10.547741	-62.93767	-73.485411
1.92	-9.850781	-63.327977	-73.178758
1.925	-9.043342	-63.675038	-72.71838
1.93	-8.598604	-63.973939	-72.572543
1.935	-8.237025	-64.274921	-72.511946
1.94	-7.870346	-64.522847	-72.393193
1.945	-7.590448	-64.713596	-72.304044
1.95	-7.367853	-64.935374	-72.303227
1.955	-7.179517	-65.179771	-72.359288
1.96	-6.967981	-65.360059	-72.32804
1.965	-6.595172	-65.536496	-72.131668
1.97	-6.493067	-65.676855	-72.169922
1.975	-6.429459	-65.780724	-72.210183
1.98	-6.325293	-65.921465	-72.246758
1.985	-6.1886	-66.022824	-72.211424
1.99	-6.195884	-66.130739	-72.326623
1.995	-6.240723	-66.212182	-72.452905
2	-6.007037	-66.264769	-72.271806
2.005	-5.812204	-66.313116	-72.12532
2.01	-5.776962	-66.362738	-72.1397
2.015	-5.73231	-66.415268	-72.147578
2.02	-5.616477	-66.484704	-72.101181
2.025	-5.617655	-66.542435	-72.16009
2.03	-5.562803	-66.551355	-72.114158
2.035	-5.427121	-66.597678	-72.024799
2.04	-5.00977	-66.618119	-71.627889
2.045	-4.673698	-66.622644	-71.296342
2.05	-4.450842	-66.625054	-71.075896
2.055	-4.256803	-66.641103	-70.897906
2.06	-4.20832	-66.665438	-70.873758
2.065	-4.257058	-66.644314	-70.901372
2.07	-4.12086	-66.624036	-70.744896
2.075	-4.024488	-66.668843	-70.693331
2.08	-4.247375	-66.665329	-70.912704
2.085	-4.414283	-66.63765	-71.051933
2.09	-4.289131	-66.649534	-70.938665
2.095	-4.157868	-66.648257	-70.806125
2.1	-4.184113	-66.614335	-70.798448
2.105	-4.21089	-66.597018	-70.807908
2.11	-4.196562	-66.593967	-70.790529
2.115	-4.178113	-66.570266	-70.748379
2.12	-4.252832	-66.54789	-70.800722
2.125	-4.374362	-66.528551	-70.902913
2.13	-4.421307	-66.53356	-70.954867
2.135	-4.488893	-66.509802	-70.998695
2.14	-4.562806	-66.468225	-71.031031
2.145	-4.491503	-66.428821	-70.920324
2.15	-4.419786	-66.415681	-70.835467
2.155	-4.342251	-66.394826	-70.737077
2.16	-4.432239	-66.3853	-70.817539
2.165	-4.634518	-66.363283	-70.997801
2.17	-4.66183	-66.349405	-71.011235
2.175	-4.6497	-66.321628	-70.971328
2.18	-4.574559	-66.288448	-70.863007
2.185	-4.565112	-66.269512	-70.834624
2.19	-4.6357	-66.245721	-70.881421
2.195	-4.724672	-66.230583	-70.955255
2.2	-4.822151	-66.217415	-71.039566
2.205	-4.827686	-66.185797	-71.013483
2.21	-4.82338	-66.164764	-70.988144
2.215	-4.822845	-66.15393	-70.976775
2.22	-4.819564	-66.135758	-70.955322
2.225	-4.894616	-66.103612	-70.998228
2.23	-5.018075	-66.096845	-71.11492
2.235	-5.130716	-66.06529	-71.196006
2.24	-5.1944	-66.037977	-71.232377
2.245	-5.210268	-66.023268	-71.233536
2.25	-5.210348	-65.999616	-71.209964
2.255	-5.216498	-65.982533	-71.199031
2.26	-5.226492	-65.953814	-71.180306
2.265	-5.244827	-65.904285	-71.149112
2.27	-5.25566	-65.877815	-71.133475
2.275	-5.265446	-65.861608	-71.127054
2.28	-5.32024	-65.827976	-71.148216
2.285	-5.406734	-65.777529	-71.184263
2.29	-5.474798	-65.728017	-71.202815
2.295	-5.539692	-65.715378	-71.25507
2.3	-5.600042	-65.675041	-71.275083
2.305	-5.642074	-65.647728	-71.289802
2.31	-5.681246	-65.630268	-71.311514
2.315	-5.720804	-65.598807	-71.319611
2.32	-5.7575	-65.555169	-71.312669
2.325	-5.789624	-65.520254	-71.309878
2.33	-5.817059	-65.484696	-71.301755
2.335	-5.836997	-65.466749	-71.303746
2.34	-5.843322	-65.447481	-71.290803
2.345	-5.862925	-65.42754	-71.290465
2.35	-5.879653	-65.401087	-71.28074
2.355	-5.895429	-65.367684	-71.263113
2.36	-5.908839	-65.331933	-71.240772
2.365	-5.939546	-65.284754	-71.2243
2.37	-5.987532	-65.266437	-71.253969
2.375	-6.028677	-65.245255	-71.273932
2.38	-6.04395	-65.191763	-71.235713
2.385	-6.057974	-65.143227	-71.201201
2.39	-6.085536	-65.116089	-71.201625
2.395	-6.11191	-65.087544	-71.199454
2.4	-6.124166	-65.071371	-71.195537
2.405	-6.137995	-65.044603	-71.182598
2.41	-6.150176	-65.000647	-71.150823
2.415	-6.164074	-64.984926	-71.149
2.42	-6.177742	-64.944621	-71.122363
2.425	-6.176894	-64.923009	-71.099903
2.43	-6.196445	-64.901647	-71.098092
2.435	-6.221787	-64.896528	-71.118315
2.44	-6.247909	-64.865998	-71.113907
2.445	-6.298551	-64.827821	-71.126372
2.45	-6.441367	-64.791474	-71.232841
2.455	-6.617176	-64.772714	-71.38989
2.46	-6.831288	-64.767007	-71.598295
2.465	-7.034317	-64.750546	-71.784863
2.47	-7.133814	-64.747862	-71.881676
2.475	-7.189185	-64.731731	-71.920916
2.48	-7.188824	-64.688198	-71.877022
2.485	-7.175169	-64.670548	-71.845717
2.49	-7.148106	-64.666468	-71.814574
2.495	-7.121694	-64.661295	-71.782989
2.5	-7.113435	-64.641229	-71.754664
2.505	-7.104768	-64.623649	-71.728417
2.51	-7.088425	-64.635424	-71.723849
2.515	-7.072821	-64.615262	-71.688083
2.52	-7.059485	-64.581421	-71.640906
2.525	-7.048164	-64.552726	-71.60089
2.53	-7.043539	-64.536672	-71.580211
2.535	-7.038623	-64.506591	-71.545214
2.54	-7.025562	-64.471107	-71.496669
2.545	-7.01726	-64.42605	-71.44331
2.55	-7.092129	-64.40847	-71.500599
2.555	-7.180171	-64.40839	-71.588561
2.56	-7.241782	-64.381893	-71.623675
2.565	-7.329994	-64.322149	-71.652143
2.57	-7.374095	-64.292423	-71.666518
2.575	-7.435292	-64.232951	-71.668243
2.58	-7.59767	-64.181018	-71.778688
2.585	-7.649862	-64.148089	-71.797951
2.59	-7.634425	-64.128524	-71.762949
2.595	-7.6494	-64.099842	-71.749242
2.6	-7.688166	-64.062806	-71.750972
2.605	-7.680211	-64.016865	-71.697076
2.61	-7.65855	-63.984979	-71.643529
2.615	-7.680673	-63.951075	-71.631748
2.62	-7.682368	-63.915274	-71.597642
2.625	-7.668441	-63.867941	-71.536382
2.63	-7.665944	-63.810509	-71.476453
2.635	-7.676487	-63.778202	-71.454689
2.64	-7.732664	-63.743825	-71.476489
2.645	-7.833871	-63.690536	-71.524407
2.65	-7.94694	-63.640516	-71.587456
2.655	-7.955113	-63.596441	-71.551554
2.66	-7.994016	-63.53332	-71.527336
2.665	-8.083203	-63.442844	-71.526047
2.67	-8.208185	-63.373421	-71.581606
2.675	-8.396036	-63.275596	-71.671632
2.68	-8.610912	-63.161937	-71.772849
2.685	-8.758623	-63.033748	-71.792371
2.69	-8.913434	-62.889886	-71.80332
2.695	-9.107082	-62.756694	-71.863776
2.7	-9.457084	-62.584849	-72.041933
2.705	-9.692829	-62.372845	-72.065674
2.71	-9.830179	-62.139205	-71.969384
2.715	-9.856244	-61.917709	-71.773953
2.72	-10.128867	-61.614849	-71.743716
2.725	-10.354905	-61.287042	-71.641947
2.73	-10.548793	-60.938673	-71.487466
2.735	-10.565765	-60.514853	-71.080618
2.74	-10.47445	-60.087613	-70.562063
2.745	-9.958534	-59.604847	-69.563381
2.75	-9.255056	-59.071067	-68.326123
2.755	-7.518726	-58.501585	-66.020311
2.76	-4.566187	-57.904218	-62.470405
2.765	-2.155476	-57.229564	-59.38504
2.77	-0.272759	-56.51586	-56.788619
2.775	2.406656	-55.763704	-53.357048
2.78	4.563216	-54.911848	-50.348632
2.785	6.57089	-54.008525	-47.437635
2.79	8.429366	-53.114075	-44.684709
2.795	10.230387	-52.129872	-41.899485
2.8	11.548484	-51.030809	-39.482325
2.805	12.450808	-50.064154	-37.613346
2.81	13.066252	-48.663281	-35.597029
2.815	14.29394	-47.866275	-33.572335
2.82	15.406619	-46.056024	-30.649405
2.825	16.667091	-45.630043	-28.962952
2.83	17.488115	-43.053807	-25.565692
2.835	18.336843	-43.477085	-25.140242
2.84	19.591481	-38.946723	-19.355242
2.845	20.788058	-213.397835	-192.609777
2.85	21.595145	-37.928865	-16.33372
2.855	22.713735	-35.355975	-12.64224
2.86	23.927795	-34.98195	-11.054155
2.865	24.697564	-32.494184	-7.79662
2.87	25.034413	-31.510883	-6.47647
2.875	25.998675	-29.42067	-3.421995
2.88	26.73778	-28.024904	-1.287124
2.885	27.022567	-26.134059	0.888508
2.89	27.484536	-24.502357	2.982179
2.895	28.917473	-22.665178	6.252295
2.9	29.38558	-20.853781	8.531799
2.905	30.096682	-19.048706	11.047976
2.91	30.553842	-17.184115	13.369727
2.915	31.347011	-15.398907	15.948104
2.92	32.411758	-13.462869	18.948889
2.925	33.402901	-11.5403	21.862601
2.93	34.131068	-9.625696	24.505372
2.935	34.263369	-7.808683	26.454686
2.94	35.021594	-5.838521	29.183073
2.945	35.512325	-3.896452	31.615873
2.95	35.684954	-1.925158	33.759796
2.955	36.304724	0.046747	36.351471
2.96	37.071274	1.969266	39.04054
2.965	37.952132	3.900607	41.852739
2.97	39.052697	5.888068	44.940765
2.975	40.409217	7.841491	48.250708
2.98	41.066809	9.779688	50.846497
2.985	42.321698	11.624973	53.946671
2.99	43.683427	13.534271	57.217698
2.995	44.178761	15.494205	59.672966
3	44.28277	17.316754	61.599524
3.005	44.922208	19.112535	64.034743
3.01	46.037502	20.949706	66.987208
3.015	46.531811	22.729665	69.261476
3.02	47.190732	24.439305	71.630037
3.025	47.524283	26.234574	73.758857
3.03	47.69442	27.934974	75.629394
3.035	47.388338	29.586594	76.974932
3.04	47.219337	31.204656	78.423993
3.045	47.218763	32.77621	79.994973
3.05	47.121159	34.373567	81.494726
3.055	46.160535	35.861619	82.022154
3.06	45.112211	37.235048	82.347259
3.065	43.056442	38.706911	81.763353
3.07	40.8003	40.075009	80.875309
3.075	38.471982	41.408349	79.880331
3.08	36.359248	42.774787	79.134035
3.085	35.16113	43.730699	78.891829
3.09	34.225694	45.031002	79.256696
3.095	33.253581	46.309027	79.562608
3.1	32.592396	47.146378	79.738774
3.105	31.698699	47.917296	79.615995
3.11	30.580483	48.905795	79.486278
3.115	29.580672	49.662874	79.243546
3.12	28.3669	50.674881	79.041781
3.125	26.977832	51.478701	78.456533
3.13	25.470976	52.233161	77.704137
3.135	24.214852	52.853605	77.068457
3.14	22.884794	53.503357	76.388151
3.145	22.18522	54.117085	76.302305
3.15	22.100629	54.631373	76.732002
3.155	21.443088	55.105823	76.548911
3.16	20.969733	55.557323	76.527056
3.165	20.333559	56.074761	76.40832
3.17	19.612603	56.472109	76.084712
3.175	19.336905	56.78014	76.117045
3.18	18.556872	57.170124	75.726996
3.185	17.575953	57.502188	75.078141
3.19	16.823634	57.796403	74.620037
3.195	16.859818	58.031936	74.891754
3.2	16.978976	58.114978	75.093954
3.205	16.83443	58.39544	75.22987
3.21	16.702906	58.655398	75.358304
3.215	16.765039	58.771669	75.536708
3.22	16.008737	58.691315	74.700052
3.225	15.463145	58.889362	74.352507
3.23	15.239855	59.02366	74.263515
3.235	15.245751	59.271036	74.516787
3.24	15.230198	59.294536	74.524734
3.245	14.759113	59.077734	73.836847
3.25	14.218364	59.137785	73.356149
3.255	14.313869	59.202164	73.516033
3.26	14.514811	59.261872	73.776683
3.265	14.626763	59.290762	73.917525
3.27	14.777011	59.347811	74.124822
3.275	14.729753	59.3528	74.082553
3.28	14.624943	59.382437	74.00738
3.285	14.485266	59.381095	73.866361
3.29	14.231832	59.402105	73.633937
3.295	14.104311	59.322986	73.427297
3.3	14.069993	59.372441	73.442434
3.305	14.262488	59.366254	73.628742
3.31	14.412778	59.358854	73.771632
3.315	14.544188	59.372903	73.917091
3.32	14.640059	59.332219	73.972278
3.325	14.679082	59.263369	73.942451
3.33	14.73066	59.220187	73.950847
3.335	14.864251	59.159748	74.023999
3.34	15.003863	59.137454	74.141317
3.345	15.02273	59.079701	74.102431
3.35	15.024858	59.003786	74.028644
3.355	14.89586	58.948253	73.844113
3.36	14.828528	58.891138	73.719666
3.365	14.77501	58.782177	73.557187
3.37	14.818583	58.773109	73.591692
3.375	14.982919	58.741981	73.7249
3.38	15.070579	58.733942	73.804521
3.385	15.264666	58.724016	73.988682
3.39	15.488664	58.695172	74.183836
3.395	15.578566	58.663038	74.241604
3.4	15.577584	58.640085	74.217669
3.405	15.581569	58.61753	74.199099
3.41	15.580921	58.561061	74.141982
3.415	15.56175	58.515139	74.076889
3.42	15.620189	58.491901	74.11209
3.425	15.649148	58.453437	74.102585
3.43	15.649488	58.407504	74.056992
3.435	15.590785	58.376034	73.966819
3.44	15.386578	58.369595	73.756173
3.445	15.243	58.305066	73.548066
3.45	15.175922	58.298001	73.473923
3.455	15.337563	58.279777	73.61734
3.46	15.449777	58.277938	73.727715
