Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.535	9.113575	37.667555	46.78113
0.54	9.10299	37.676261	46.779251
0.545	9.104053	37.700119	46.804172
0.55	9.091095	37.700037	46.791132
0.555	9.089231	37.715654	46.804885
0.56	9.09409	37.704677	46.798767
0.565	9.085124	37.683069	46.768193
0.57	9.089442	37.678452	46.767894
0.575	9.06934	37.66933	46.73867
0.58	9.037564	37.684573	46.722137
0.585	9.004947	37.693161	46.698108
0.59	8.939874	37.703374	46.643248
0.595	8.9235	37.696881	46.620381
0.6	8.91318	37.692161	46.605341
0.605	8.909547	37.712366	46.621913
0.61	8.906577	37.725073	46.63165
0.615	8.896512	37.738584	46.635096
0.62	8.884653	37.758907	46.64356
0.625	8.877431	37.725234	46.602665
0.63	8.862241	37.689121	46.551362
0.635	8.854698	37.700751	46.555449
0.64	8.845554	37.687326	46.53288
0.645	8.843407	37.690061	46.533468
0.65	8.839787	37.688705	46.528492
0.655	8.827926	37.683594	46.51152
0.66	8.809466	37.665464	46.47493
0.665	8.809944	37.654424	46.464368
0.67	8.810448	37.655437	46.465885
0.675	8.817656	37.661206	46.478862
0.68	8.829504	37.70032	46.529824
0.685	8.820797	37.702043	46.52284
0.69	8.812712	37.655996	46.468708
0.695	8.79371	37.628528	46.422238
0.7	8.766962	37.650305	46.417267
0.705	8.745554	37.659123	46.404677
0.71	8.788545	37.628561	46.417106
0.715	8.824677	37.598713	46.42339
0.72	8.832949	37.605763	46.438712
0.725	8.878227	37.600735	46.478962
0.73	8.918819	37.585559	46.504378
0.735	8.934778	37.576076	46.510854
0.74	8.931866	37.579156	46.511022
0.745	8.914203	37.570622	46.484825
0.75	8.880933	37.553485	46.434418
0.755	8.879148	37.564926	46.444074
0.76	8.888377	37.558986	46.447363
0.765	8.890294	37.525217	46.415511
0.77	8.905638	37.520944	46.426582
0.775	8.935392	37.522563	46.457955
0.78	8.977373	37.527305	46.504678
0.785	9.01034	37.539208	46.549548
0.79	9.04687	37.552042	46.598912
0.795	9.068456	37.565557	46.634013
0.8	9.070379	37.53944	46.609819
0.805	9.030749	37.5122	46.542949
0.81	9.000675	37.572514	46.573189
0.815	9.007552	37.566855	46.574407
0.82	9.020248	37.601285	46.621533
0.825	9.101489	37.564232	46.665721
0.83	9.218831	37.540241	46.759072
0.835	9.322099	37.567836	46.889935
0.84	9.418527	37.59151	47.010037
0.845	9.43101	37.578458	47.009468
0.85	9.398386	37.552695	46.951081
0.855	9.369552	37.538707	46.908259
0.86	9.355607	37.522603	46.87821
0.865	9.349843	37.512864	46.862707
0.87	9.344281	37.527472	46.871753
0.875	9.332397	37.504028	46.836425
0.88	9.321002	37.507648	46.82865
0.885	9.336855	37.505253	46.842108
0.89	9.363704	37.495798	46.859502
0.895	9.364367	37.50365	46.868017
0.9	9.36134	37.53853	46.89987
0.905	9.365588	37.545384	46.910972
0.91	9.392242	37.51652	46.908762
0.915	9.387113	37.525377	46.91249
0.92	9.377313	37.520362	46.897675
0.925	9.32555	37.533396	46.858946
0.93	9.301553	37.524662	46.826215
0.935	9.289202	37.486464	46.775666
0.94	9.2725	37.48922	46.76172
0.945	9.228737	37.498244	46.726981
0.95	9.213032	37.494985	46.708017
0.955	9.223223	37.472356	46.695579
0.96	9.238728	37.466296	46.705024
0.965	9.264536	37.460349	46.724885
0.97	9.257137	37.460552	46.717689
0.975	9.256976	37.474722	46.731698
0.98	9.267665	37.478832	46.746497
0.985	9.272432	37.491257	46.763689
0.99	9.296262	37.467516	46.763778
0.995	9.29152	37.446784	46.738304
1	9.275304	37.461432	46.736736
1.005	9.26625	37.454772	46.721022
1.01	9.253936	37.442809	46.696745
1.015	9.247859	37.443285	46.691144
1.02	9.253323	37.458381	46.711704
1.025	9.251229	37.464904	46.716133
1.03	9.233442	37.465845	46.699287
1.035	9.227473	37.45673	46.684203
1.04	9.218406	37.469885	46.688291
1.045	9.207639	37.453775	46.661414
1.05	9.21399	37.457743	46.671733
1.055	9.216886	37.454183	46.671069
1.06	9.215884	37.445919	46.661803
1.065	9.301023	37.43837	46.739393
1.07	9.330756	37.44655	46.777306
1.075	9.32714	37.42429	46.75143
1.08	9.32254	37.408802	46.731342
1.085	9.322939	37.406152	46.729091
1.09	9.31302	37.402097	46.715117
1.095	9.316813	37.404896	46.721709
1.1	9.324951	37.413371	46.738322
1.105	9.33998	37.393798	46.733778
1.11	9.37371	37.370856	46.744566
1.115	9.39558	37.366794	46.762374
1.12	9.421757	37.423177	46.844934
1.125	9.45806	37.464698	46.922758
1.13	9.456373	37.451316	46.907689
1.135	9.455291	37.452419	46.90771
1.14	9.451003	37.463787	46.91479
1.145	9.476708	37.449369	46.926077
1.15	9.472295	37.458106	46.930401
1.155	9.458046	37.437505	46.895551
1.16	9.436282	37.432682	46.868964
1.165	9.42737	37.434783	46.862153
1.17	9.420619	37.395485	46.816104
1.175	9.414503	37.370373	46.784876
1.18	9.410039	37.349459	46.759498
1.185	9.38537	37.336288	46.721658
1.19	9.355616	37.330285	46.685901
1.195	9.342666	37.322844	46.66551
1.2	9.335659	37.329608	46.665267
1.205	9.335535	37.319154	46.654689
1.21	9.334689	37.303126	46.637815
1.215	9.345972	37.283924	46.629896
1.22	9.363259	37.278728	46.641987
1.225	9.382681	37.271467	46.654148
1.23	9.399949	37.268451	46.6684
1.235	9.428352	37.262519	46.690871
1.24	9.462442	37.26498	46.727422
1.245	9.46004	37.278208	46.738248
1.25	9.447474	37.304684	46.752158
1.255	9.444276	37.307553	46.751829
1.26	9.44429	37.311859	46.756149
1.265	9.43847	37.298402	46.736872
1.27	9.430908	37.285841	46.716749
1.275	9.411275	37.302649	46.713924
1.28	9.380048	37.343736	46.723784
1.285	9.378348	37.380496	46.758844
1.29	9.382179	37.39637	46.778549
1.295	9.372968	37.397638	46.770606
1.3	9.357577	37.41765	46.775227
1.305	9.300551	37.455404	46.755955
1.31	9.227892	37.532271	46.760163
1.315	9.181566	37.569332	46.750898
1.32	9.080667	37.575338	46.656005
1.325	8.958446	37.587327	46.545773
1.33	8.864924	37.545607	46.410531
1.335	8.787912	37.530373	46.318285
1.34	8.76285	37.539833	46.302683
1.345	8.763904	37.508735	46.272639
1.35	8.735703	37.566849	46.302552
1.355	8.700706	37.59667	46.297376
1.36	8.589371	37.596052	46.185423
1.365	8.56959	37.611497	46.181087
1.37	8.531186	37.580623	46.111809
1.375	8.527627	37.561004	46.088631
1.38	8.516647	37.569494	46.086141
1.385	8.50077	37.581008	46.081778
1.39	8.49398	37.562778	46.056758
1.395	8.512653	37.540794	46.053447
1.4	8.527392	37.557137	46.084529
1.405	8.544885	37.542666	46.087551
1.41	8.560329	37.523011	46.08334
1.415	8.575202	37.505853	46.081055
1.42	8.591591	37.52322	46.114811
1.425	8.614023	37.518527	46.13255
1.43	8.632358	37.468086	46.100444
1.435	8.661218	37.406608	46.067826
1.44	8.71673	37.363738	46.080468
1.445	8.761161	37.340372	46.101533
1.45	8.814066	37.302196	46.116262
1.455	8.852133	37.259192	46.111325
1.46	8.885386	37.175211	46.060597
1.465	8.912421	37.085892	45.998313
1.47	8.947549	36.978839	45.926388
1.475	8.967098	36.88194	45.849038
1.48	9.019755	36.756796	45.776551
1.485	9.029661	36.604383	45.634044
1.49	9.087805	36.452555	45.54036
1.495	9.196395	36.285428	45.481823
1.5	9.27686	36.06145	45.33831
1.505	9.405539	35.781864	45.187403
1.51	9.810039	35.489849	45.299888
1.515	10.271127	35.131713	45.40284
1.52	10.547996	34.763161	45.311157
1.525	10.577908	34.3819	44.959808
1.53	9.786871	33.899519	43.68639
1.535	8.142974	33.432011	41.574985
1.54	5.695737	32.897224	38.592961
1.545	2.443108	32.308147	34.751255
1.55	-0.186977	31.680859	31.493882
1.555	-2.112431	31.015583	28.903152
1.56	-4.467233	30.316293	25.84906
1.565	-6.74435	29.54561	22.80126
1.57	-8.831351	28.701493	19.870142
1.575	-10.066054	27.869347	17.803293
1.58	-12.590519	26.975107	14.384588
1.585	-14.566893	25.993051	11.426158
1.59	-16.63262	24.99742	8.3648
1.595	-18.670653	23.970447	5.299794
1.6	-20.782657	22.915161	2.132504
1.605	-20.746931	21.764395	1.017464
1.61	-21.83668	20.570279	-1.266401
1.615	-22.931188	19.418772	-3.512416
1.62	-24.560722	18.215913	-6.344809
1.625	-26.735042	16.929039	-9.806003
1.63	-27.562751	15.627234	-11.935517
1.635	-28.287352	14.270512	-14.01684
1.64	-29.857541	12.954828	-16.902713
1.645	-31.378766	11.581173	-19.797593
1.65	-32.841595	10.179582	-22.662013
1.655	-34.052071	8.765339	-25.286732
1.66	-35.069863	7.312256	-27.757607
1.665	-35.941696	5.885655	-30.056041
1.67	-36.632273	4.385948	-32.246325
1.675	-37.23731	2.933046	-34.304264
1.68	-38.433184	1.419953	-37.013231
1.685	-39.15862	-0.079734	-39.238354
1.69	-39.690723	-1.536484	-41.227207
1.695	-39.890199	-3.00816	-42.898359
1.7	-40.308407	-4.476698	-44.785105
1.705	-40.075138	-5.938358	-46.013496
1.71	-39.451678	-7.363616	-46.815294
1.715	-38.816385	-8.834697	-47.651082
1.72	-36.030123	-10.229338	-46.259461
1.725	-33.752984	-11.571612	-45.324596
1.73	-32.200693	-12.902159	-45.102852
1.735	-30.94801	-14.253567	-45.201577
1.74	-29.040138	-15.566748	-44.606886
1.745	-27.261354	-16.815929	-44.077283
1.75	-25.786628	-18.035969	-43.822597
1.755	-24.881319	-19.233138	-44.114457
1.76	-23.287157	-20.346224	-43.633381
1.765	-22.221275	-21.42649	-43.647765
1.77	-21.475331	-22.46157	-43.936901
1.775	-21.013878	-23.473817	-44.487695
1.78	-20.668245	-24.448786	-45.117031
1.785	-20.318779	-25.365207	-45.683986
1.79	-19.457295	-26.231203	-45.688498
1.795	-18.160042	-27.124823	-45.284865
1.8	-16.324578	-27.910264	-44.234842
1.805	-14.550759	-28.723311	-43.27407
1.81	-13.432047	-29.500218	-42.932265
1.815	-12.701008	-30.204051	-42.905059
1.82	-11.770004	-30.904906	-42.67491
1.825	-10.933521	-31.501736	-42.435257
1.83	-9.930773	-32.10379	-42.034563
1.835	-8.979829	-32.722518	-41.702347
1.84	-7.945773	-33.259828	-41.205601
1.845	-7.058408	-33.768747	-40.827155
1.85	-6.435756	-34.262184	-40.69794
1.855	-6.073865	-34.728425	-40.80229
1.86	-6.102483	-35.132289	-41.234772
1.865	-7.246543	-35.540875	-42.787418
1.87	-8.627327	-35.909356	-44.536683
1.875	-9.521413	-36.225202	-45.746615
1.88	-10.183405	-36.581418	-46.764823
1.885	-10.39226	-36.888112	-47.280372
1.89	-10.217887	-37.272442	-47.490329
1.895	-9.951182	-37.447743	-47.398925
1.9	-9.547392	-37.903363	-47.450755
1.905	-8.852666	-37.88562	-46.738286
1.91	-8.187153	-38.576022	-46.763175
1.915	-7.85922	-38.120485	-45.979705
1.92	-7.682441	-39.578234	-47.260675
1.925	-7.86149	136.974115	129.112625
1.93	-7.797252	-38.495755	-46.293007
1.935	-7.596153	-39.894574	-47.490727
1.94	-7.450007	-39.370105	-46.820112
1.945	-7.046859	-39.977181	-47.02404
1.95	-6.74657	-39.842385	-46.588955
1.955	-6.496386	-40.166191	-46.662577
1.96	-6.556736	-40.210289	-46.767025
1.965	-6.582862	-40.392119	-46.974981
1.97	-6.363418	-40.49575	-46.859168
1.975	-6.233465	-40.648365	-46.88183
1.98	-6.173351	-40.758432	-46.931783
1.985	-5.743389	-40.844616	-46.588005
1.99	-5.428434	-40.938058	-46.366492
1.995	-5.253281	-41.030889	-46.28417
2	-5.196624	-41.132083	-46.328707
2.005	-5.291805	-41.219823	-46.511628
2.01	-5.129149	-41.29908	-46.428229
2.015	-4.90882	-41.345464	-46.254284
2.02	-4.817496	-41.393112	-46.210608
2.025	-4.767068	-41.451012	-46.21808
2.03	-4.688321	-41.507571	-46.195892
2.035	-4.509123	-41.566885	-46.076008
2.04	-4.304308	-41.627752	-45.93206
2.045	-4.304813	-41.675868	-45.980681
2.05	-4.36076	-41.722727	-46.083487
2.055	-4.400824	-41.751295	-46.152119
2.06	-4.5903	-41.789691	-46.379991
2.065	-4.701589	-41.852588	-46.554177
2.07	-4.681669	-41.883066	-46.564735
2.075	-4.722685	-41.906007	-46.628692
2.08	-4.635266	-41.950519	-46.585785
2.085	-4.465193	-41.974634	-46.439827
2.09	-4.304431	-41.983697	-46.288128
2.095	-4.167127	-42.016962	-46.184089
2.1	-4.122799	-42.061316	-46.184115
2.105	-4.192923	-42.088714	-46.281637
2.11	-4.244642	-42.090625	-46.335267
2.115	-4.2312	-42.091902	-46.323102
2.12	-4.015367	-42.109365	-46.124732
2.125	-3.703558	-42.117813	-45.821371
2.13	-3.543387	-42.123244	-45.666631
2.135	-3.383836	-42.13325	-45.517086
2.14	-3.356384	-42.139723	-45.496107
2.145	-3.404397	-42.130996	-45.535393
2.15	-3.444601	-42.138153	-45.582754
2.155	-3.353645	-42.145984	-45.499629
2.16	-3.201682	-42.156991	-45.358673
2.165	-3.240466	-42.156041	-45.396507
2.17	-3.267769	-42.1481	-45.415869
2.175	-3.327848	-42.152855	-45.480703
2.18	-3.345662	-42.148664	-45.494326
2.185	-3.303061	-42.134435	-45.437496
2.19	-3.240797	-42.143578	-45.384375
2.195	-3.201058	-42.147345	-45.348403
2.2	-3.077369	-42.142544	-45.219913
2.205	-3.009359	-42.144222	-45.153581
2.21	-3.031831	-42.159069	-45.1909
2.215	-2.943087	-42.142693	-45.08578
2.22	-2.729643	-42.14492	-44.874563
2.225	-2.807939	-42.138112	-44.946051
2.23	-2.815022	-42.129223	-44.944245
2.235	-2.820791	-42.13152	-44.952311
2.24	-2.90698	-42.132129	-45.039109
2.245	-2.987015	-42.123992	-45.111007
2.25	-3.030437	-42.098349	-45.128786
2.255	-3.032553	-42.061025	-45.093578
2.26	-3.113734	-42.084515	-45.198249
2.265	-3.155868	-42.09753	-45.253398
2.27	-3.255011	-42.073915	-45.328926
2.275	-3.343507	-42.067975	-45.411482
2.28	-3.398628	-42.053561	-45.452189
2.285	-3.431036	-42.015237	-45.446273
2.29	-3.48591	-41.983091	-45.469001
2.295	-3.544225	-41.946425	-45.49065
2.3	-3.597597	-41.927836	-45.525433
2.305	-3.633985	-41.888196	-45.522181
2.31	-3.678518	-41.837088	-45.515606
2.315	-3.705853	-41.766561	-45.472414
2.32	-3.704334	-41.702018	-45.406352
2.325	-3.735017	-41.630187	-45.365204
2.33	-3.775008	-41.552819	-45.327827
2.335	-3.813263	-41.456984	-45.270247
2.34	-3.84264	-41.329557	-45.172197
2.345	-3.871233	-41.215256	-45.086489
2.35	-3.896527	-41.003392	-44.899919
2.355	-3.995966	-40.963179	-44.959145
2.36	-4.196358	-40.561814	-44.758172
2.365	-4.554853	-40.657549	-45.212402
2.37	-4.904665	-39.947098	-44.851763
2.375	-5.406419	-40.433444	-45.839863
2.38	-6.113935	-38.808945	-44.92288
2.385	-6.54593	-214.211423	-220.757353
2.39	-6.95264	-39.367454	-46.320094
2.395	-7.309628	-37.658701	-44.968329
2.4	-7.747497	-38.013814	-45.761311
2.405	-8.522804	-37.022924	-45.545728
2.41	-9.387278	-36.812652	-46.19993
2.415	-10.175198	-36.106679	-46.281877
2.42	-10.509347	-35.701782	-46.211129
2.425	-9.91184	-34.964592	-44.876432
2.43	-9.222715	-34.326576	-43.549291
2.435	-8.875261	-33.616603	-42.491864
2.44	-6.958086	-32.844977	-39.803063
2.445	-4.176203	-32.04252	-36.218723
2.45	-1.894604	-31.238131	-33.132735
2.455	0.703409	-30.366545	-29.663136
2.46	3.181675	-29.449937	-26.268262
2.465	5.101026	-28.515678	-23.414652
2.47	6.801464	-27.544435	-20.742971
2.475	8.790234	-26.510961	-17.720727
2.48	11.006188	-25.465309	-14.459121
2.485	12.668908	-24.385551	-11.716643
2.49	13.600471	-23.248961	-9.64849
2.495	14.364237	-22.096417	-7.73218
2.5	15.267791	-20.933204	-5.665413
2.505	17.351679	-19.689353	-2.337674
2.51	17.929769	-18.418127	-0.488358
2.515	18.69452	-17.169772	1.524748
2.52	19.30646	-15.923039	3.383421
2.525	20.992493	-14.623529	6.368964
2.53	22.828062	-13.297283	9.530779
2.535	24.176902	-11.923962	12.25294
2.54	25.165668	-10.571942	14.593726
2.545	25.630394	-9.269639	16.360755
2.55	27.316668	-7.910962	19.405706
2.555	29.071141	-6.575405	22.495736
2.56	30.73047	-5.160208	25.570262
2.565	30.996598	-3.743387	27.253211
2.57	31.18724	-2.365278	28.821962
2.575	32.237978	-0.977557	31.260421
2.58	33.611736	0.421616	34.033352
2.585	35.068127	1.842117	36.910244
2.59	35.281614	3.230667	38.512281
2.595	35.916801	4.621165	40.537966
2.6	36.479992	6.046743	42.526735
2.605	37.349208	7.434621	44.783829
2.61	37.816114	8.740803	46.556917
2.615	38.070514	10.038705	48.109219
2.62	38.219863	11.373851	49.593714
2.625	38.441167	12.621229	51.062396
2.63	38.364928	13.877812	52.24274
2.635	37.651192	15.093169	52.744361
2.64	36.626141	16.270227	52.896368
2.645	34.748709	17.431248	52.179957
2.65	33.149393	18.616947	51.76634
2.655	31.03193	19.719346	50.751276
2.66	29.707656	20.790307	50.497963
2.665	28.583903	21.847515	50.431418
2.67	27.393792	22.962385	50.356177
2.675	26.087766	23.966936	50.054702
2.68	25.022426	24.959017	49.981443
2.685	23.827955	25.851374	49.679329
2.69	23.048135	26.766878	49.815013
2.695	22.493419	27.679066	50.172485
2.7	21.375914	28.504515	49.880429
2.705	19.577657	29.279144	48.856801
2.71	18.218911	30.079619	48.29853
2.715	16.96934	30.816094	47.785434
2.72	15.95054	31.486349	47.436889
2.725	14.763436	32.210225	46.973661
2.73	13.763714	32.876997	46.640711
2.735	12.909941	33.535166	46.445107
2.74	11.904138	34.133758	46.037896
2.745	11.122491	34.659727	45.782218
2.75	10.377066	35.133103	45.510169
2.755	9.750949	35.61114	45.362089
2.76	9.487029	36.077978	45.565007
2.765	9.13408	36.491398	45.625478
2.77	8.632932	36.870846	45.503778
2.775	8.5406	37.288531	45.829131
2.78	8.611714	37.699593	46.311307
2.785	8.424205	38.028474	46.452679
2.79	8.332897	38.227591	46.560488
2.795	8.232196	38.478633	46.710829
2.8	8.16224	38.765428	46.927668
2.805	7.946496	38.940487	46.886983
2.81	7.962332	39.186045	47.148377
2.815	7.886758	39.454188	47.340946
2.82	7.618117	39.573379	47.191496
2.825	7.653562	39.772369	47.425931
2.83	7.605089	39.942792	47.547881
2.835	7.47615	40.057714	47.533864
2.84	7.367445	40.114214	47.481659
2.845	7.401686	40.193209	47.594895
2.85	7.45679	40.252645	47.709435
2.855	7.605337	40.317914	47.923251
2.86	7.837876	40.399279	48.237155
2.865	7.810165	40.381017	48.191182
2.87	7.737839	40.404949	48.142788
2.875	7.599898	40.44065	48.040548
2.88	7.393699	40.465576	47.859275
2.885	7.204007	40.480354	47.684361
2.89	7.135121	40.458191	47.593312
2.895	7.218363	40.529311	47.747674
2.9	7.30717	40.533196	47.840366
2.905	7.357959	40.48016	47.838119
2.91	7.416272	40.469419	47.885691
2.915	7.503171	40.398577	47.901748
2.92	7.486846	40.341436	47.828282
2.925	7.617848	40.272498	47.890346
2.93	7.634604	40.245202	47.879806
2.935	7.563294	40.197679	47.760973
2.94	7.525546	40.167608	47.693154
2.945	7.582449	40.141473	47.723922
2.95	7.66999	40.070898	47.740888
2.955	7.692648	39.987936	47.680584
2.96	7.728602	39.975517	47.704119
2.965	7.618634	39.957983	47.576617
2.97	7.556587	39.888216	47.444803
2.975	7.500283	39.826654	47.326937
2.98	7.420962	39.760648	47.18161
2.985	7.381025	39.749859	47.130884
2.99	7.429305	39.719901	47.149206
2.995	7.614869	39.678846	47.293715
3	7.71862	39.622522	47.341142
3.005	7.80383	39.561286	47.365116
3.01	7.919727	39.485902	47.405629
3.015	8.026758	39.444786	47.471544
3.02	8.098063	39.463777	47.56184
3.025	8.096007	39.382191	47.478198
3.03	8.113241	39.349073	47.462314
3.035	8.167791	39.266103	47.433894
3.04	8.222043	39.193475	47.415518
3.045	8.230916	39.210371	47.441287
3.05	8.248424	39.205066	47.45349
3.055	8.264978	39.155245	47.420223
3.06	8.284425	39.128809	47.413234
3.065	8.280524	39.073388	47.353912
3.07	8.28694	39.075088	47.362028
3.075	8.301221	39.070071	47.371292
3.08	8.329609	39.038121	47.36773
3.085	8.323162	39.011251	47.334413
3.09	8.335745	38.970826	47.306571
3.095	8.377749	38.950005	47.327754
3.1	8.441522	38.898974	47.340496
3.105	8.472845	38.904165	47.37701
3.11	8.503324	38.874973	47.378297
3.115	8.531259	38.824755	47.356014
3.12	8.554781	38.793247	47.348028
3.125	8.56755	38.75448	47.32203
3.13	8.583551	38.729163	47.312714
3.135	8.601753	38.703329	47.305082
3.14	8.61789	38.682684	47.300574
3.145	8.578195	38.668641	47.246836
3.15	8.533037	38.662898	47.195935
3.155	8.52463	38.649903	47.174533
3.16	8.531229	38.590607	47.121836
3.165	8.522944	38.536913	47.059857
3.17	8.500874	38.516215	47.017089
3.175	8.493445	38.497032	46.990477
3.18	8.498528	38.422501	46.921029
3.185	8.514004	38.355812	46.869816
3.19	8.540719	38.27727	46.817989
3.195	8.625173	38.154302	46.779475
3.2	8.676939	38.063678	46.740617
3.205	8.679923	38.003008	46.682931
3.21	8.684293	37.844466	46.528759
3.215	8.691498	37.670212	46.36171
3.22	8.722672	37.528868	46.25154
3.225	8.862831	37.278924	46.141755
3.23	8.987158	37.039507	46.026665
3.235	9.105822	36.809973	45.915795
3.24	9.244192	36.540236	45.784428
3.245	9.404643	36.219584	45.624227
3.25	9.579034	35.91765	45.496684
3.255	9.843599	35.527312	45.370911
3.26	9.913848	35.150232	45.06408
3.265	9.873043	34.688671	44.561714
3.27	9.697617	34.188107	43.885724
3.275	8.329816	33.671794	42.00161
3.28	5.870742	33.112259	38.983001
3.285	4.469234	32.428754	36.897988
3.29	2.953917	31.767168	34.721085
3.295	1.152023	31.071817	32.22384
3.3	-1.011249	30.33807	29.326821
3.305	-2.743422	29.54732	26.803898
3.31	-4.654428	28.690235	24.035807
3.315	-6.777545	27.818185	21.04064
3.32	-8.954222	26.936493	17.982271
3.325	-9.903242	26.010671	16.107429
3.33	-11.085039	25.02599	13.940951
3.335	-12.75353	24.013138	11.259608
3.34	-14.762155	22.974649	8.212494
3.345	-15.931284	21.837383	5.906099
3.35	-17.253942	20.734435	3.480493
3.355	-18.151458	19.593431	1.441973
3.36	-18.429635	18.365626	-0.064009
3.365	-19.726532	17.242411	-2.484121
3.37	-21.31077	16.070507	-5.240263
3.375	-22.767995	14.812115	-7.95588
3.38	-24.360662	13.567595	-10.793067
3.385	-24.896053	12.285974	-12.610079
3.39	-25.894422	11.068931	-14.825491
3.395	-27.48704	9.842976	-17.644064
3.4	-28.665585	8.581217	-20.084368
3.405	-29.327571	7.342476	-21.985095
3.41	-30.099463	6.068974	-24.030489
3.415	-30.84706	4.745226	-26.101834
3.42	-31.442433	3.569097	-27.873336
3.425	-31.941243	2.318866	-29.622377
3.43	-32.528038	1.00693	-31.521108
3.435	-33.129277	-0.336201	-33.465478
3.44	-33.627157	-1.511132	-35.138289
3.445	-34.410182	-2.730087	-37.140269
3.45	-35.077283	-4.004872	-39.082155
3.455	-35.709984	-5.241666	-40.95165
3.46	-35.761068	-6.462078	-42.223146
3.465	-35.801975	-7.657969	-43.459944
3.47	-35.669651	-8.811663	-44.481314
3.475	-34.85201	-9.955599	-44.807609
3.48	-33.754642	-11.087806	-44.842448
3.485	-32.60251	-12.166907	-44.769417
3.49	-31.247106	-13.230795	-44.477901
3.495	-29.639922	-14.229559	-43.869481
3.5	-27.897787	-15.192983	-43.09077
