Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.56	-26.536951	-2.841739	-29.37869
0.565	-28.065829	-3.023884	-31.089713
0.57	-30.475994	-3.232882	-33.708876
0.575	-32.099082	-3.441975	-35.541057
0.58	-32.015552	-3.681793	-35.697345
0.585	-31.493131	-3.93522	-35.428351
0.59	-30.586524	-4.197807	-34.784331
0.595	-29.568038	-4.469416	-34.037454
0.6	-28.888009	-4.77434	-33.662349
0.605	-28.196925	-5.067314	-33.264239
0.61	-27.180864	-5.379961	-32.560825
0.615	-25.920543	-5.714913	-31.635456
0.62	-25.693939	-6.0448	-31.738739
0.625	-25.474612	-6.394472	-31.869084
0.63	-25.204922	-6.780176	-31.985098
0.635	-24.721889	-7.157855	-31.879744
0.64	-24.501494	-7.509383	-32.010877
0.645	-24.075536	-7.870757	-31.946293
0.65	-23.751563	-8.22254	-31.974103
0.655	-23.577682	-8.604495	-32.182177
0.66	-23.287709	-9.006694	-32.294403
0.665	-22.689008	-9.414119	-32.103127
0.67	-21.737502	-9.790257	-31.527759
0.675	-20.798541	-10.177191	-30.975732
0.68	-20.347526	-10.598024	-30.94555
0.685	-19.803755	-10.983206	-30.786961
0.69	-19.319302	-11.336437	-30.655739
0.695	-18.866903	-11.719005	-30.585908
0.7	-18.442752	-12.109678	-30.55243
0.705	-18.024843	-12.46493	-30.489773
0.71	-17.64008	-12.825137	-30.465217
0.715	-17.323191	-13.196262	-30.519453
0.72	-17.107738	-13.565548	-30.673286
0.725	-16.936486	-13.907288	-30.843774
0.73	-16.803585	-14.279719	-31.083304
0.735	-16.506917	-14.662704	-31.169621
0.74	-16.240761	-14.998261	-31.239022
0.745	-15.959583	-15.323953	-31.283536
0.75	-15.609114	-15.648147	-31.257261
0.755	-15.275592	-15.986264	-31.261856
0.76	-14.870959	-16.308353	-31.179312
0.765	-14.372201	-16.648925	-31.021126
0.77	-13.643938	-16.993128	-30.637066
0.775	-13.070171	-17.286178	-30.356349
0.78	-12.743263	-17.60411	-30.347373
0.785	-12.491404	-17.893702	-30.385106
0.79	-12.462038	-18.175441	-30.637479
0.795	-12.149861	-18.473554	-30.623415
0.8	-11.970846	-18.769556	-30.740402
0.805	-11.554153	-19.070043	-30.624196
0.81	-10.823432	-19.344797	-30.168229
0.815	-10.274289	-19.570579	-29.844868
0.82	-10.032347	-19.82872	-29.861067
0.825	-9.736794	-20.06018	-29.796974
0.83	-9.35811	-20.284671	-29.642781
0.835	-8.977607	-20.537662	-29.515269
0.84	-8.899172	-20.777674	-29.676846
0.845	-8.759071	-20.969426	-29.728497
0.85	-8.577439	-21.176694	-29.754133
0.855	-8.517791	-21.366506	-29.884297
0.86	-8.412763	-21.544944	-29.957707
0.865	-8.305242	-21.727529	-30.032771
0.87	-8.16785	-21.901713	-30.069563
0.875	-7.757115	-22.08863	-29.845745
0.88	-7.589805	-22.260779	-29.850584
0.885	-7.433598	-22.415778	-29.849376
0.89	-7.313763	-22.586696	-29.900459
0.895	-7.228017	-22.761805	-29.989822
0.9	-7.096604	-22.91534	-30.011944
0.905	-6.856418	-23.045384	-29.901802
0.91	-6.583089	-23.204834	-29.787923
0.915	-6.375511	-23.359252	-29.734763
0.92	-6.334223	-23.522019	-29.856242
0.925	-6.193578	-23.635024	-29.828602
0.93	-5.897302	-23.745388	-29.64269
0.935	-5.916462	-23.884137	-29.800599
0.94	-5.845884	-24.020859	-29.866743
0.945	-5.840791	-24.132208	-29.972999
0.95	-5.903624	-24.221899	-30.125523
0.955	-5.973548	-24.334517	-30.308065
0.96	-5.961406	-24.4427	-30.404106
0.965	-5.989844	-24.520423	-30.510267
0.97	-5.976565	-24.604843	-30.581408
0.975	-5.944388	-24.699385	-30.643773
0.98	-5.911188	-24.793761	-30.704949
0.985	-5.886238	-24.874086	-30.760324
0.99	-5.931266	-24.944825	-30.876091
0.995	-5.816696	-25.028694	-30.84539
1	-5.706492	-25.079325	-30.785817
1.005	-5.73369	-25.12932	-30.86301
1.01	-5.731426	-25.170513	-30.901939
1.015	-5.639799	-25.213439	-30.853238
1.02	-5.550655	-25.286138	-30.836793
1.025	-5.48854	-25.324614	-30.813154
1.03	-5.506968	-25.365082	-30.87205
1.035	-5.526968	-25.400999	-30.927967
1.04	-5.53458	-25.428699	-30.963279
1.045	-5.592803	-25.439092	-31.031895
1.05	-5.597265	-25.439691	-31.036956
1.055	-5.602776	-25.435754	-31.03853
1.06	-5.598973	-25.440379	-31.039352
1.065	-5.536641	-25.444037	-30.980678
1.07	-5.548094	-25.419395	-30.967489
1.075	-5.570582	-25.41082	-30.981402
1.08	-5.57313	-25.409289	-30.982419
1.085	-5.523364	-25.395114	-30.918478
1.09	-5.519872	-25.37904	-30.898912
1.095	-5.570399	-25.350243	-30.920642
1.1	-5.625364	-25.314758	-30.940122
1.105	-5.645284	-25.291566	-30.93685
1.11	-5.65444	-25.289278	-30.943718
1.115	-5.607395	-25.275767	-30.883162
1.12	-5.541812	-25.24987	-30.791682
1.125	-5.500074	-25.218654	-30.718728
1.13	-5.483225	-25.18749	-30.670715
1.135	-5.471677	-25.176464	-30.648141
1.14	-5.458589	-25.179546	-30.638135
1.145	-5.412466	-25.165574	-30.57804
1.15	-5.388908	-25.16273	-30.551638
1.155	-5.468518	-25.162931	-30.631449
1.16	-5.556425	-25.137366	-30.693791
1.165	-5.621191	-25.111286	-30.732477
1.17	-5.676568	-25.076642	-30.75321
1.175	-5.695782	-25.065136	-30.760918
1.18	-5.718722	-25.048615	-30.767337
1.185	-5.756321	-25.029443	-30.785764
1.19	-5.723903	-25.010155	-30.734058
1.195	-5.695535	-24.990472	-30.686007
1.2	-5.676498	-24.984802	-30.6613
1.205	-5.666505	-24.972099	-30.638604
1.21	-5.662227	-24.956216	-30.618443
1.215	-5.699194	-24.946013	-30.645207
1.22	-5.744986	-24.928964	-30.67395
1.225	-5.784483	-24.907067	-30.69155
1.23	-5.820137	-24.903744	-30.723881
1.235	-5.812751	-24.889303	-30.702054
1.24	-5.788008	-24.873838	-30.661846
1.245	-5.759857	-24.857541	-30.617398
1.25	-5.754457	-24.859001	-30.613458
1.255	-5.768729	-24.86587	-30.634599
1.26	-5.787336	-24.88032	-30.667656
1.265	-5.813415	-24.87826	-30.691675
1.27	-5.837195	-24.894792	-30.731987
1.275	-5.856769	-24.902792	-30.759561
1.28	-5.874827	-24.897321	-30.772148
1.285	-5.890316	-24.887308	-30.777624
1.29	-5.895857	-24.877604	-30.773461
1.295	-5.906521	-24.889292	-30.795813
1.3	-5.919786	-24.890305	-30.810091
1.305	-5.927748	-24.87272	-30.800468
1.31	-5.910055	-24.861203	-30.771258
1.315	-5.910731	-24.859056	-30.769787
1.32	-5.916579	-24.867443	-30.784022
1.325	-5.916688	-24.852146	-30.768834
1.33	-5.928042	-24.843058	-30.7711
1.335	-5.916282	-24.834823	-30.751105
1.34	-5.898134	-24.818675	-30.716809
1.345	-5.890602	-24.818559	-30.709161
1.35	-5.901888	-24.812333	-30.714221
1.355	-5.908103	-24.798362	-30.706465
1.36	-5.913679	-24.770848	-30.684527
1.365	-5.923106	-24.749717	-30.672823
1.37	-5.931848	-24.73318	-30.665028
1.375	-5.941931	-24.741369	-30.6833
1.38	-5.95514	-24.73236	-30.6875
1.385	-5.975543	-24.704709	-30.680252
1.39	-6.025416	-24.703509	-30.728925
1.395	-6.082491	-24.711754	-30.794245
1.4	-6.130011	-24.703879	-30.83389
1.405	-6.144202	-24.683662	-30.827864
1.41	-6.146349	-24.669449	-30.815798
1.415	-6.148247	-24.665036	-30.813283
1.42	-6.153219	-24.639394	-30.792613
1.425	-6.168869	-24.634517	-30.803386
1.43	-6.194771	-24.632431	-30.827202
1.435	-6.212668	-24.64653	-30.859198
1.44	-6.223998	-24.627711	-30.851709
1.445	-6.220428	-24.592091	-30.812519
1.45	-6.223066	-24.602685	-30.825751
1.455	-6.216287	-24.59109	-30.807377
1.46	-6.198715	-24.570972	-30.769687
1.465	-6.159948	-24.572568	-30.732516
1.47	-6.144748	-24.570182	-30.71493
1.475	-6.163941	-24.532255	-30.696196
1.48	-6.196491	-24.544393	-30.740884
1.485	-6.22995	-24.548129	-30.778079
1.49	-6.218737	-24.512401	-30.731138
1.495	-6.235158	-24.515305	-30.750463
1.5	-6.257761	-24.518499	-30.77626
1.505	-6.26522	-24.498796	-30.764016
1.51	-6.251031	-24.497648	-30.748679
1.515	-6.245719	-24.503624	-30.749343
1.52	-6.244387	-24.519951	-30.764338
1.525	-6.246412	-24.509805	-30.756217
1.53	-6.266375	-24.504753	-30.771128
1.535	-6.276016	-24.521444	-30.79746
1.54	-6.277618	-24.52273	-30.800348
1.545	-6.273397	-24.516524	-30.789921
1.55	-6.285689	-24.51851	-30.804199
1.555	-6.286893	-24.525877	-30.81277
1.56	-6.283922	-24.530421	-30.814343
1.565	-6.279877	-24.52344	-30.803317
1.57	-6.253154	-24.513382	-30.766536
1.575	-6.236097	-24.522057	-30.758154
1.58	-6.217914	-24.52422	-30.742134
1.585	-6.188073	-24.48661	-30.674683
1.59	-6.164762	-24.487944	-30.652706
1.595	-6.153842	-24.47817	-30.632012
1.6	-6.146782	-24.473015	-30.619797
1.605	-6.137425	-24.500084	-30.637509
1.61	-6.139118	-24.507675	-30.646793
1.615	-6.148305	-24.510755	-30.65906
1.62	-6.161027	-24.510269	-30.671296
1.625	-6.186905	-24.507817	-30.694722
1.63	-6.196979	-24.52711	-30.724089
1.635	-6.179683	-24.535446	-30.715129
1.64	-6.152396	-24.525256	-30.677652
1.645	-6.122391	-24.530287	-30.652678
1.65	-6.136328	-24.543491	-30.679819
1.655	-6.206647	-24.513341	-30.719988
1.66	-6.307094	-24.499666	-30.80676
1.665	-6.462077	-24.500771	-30.962848
1.67	-6.543283	-24.495878	-31.039161
1.675	-6.592892	-24.480284	-31.073176
1.68	-6.633053	-24.477199	-31.110252
1.685	-6.645608	-24.483191	-31.128799
1.69	-6.675092	-24.45847	-31.133562
1.695	-6.692721	-24.451502	-31.144223
1.7	-6.700508	-24.445501	-31.146009
1.705	-6.638874	-24.416423	-31.055297
1.71	-6.058823	-24.413342	-30.472165
1.715	-5.036223	-24.347547	-29.38377
1.72	-3.650086	-24.273451	-27.923537
1.725	-1.179227	-24.210647	-25.389874
1.73	1.854532	-24.123262	-22.26873
1.735	4.220114	-24.024953	-19.804839
1.74	6.274376	-23.913669	-17.639293
1.745	8.212465	-23.756539	-15.544074
1.75	9.684785	-23.572638	-13.887853
1.755	10.905247	-23.381803	-12.476556
1.76	13.025025	-23.15616	-10.131135
1.765	15.296805	-22.892801	-7.595996
1.77	16.886321	-22.654592	-5.768271
1.775	18.247686	-22.396861	-4.149175
1.78	19.766098	-22.051067	-2.284969
1.785	22.080678	-21.686373	0.394305
1.79	23.816064	-21.322579	2.493485
1.795	24.904632	-20.923727	3.980905
1.8	26.334403	-20.520864	5.813539
1.805	27.786241	-20.074979	7.711262
1.81	28.641083	-19.618085	9.022998
1.815	29.012566	-19.133861	9.878705
1.82	30.730096	-18.601343	12.128753
1.825	32.0945	-18.051175	14.043325
1.83	33.30074	-17.491055	15.809685
1.835	34.455987	-16.938366	17.517621
1.84	35.535141	-16.390448	19.144693
1.845	36.42895	-15.748562	20.680388
1.85	37.211338	-15.12966	22.081678
1.855	37.996038	-14.486731	23.509307
1.86	38.78805	-13.794975	24.993075
1.865	39.012708	-13.122399	25.890309
1.87	39.249967	-12.467591	26.782376
1.875	39.427499	-11.754054	27.673445
1.88	39.242717	-11.015924	28.226793
1.885	38.55577	-10.290796	28.264974
1.89	37.560933	-9.557057	28.003876
1.895	36.491532	-8.799757	27.691775
1.9	35.808643	-8.064412	27.744231
1.905	35.33017	-7.33708	27.99309
1.91	34.598943	-6.586239	28.012704
1.915	33.912838	-5.837475	28.075363
1.92	33.64099	-5.102205	28.538785
1.925	33.154277	-4.321382	28.832895
1.93	32.353195	-3.572064	28.781131
1.935	31.360345	-2.860196	28.500149
1.94	30.9309	-2.118906	28.811994
1.945	30.304782	-1.374952	28.92983
1.95	29.769778	-0.675656	29.094122
1.955	29.224584	0.039598	29.264182
1.96	28.172055	0.754655	28.92671
1.965	27.274378	1.448421	28.722799
1.97	26.71311	2.168887	28.881997
1.975	26.316372	2.86871	29.185082
1.98	25.735918	3.530274	29.266192
1.985	25.223845	4.17517	29.399015
1.99	24.781956	4.824516	29.606472
1.995	24.420061	5.455395	29.875456
2	24.272285	6.095689	30.367974
2.005	23.676357	6.709264	30.385621
2.01	22.926925	7.294245	30.22117
2.015	22.266844	7.902863	30.169707
2.02	21.637155	8.503034	30.140189
2.025	20.827804	9.066879	29.894683
2.03	20.078266	9.593478	29.671744
2.035	19.410631	10.129338	29.539969
2.04	19.240647	10.654181	29.894828
2.045	19.43007	11.142778	30.572848
2.05	19.632247	11.624598	31.256845
2.055	19.808266	12.139873	31.948139
2.06	19.800657	12.5979	32.398557
2.065	19.653541	13.064413	32.717954
2.07	19.481384	13.487942	32.969326
2.075	19.255801	13.916328	33.172129
2.08	19.194979	14.33933	33.534309
2.085	19.09572	14.700892	33.796612
2.09	19.00849	15.105291	34.113781
2.095	18.889753	15.484465	34.374218
2.1	18.717187	15.78067	34.497857
2.105	18.386174	16.110643	34.496817
2.11	18.149377	16.398781	34.548158
2.115	17.983957	16.678836	34.662793
2.12	17.812496	16.955759	34.768255
2.125	17.623847	17.197006	34.820853
2.13	17.458711	17.405237	34.863948
2.135	17.353126	17.603223	34.956349
2.14	17.099462	17.814468	34.91393
2.145	16.942852	18.020843	34.963695
2.15	16.705644	18.177969	34.883613
2.155	16.426832	18.304323	34.731155
2.16	16.113071	18.443404	34.556475
2.165	16.160446	18.564962	34.725408
2.17	16.255345	18.725921	34.981266
2.175	16.339187	18.867728	35.206915
2.18	16.307522	18.932033	35.239555
2.185	16.226241	19.041464	35.267705
2.19	16.133728	19.119827	35.253555
2.195	16.056217	19.185887	35.242104
2.2	16.03106	19.233905	35.264965
2.205	16.040772	19.29057	35.331342
2.21	16.028812	19.349891	35.378703
2.215	16.008305	19.399329	35.407634
2.22	15.966642	19.438534	35.405176
2.225	15.965562	19.469694	35.435256
2.23	15.95666	19.499837	35.456497
2.235	15.953178	19.509578	35.462756
2.24	15.855684	19.502224	35.357908
2.245	15.81378	19.488258	35.302038
2.25	15.746406	19.476926	35.223332
2.255	15.658491	19.45982	35.118311
2.26	15.718525	19.435447	35.153972
2.265	15.756519	19.424236	35.180755
2.27	15.779912	19.404657	35.184569
2.275	15.789753	19.367278	35.157031
2.28	15.793591	19.301593	35.095184
2.285	15.813583	19.263685	35.077268
2.29	15.873841	19.250789	35.12463
2.295	15.963816	19.226176	35.189992
2.3	16.027167	19.190053	35.21722
2.305	16.10416	19.128575	35.232735
2.31	16.141817	19.058124	35.199941
2.315	16.17406	19.036241	35.210301
2.32	16.215532	18.978005	35.193537
2.325	16.269952	18.915683	35.185635
2.33	16.325743	18.901883	35.227626
2.335	16.363245	18.835816	35.199061
2.34	16.401512	18.758603	35.160115
2.345	16.438543	18.700499	35.139042
2.35	16.473561	18.632117	35.105678
2.355	16.49875	18.566299	35.065049
2.36	16.594672	18.511664	35.106336
2.365	16.709461	18.416895	35.126356
2.37	16.843456	18.313262	35.156718
2.375	16.962355	18.240214	35.202569
2.38	17.130378	18.129878	35.260256
2.385	17.222921	18.017626	35.240547
2.39	17.262494	17.923352	35.185846
2.395	17.288972	17.84897	35.137942
2.4	17.33366	17.753302	35.086962
2.405	17.370828	17.658946	35.029774
2.41	17.460734	17.532441	34.993175
2.415	17.584678	17.398096	34.982774
2.42	17.645288	17.272823	34.918111
2.425	17.740127	17.148749	34.888876
2.43	17.826566	16.996122	34.822688
2.435	17.909485	16.827714	34.737199
2.44	18.003453	16.623217	34.62667
2.445	18.147296	16.425877	34.573173
2.45	18.184841	16.240954	34.425795
2.455	18.152495	16.031163	34.183658
2.46	17.462884	15.801629	33.264513
2.465	14.557765	15.552239	30.110004
2.47	11.5172	15.231598	26.748798
2.475	9.508679	14.906711	24.41539
2.48	7.231809	14.588683	21.820492
2.485	4.386761	14.208057	18.594818
2.49	2.381591	13.832036	16.213627
2.495	0.572337	13.439395	14.011732
2.5	-1.483308	12.97917	11.495862
2.505	-3.951456	12.503817	8.552361
2.51	-5.43123	12.03498	6.60375
2.515	-5.753807	11.565262	5.811455
2.52	-8.902008	11.021215	2.119207
2.525	-11.248658	10.45983	-0.788828
2.53	-12.605283	9.870523	-2.73476
2.535	-14.346663	9.265195	-5.081468
2.54	-15.881377	8.625717	-7.25566
2.545	-18.200496	8.000409	-10.200087
2.55	-19.793969	7.312371	-12.481598
2.555	-21.448341	6.586604	-14.861737
2.56	-23.568245	5.877687	-17.690558
2.565	-25.064317	5.13084	-19.933477
2.57	-25.405132	4.361906	-21.043226
2.575	-26.405035	3.640893	-22.764142
2.58	-27.83009	2.813686	-25.016404
2.585	-29.235528	1.969255	-27.266273
2.59	-30.014818	1.185893	-28.828925
2.595	-30.337119	0.359687	-29.977432
2.6	-31.580664	-0.467828	-32.048492
2.605	-32.049253	-1.336332	-33.385585
2.61	-31.490037	-2.229973	-33.72001
2.615	-29.933091	-3.112797	-33.045888
2.62	-28.12724	-3.971946	-32.099186
2.625	-26.594141	-4.824725	-31.418866
2.63	-25.759116	-5.660801	-31.419917
2.635	-24.75406	-6.53064	-31.2847
2.64	-23.26667	-7.410421	-30.677091
2.645	-22.035187	-8.269002	-30.304189
2.65	-21.620619	-9.104954	-30.725573
2.655	-20.548858	-9.896206	-30.445064
2.66	-19.032532	-10.717358	-29.74989
2.665	-18.20576	-11.496579	-29.702339
2.67	-17.84101	-12.263575	-30.104585
2.675	-17.267117	-13.037934	-30.305051
2.68	-15.772199	-13.787547	-29.559746
2.685	-14.630225	-14.535286	-29.165511
2.69	-13.973538	-15.245106	-29.218644
2.695	-13.388956	-15.978195	-29.367151
2.7	-12.901722	-16.676299	-29.578021
2.705	-12.367943	-17.272157	-29.6401
2.71	-11.950159	-17.920276	-29.870435
2.715	-11.56292	-18.509184	-30.072104
2.72	-11.254692	-19.089879	-30.344571
2.725	-11.080196	-19.660932	-30.741128
2.73	-10.929628	-20.211321	-31.140949
2.735	-10.643633	-20.727098	-31.370731
2.74	-9.911778	-21.259123	-31.170901
2.745	-9.087868	-21.744675	-30.832543
2.75	-8.362809	-22.194802	-30.557611
2.755	-7.393646	-22.673407	-30.067053
2.76	-6.493295	-23.092107	-29.585402
2.765	-5.884587	-23.479169	-29.363756
2.77	-5.452576	-23.852011	-29.304587
2.775	-5.216579	-24.234523	-29.451102
2.78	-5.057423	-24.591505	-29.648928
2.785	-4.974441	-24.90988	-29.884321
2.79	-4.86545	-25.203952	-30.069402
2.795	-4.782047	-25.483375	-30.265422
2.8	-4.371187	-25.751817	-30.123004
2.805	-4.154672	-25.996235	-30.150907
2.81	-4.006716	-26.228444	-30.23516
2.815	-3.944479	-26.407648	-30.352127
2.82	-3.804159	-26.588977	-30.393136
2.825	-3.737552	-26.74963	-30.487182
2.83	-3.659675	-26.871755	-30.53143
2.835	-3.619394	-27.001155	-30.620549
2.84	-3.543115	-27.096356	-30.639471
2.845	-3.605196	-27.164445	-30.769641
2.85	-3.670157	-27.24827	-30.918427
2.855	-3.708599	-27.316701	-31.0253
2.86	-3.681389	-27.337107	-31.018496
2.865	-3.567557	-27.347051	-30.914608
2.87	-3.503122	-27.379055	-30.882177
2.875	-3.432693	-27.406179	-30.838872
2.88	-3.430783	-27.414142	-30.844925
2.885	-3.30452	-27.393713	-30.698233
2.89	-3.183709	-27.363947	-30.547656
2.895	-3.163777	-27.334467	-30.498244
2.9	-3.233371	-27.265312	-30.498683
2.905	-3.352388	-27.211626	-30.564014
2.91	-3.441484	-27.14327	-30.584754
2.915	-3.634649	-27.111463	-30.746112
2.92	-3.781234	-27.068817	-30.850051
2.925	-3.885858	-27.00736	-30.893218
2.93	-3.985698	-26.965097	-30.950795
2.935	-4.08863	-26.905359	-30.993989
2.94	-4.195831	-26.875023	-31.070854
2.945	-4.264637	-26.801773	-31.06641
2.95	-4.324074	-26.731423	-31.055497
2.955	-4.385353	-26.671303	-31.056656
2.96	-4.435454	-26.63263	-31.068084
2.965	-4.464841	-26.574289	-31.03913
2.97	-4.509722	-26.492758	-31.00248
2.975	-4.555123	-26.416886	-30.972009
2.98	-4.582722	-26.349782	-30.932504
2.985	-4.615387	-26.283573	-30.89896
2.99	-4.642993	-26.224624	-30.867617
2.995	-4.67371	-26.165727	-30.839437
3	-4.695132	-26.083788	-30.77892
3.005	-4.719049	-26.007151	-30.7262
3.01	-4.7413	-25.922195	-30.663495
3.015	-4.795065	-25.868023	-30.663088
3.02	-4.872438	-25.803333	-30.675771
3.025	-4.967165	-25.73391	-30.701075
3.03	-5.064664	-25.678016	-30.74268
3.035	-5.208695	-25.630985	-30.83968
3.04	-5.412022	-25.597323	-31.009345
3.045	-5.615359	-25.521348	-31.136707
3.05	-5.72883	-25.420594	-31.149424
3.055	-5.85072	-25.351239	-31.201959
3.06	-5.984352	-25.294027	-31.278379
3.065	-6.072417	-25.212651	-31.285068
3.07	-6.098326	-25.15045	-31.248776
3.075	-6.102716	-25.086298	-31.189014
3.08	-6.187655	-25.023853	-31.211508
3.085	-6.217124	-24.922459	-31.139583
3.09	-6.253414	-24.84088	-31.094294
3.095	-6.339224	-24.74065	-31.079874
3.1	-6.49702	-24.624632	-31.121652
3.105	-6.682114	-24.520055	-31.202169
3.11	-6.910121	-24.406141	-31.316262
3.115	-7.255669	-24.280007	-31.535676
3.12	-7.726267	-24.152391	-31.878658
3.125	-8.097507	-23.994551	-32.092058
3.13	-8.321968	-23.828982	-32.15095
3.135	-8.397215	-23.668268	-32.065483
3.14	-8.157548	-23.468204	-31.625752
3.145	-7.556137	-23.21768	-30.773817
3.15	-6.310767	-22.99308	-29.303847
3.155	-3.803921	-22.75154	-26.555461
3.16	-1.1392	-22.46847	-23.60767
3.165	1.575536	-22.206128	-20.630592
3.17	3.633606	-21.877918	-18.244312
3.175	5.716132	-21.542346	-15.826214
3.18	7.737636	-21.215827	-13.478191
3.185	9.754138	-20.806574	-11.052436
3.19	11.107188	-20.398254	-9.291066
3.195	13.378534	-20.003277	-6.624743
3.2	15.527951	-19.555384	-4.027433
3.205	17.963779	-19.108339	-1.14456
3.21	19.169722	-18.604046	0.565676
3.215	20.522338	-18.051651	2.470687
3.22	22.673216	-17.491657	5.181559
3.225	23.879071	-16.904913	6.974158
3.23	24.578438	-16.325442	8.252996
3.235	26.64953	-15.683626	10.965904
3.24	28.061135	-15.014873	13.046262
3.245	29.318146	-14.307874	15.010272
3.25	30.488175	-13.586335	16.90184
3.255	31.547919	-12.878548	18.669371
3.26	32.653897	-12.1757	20.478197
3.265	33.567978	-11.451711	22.116267
3.27	33.939803	-10.664155	23.275648
3.275	34.465165	-9.864353	24.600812
3.28	35.602967	-9.073811	26.529156
3.285	35.821458	-8.2957	27.525758
3.29	35.715202	-7.464353	28.250849
3.295	34.778582	-6.666559	28.112023
3.3	33.907635	-5.846341	28.061294
3.305	33.275721	-5.017543	28.258178
3.31	32.346622	-4.198678	28.147944
3.315	31.653335	-3.358945	28.29439
3.32	31.199226	-2.537161	28.662065
