Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.4	1.599322	-0.845342	0.75398
0.405	1.539922	-0.832305	0.707617
0.41	1.615667	-0.81449	0.801177
0.415	1.742735	-0.797985	0.94475
0.42	1.943059	-0.792855	1.150204
0.425	2.523944	-0.788144	1.7358
0.43	3.663404	-0.788004	2.8754
0.435	5.619759	-0.807834	4.811925
0.44	7.455296	-0.818397	6.636899
0.445	8.044349	-0.832847	7.211502
0.45	8.358625	-0.856421	7.502204
0.455	8.664027	-0.874041	7.789986
0.46	9.028112	-0.902297	8.125815
0.465	9.276127	-0.927943	8.348184
0.47	9.390732	-0.957929	8.432803
0.475	9.463655	-0.999887	8.463768
0.48	9.594982	-1.053332	8.54165
0.485	9.599461	-1.100106	8.499355
0.49	9.803824	-1.133609	8.670215
0.495	9.955497	-1.169021	8.786476
0.5	9.978643	-1.199181	8.779462
0.505	10.143675	-1.221997	8.921678
0.51	10.161162	-1.274719	8.886443
0.515	10.096006	-1.31321	8.782796
0.52	10.018908	-1.344094	8.674814
0.525	10.226502	-1.385508	8.840994
0.53	10.381025	-1.393841	8.987184
0.535	10.504908	-1.415185	9.089723
0.54	10.690852	-1.451275	9.239577
0.545	10.749094	-1.487105	9.261989
0.55	10.678387	-1.504761	9.173626
0.555	10.688804	-1.522637	9.166167
0.56	10.811414	-1.538078	9.273336
0.565	11.008941	-1.556844	9.452097
0.57	11.183037	-1.569419	9.613618
0.575	11.311104	-1.596808	9.714296
0.58	11.434209	-1.617634	9.816575
0.585	11.433557	-1.633652	9.799905
0.59	11.410595	-1.651344	9.759251
0.595	11.330774	-1.676406	9.654368
0.6	11.282971	-1.686923	9.596048
0.605	11.080034	-1.677002	9.403032
0.61	10.913563	-1.681005	9.232558
0.615	10.827902	-1.686336	9.141566
0.62	10.675451	-1.706594	8.968857
0.625	10.501143	-1.70385	8.797293
0.63	10.351267	-1.685617	8.66565
0.635	10.249762	-1.66916	8.580602
0.64	10.232227	-1.677071	8.555156
0.645	10.352697	-1.668602	8.684095
0.65	10.48997	-1.646432	8.843538
0.655	10.602853	-1.629797	8.973056
0.66	10.753397	-1.618202	9.135195
0.665	10.9059	-1.619841	9.286059
0.67	11.212569	-1.611333	9.601236
0.675	11.368676	-1.629281	9.739395
0.68	11.524549	-1.640618	9.883931
0.685	11.805538	-1.636639	10.168899
0.69	11.963793	-1.623451	10.340342
0.695	12.131572	-1.623879	10.507693
0.7	12.186429	-1.613569	10.57286
0.705	11.946595	-1.607676	10.338919
0.71	11.926455	-1.595978	10.330477
0.715	11.904	-1.581889	10.322111
0.72	11.969016	-1.581342	10.387674
0.725	12.113848	-1.593334	10.520514
0.73	12.123018	-1.569352	10.553666
0.735	12.116289	-1.558597	10.557692
0.74	12.162358	-1.555619	10.606739
0.745	12.127841	-1.559685	10.568156
0.75	12.062255	-1.585785	10.47647
0.755	11.979517	-1.568783	10.410734
0.76	11.90857	-1.576181	10.332389
0.765	11.979507	-1.57913	10.400377
0.77	12.02318	-1.577699	10.445481
0.775	12.038908	-1.582905	10.456003
0.78	12.010017	-1.596422	10.413595
0.785	12.098358	-1.623956	10.474402
0.79	12.069807	-1.62965	10.440157
0.795	12.10001	-1.642957	10.457053
0.8	12.087545	-1.651218	10.436327
0.805	12.112086	-1.659315	10.452771
0.81	12.087209	-1.642733	10.444476
0.815	12.069428	-1.630773	10.438655
0.82	12.081275	-1.624328	10.456947
0.825	12.08295	-1.630025	10.452925
0.83	12.029672	-1.622522	10.40715
0.835	11.959723	-1.606117	10.353606
0.84	11.936861	-1.61629	10.320571
0.845	11.954568	-1.615411	10.339157
0.85	11.980154	-1.610125	10.370029
0.855	12.004281	-1.611381	10.3929
0.86	12.031159	-1.61412	10.417039
0.865	12.105721	-1.607658	10.498063
0.87	12.140228	-1.610167	10.530061
0.875	12.117634	-1.60972	10.507914
0.88	12.093258	-1.593233	10.500025
0.885	12.07	-1.584564	10.485436
0.89	12.043013	-1.583316	10.459697
0.895	12.010036	-1.563811	10.446225
0.9	11.987485	-1.543599	10.443886
0.905	11.951867	-1.542997	10.40887
0.91	11.928818	-1.536352	10.392466
0.915	11.920238	-1.524537	10.395701
0.92	11.930422	-1.527005	10.403417
0.925	11.910801	-1.542791	10.36801
0.93	11.890262	-1.540314	10.349948
0.935	11.893273	-1.559264	10.334009
0.94	11.9031	-1.547224	10.355876
0.945	11.919551	-1.535916	10.383635
0.95	11.97397	-1.523328	10.450642
0.955	12.055061	-1.523241	10.53182
0.96	12.124768	-1.541984	10.582784
0.965	12.19054	-1.54276	10.64778
0.97	12.241318	-1.55692	10.684398
0.975	12.250751	-1.554818	10.695933
0.98	12.284937	-1.560898	10.724039
0.985	12.349793	-1.580841	10.768952
0.99	12.411736	-1.58822	10.823516
0.995	12.448767	-1.602396	10.846371
1	12.506247	-1.607148	10.899099
1.005	12.520217	-1.607657	10.91256
1.01	12.524673	-1.606142	10.918531
1.015	12.532613	-1.612134	10.920479
1.02	12.526706	-1.625912	10.900794
1.025	12.508962	-1.641216	10.867746
1.03	12.493607	-1.643256	10.850351
1.035	12.468579	-1.6425	10.826079
1.04	12.451797	-1.658244	10.793553
1.045	12.425103	-1.655394	10.769709
1.05	12.404844	-1.657545	10.747299
1.055	12.395577	-1.674843	10.720734
1.06	12.380679	-1.685659	10.69502
1.065	12.361528	-1.706704	10.654824
1.07	12.342767	-1.715403	10.627364
1.075	12.309084	-1.710156	10.598928
1.08	12.274201	-1.701478	10.572723
1.085	12.248162	-1.710072	10.53809
1.09	12.204714	-1.719224	10.48549
1.095	11.965175	-1.743604	10.221571
1.1	11.371592	-1.765231	9.606361
1.105	11.268865	-1.78676	9.482105
1.11	11.183043	-1.797685	9.385358
1.115	11.107244	-1.814288	9.292956
1.12	10.103855	-1.840723	8.263132
1.125	9.000009	-1.850096	7.149913
1.13	7.836734	-1.851098	5.985636
1.135	7.245776	-1.876703	5.369073
1.14	-0.375048	-1.882562	-2.25761
1.145	-5.049337	-1.907539	-6.956876
1.15	-5.04462	-1.907469	-6.952089
1.155	2.549373	-1.924351	0.625022
1.16	5.134331	-1.953548	3.180783
1.165	3.773125	-1.953155	1.81997
1.17	0.387366	-1.956319	-1.568953
1.175	-2.669156	-1.962704	-4.63186
1.18	-2.284196	-1.99637	-4.280566
1.185	-1.892697	-2.021542	-3.914239
1.19	-0.773813	-2.009915	-2.783728
1.195	0.865593	-2.035379	-1.169786
1.2	1.934325	-2.078769	-0.144444
1.205	3.054821	-2.104611	0.95021
1.21	4.332484	-2.121403	2.211081
1.215	5.199806	-2.129282	3.070524
1.22	14.112425	-2.125688	11.986737
1.225	14.056262	-2.131412	11.92485
1.23	12.306786	-2.143581	10.163205
1.235	8.228174	-2.161701	6.066473
1.24	0.824269	-2.166425	-1.342156
1.245	-1.161724	-2.187189	-3.348913
1.25	-2.185881	-2.19994	-4.385821
1.255	-2.315488	-2.216703	-4.532191
1.26	-2.014285	-2.243156	-4.257441
1.265	-3.265736	-2.251119	-5.516855
1.27	-2.749817	-2.24996	-4.999777
1.275	-0.714295	-2.248013	-2.962308
1.28	0.736414	-2.257397	-1.520983
1.285	1.017951	-2.27692	-1.258969
1.29	1.029574	-2.276735	-1.247161
1.295	0.976065	-2.279638	-1.303573
1.3	1.53333	-2.27566	-0.74233
1.305	1.264115	-2.293662	-1.029547
1.31	1.142213	-2.291594	-1.149381
1.315	1.284614	-2.278364	-0.99375
1.32	1.646864	-2.261895	-0.615031
1.325	1.965138	-2.263232	-0.298094
1.33	2.107162	-2.271919	-0.164757
1.335	1.960485	-2.266461	-0.305976
1.34	1.697223	-2.252574	-0.555351
1.345	1.422502	-2.251179	-0.828677
1.35	1.309419	-2.240812	-0.931393
1.355	1.496092	-2.23174	-0.735648
1.36	1.721747	-2.229023	-0.507276
1.365	1.79805	-2.224507	-0.426457
1.37	1.904763	-2.203172	-0.298409
1.375	2.001237	-2.198399	-0.197162
1.38	1.980373	-2.198179	-0.217806
1.385	1.857029	-2.181652	-0.324623
1.39	1.785545	-2.150124	-0.364579
1.395	1.820652	-2.130524	-0.309872
1.4	1.703901	-2.115877	-0.411976
1.405	1.627341	-2.121397	-0.494056
1.41	1.530717	-2.111198	-0.580481
1.415	1.479711	-2.070401	-0.59069
1.42	1.465374	-2.045629	-0.580255
1.425	1.527156	-2.041488	-0.514332
1.43	1.592324	-2.02086	-0.428536
1.435	1.610792	-2.033379	-0.422587
1.44	1.634791	-2.04464	-0.409849
1.445	1.706333	-2.036749	-0.330416
1.45	1.753054	-2.01782	-0.264766
1.455	1.737372	-2.018219	-0.280847
1.46	1.751658	-2.032659	-0.281001
1.465	1.776345	-2.049239	-0.272894
1.47	1.779501	-2.054051	-0.27455
1.475	1.763555	-2.042578	-0.279023
1.48	1.740383	-2.042776	-0.302393
1.485	1.706902	-2.037758	-0.330856
1.49	1.704094	-2.02936	-0.325266
1.495	1.746242	-2.02359	-0.277348
1.5	1.810282	-2.029631	-0.219349
1.505	1.8371	-2.05609	-0.21899
1.51	1.868994	-2.06606	-0.197066
1.515	1.906949	-2.07108	-0.164131
1.52	1.952497	-2.080043	-0.127546
1.525	1.994654	-2.097938	-0.103284
1.53	2.034561	-2.110755	-0.076194
1.535	2.065381	-2.110701	-0.04532
1.54	2.087288	-2.11585	-0.028562
1.545	2.116482	-2.12835	-0.011868
1.55	2.144783	-2.145561	-0.000778
1.555	2.168705	-2.159187	0.009518
1.56	2.190389	-2.165882	0.024507
1.565	2.212852	-2.160936	0.051916
1.57	2.231882	-2.155122	0.07676
1.575	2.247831	-2.154623	0.093208
1.58	2.265588	-2.149061	0.116527
1.585	2.281208	-2.164698	0.11651
1.59	2.296465	-2.155436	0.141029
1.595	2.312784	-2.156449	0.156335
1.6	2.32505	-2.161149	0.163901
1.605	2.336681	-2.161476	0.175205
1.61	2.36656	-2.160603	0.205957
1.615	2.393664	-2.158268	0.235396
1.62	2.419814	-2.14121	0.278604
1.625	2.446882	-2.145721	0.301161
1.63	2.466696	-2.154306	0.31239
1.635	2.47776	-2.161242	0.316518
1.64	2.483074	-2.15589	0.327184
1.645	2.489266	-2.149702	0.339564
1.65	2.499737	-2.132487	0.36725
1.655	2.526978	-2.132915	0.394063
1.66	2.563332	-2.119355	0.443977
1.665	2.600206	-2.117383	0.482823
1.67	2.623013	-2.113344	0.509669
1.675	2.625114	-2.112066	0.513048
1.68	2.630095	-2.113174	0.516921
1.685	2.636328	-2.112642	0.523686
1.69	2.641427	-2.114206	0.527221
1.695	2.641654	-2.094902	0.546752
1.7	2.639456	-2.079992	0.559464
1.705	2.637347	-2.090872	0.546475
1.71	2.644622	-2.089617	0.555005
1.715	2.653913	-2.087806	0.566107
1.72	2.691896	-2.090136	0.60176
1.725	2.730565	-2.08927	0.641295
1.73	2.744482	-2.076554	0.667928
1.735	2.751553	-2.099642	0.651911
1.74	2.757185	-2.113836	0.643349
1.745	2.769416	-2.139252	0.630164
1.75	3.027764	-2.143329	0.884435
1.755	4.02496	-2.13686	1.8881
1.76	5.39947	-2.136664	3.262806
1.765	6.765085	-2.143935	4.62115
1.77	7.96648	-2.138311	5.828169
1.775	8.851102	-2.134877	6.716225
1.78	9.206943	-2.136379	7.070564
1.785	9.464327	-2.141403	7.322924
1.79	9.7332	-2.137401	7.595799
1.795	9.992483	-2.140468	7.852015
1.8	10.098018	-2.160738	7.93728
1.805	10.181191	-2.171326	8.009865
1.81	10.38213	-2.164751	8.217379
1.815	10.373212	-2.167109	8.206103
1.82	10.51853	-2.177496	8.341034
1.825	10.775423	-2.180152	8.595271
1.83	11.081762	-2.183528	8.898234
1.835	11.169052	-2.182052	8.987
1.84	11.265599	-2.170683	9.094916
1.845	11.432978	-2.171242	9.261736
1.85	11.670314	-2.167339	9.502975
1.855	11.895747	-2.157417	9.73833
1.86	11.859616	-2.144544	9.715072
1.865	11.785302	-2.144651	9.640651
1.87	11.875762	-2.121494	9.754268
1.875	11.785411	-2.098902	9.686509
1.88	11.688744	-2.105315	9.583429
1.885	11.633877	-2.113662	9.520215
1.89	11.585819	-2.083834	9.501985
1.895	11.511515	-2.080707	9.430808
1.9	11.604675	-2.097289	9.507386
1.905	11.716985	-2.110813	9.606172
1.91	11.738583	-2.10162	9.636963
1.915	11.802452	-2.087824	9.714628
1.92	11.785889	-2.091199	9.69469
1.925	11.71581	-2.083765	9.632045
1.93	11.572769	-2.071592	9.501177
1.935	11.499441	-2.079849	9.419592
1.94	11.543573	-2.076508	9.467065
1.945	11.575152	-2.06588	9.509272
1.95	11.482874	-2.059621	9.423253
1.955	11.460138	-2.061171	9.398967
1.96	11.355655	-2.050038	9.305617
1.965	11.251405	-2.048994	9.202411
1.97	11.296216	-2.047556	9.24866
1.975	11.782841	-2.052203	9.730638
1.98	12.261803	-2.024045	10.237758
1.985	12.634663	-2.01963	10.615033
1.99	12.831013	-2.003882	10.827131
1.995	13.078268	-1.991743	11.086525
2	13.117331	-1.997621	11.11971
2.005	13.094415	-2.006194	11.088221
2.01	13.142652	-1.9893	11.153352
2.015	13.306084	-1.976121	11.329963
2.02	13.338209	-1.969393	11.368816
2.025	13.339748	-1.971105	11.368643
2.03	13.307538	-1.966856	11.340682
2.035	13.223646	-1.954244	11.269402
2.04	13.146269	-1.946294	11.199975
2.045	13.1122	-1.934262	11.177938
2.05	13.171998	-1.911509	11.260489
2.055	13.231608	-1.904871	11.326737
2.06	13.317636	-1.913546	11.40409
2.065	13.353568	-1.913186	11.440382
2.07	13.237091	-1.900241	11.33685
2.075	13.204225	-1.888613	11.315612
2.08	13.126555	-1.874307	11.252248
2.085	13.031503	-1.87479	11.156713
2.09	13.031095	-1.862661	11.168434
2.095	13.061817	-1.859745	11.202072
2.1	13.081904	-1.848964	11.23294
2.105	13.124484	-1.852911	11.271573
2.11	13.243586	-1.854922	11.388664
2.115	13.330976	-1.849659	11.481317
2.12	13.292942	-1.847014	11.445928
2.125	13.246429	-1.847515	11.398914
2.13	13.245096	-1.837238	11.407858
2.135	13.22252	-1.823985	11.398535
2.14	13.184481	-1.823044	11.361437
2.145	13.158487	-1.82793	11.330557
2.15	13.162732	-1.817088	11.345644
2.155	13.146354	-1.811137	11.335217
2.16	13.124178	-1.818205	11.305973
2.165	13.098664	-1.817007	11.281657
2.17	13.092104	-1.800161	11.291943
2.175	13.096499	-1.804597	11.291902
2.18	13.171124	-1.827327	11.343797
2.185	13.254375	-1.843181	11.411194
2.19	13.239381	-1.820006	11.419375
2.195	13.188726	-1.799377	11.389349
2.2	13.141314	-1.798835	11.342479
2.205	13.091239	-1.790637	11.300602
2.21	13.060745	-1.792713	11.268032
2.215	13.066827	-1.798075	11.268752
2.22	13.086784	-1.795051	11.291733
2.225	13.093361	-1.805762	11.287599
2.23	13.045064	-1.804092	11.240972
2.235	13.000069	-1.794244	11.205825
2.24	12.964401	-1.796564	11.167837
2.245	12.930632	-1.784864	11.145768
2.25	12.898181	-1.768464	11.129717
2.255	12.874955	-1.770861	11.104094
2.26	12.869965	-1.771769	11.098196
2.265	12.870469	-1.777533	11.092936
2.27	12.879119	-1.754825	11.124294
2.275	12.879401	-1.762847	11.116554
2.28	12.890753	-1.769846	11.120907
2.285	12.900723	-1.769752	11.130971
2.29	12.886527	-1.762851	11.123676
2.295	12.870862	-1.753999	11.116863
2.3	12.864628	-1.77295	11.091678
2.305	12.858201	-1.779903	11.078298
2.31	12.843673	-1.769357	11.074316
2.315	12.828858	-1.771376	11.057482
2.32	12.822231	-1.7843	11.037931
2.325	12.82331	-1.807443	11.015867
2.33	12.838489	-1.800335	11.038154
2.335	12.875221	-1.803061	11.07216
2.34	12.916214	-1.805515	11.110699
2.345	12.955259	-1.795563	11.159696
2.35	12.98796	-1.787768	11.200192
2.355	12.999926	-1.785696	11.21423
2.36	13.012889	-1.782831	11.230058
2.365	13.04697	-1.784885	11.262085
2.37	13.067355	-1.794045	11.27331
2.375	13.085593	-1.800254	11.285339
2.38	13.104129	-1.77881	11.325319
2.385	13.103768	-1.784941	11.318827
2.39	13.101123	-1.769339	11.331784
2.395	13.089851	-1.749597	11.340254
2.4	13.075207	-1.746413	11.328794
2.405	13.070653	-1.730913	11.33974
2.41	13.066144	-1.71373	11.352414
2.415	13.05681	-1.712552	11.344258
2.42	13.047197	-1.712231	11.334966
2.425	13.041242	-1.718969	11.322273
2.43	13.039351	-1.718607	11.320744
2.435	13.025447	-1.712514	11.312933
2.44	13.006442	-1.693829	11.312613
2.445	12.997858	-1.682569	11.315289
2.45	12.988318	-1.672549	11.315769
2.455	12.981141	-1.659285	11.321856
2.46	12.974268	-1.664381	11.309887
2.465	12.986044	-1.674781	11.311263
2.47	13.00753	-1.662472	11.345058
2.475	13.036783	-1.670243	11.36654
2.48	13.055252	-1.662492	11.39276
2.485	13.0841	-1.657572	11.426528
2.49	13.085708	-1.667805	11.417903
2.495	13.068491	-1.662802	11.405689
2.5	13.040308	-1.673876	11.366432
2.505	13.028433	-1.676387	11.352046
2.51	13.018362	-1.662116	11.356246
2.515	13.002745	-1.664641	11.338104
2.52	12.990245	-1.685431	11.304814
2.525	12.988546	-1.698632	11.289914
2.53	12.986301	-1.716872	11.269429
2.535	12.963983	-1.709562	11.254421
2.54	12.938344	-1.698357	11.239987
2.545	12.93121	-1.688554	11.242656
2.55	12.924181	-1.689099	11.235082
2.555	12.917536	-1.704868	11.212668
2.56	12.915012	-1.706652	11.20836
2.565	12.908817	-1.706705	11.202112
2.57	12.891748	-1.697748	11.194
2.575	12.891991	-1.702202	11.189789
2.58	12.895246	-1.728816	11.16643
2.585	12.897145	-1.733155	11.16399
2.59	12.889456	-1.741556	11.1479
2.595	12.868688	-1.748505	11.120183
2.6	12.838646	-1.741209	11.097437
2.605	12.833246	-1.7346	11.098646
2.61	12.83973	-1.716062	11.123668
2.615	12.851081	-1.709766	11.141315
2.62	12.853262	-1.708998	11.144264
2.625	12.846682	-1.708938	11.137744
2.63	12.842612	-1.701677	11.140935
2.635	12.845184	-1.698427	11.146757
2.64	12.849062	-1.692922	11.15614
2.645	12.840936	-1.713466	11.12747
2.65	12.795991	-1.721915	11.074076
2.655	12.778417	-1.711331	11.067086
2.66	12.778137	-1.71079	11.067347
2.665	12.88193	-1.699643	11.182287
2.67	12.886028	-1.693374	11.192654
2.675	12.885208	-1.70639	11.178818
2.68	12.888463	-1.705998	11.182465
2.685	12.894927	-1.717405	11.177522
2.69	12.898948	-1.716332	11.182616
2.695	12.89745	-1.715587	11.181863
2.7	12.895385	-1.707929	11.187456
2.705	12.885635	-1.70432	11.181315
2.71	12.882854	-1.709111	11.173743
2.715	12.885169	-1.673724	11.211445
2.72	12.889934	-1.68414	11.205794
2.725	12.909763	-1.693113	11.21665
2.73	12.918154	-1.681564	11.23659
2.735	12.926312	-1.687446	11.238866
2.74	12.926083	-1.684314	11.241769
2.745	12.920116	-1.698005	11.222111
2.75	12.94269	-1.693374	11.249316
2.755	12.960111	-1.697101	11.26301
2.76	12.962003	-1.70322	11.258783
2.765	12.975393	-1.717033	11.25836
2.77	12.991434	-1.709701	11.281733
2.775	13.02784	-1.697655	11.330185
2.78	13.086592	-1.714712	11.37188
2.785	13.135048	-1.727453	11.407595
2.79	13.158201	-1.703922	11.454279
2.795	13.170273	-1.695847	11.474426
2.8	13.179459	-1.697034	11.482425
2.805	13.195064	-1.712387	11.482677
2.81	13.215507	-1.701331	11.514176
2.815	13.216876	-1.695911	11.520965
2.82	13.223799	-1.667061	11.556738
2.825	13.217735	-1.668772	11.548963
2.83	13.216271	-1.673554	11.542717
2.835	13.215994	-1.664471	11.551523
2.84	13.215959	-1.662851	11.553108
2.845	13.217005	-1.66858	11.548425
2.85	13.203125	-1.6698	11.533325
2.855	13.189898	-1.654644	11.535254
2.86	13.185104	-1.644343	11.540761
2.865	13.177126	-1.65387	11.523256
2.87	13.157357	-1.646697	11.51066
2.875	13.120669	-1.644659	11.47601
2.88	13.072964	-1.662801	11.410163
2.885	13.048542	-1.649935	11.398607
2.89	12.919268	-1.647776	11.271492
2.895	12.023532	-1.652483	10.371049
2.9	10.734728	-1.635617	9.099111
2.905	8.53432	-1.626394	6.907926
2.91	5.474798	-1.615404	3.859394
2.915	3.127181	-1.603063	1.524118
2.92	1.25181	-1.617906	-0.366096
2.925	-1.186511	-1.627211	-2.813722
2.93	-3.127258	-1.61589	-4.743148
2.935	-4.803206	-1.605615	-6.408821
2.94	-6.017683	-1.58581	-7.603493
2.945	-6.469855	-1.608963	-8.078818
2.95	-6.436919	-1.599453	-8.036372
2.955	-6.10954	-1.591363	-7.700903
2.96	-5.802465	-1.619114	-7.421579
2.965	-6.385956	-1.609939	-7.995895
2.97	-6.554291	-1.606323	-8.160614
2.975	-6.435229	-1.604825	-8.040054
2.98	-6.266118	-1.601245	-7.867363
2.985	-6.37876	-1.602065	-7.980825
2.99	-6.371288	-1.607622	-7.97891
2.995	-6.382356	-1.597018	-7.979374
3	-6.277486	-1.607704	-7.88519
3.005	-6.381338	-1.59249	-7.973828
3.01	-6.297333	-1.610246	-7.907579
3.015	-6.198975	-1.624098	-7.823073
3.02	-6.187718	-1.624705	-7.812423
3.025	-6.055488	-1.618856	-7.674344
3.03	-6.103545	-1.623084	-7.726629
3.035	-6.105829	-1.633228	-7.739057
3.04	-6.027676	-1.63393	-7.661606
3.045	-6.105455	-1.633902	-7.739357
3.05	-6.019582	-1.636995	-7.656577
3.055	-5.870285	-1.628397	-7.498682
3.06	-5.643875	-1.66793	-7.311805
3.065	-5.58866	-1.686046	-7.274706
3.07	-5.759004	-1.696626	-7.45563
3.075	-5.75959	-1.688855	-7.448445
3.08	-5.68939	-1.683196	-7.372586
3.085	-5.801015	-1.694241	-7.495256
3.09	-5.875129	-1.695372	-7.570501
3.095	-5.889148	-1.649792	-7.53894
3.1	-5.937628	-1.663759	-7.601387
3.105	-5.918719	-1.694682	-7.613401
3.11	-5.807404	-1.681413	-7.488817
3.115	-6.052218	-1.680838	-7.733056
3.12	-6.273546	-1.699733	-7.973279
3.125	-6.419321	-1.710321	-8.129642
3.13	-6.377495	-1.685708	-8.063203
3.135	-6.379417	-1.676861	-8.056278
3.14	-6.392569	-1.690917	-8.083486
3.145	-6.49658	-1.679334	-8.175914
3.15	-6.651603	-1.664228	-8.315831
3.155	-6.818536	-1.673057	-8.491593
3.16	-6.817127	-1.686254	-8.503381
3.165	-6.825092	-1.724651	-8.549743
3.17	-6.823505	-1.714549	-8.538054
3.175	-6.762019	-1.715792	-8.477811
3.18	-6.746642	-1.723276	-8.469918
3.185	-6.510082	-1.717789	-8.227871
3.19	-6.447756	-1.728534	-8.17629
3.195	-6.381373	-1.735152	-8.116525
3.2	-6.2234	-1.709756	-7.933156
3.205	-6.156472	-1.724611	-7.881083
3.21	-6.296605	-1.730969	-8.027574
3.215	-6.321741	-1.727351	-8.049092
3.22	-6.229373	-1.738592	-7.967965
3.225	-6.406401	-1.75611	-8.162511
3.23	-6.504792	-1.732887	-8.237679
3.235	-6.52737	-1.742325	-8.269695
3.24	-6.593777	-1.756653	-8.35043
3.245	-6.599179	-1.754603	-8.353782
3.25	-6.503713	-1.751698	-8.255411
3.255	-6.360171	-1.762608	-8.122779
3.26	-6.271157	-1.782654	-8.053811
3.265	-6.346604	-1.812376	-8.15898
3.27	-6.450023	-1.806311	-8.256334
3.275	-6.56144	-1.794215	-8.355655
3.28	-6.738704	-1.791433	-8.530137
3.285	-6.863169	-1.786527	-8.649696
3.29	-6.868362	-1.776606	-8.644968
3.295	-6.900405	-1.762214	-8.662619
3.3	-6.842257	-1.785574	-8.627831
3.305	-6.822995	-1.800633	-8.623628
3.31	-6.739997	-1.800303	-8.5403
3.315	-6.672516	-1.792944	-8.46546
3.32	-6.651242	-1.805817	-8.457059
3.325	-6.712032	-1.810636	-8.522668
3.33	-6.703603	-1.815465	-8.519068
3.335	-6.669847	-1.836843	-8.50669
3.34	-6.610417	-1.858189	-8.468606
3.345	-6.519408	-1.841326	-8.360734
3.35	-6.483843	-1.833277	-8.31712
3.355	-6.433554	-1.836297	-8.269851
3.36	-6.43094	-1.852502	-8.283442
3.365	-6.484738	-1.880674	-8.365412
3.37	-6.537648	-1.884007	-8.421655
3.375	-6.640809	-1.875227	-8.516036
3.38	-6.720638	-1.875535	-8.596173
3.385	-6.731448	-1.890049	-8.621497
3.39	-6.695059	-1.885519	-8.580578
3.395	-6.639657	-1.886428	-8.526085
3.4	-6.598542	-1.886606	-8.485148
3.405	-6.603908	-1.900016	-8.503924
3.41	-6.570308	-1.887261	-8.457569
