Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.415	8.431921	-6.264465	2.167456
0.42	8.357512	-6.321737	2.035775
0.425	8.273117	-6.33898	1.934137
0.43	8.317155	-6.353197	1.963958
0.435	8.355121	-6.35389	2.001231
0.44	8.358915	-6.35058	2.008335
0.445	8.335749	-6.3321	2.003649
0.45	8.297898	-6.292985	2.004913
0.455	8.203777	-6.283078	1.920699
0.46	8.024916	-6.254468	1.770448
0.465	7.876909	-6.207011	1.669898
0.47	7.812803	-6.159955	1.652848
0.475	7.775592	-6.120218	1.655374
0.48	7.811296	-6.052451	1.758845
0.485	7.841588	-6.009584	1.832004
0.49	7.770229	-5.928521	1.841708
0.495	7.707006	-5.854534	1.852472
0.5	7.648018	-5.800365	1.847653
0.505	7.581798	-5.687433	1.894365
0.51	7.491389	-5.614629	1.87676
0.515	7.390904	-5.523527	1.867377
0.52	7.342365	-5.43698	1.905385
0.525	7.299997	-5.335362	1.964635
0.53	7.248765	-5.25237	1.996395
0.535	7.178982	-5.159888	2.019094
0.54	7.072224	-5.07405	1.998174
0.545	6.943129	-4.975211	1.967918
0.55	6.711338	-4.858473	1.852865
0.555	6.461272	-4.761381	1.699891
0.56	6.231082	-4.655871	1.575211
0.565	5.968388	-4.529094	1.439294
0.57	5.585196	-4.400449	1.184747
0.575	5.228546	-4.268476	0.96007
0.58	4.970141	-4.149942	0.820199
0.585	4.731341	-4.031338	0.700003
0.59	4.493158	-3.887842	0.605316
0.595	4.282436	-3.744268	0.538168
0.6	4.128872	-3.614597	0.514275
0.605	3.987781	-3.496991	0.49079
0.61	3.822926	-3.359083	0.463843
0.615	3.615726	-3.187723	0.428003
0.62	3.519528	-3.051166	0.468362
0.625	3.428141	-2.902041	0.5261
0.63	3.254156	-2.771741	0.482415
0.635	3.03198	-2.662129	0.369851
0.64	2.671724	-2.529614	0.14211
0.645	2.056097	-2.402952	-0.346855
0.65	0.066214	-2.282715	-2.216501
0.655	-3.083245	-2.189344	-5.272589
0.66	-5.054691	-2.064507	-7.119198
0.665	-6.989844	-1.963785	-8.953629
0.67	-10.25304	-1.8435	-12.09654
0.675	-12.969876	-1.742102	-14.711978
0.68	-14.25304	-1.632854	-15.885894
0.685	-15.505897	-1.523619	-17.029516
0.69	-17.574175	-1.443431	-19.017606
0.695	-19.077318	-1.368081	-20.445399
0.7	-19.559874	-1.325407	-20.885281
0.705	-20.034349	-1.252126	-21.286475
0.71	-20.908611	-1.212665	-22.121276
0.715	-20.913057	-1.180299	-22.093356
0.72	-20.369107	-1.155344	-21.524451
0.725	-19.882681	-1.119912	-21.002593
0.73	-19.777247	-1.070039	-20.847286
0.735	-19.700607	-1.051225	-20.751832
0.74	-19.800205	-1.045438	-20.845643
0.745	-19.921831	-1.022755	-20.944586
0.75	-19.928765	-1.029974	-20.958739
0.755	-19.757443	-1.04315	-20.800593
0.76	-19.651949	-1.062577	-20.714526
0.765	-19.656399	-1.048565	-20.704964
0.77	-19.748827	-1.080188	-20.829015
0.775	-19.53123	-1.100175	-20.631405
0.78	-19.552236	-1.131953	-20.684189
0.785	-19.653423	-1.171944	-20.825367
0.79	-19.796694	-1.204856	-21.00155
0.795	-19.918521	-1.214163	-21.132684
0.8	-19.953602	-1.244137	-21.197739
0.805	-19.940785	-1.298504	-21.239289
0.81	-19.891074	-1.344317	-21.235391
0.815	-19.920071	-1.367195	-21.287266
0.82	-19.944216	-1.381006	-21.325222
0.825	-19.932555	-1.425426	-21.357981
0.83	-19.852363	-1.477661	-21.330024
0.835	-19.842386	-1.488505	-21.330891
0.84	-19.825128	-1.516606	-21.341734
0.845	-19.735197	-1.528984	-21.264181
0.85	-19.76186	-1.55705	-21.31891
0.855	-19.715442	-1.587048	-21.30249
0.86	-19.70846	-1.582861	-21.291321
0.865	-19.78905	-1.613392	-21.402442
0.87	-19.917482	-1.63083	-21.548312
0.875	-20.015783	-1.642868	-21.658651
0.88	-20.119665	-1.635336	-21.755001
0.885	-19.976459	-1.650868	-21.627327
0.89	-19.932137	-1.643622	-21.575759
0.895	-19.69385	-1.622487	-21.316337
0.9	-19.38207	-1.600961	-20.983031
0.905	-19.236068	-1.60533	-20.841398
0.91	-19.217957	-1.584687	-20.802644
0.915	-19.1436	-1.577151	-20.720751
0.92	-19.027114	-1.566654	-20.593768
0.925	-19.06049	-1.563571	-20.624061
0.93	-19.13977	-1.536498	-20.676268
0.935	-19.221109	-1.525048	-20.746157
0.94	-19.287251	-1.519546	-20.806797
0.945	-19.424389	-1.519199	-20.943588
0.95	-19.440402	-1.499794	-20.940196
0.955	-19.395229	-1.452024	-20.847253
0.96	-19.400899	-1.418504	-20.819403
0.965	-19.465472	-1.398904	-20.864376
0.97	-19.38229	-1.388398	-20.770688
0.975	-19.330464	-1.37195	-20.702414
0.98	-19.327455	-1.346107	-20.673562
0.985	-19.206631	-1.352775	-20.559406
0.99	-19.163633	-1.306985	-20.470618
0.995	-19.149784	-1.289445	-20.439229
1	-19.143248	-1.287164	-20.430412
1.005	-19.089231	-1.264911	-20.354142
1.01	-19.059553	-1.216695	-20.276248
1.015	-19.007282	-1.18951	-20.196792
1.02	-18.941546	-1.175424	-20.11697
1.025	-18.977057	-1.163086	-20.140143
1.03	-19.071462	-1.167536	-20.238998
1.035	-19.154446	-1.155796	-20.310242
1.04	-19.175876	-1.131057	-20.306933
1.045	-19.181034	-1.127085	-20.308119
1.05	-19.244114	-1.089718	-20.333832
1.055	-19.364141	-1.07888	-20.443021
1.06	-19.457611	-1.08143	-20.539041
1.065	-19.554919	-1.0726	-20.627519
1.07	-19.484046	-1.068835	-20.552881
1.075	-19.390635	-1.076116	-20.466751
1.08	-19.309253	-1.05545	-20.364703
1.085	-19.217704	-1.064091	-20.281795
1.09	-19.084247	-1.085027	-20.169274
1.095	-18.983011	-1.082609	-20.06562
1.1	-18.905371	-1.110778	-20.016149
1.105	-18.800131	-1.169985	-19.970116
1.11	-18.753871	-1.237741	-19.991612
1.115	-18.800526	-1.279568	-20.080094
1.12	-18.881665	-1.342872	-20.224537
1.125	-18.976541	-1.404023	-20.380564
1.13	-18.91524	-1.4651	-20.38034
1.135	-18.843805	-1.532765	-20.37657
1.14	-18.787425	-1.638141	-20.425566
1.145	-18.699104	-1.764633	-20.463737
1.15	-18.439457	-1.847509	-20.286966
1.155	-18.233297	-1.968737	-20.202034
1.16	-18.090397	-2.092642	-20.183039
1.165	-17.878324	-2.231747	-20.110071
1.17	-17.64401	-2.386442	-20.030452
1.175	-17.41838	-2.55301	-19.97139
1.18	-17.264959	-2.710097	-19.975056
1.185	-17.001145	-2.866642	-19.867787
1.19	-16.75193	-3.04362	-19.79555
1.195	-16.478289	-3.24327	-19.721559
1.2	-16.181857	-3.408763	-19.59062
1.205	-15.841517	-3.631802	-19.473319
1.21	-15.521489	-3.852415	-19.373904
1.215	-15.214395	-4.043143	-19.257538
1.22	-14.918446	-4.217172	-19.135618
1.225	-14.580916	-4.428014	-19.00893
1.23	-14.353197	-4.633746	-18.986943
1.235	-14.106051	-4.842658	-18.948709
1.24	-13.896222	-5.050025	-18.946247
1.245	-13.652165	-5.280588	-18.932753
1.25	-13.382268	-5.47957	-18.861838
1.255	-13.18602	-5.681397	-18.867417
1.26	-13.032707	-5.885975	-18.918682
1.265	-12.685236	-6.087012	-18.772248
1.27	-12.446052	-6.268999	-18.715051
1.275	-12.15647	-6.452094	-18.608564
1.28	-11.84396	-6.680436	-18.524396
1.285	-11.383869	-6.895897	-18.279766
1.29	-11.060569	-7.075499	-18.136068
1.295	-10.874438	-7.241499	-18.115937
1.3	-10.756241	-7.391083	-18.147324
1.305	-10.437526	-7.568818	-18.006344
1.31	-10.146264	-7.775701	-17.921965
1.315	-10.006297	-7.961882	-17.968179
1.32	-9.993304	-8.102784	-18.096088
1.325	-9.927612	-8.272359	-18.199971
1.33	-9.762593	-8.419157	-18.18175
1.335	-9.578038	-8.568421	-18.146459
1.34	-9.302941	-8.714945	-18.017886
1.345	-9.190271	-8.895405	-18.085676
1.35	-9.152949	-9.050864	-18.203813
1.355	-9.069844	-9.18505	-18.254894
1.36	-8.908064	-9.340984	-18.249048
1.365	-8.96647	-9.493269	-18.459739
1.37	-8.843914	-9.612639	-18.456553
1.375	-8.636929	-9.738574	-18.375503
1.38	-8.523775	-9.874216	-18.397991
1.385	-8.255977	-10.028137	-18.284114
1.39	-8.001502	-10.130525	-18.132027
1.395	-7.772236	-10.226133	-17.998369
1.4	-7.590526	-10.354068	-17.944594
1.405	-7.453891	-10.478429	-17.93232
1.41	-7.320869	-10.600569	-17.921438
1.415	-7.255529	-10.718245	-17.973774
1.42	-7.277956	-10.811386	-18.089342
1.425	-7.222011	-10.91033	-18.132341
1.43	-7.162113	-11.013234	-18.175347
1.435	-6.983325	-11.097371	-18.080696
1.44	-6.71391	-11.183501	-17.897411
1.445	-6.49535	-11.288955	-17.784305
1.45	-6.233366	-11.391711	-17.625077
1.455	-6.134428	-11.469857	-17.604285
1.46	-6.228882	-11.541861	-17.770743
1.465	-6.171904	-11.61991	-17.791814
1.47	-6.128847	-11.652573	-17.78142
1.475	-6.173994	-11.730094	-17.904088
1.48	-6.166623	-11.79395	-17.960573
1.485	-6.088344	-11.825798	-17.914142
1.49	-6.114572	-11.859532	-17.974104
1.495	-6.062376	-11.904335	-17.966711
1.5	-5.998993	-11.950543	-17.949536
1.505	-6.004326	-11.993535	-17.997861
1.51	-5.929703	-12.050403	-17.980106
1.515	-5.861589	-12.067625	-17.929214
1.52	-5.802257	-12.093871	-17.896128
1.525	-5.732151	-12.134776	-17.866927
1.53	-5.756572	-12.130904	-17.887476
1.535	-5.797101	-12.155669	-17.95277
1.54	-5.854331	-12.168654	-18.022985
1.545	-5.813825	-12.193728	-18.007553
1.55	-5.737067	-12.179114	-17.916181
1.555	-5.638756	-12.194716	-17.833472
1.56	-5.570907	-12.200675	-17.771582
1.565	-5.705419	-12.20397	-17.909389
1.57	-5.883721	-12.203421	-18.087142
1.575	-5.956539	-12.230653	-18.187192
1.58	-5.964141	-12.253987	-18.218128
1.585	-5.875234	-12.24956	-18.124794
1.59	-5.873212	-12.258597	-18.131809
1.595	-5.859389	-12.248624	-18.108013
1.6	-5.895512	-12.262804	-18.158316
1.605	-5.887698	-12.276864	-18.164562
1.61	-5.991342	-12.277221	-18.268563
1.615	-6.037244	-12.283205	-18.320449
1.62	-6.019137	-12.28528	-18.304417
1.625	-6.052087	-12.309334	-18.361421
1.63	-6.027883	-12.338521	-18.366404
1.635	-6.029291	-12.311566	-18.340857
1.64	-6.082271	-12.311189	-18.39346
1.645	-6.088537	-12.33639	-18.424927
1.65	-6.106324	-12.307777	-18.414101
1.655	-6.124516	-12.321291	-18.445807
1.66	-6.145312	-12.358569	-18.503881
1.665	-6.149809	-12.379007	-18.528816
1.67	-6.122098	-12.37931	-18.501408
1.675	-6.07025	-12.386981	-18.457231
1.68	-6.008953	-12.40349	-18.412443
1.685	-5.998204	-12.409501	-18.407705
1.69	-5.953697	-12.413694	-18.367391
1.695	-5.908574	-12.423742	-18.332316
1.7	-5.804801	-12.427335	-18.232136
1.705	-5.739157	-12.464718	-18.203875
1.71	-5.710135	-12.473014	-18.183149
1.715	-5.646983	-12.479651	-18.126634
1.72	-5.587161	-12.493636	-18.080797
1.725	-5.503475	-12.521002	-18.024477
1.73	-5.423084	-12.517956	-17.94104
1.735	-5.387653	-12.537054	-17.924707
1.74	-5.412379	-12.563093	-17.975472
1.745	-5.445554	-12.56712	-18.012674
1.75	-5.485618	-12.547621	-18.033239
1.755	-5.519718	-12.561944	-18.081662
1.76	-5.553748	-12.554461	-18.108209
1.765	-5.568793	-12.558013	-18.126806
1.77	-5.605163	-12.556634	-18.161797
1.775	-5.636433	-12.541238	-18.177671
1.78	-5.647898	-12.549188	-18.197086
1.785	-5.682681	-12.530326	-18.213007
1.79	-5.689415	-12.531217	-18.220632
1.795	-5.703474	-12.543058	-18.246532
1.8	-5.717577	-12.532244	-18.249821
1.805	-5.745606	-12.518954	-18.26456
1.81	-5.767437	-12.515641	-18.283078
1.815	-5.793399	-12.512189	-18.305588
1.82	-5.807644	-12.515391	-18.323035
1.825	-5.779212	-12.504995	-18.284207
1.83	-5.795729	-12.506628	-18.302357
1.835	-5.813722	-12.509406	-18.323128
1.84	-5.832513	-12.501522	-18.334035
1.845	-5.849164	-12.506658	-18.355822
1.85	-5.840271	-12.474607	-18.314878
1.855	-5.80359	-12.484478	-18.288068
1.86	-5.777677	-12.485145	-18.262822
1.865	-5.795592	-12.481567	-18.277159
1.87	-5.812882	-12.49066	-18.303542
1.875	-5.830617	-12.519279	-18.349896
1.88	-5.873276	-12.515333	-18.388609
1.885	-5.902186	-12.504702	-18.406888
1.89	-5.914579	-12.494043	-18.408622
1.895	-5.941343	-12.506053	-18.447396
1.9	-5.953506	-12.513007	-18.466513
1.905	-5.962061	-12.516554	-18.478615
1.91	-5.977276	-12.509054	-18.48633
1.915	-6.008186	-12.508095	-18.516281
1.92	-6.037351	-12.522548	-18.559899
1.925	-6.048057	-12.515894	-18.563951
1.93	-6.055819	-12.512776	-18.568595
1.935	-6.044156	-12.519357	-18.563513
1.94	-6.044217	-12.526667	-18.570884
1.945	-6.014674	-12.533757	-18.548431
1.95	-6.03869	-12.516409	-18.555099
1.955	-6.085146	-12.51476	-18.599906
1.96	-6.139754	-12.512616	-18.65237
1.965	-6.173903	-12.519214	-18.693117
1.97	-6.20706	-12.524072	-18.731132
1.975	-6.19706	-12.532818	-18.729878
1.98	-6.20772	-12.534544	-18.742264
1.985	-6.270083	-12.508991	-18.779074
1.99	-6.3072	-12.485893	-18.793093
1.995	-6.309415	-12.499236	-18.808651
2	-6.323618	-12.492362	-18.81598
2.005	-6.361883	-12.501073	-18.862956
2.01	-6.356424	-12.509453	-18.865877
2.015	-6.340143	-12.498789	-18.838932
2.02	-6.3341	-12.484278	-18.818378
2.025	-6.333006	-12.48955	-18.822556
2.03	-6.34269	-12.472601	-18.815291
2.035	-6.359763	-12.478273	-18.838036
2.04	-6.363108	-12.467903	-18.831011
2.045	-6.358599	-12.4691	-18.827699
2.05	-6.331194	-12.461857	-18.793051
2.055	-6.326881	-12.437869	-18.76475
2.06	-6.330471	-12.424588	-18.755059
2.065	-6.327197	-12.42172	-18.748917
2.07	-6.314945	-12.421673	-18.736618
2.075	-6.30417	-12.425909	-18.730079
2.08	-6.30272	-12.408939	-18.711659
2.085	-6.30168	-12.362225	-18.663905
2.09	-6.309318	-12.33375	-18.643068
2.095	-6.340153	-12.310414	-18.650567
2.1	-6.434109	-12.285324	-18.719433
2.105	-6.553127	-12.249021	-18.802148
2.11	-6.692998	-12.214191	-18.907189
2.115	-6.769409	-12.153713	-18.923122
2.12	-6.775863	-12.109626	-18.885489
2.125	-6.395717	-12.06749	-18.463207
2.13	-5.249771	-11.991792	-17.241563
2.135	-3.875264	-11.93811	-15.813374
2.14	-1.573801	-11.861776	-13.435577
2.145	1.324614	-11.755513	-10.430899
2.15	4.418331	-11.67587	-7.257539
2.155	6.78513	-11.55317	-4.76804
2.16	8.810019	-11.415855	-2.605836
2.165	11.245526	-11.301113	-0.055587
2.17	13.729428	-11.179068	2.55036
2.175	15.668605	-10.967701	4.700904
2.18	17.654028	-10.770749	6.883279
2.185	19.717785	-10.598441	9.119344
2.19	21.923929	-10.362668	11.561261
2.195	23.551442	-10.126119	13.425323
2.2	25.451045	-9.86452	15.586525
2.205	26.218053	-9.586016	16.632037
2.21	27.410376	-9.261002	18.149374
2.215	28.098637	-8.968335	19.130302
2.22	28.714679	-8.65404	20.060639
2.225	28.625422	-8.259741	20.365681
2.23	28.667903	-7.917229	20.750674
2.235	27.925273	-7.539211	20.386062
2.24	27.522524	-7.159983	20.362541
2.245	26.935971	-6.771248	20.164723
2.25	26.687804	-6.371859	20.315945
2.255	26.481537	-5.993823	20.487714
2.26	25.956971	-5.598647	20.358324
2.265	25.618826	-5.165244	20.453582
2.27	25.040227	-4.758012	20.282215
2.275	24.794752	-4.321818	20.472934
2.28	24.444297	-3.914526	20.529771
2.285	24.02604	-3.55445	20.47159
2.29	23.448052	-3.148765	20.299287
2.295	22.841167	-2.72289	20.118277
2.3	22.617487	-2.316205	20.301282
2.305	22.299246	-1.916598	20.382648
2.31	21.984148	-1.522964	20.461184
2.315	21.796228	-1.181054	20.615174
2.32	21.319559	-0.803745	20.515814
2.325	20.99399	-0.428432	20.565558
2.33	20.888317	-0.035808	20.852509
2.335	20.694789	0.2602	20.954989
2.34	20.428865	0.617834	21.046699
2.345	20.290058	0.937824	21.227882
2.35	20.008677	1.287036	21.295713
2.355	19.792189	1.600631	21.39282
2.36	19.508995	1.870161	21.379156
2.365	19.222224	2.130368	21.352592
2.37	19.057867	2.389868	21.447735
2.375	18.983514	2.664125	21.647639
2.38	19.022443	2.901418	21.923861
2.385	18.994662	3.17268	22.167342
2.39	18.914466	3.368532	22.282998
2.395	18.836017	3.606607	22.442624
2.4	18.72899	3.820128	22.549118
2.405	18.408407	4.003751	22.412158
2.41	18.227956	4.2193	22.447256
2.415	18.140616	4.393516	22.534132
2.42	18.052589	4.541354	22.593943
2.425	17.94628	4.716082	22.662362
2.43	17.824474	4.839498	22.663972
2.435	17.696858	4.957058	22.653916
2.44	17.647592	5.088091	22.735683
2.445	17.596663	5.19923	22.795893
2.45	17.507852	5.304799	22.812651
2.455	17.414421	5.391122	22.805543
2.46	17.372638	5.488089	22.860727
2.465	17.423197	5.536803	22.96
2.47	17.34853	5.617214	22.965744
2.475	17.284227	5.681096	22.965323
2.48	17.236628	5.749706	22.986334
2.485	17.202711	5.796452	22.999163
2.49	17.169298	5.830333	22.999631
2.495	17.154614	5.837656	22.99227
2.5	17.12025	5.815899	22.936149
2.505	17.084408	5.827934	22.912342
2.51	17.063468	5.841091	22.904559
2.515	17.04135	5.839077	22.880427
2.52	17.019314	5.815264	22.834578
2.525	16.995094	5.817479	22.812573
2.53	16.974001	5.83104	22.805041
2.535	16.971194	5.828752	22.799946
2.54	16.975586	5.797125	22.772711
2.545	16.99472	5.77195	22.76667
2.55	16.983244	5.739048	22.722292
2.555	16.998909	5.711292	22.710201
2.56	17.013495	5.681634	22.695129
2.565	16.997182	5.635328	22.63251
2.57	16.991471	5.636399	22.62787
2.575	16.979565	5.627456	22.607021
2.58	17.012756	5.567432	22.580188
2.585	17.029171	5.511027	22.540198
2.59	17.101066	5.523923	22.624989
2.595	17.138332	5.449521	22.587853
2.6	17.15365	5.457353	22.611003
2.605	17.203472	5.41595	22.619422
2.61	17.237456	5.366002	22.603458
2.615	17.235512	5.376105	22.611617
2.62	17.2176	5.308389	22.525989
2.625	17.273277	5.30801	22.581287
2.63	17.345075	5.274706	22.619781
2.635	17.428079	5.285228	22.713307
2.64	17.501289	5.255735	22.757024
2.645	17.469546	5.214085	22.683631
2.65	17.438756	5.197142	22.635898
2.655	17.415515	5.19451	22.610025
2.66	17.416637	5.142907	22.559544
2.665	17.415435	5.086765	22.5022
2.67	17.430912	5.075469	22.506381
2.675	17.443505	5.043159	22.486664
2.68	17.471286	4.997975	22.469261
2.685	17.5052	4.958514	22.463714
2.69	17.501407	4.905856	22.407263
2.695	17.491223	4.840514	22.331737
2.7	17.073056	4.745961	21.819017
2.705	15.680074	4.669188	20.349262
2.71	13.205444	4.587123	17.792567
2.715	10.064395	4.479733	14.544128
2.72	6.414691	4.38124	10.795931
2.725	3.03166	4.292036	7.323696
2.73	1.151577	4.194857	5.346434
2.735	-0.989629	4.049344	3.059715
2.74	-4.215602	3.906278	-0.309324
2.745	-7.019264	3.773509	-3.245755
2.75	-8.592246	3.593781	-4.998465
2.755	-10.712733	3.444618	-7.268115
2.76	-13.263424	3.25843	-10.004994
2.765	-15.670126	3.100544	-12.569582
2.77	-16.601452	2.898044	-13.703408
2.775	-17.397	2.699657	-14.697343
2.78	-19.200612	2.502621	-16.697991
2.785	-19.443677	2.271046	-17.172631
2.79	-19.646044	2.030294	-17.61575
2.795	-19.705244	1.798624	-17.90662
2.8	-19.584797	1.547719	-18.037078
2.805	-19.453346	1.30318	-18.150166
2.81	-18.952621	1.047659	-17.904962
2.815	-18.632762	0.769837	-17.862925
2.82	-18.092105	0.477904	-17.614201
2.825	-17.669592	0.162439	-17.507153
2.83	-17.500721	-0.180752	-17.681473
2.835	-17.028306	-0.484574	-17.51288
2.84	-16.153351	-0.79645	-16.949801
2.845	-15.481431	-1.150225	-16.631656
2.85	-14.901808	-1.492687	-16.394495
2.855	-14.347007	-1.841899	-16.188906
2.86	-13.696667	-2.208102	-15.904769
2.865	-13.860244	-2.583561	-16.443805
2.87	-13.586535	-2.974057	-16.560592
2.875	-13.102482	-3.37065	-16.473132
2.88	-12.417684	-3.741142	-16.158826
2.885	-11.739347	-4.177609	-15.916956
2.89	-11.300553	-4.570053	-15.870606
2.895	-10.515333	-4.99967	-15.515003
2.9	-9.767359	-5.450705	-15.218064
2.905	-9.274065	-5.913365	-15.18743
2.91	-8.868582	-6.354048	-15.22263
2.915	-8.29656	-6.812588	-15.109148
2.92	-7.600488	-7.291599	-14.892087
2.925	-7.102809	-7.776438	-14.879247
2.93	-6.704522	-8.252425	-14.956947
2.935	-6.356232	-8.752782	-15.109014
2.94	-6.069604	-9.220143	-15.289747
2.945	-5.851511	-9.731683	-15.583194
2.95	-5.693563	-10.211944	-15.905507
2.955	-5.575266	-10.677559	-16.252825
2.96	-5.531042	-11.175013	-16.706055
2.965	-5.455776	-11.644929	-17.100705
2.97	-5.378185	-12.102301	-17.480486
2.975	-5.321644	-12.580938	-17.902582
2.98	-5.186682	-13.051219	-18.237901
2.985	-4.709125	-13.468598	-18.177723
2.99	-4.204733	-13.884251	-18.088984
2.995	-3.684058	-14.307789	-17.991847
3	-3.177284	-14.688939	-17.866223
3.005	-2.72899	-15.087809	-17.816799
3.01	-2.366077	-15.455465	-17.821542
3.015	-2.071205	-15.805073	-17.876278
3.02	-1.849427	-16.158958	-18.008385
3.025	-1.519779	-16.441507	-17.961286
3.03	-1.399461	-16.695771	-18.095232
3.035	-1.272505	-16.972955	-18.24546
3.04	-1.067624	-17.218623	-18.286247
3.045	-0.924493	-17.428468	-18.352961
3.05	-0.834801	-17.647293	-18.482094
3.055	-0.747728	-17.786714	-18.534442
3.06	-0.659309	-17.937451	-18.59676
3.065	-0.622403	-18.072889	-18.695292
3.07	-0.610341	-18.154802	-18.765143
3.075	-0.700766	-18.254434	-18.9552
3.08	-0.848223	-18.292473	-19.140696
3.085	-0.930847	-18.299734	-19.230581
3.09	-1.001266	-18.348799	-19.350065
3.095	-1.02865	-18.363589	-19.392239
3.1	-1.026118	-18.352992	-19.37911
3.105	-1.050153	-18.323646	-19.373799
3.11	-0.989413	-18.280197	-19.26961
3.115	-1.013742	-18.240082	-19.253824
3.12	-1.023882	-18.165268	-19.18915
3.125	-1.079032	-18.080431	-19.159463
3.13	-1.142428	-17.976771	-19.119199
3.135	-1.196969	-17.887887	-19.084856
3.14	-1.273698	-17.762716	-19.036414
3.145	-1.333567	-17.634465	-18.968032
3.15	-1.399841	-17.504909	-18.90475
3.155	-1.450604	-17.377631	-18.828235
3.16	-1.568622	-17.245062	-18.813684
3.165	-1.777581	-17.143739	-18.92132
3.17	-2.002538	-17.018266	-19.020804
3.175	-2.249507	-16.884291	-19.133798
3.18	-2.590551	-16.739794	-19.330345
3.185	-2.705842	-16.606483	-19.312325
3.19	-2.842559	-16.463333	-19.305892
3.195	-2.963206	-16.355119	-19.318325
3.2	-3.023397	-16.225971	-19.249368
3.205	-3.095374	-16.095645	-19.191019
3.21	-3.178118	-15.997375	-19.175493
3.215	-3.276742	-15.889227	-19.165969
3.22	-3.396812	-15.785341	-19.182153
3.225	-3.529195	-15.678083	-19.207278
3.23	-3.625092	-15.549225	-19.174317
3.235	-3.732407	-15.459363	-19.19177
3.24	-3.849953	-15.367787	-19.21774
3.245	-3.825441	-15.269941	-19.095382
3.25	-3.796623	-15.178509	-18.975132
3.255	-3.789734	-15.058697	-18.848431
3.26	-3.766519	-14.952593	-18.719112
3.265	-3.759874	-14.85812	-18.617994
3.27	-3.764391	-14.749723	-18.514114
3.275	-3.844623	-14.684943	-18.529566
3.28	-3.972415	-14.606923	-18.579338
3.285	-4.03681	-14.544686	-18.581496
3.29	-4.096852	-14.449423	-18.546275
3.295	-4.10008	-14.391407	-18.491487
3.3	-4.085921	-14.333475	-18.419396
