Time (s)	ex (deg)	thx (deg)	gazex (deg)
1.685	-13.932188	5.190222	-8.741966
1.69	-13.670769	4.987893	-8.682876
1.695	-13.386003	4.764338	-8.621665
1.7	-13.188758	4.547587	-8.641171
1.705	-12.946827	4.338448	-8.608379
1.71	-12.907605	4.138851	-8.768754
1.715	-12.720307	3.950465	-8.769842
1.72	-12.193604	3.762116	-8.431488
1.725	-11.957962	3.55437	-8.403592
1.73	-11.819066	3.362037	-8.457029
1.735	-11.674707	3.165592	-8.509115
1.74	-11.564303	2.971112	-8.593191
1.745	-11.416681	2.784652	-8.632029
1.75	-11.149423	2.586448	-8.562975
1.755	-10.857925	2.378715	-8.47921
1.76	-10.495604	2.20526	-8.290344
1.765	-10.205748	2.041256	-8.164492
1.77	-9.817792	1.853294	-7.964498
1.775	-9.616117	1.682165	-7.933952
1.78	-9.466359	1.529748	-7.936611
1.785	-9.196673	1.372478	-7.824195
1.79	-8.921781	1.230764	-7.691017
1.795	-8.72504	1.107936	-7.617104
1.8	-8.565745	1.010107	-7.555638
1.805	-8.418426	0.91123	-7.507196
1.81	-8.292176	0.786751	-7.505425
1.815	-8.207315	0.705665	-7.50165
1.82	-8.129076	0.623756	-7.50532
1.825	-8.029831	0.541529	-7.488302
1.83	-7.941333	0.460479	-7.480854
1.835	-7.787658	0.39677	-7.390888
1.84	-7.623272	0.34534	-7.277932
1.845	-7.503828	0.3016	-7.202228
1.85	-7.280912	0.279524	-7.001388
1.855	-7.026765	0.223471	-6.803294
1.86	-6.72639	0.159615	-6.566775
1.865	-6.347928	0.132798	-6.21513
1.87	-6.116223	0.081416	-6.034807
1.875	-5.970865	0.066274	-5.904591
1.88	-5.865564	0.044232	-5.821332
1.885	-5.751646	0.007495	-5.744151
1.89	-5.618797	-0.002883	-5.62168
1.895	-5.568216	-0.027287	-5.595503
1.9	-5.516487	-0.024635	-5.541122
1.905	-5.475687	-0.044905	-5.520592
1.91	-5.378878	-0.05649	-5.435368
1.915	-5.283341	-0.06139	-5.344731
1.92	-5.218637	-0.056097	-5.274734
1.925	-5.127384	-0.052791	-5.180175
1.93	-5.091377	-0.037248	-5.128625
1.935	-5.056537	-0.045984	-5.102521
1.94	-5.023573	-0.052133	-5.075706
1.945	-5.057278	-0.038142	-5.09542
1.95	-5.042473	-0.026302	-5.068775
1.955	-5.000106	-0.027805	-5.027911
1.96	-4.949095	-0.009613	-4.958708
1.965	-4.954654	0.006173	-4.948481
1.97	-4.95396	0.017809	-4.936151
1.975	-4.988014	0.015657	-4.972357
1.98	-5.034188	0.035721	-4.998467
1.985	-5.013311	0.046656	-4.966655
1.99	-5.013667	0.054997	-4.95867
1.995	-5.025224	0.072873	-4.952351
2	-5.039719	0.094578	-4.945141
2.005	-5.071527	0.09443	-4.977097
2.01	-5.083996	0.100359	-4.983637
2.015	-5.086636	0.116862	-4.969774
2.02	-5.100896	0.122853	-4.978043
2.025	-5.089291	0.143274	-4.946017
2.03	-5.079692	0.153515	-4.926177
2.035	-5.104741	0.155181	-4.94956
2.04	-5.129764	0.152471	-4.977293
2.045	-5.154366	0.150123	-5.004243
2.05	-5.191499	0.146638	-5.044861
2.055	-5.217833	0.159954	-5.057879
2.06	-5.237239	0.158913	-5.078326
2.065	-5.255642	0.146351	-5.109291
2.07	-5.271112	0.157303	-5.113809
2.075	-5.285055	0.154457	-5.130598
2.08	-5.300418	0.145597	-5.154821
2.085	-5.314029	0.144434	-5.169595
2.09	-5.327757	0.162323	-5.165434
2.095	-5.342791	0.179701	-5.16309
2.1	-5.368894	0.159981	-5.208913
2.105	-5.439741	0.147633	-5.292108
2.11	-5.477538	0.141659	-5.335879
2.115	-5.484212	0.145127	-5.339085
2.12	-5.48585	0.140756	-5.345094
2.125	-5.473175	0.133293	-5.339882
2.13	-5.454367	0.154938	-5.299429
2.135	-5.413704	0.14109	-5.272614
2.14	-5.371887	0.148003	-5.223884
2.145	-5.293106	0.14158	-5.151526
2.15	-5.290584	0.130156	-5.160428
2.155	-5.300618	0.136259	-5.164359
2.16	-5.305939	0.138681	-5.167258
2.165	-5.29988	0.145606	-5.154274
2.17	-5.304655	0.149871	-5.154784
2.175	-5.306249	0.150479	-5.15577
2.18	-5.309191	0.133467	-5.175724
2.185	-5.319341	0.13023	-5.189111
2.19	-5.324377	0.120533	-5.203844
2.195	-5.326122	0.123613	-5.202509
2.2	-5.33179	0.119095	-5.212695
2.205	-5.336317	0.113485	-5.222832
2.21	-5.332837	0.120859	-5.211978
2.215	-5.332049	0.128423	-5.203626
2.22	-5.322111	0.137949	-5.184162
2.225	-5.232943	0.137801	-5.095142
2.23	-5.141228	0.164574	-4.976654
2.235	-5.107746	0.175877	-4.931869
2.24	-5.082888	0.196169	-4.886719
2.245	-5.095756	0.201293	-4.894463
2.25	-5.108021	0.246775	-4.861246
2.255	-5.11907	0.266884	-4.852186
2.26	-5.127824	0.26585	-4.861974
2.265	-5.137881	0.311612	-4.826269
2.27	-5.152542	0.364258	-4.788284
2.275	-5.174587	0.398795	-4.775792
2.28	-5.229768	0.470973	-4.758795
2.285	-5.300207	0.521841	-4.778366
2.29	-5.343366	0.592892	-4.750474
2.295	-5.351401	0.685338	-4.666063
2.3	-5.361729	0.768995	-4.592734
2.305	-5.313815	0.847819	-4.465996
2.31	-4.946651	0.971553	-3.975098
2.315	-4.285552	1.087848	-3.197704
2.32	-3.639082	1.219065	-2.420017
2.325	-1.853213	1.340427	-0.512786
2.33	0.489157	1.484445	1.973602
2.335	2.444762	1.6482	4.092962
2.34	4.097899	1.819206	5.917105
2.345	6.067921	1.99667	8.064591
2.35	7.738948	2.164619	9.903567
2.355	8.62614	2.349894	10.976034
2.36	9.293262	2.536115	11.829377
2.365	9.56784	2.725892	12.293732
2.37	9.751775	2.892631	12.644406
2.375	9.828018	3.094465	12.922483
2.38	9.908299	3.302697	13.210996
2.385	9.977247	3.509684	13.486931
2.39	10.044362	3.729103	13.773465
2.395	9.992966	3.949137	13.942103
2.4	9.656948	4.151862	13.80881
2.405	9.325568	4.348611	13.674179
2.41	9.195086	4.59999	13.795076
2.415	9.030656	4.819994	13.85065
2.42	8.795433	5.015232	13.810665
2.425	8.426191	5.239957	13.666148
2.43	8.101031	5.450747	13.551778
2.435	7.8936	5.670677	13.564277
2.44	7.979598	5.900024	13.879622
2.445	8.100449	6.108285	14.208734
2.45	8.17953	6.295062	14.474592
2.455	8.325877	6.477369	14.803246
2.46	8.211948	6.62845	14.840398
2.465	8.101215	6.824507	14.925722
2.47	7.963872	6.998398	14.96227
2.475	7.620112	7.171474	14.791586
2.48	7.365177	7.326098	14.691275
2.485	7.167724	7.471897	14.639621
2.49	7.15211	7.646858	14.798968
2.495	6.86183	7.780754	14.642584
2.5	6.572606	7.895415	14.468021
2.505	6.168942	8.066762	14.235704
2.51	5.90054	8.18122	14.08176
2.515	5.677102	8.331408	14.00851
2.52	5.454365	8.447205	13.90157
2.525	5.279754	8.571792	13.851546
2.53	5.147899	8.668629	13.816528
2.535	5.048211	8.776789	13.825
2.54	4.944997	8.912051	13.857048
2.545	4.85832	9.006443	13.864763
2.55	4.811458	9.103333	13.914791
2.555	4.800363	9.221168	14.021531
2.56	4.78437	9.311566	14.095936
2.565	4.835862	9.392964	14.228826
2.57	4.795367	9.479953	14.27532
2.575	4.741606	9.551609	14.293215
2.58	4.697261	9.633608	14.330869
2.585	4.646994	9.691578	14.338572
2.59	4.449238	9.751592	14.20083
2.595	4.170806	9.801275	13.972081
2.6	3.965023	9.847261	13.812284
2.605	3.741263	9.901117	13.64238
2.61	3.570836	9.934908	13.505744
2.615	3.423086	9.967031	13.390117
2.62	3.323714	10.018148	13.341862
2.625	3.306149	10.048942	13.355091
2.63	3.283739	10.071918	13.355657
2.635	3.212304	10.076164	13.288468
2.64	3.149246	10.108503	13.257749
2.645	3.054968	10.143644	13.198612
2.65	2.875635	10.186691	13.062326
2.655	2.668638	10.215859	12.884497
2.66	2.564251	10.260622	12.824873
2.665	2.484558	10.266966	12.751524
2.67	2.496248	10.299102	12.79535
2.675	2.500401	10.315226	12.815627
2.68	2.480709	10.337184	12.817893
2.685	2.403027	10.359555	12.762582
2.69	2.333604	10.382057	12.715661
2.695	2.243678	10.383627	12.627305
2.7	2.15793	10.405268	12.563198
2.705	2.160362	10.41012	12.570482
2.71	2.211607	10.412462	12.624069
2.715	2.227778	10.411667	12.639445
2.72	2.222086	10.404743	12.626829
2.725	2.219828	10.395886	12.615714
2.73	2.170441	10.402213	12.572654
2.735	2.121578	10.377231	12.498809
2.74	2.110225	10.363538	12.473763
2.745	2.15724	10.346585	12.503825
2.75	2.165511	10.33666	12.502171
2.755	2.180032	10.367995	12.548027
2.76	2.218869	10.340552	12.559421
2.765	2.210903	10.348261	12.559164
2.77	2.195096	10.353419	12.548515
2.775	2.109199	10.366325	12.475524
2.78	1.960525	10.367932	12.328457
2.785	1.763015	10.37188	12.134895
2.79	1.671938	10.357358	12.029296
2.795	1.55069	10.327888	11.878578
2.8	1.501839	10.346954	11.848793
2.805	1.515559	10.330184	11.845743
2.81	1.571523	10.335285	11.906808
2.815	1.620421	10.366985	11.987406
2.82	1.666599	10.348453	12.015052
2.825	1.65209	10.338993	11.991083
2.83	1.678347	10.318959	11.997306
2.835	1.67984	10.338923	12.018763
2.84	1.684894	10.334848	12.019742
2.845	1.722543	10.318678	12.041221
2.85	1.756115	10.323675	12.07979
2.855	1.789099	10.324928	12.114027
2.86	1.822197	10.322669	12.144866
2.865	1.850941	10.310048	12.160989
2.87	1.872537	10.29198	12.164517
2.875	1.893513	10.293988	12.187501
2.88	1.91404	10.284845	12.198885
2.885	1.913118	10.277967	12.191085
2.89	1.932469	10.278185	12.210654
2.895	1.967925	10.274228	12.242153
2.9	1.989417	10.27176	12.261177
2.905	2.004253	10.259091	12.263344
2.91	2.019549	10.248309	12.267858
2.915	2.047894	10.22628	12.274174
2.92	2.079667	10.21258	12.292247
2.925	2.121258	10.197327	12.318585
2.93	2.1191	10.168357	12.287457
2.935	2.110972	10.137914	12.248886
2.94	2.109582	10.107278	12.21686
2.945	2.128488	10.071661	12.200149
2.95	2.135744	10.019534	12.155278
2.955	2.140275	9.928941	12.069216
2.96	2.146866	9.88425	12.031116
2.965	2.15506	9.827677	11.982737
2.97	2.16798	9.777263	11.945243
2.975	2.180878	9.713635	11.894513
2.98	2.230011	9.614539	11.84455
2.985	1.695652	9.482157	11.177809
2.99	0.40797	9.360202	9.768172
2.995	-1.439195	9.275914	7.836719
3	-4.221118	9.160816	4.939698
3.005	-7.839374	8.998862	1.159488
3.01	-9.637227	8.881146	-0.756081
3.015	-11.304856	8.722147	-2.582709
3.02	-13.406651	8.585776	-4.820875
3.025	-14.515154	8.40913	-6.106024
3.03	-15.453265	8.255179	-7.198086
3.035	-16.01158	8.081812	-7.929768
3.04	-16.012909	7.914051	-8.098858
3.045	-15.937356	7.749926	-8.18743
3.05	-15.805408	7.571652	-8.233756
3.055	-15.63726	7.424663	-8.212597
3.06	-15.787657	7.265262	-8.522395
3.065	-15.784169	7.081101	-8.703068
3.07	-15.652519	6.8978	-8.754719
3.075	-15.267979	6.725023	-8.542956
3.08	-14.966139	6.535136	-8.431003
3.085	-15.00609	6.367115	-8.638975
3.09	-14.933321	6.209958	-8.723363
3.095	-14.862626	6.004346	-8.85828
3.1	-14.755391	5.841054	-8.914337
3.105	-14.64203	5.684657	-8.957373
3.11	-14.337846	5.521697	-8.816149
3.115	-14.355278	5.37172	-8.983558
3.12	-14.432748	5.192449	-9.240299
3.125	-14.340746	5.043303	-9.297443
3.13	-14.367167	4.862783	-9.504384
3.135	-14.111027	4.66945	-9.441577
3.14	-13.832958	4.512283	-9.320675
3.145	-13.751748	4.380162	-9.371586
3.15	-13.617526	4.243206	-9.37432
3.155	-13.503607	4.088654	-9.414953
3.16	-13.440426	3.913029	-9.527397
3.165	-13.259429	3.751227	-9.508202
3.17	-13.118187	3.597013	-9.521174
3.175	-12.875455	3.470419	-9.405036
3.18	-12.510134	3.367604	-9.14253
3.185	-12.15416	3.258541	-8.895619
3.19	-11.849152	3.110886	-8.738266
3.195	-11.634547	2.98215	-8.652397
3.2	-11.488893	2.874493	-8.6144
3.205	-11.362798	2.748379	-8.614419
3.21	-11.249147	2.63845	-8.610697
3.215	-11.063044	2.551629	-8.511415
3.22	-10.857921	2.450435	-8.407486
3.225	-10.707057	2.342507	-8.36455
3.23	-10.589559	2.259915	-8.329644
3.235	-10.455445	2.174797	-8.280648
3.24	-10.243955	2.071409	-8.172546
3.245	-9.969929	2.02769	-7.942239
3.25	-9.544013	1.948073	-7.59594
3.255	-9.280299	1.871332	-7.408967
3.26	-9.055002	1.823406	-7.231596
3.265	-8.735931	1.772698	-6.963233
3.27	-8.405732	1.696619	-6.709113
3.275	-8.215767	1.636432	-6.579335
3.28	-8.151583	1.612587	-6.538996
3.285	-8.159903	1.579161	-6.580742
3.29	-8.109666	1.536835	-6.572831
3.295	-8.0358	1.494331	-6.541469
3.3	-7.969059	1.460237	-6.508822
3.305	-7.907444	1.446148	-6.461296
3.31	-7.844119	1.417026	-6.427093
3.315	-7.786465	1.391222	-6.395243
3.32	-7.736627	1.371798	-6.364829
3.325	-7.750092	1.385568	-6.364524
3.33	-7.701491	1.389811	-6.31168
3.335	-7.658989	1.375372	-6.283617
3.34	-7.571993	1.386738	-6.185255
3.345	-7.4688	1.379361	-6.089439
3.35	-7.430411	1.3732	-6.057211
3.355	-7.385741	1.376961	-6.00878
3.36	-7.368807	1.385717	-5.98309
3.365	-7.392645	1.393283	-5.999362
3.37	-7.406096	1.380866	-6.02523
3.375	-7.443117	1.380786	-6.062331
3.38	-7.461143	1.374402	-6.086741
3.385	-7.428259	1.388261	-6.039998
3.39	-7.420281	1.396018	-6.024263
3.395	-7.420878	1.388061	-6.032817
3.4	-7.447076	1.405811	-6.041265
3.405	-7.476982	1.418771	-6.058211
3.41	-7.509502	1.407005	-6.102497
3.415	-7.542974	1.415775	-6.127199
3.42	-7.569766	1.423465	-6.146301
3.425	-7.579706	1.450448	-6.129258
3.43	-7.549549	1.460535	-6.089014
3.435	-7.533109	1.468075	-6.065034
3.44	-7.52051	1.503634	-6.016876
3.445	-7.454527	1.517285	-5.937242
3.45	-7.364035	1.527366	-5.836669
3.455	-7.251927	1.551949	-5.699978
3.46	-7.184745	1.544436	-5.640309
3.465	-7.126268	1.583633	-5.542635
