Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.74	36.305204	23.266414	59.571618
0.745	35.312836	23.83978	59.152616
0.75	33.665984	24.4442	58.110184
0.755	32.391202	25.042361	57.433563
0.76	31.576498	25.639108	57.215606
0.765	29.886526	26.237417	56.123943
0.77	29.169952	26.829073	55.999025
0.775	28.748981	27.432864	56.181845
0.78	28.22348	28.015438	56.238918
0.785	27.621762	28.573458	56.19522
0.79	26.716534	29.20247	55.919004
0.795	25.926465	29.755619	55.682084
0.8	25.378989	30.346652	55.725641
0.805	24.930175	30.929087	55.859262
0.81	24.564012	31.473754	56.037766
0.815	24.258528	32.043709	56.302237
0.82	24.325373	32.630592	56.955965
0.825	24.904836	33.195122	58.099958
0.83	25.70462	33.722925	59.427545
0.835	26.269649	34.250155	60.519804
0.84	26.209731	34.771981	60.981712
0.845	25.89226	35.282624	61.174884
0.85	25.517663	35.783051	61.300714
0.855	25.161547	36.276007	61.437554
0.86	24.865018	36.754028	61.619046
0.865	24.666143	37.224379	61.890522
0.87	23.753804	37.67274	61.426544
0.875	22.744527	38.09731	60.841837
0.88	21.367257	38.502625	59.869882
0.885	20.315955	38.919609	59.235564
0.89	19.252428	39.320699	58.573127
0.895	18.315306	39.710495	58.025801
0.9	17.620587	40.109972	57.730559
0.905	16.989633	40.471614	57.461247
0.91	16.615492	40.828374	57.443866
0.915	16.267619	41.183027	57.450646
0.92	15.964971	41.492841	57.457812
0.925	16.436909	41.791987	58.228896
0.93	17.127957	42.095047	59.223004
0.935	17.738207	42.382173	60.12038
0.94	18.153167	42.694676	60.847843
0.945	18.517932	42.980985	61.498917
0.95	18.719866	43.196318	61.916184
0.955	18.912413	43.423624	62.336037
0.96	19.02629	43.61797	62.64426
0.965	19.103482	43.836991	62.940473
0.97	19.177326	44.058227	63.235553
0.975	19.205691	44.24782	63.453511
0.98	19.085547	44.414693	63.50024
0.985	18.826847	44.593061	63.419908
0.99	18.511313	44.77755	63.288863
0.995	18.088938	44.930527	63.019465
1	17.596064	45.05943	62.655494
1.005	17.047836	45.160506	62.208342
1.01	16.600842	45.258063	61.858905
1.015	16.219039	45.327502	61.546541
1.02	16.071853	45.415675	61.487528
1.025	16.116202	45.489771	61.605973
1.03	16.042775	45.531962	61.574737
1.035	15.996375	45.59193	61.588305
1.04	15.780762	45.619854	61.400616
1.045	15.578008	45.636812	61.21482
1.05	15.42509	45.655555	61.080645
1.055	15.379522	45.669133	61.048655
1.06	15.290094	45.68294	60.973034
1.065	15.238464	45.662124	60.900588
1.07	15.186408	45.637819	60.824227
1.075	14.736344	45.604609	60.340953
1.08	13.671498	45.557744	59.229242
1.085	11.839738	45.52804	57.367778
1.09	9.953999	45.483884	55.437883
1.095	8.486379	45.44339	53.929769
1.1	6.925261	45.385398	52.310659
1.105	6.255309	45.336574	51.591883
1.11	5.91079	45.288947	51.199737
1.115	5.860906	45.248302	51.109208
1.12	5.631325	45.198942	50.830267
1.125	5.464089	45.137174	50.601263
1.13	5.395064	45.080321	50.475385
1.135	5.598659	45.036821	50.63548
1.14	5.89427	44.959708	50.853978
1.145	6.052396	44.892168	50.944564
1.15	6.123186	44.847352	50.970538
1.155	6.091659	44.814703	50.906362
1.16	6.142984	44.763824	50.906808
1.165	6.157194	44.70133	50.858524
1.17	6.187092	44.637907	50.824999
1.175	6.26838	44.578727	50.847107
1.18	6.519861	44.530397	51.050258
1.185	6.614371	44.490621	51.104992
1.19	6.660835	44.447745	51.10858
1.195	6.71499	44.42638	51.14137
1.2	6.723919	44.368115	51.092034
1.205	6.653926	44.330904	50.98483
1.21	6.56461	44.296198	50.860808
1.215	6.441713	44.26475	50.706463
1.22	6.21618	44.219482	50.435662
1.225	6.150502	44.178706	50.329208
1.23	6.170113	44.147817	50.31793
1.235	6.308721	44.116875	50.425596
1.24	6.466599	44.094296	50.560895
1.245	6.536356	44.059069	50.595425
1.25	6.576314	44.017416	50.59373
1.255	6.582223	43.97502	50.557243
1.26	6.602191	43.945823	50.548014
1.265	6.680725	43.905785	50.58651
1.27	6.735317	43.884811	50.620128
1.275	6.685431	43.85745	50.542881
1.28	6.710498	43.840758	50.551256
1.285	6.701313	43.803283	50.504596
1.29	6.673079	43.774835	50.447914
1.295	6.692218	43.751604	50.443822
1.3	6.749117	43.69836	50.447477
1.305	6.900683	43.669911	50.570594
1.31	7.061791	43.638763	50.700554
1.315	7.152101	43.611113	50.763214
1.32	7.174843	43.581591	50.756434
1.325	7.246291	43.562517	50.808808
1.33	7.334505	43.55493	50.889435
1.335	7.420709	43.537033	50.957742
1.34	7.464579	43.537878	51.002457
1.345	7.449045	43.518507	50.967552
1.35	7.404279	43.508514	50.912793
1.355	7.255933	43.483935	50.739868
1.36	7.043584	43.475114	50.518698
1.365	6.923833	43.447447	50.37128
1.37	6.84659	43.428938	50.275528
1.375	6.832388	43.409111	50.241499
1.38	6.909802	43.376775	50.286577
1.385	6.916627	43.337656	50.254283
1.39	6.904942	43.31098	50.215922
1.395	6.93594	43.284969	50.220909
1.4	7.010363	43.241364	50.251727
1.405	6.97427	43.248215	50.222485
1.41	6.917695	43.240481	50.158176
1.415	6.899576	43.228391	50.127967
1.42	6.901828	43.208849	50.110677
1.425	6.938056	43.160671	50.098727
1.43	6.980775	43.130333	50.111108
1.435	7.00133	43.09457	50.0959
1.44	6.955245	43.052237	50.007482
1.445	6.952048	43.0303	49.982348
1.45	6.967958	42.993514	49.961472
1.455	7.003107	42.956963	49.96007
1.46	6.984443	42.90242	49.886863
1.465	6.973585	42.830187	49.803772
1.47	6.993824	42.762764	49.756588
1.475	7.037935	42.678792	49.716727
1.48	7.101078	42.567635	49.668713
1.485	7.137076	42.443501	49.580577
1.49	7.167615	42.295359	49.462974
1.495	7.201478	42.137201	49.338679
1.5	7.223804	41.952786	49.17659
1.505	7.309472	41.744197	49.053669
1.51	7.413249	41.481369	48.894618
1.515	7.441014	41.185542	48.626556
1.52	7.459454	40.879524	48.338978
1.525	7.508815	40.524673	48.033488
1.53	7.584118	40.135065	47.719183
1.535	7.679472	39.730431	47.409903
1.54	7.766524	39.273764	47.040288
1.545	7.79442	38.784107	46.578527
1.55	7.809661	38.24024	46.049901
1.555	7.904084	37.665066	45.56915
1.56	8.065758	37.058509	45.124267
1.565	8.193547	36.362223	44.55577
1.57	8.295768	35.630069	43.925837
1.575	8.132168	34.880468	43.012636
1.58	6.730339	34.10139	40.831729
1.585	5.153374	33.253803	38.407177
1.59	3.552362	32.415764	35.968126
1.595	0.979708	31.526497	32.506205
1.6	-1.600619	30.609348	29.008729
1.605	-3.435676	29.674106	26.23843
1.61	-5.026028	28.724005	23.697977
1.615	-6.797915	27.729328	20.931413
1.62	-9.177284	26.701099	17.523815
1.625	-10.151702	25.685894	15.534192
1.63	-11.217104	24.615998	13.398894
1.635	-13.844698	23.507553	9.662855
1.64	-16.070279	22.426559	6.35628
1.645	-17.241385	21.316983	4.075598
1.65	-18.385959	20.175091	1.789132
1.655	-20.258344	19.011498	-1.246846
1.66	-22.010283	17.893317	-4.116966
1.665	-23.322133	16.73099	-6.591143
1.67	-24.694036	15.550119	-9.143917
1.675	-26.439764	14.404024	-12.03574
1.68	-29.241989	13.234795	-16.007194
1.685	-30.677245	12.031159	-18.646086
1.69	-31.770324	10.840154	-20.93017
1.695	-33.34042	9.707059	-23.633361
1.7	-35.002267	8.567603	-26.434664
1.705	-35.926619	7.38733	-28.539289
1.71	-36.83386	6.253282	-30.580578
1.715	-38.498321	5.098416	-33.399905
1.72	-40.641877	3.923103	-36.718774
1.725	-41.616421	2.819046	-38.797375
1.73	-42.330794	1.692707	-40.638087
1.735	-43.564986	0.576545	-42.988441
1.74	-44.359499	-0.501787	-44.861286
1.745	-44.934017	-1.56489	-46.498907
1.75	-45.651926	-2.625602	-48.277528
1.755	-47.094876	-3.729241	-50.824117
1.76	-48.676655	-4.789687	-53.466342
1.765	-49.568156	-5.830496	-55.398652
1.77	-50.445688	-6.838835	-57.284523
1.775	-51.409327	-7.784035	-59.193362
1.78	-51.521694	-8.798564	-60.320258
1.785	-50.753783	-9.779555	-60.533338
1.79	-49.720455	-10.72328	-60.443735
1.795	-48.148005	-11.619903	-59.767908
1.8	-45.707602	-12.516029	-58.223631
1.805	-44.087665	-13.392242	-57.479907
1.81	-42.762116	-14.246079	-57.008195
1.815	-41.042395	-15.083931	-56.126326
1.82	-39.768812	-15.913707	-55.682519
1.825	-39.019785	-16.717549	-55.737334
1.83	-37.879798	-17.512577	-55.392375
1.835	-36.38337	-18.332611	-54.715981
1.84	-34.799501	-19.08839	-53.887891
1.845	-33.449004	-19.835577	-53.284581
1.85	-32.277246	-20.583459	-52.860705
1.855	-32.185893	-21.321922	-53.507815
1.86	-32.807044	-22.034056	-54.8411
1.865	-33.447398	-22.711852	-56.15925
1.87	-35.148374	-23.374345	-58.522719
1.875	-36.884343	-24.031273	-60.915616
1.88	-37.719542	-24.665452	-62.384994
1.885	-38.103121	-25.255164	-63.358285
1.89	-37.642283	-25.843201	-63.485484
1.895	-36.41184	-26.392932	-62.804772
1.9	-35.29883	-26.921275	-62.220105
1.905	-34.419038	-27.451793	-61.870831
1.91	-33.554755	-27.90172	-61.456475
1.915	-32.843957	-28.371425	-61.215382
1.92	-32.253382	-28.819612	-61.072994
1.925	-31.666985	-29.245419	-60.912404
1.93	-31.321618	-29.649403	-60.971021
1.935	-31.144375	-30.04917	-61.193545
1.94	-30.427183	-30.43452	-60.861703
1.945	-29.427365	-30.786681	-60.214046
1.95	-28.193666	-31.124033	-59.317699
1.955	-26.662058	-31.474215	-58.136273
1.96	-25.419501	-31.777793	-57.197294
1.965	-24.347933	-32.063354	-56.411287
1.97	-23.185843	-32.359632	-55.545475
1.975	-22.361953	-32.622892	-54.984845
1.98	-22.169703	-32.893195	-55.062898
1.985	-22.266514	-33.112088	-55.378602
1.99	-22.866554	-33.333733	-56.200287
1.995	-23.558767	-33.548744	-57.107511
2	-24.011434	-33.728836	-57.74027
2.005	-24.384731	-33.901984	-58.286715
2.01	-24.54716	-34.045711	-58.592871
2.015	-24.466578	-34.182152	-58.64873
2.02	-24.176064	-34.325395	-58.501459
2.025	-23.776126	-34.465994	-58.24212
2.03	-23.252612	-34.581195	-57.833807
2.035	-22.852801	-34.685403	-57.538204
2.04	-22.643424	-34.784719	-57.428143
2.045	-22.50866	-34.869164	-57.377824
2.05	-22.157507	-34.933303	-57.09081
2.055	-21.901038	-35.003603	-56.904641
2.06	-21.720733	-35.104802	-56.825535
2.065	-21.491414	-35.15377	-56.645184
2.07	-21.393008	-35.166962	-56.55997
2.075	-21.20465	-35.199096	-56.403746
2.08	-21.149925	-35.207018	-56.356943
2.085	-21.127561	-35.191704	-56.319265
2.09	-20.757472	-35.193047	-55.950519
2.095	-20.491897	-35.190307	-55.682204
2.1	-20.407545	-35.177056	-55.584601
2.105	-20.34244	-35.150044	-55.492484
2.11	-20.20964	-35.142728	-55.352368
2.115	-20.105402	-35.132446	-55.237848
2.12	-20.115424	-35.125402	-55.240826
2.125	-20.213765	-35.111709	-55.325474
2.13	-20.350594	-35.096378	-55.446972
2.135	-20.466319	-35.088174	-55.554493
2.14	-20.550006	-35.077102	-55.627108
2.145	-20.596063	-35.054672	-55.650735
2.15	-20.570861	-35.01854	-55.589401
2.155	-20.572461	-34.990158	-55.562619
2.16	-20.569217	-34.966475	-55.535692
2.165	-20.537919	-34.926696	-55.464615
2.17	-20.570746	-34.905686	-55.476432
2.175	-20.561014	-34.879537	-55.440551
2.18	-20.530059	-34.833359	-55.363418
2.185	-20.546459	-34.797402	-55.343861
2.19	-20.544806	-34.771379	-55.316185
2.195	-20.52482	-34.753219	-55.278039
2.2	-20.54114	-34.72539	-55.26653
2.205	-20.569094	-34.696712	-55.265806
2.21	-20.598126	-34.665694	-55.26382
2.215	-20.506162	-34.616126	-55.122288
2.22	-19.980056	-34.571136	-54.551192
2.225	-19.279349	-34.542754	-53.822103
2.23	-17.711692	-34.512027	-52.223719
2.235	-15.636246	-34.475479	-50.111725
2.24	-13.721903	-34.45306	-48.174963
2.245	-12.003553	-34.422878	-46.426431
2.25	-10.381749	-34.410898	-44.792647
2.255	-9.196566	-34.400226	-43.596792
2.26	-8.905117	-34.382914	-43.288031
2.265	-8.74295	-34.343261	-43.086211
2.27	-8.621429	-34.314015	-42.935444
2.275	-8.560253	-34.295448	-42.855701
2.28	-8.344502	-34.284889	-42.629391
2.285	-8.114393	-34.282507	-42.3969
2.29	-8.174912	-34.27619	-42.451102
2.295	-8.366498	-34.263957	-42.630455
2.3	-8.440972	-34.254822	-42.695794
2.305	-8.406522	-34.235616	-42.642138
2.31	-8.425085	-34.217453	-42.642538
2.315	-8.363342	-34.214762	-42.578104
2.32	-8.438107	-34.221901	-42.660008
2.325	-8.576346	-34.218632	-42.794978
2.33	-8.523631	-34.222357	-42.745988
2.335	-8.307555	-34.231545	-42.5391
2.34	-8.199431	-34.213981	-42.413412
2.345	-8.195535	-34.177182	-42.372717
2.35	-8.301943	-34.185755	-42.487698
2.355	-8.378795	-34.18237	-42.561165
2.36	-8.350742	-34.186082	-42.536824
2.365	-8.337799	-34.180492	-42.518291
2.37	-8.394807	-34.156585	-42.551392
2.375	-8.328498	-34.130307	-42.458805
2.38	-8.351122	-34.126142	-42.477264
2.385	-8.448861	-34.118983	-42.567844
2.39	-8.751507	-34.114816	-42.866323
2.395	-8.923747	-34.116852	-43.040599
2.4	-9.009172	-34.113252	-43.122424
2.405	-9.030003	-34.115058	-43.145061
2.41	-9.00495	-34.111779	-43.116729
2.415	-9.063364	-34.089417	-43.152781
2.42	-9.079321	-34.076088	-43.155409
2.425	-9.052878	-34.048725	-43.101603
2.43	-9.094186	-34.017411	-43.111597
2.435	-9.040308	-33.995029	-43.035337
2.44	-9.065756	-33.972313	-43.038069
2.445	-9.075615	-33.93901	-43.014625
2.45	-9.031181	-33.895358	-42.926539
2.455	-8.941569	-33.786797	-42.728366
2.46	-8.935213	-33.680357	-42.61557
2.465	-8.93977	-33.599588	-42.539358
2.47	-9.005551	-33.493227	-42.498778
2.475	-9.125884	-33.310866	-42.43675
2.48	-9.160523	-33.142047	-42.30257
2.485	-9.2284	-32.927351	-42.155751
2.49	-9.195785	-32.641381	-41.837166
2.495	-9.24525	-32.321993	-41.567243
2.5	-9.386634	-31.963677	-41.350311
2.505	-9.539542	-31.544574	-41.084116
2.51	-9.642398	-31.135289	-40.777687
2.515	-9.754311	-30.660479	-40.41479
2.52	-9.816656	-30.104375	-39.921031
2.525	-9.846773	-29.514808	-39.361581
2.53	-9.940974	-28.890287	-38.831261
2.535	-10.120014	-28.189262	-38.309276
2.54	-10.515197	-27.445724	-37.960921
2.545	-10.933659	-26.657171	-37.59083
2.55	-11.229301	-25.757721	-36.987022
2.555	-11.264892	-24.833627	-36.098519
2.56	-10.493748	-23.86646	-34.360208
2.565	-9.333823	-22.813247	-32.14707
2.57	-6.957621	-21.737623	-28.695244
2.575	-4.288316	-20.66116	-24.949476
2.58	-2.37485	-19.557736	-21.932586
2.585	-0.340128	-18.421949	-18.762077
2.59	2.136314	-17.287449	-15.151135
2.595	3.886628	-16.103258	-12.21663
2.6	5.221816	-14.894426	-9.67261
2.605	6.928364	-13.701525	-6.773161
2.61	7.672355	-12.499747	-4.827392
2.615	8.913525	-11.238674	-2.325149
2.62	10.521923	-9.965043	0.55688
2.625	11.489729	-8.686049	2.80368
2.63	13.286353	-7.354983	5.93137
2.635	15.072002	-6.056602	9.0154
2.64	16.431306	-4.746695	11.684611
2.645	18.054498	-3.433664	14.620834
2.65	19.666546	-2.114002	17.552544
2.655	21.176928	-0.791082	20.385846
2.66	22.465258	0.512036	22.977294
2.665	24.406772	1.832468	26.23924
2.67	26.342417	3.140625	29.483042
2.675	28.39733	4.402672	32.800002
2.68	30.018637	5.646707	35.665344
2.685	31.100895	6.900669	38.001564
2.69	31.666248	8.160577	39.826825
2.695	32.172259	9.420692	41.592951
2.7	32.697833	10.629135	43.326968
2.705	33.876351	11.840366	45.716717
2.71	34.533156	13.044338	47.577494
2.715	35.917589	14.232151	50.14974
2.72	37.558821	15.361936	52.920757
2.725	37.216501	16.483547	53.700048
2.73	38.298755	17.586035	55.88479
2.735	38.456369	18.670809	57.127178
2.74	38.171002	19.745423	57.916425
2.745	37.855814	20.789516	58.64533
2.75	36.463236	21.812945	58.276181
2.755	35.106924	22.780511	57.887435
2.76	33.894725	23.733131	57.627856
2.765	32.9577	24.667818	57.625518
2.77	31.268876	25.59263	56.861506
2.775	29.225584	26.452952	55.678536
2.78	27.475434	27.302728	54.778162
2.785	26.438955	28.16014	54.599095
2.79	24.939338	28.969376	53.908714
2.795	23.614277	29.746943	53.36122
2.8	22.517726	30.520991	53.038717
2.805	21.606473	31.271118	52.877591
2.81	20.688058	31.957657	52.645715
2.815	20.101437	32.668916	52.770353
2.82	19.926641	33.341144	53.267785
2.825	19.435338	33.953369	53.388707
2.83	18.065297	34.544515	52.609812
2.835	16.435174	35.14076	51.575934
2.84	14.766029	35.678952	50.444981
2.845	13.18812	36.200444	49.388564
2.85	12.020867	36.686254	48.707121
2.855	11.28709	37.172548	48.459638
2.86	10.949066	37.634916	48.583982
2.865	10.392617	38.066724	48.459341
2.87	9.926875	38.473806	48.400681
2.875	9.25565	38.879608	48.135258
2.88	8.80453	39.260612	48.065142
2.885	8.830212	39.601226	48.431438
2.89	9.402675	39.924823	49.327498
2.895	9.829697	40.207546	50.037243
2.9	10.279019	40.487654	50.766673
2.905	10.601942	40.759063	51.361005
2.91	10.580582	40.98425	51.564832
2.915	10.461092	41.174224	51.635316
2.92	10.308125	41.396928	51.705053
2.925	10.093896	41.597625	51.691521
2.93	9.793219	41.767981	51.5612
2.935	9.669771	41.935285	51.605056
2.94	9.624966	42.076182	51.701148
2.945	9.374124	42.186428	51.560552
2.95	9.040611	42.272841	51.313452
2.955	8.939093	42.360506	51.299599
2.96	8.976118	42.440565	51.416683
2.965	8.871976	42.48985	51.361826
2.97	8.725696	42.557497	51.283193
2.975	8.502458	42.6051	51.107558
2.98	8.347017	42.67642	51.023437
2.985	8.158698	42.722512	50.88121
2.99	7.863462	42.722242	50.585704
2.995	7.720448	42.74516	50.465608
3	7.63984	42.758559	50.398399
3.005	7.70825	42.766285	50.474535
3.01	7.724715	42.769773	50.494488
3.015	7.569242	42.76825	50.337492
3.02	7.397816	42.755176	50.152992
3.025	7.423996	42.718612	50.142608
3.03	7.521633	42.687207	50.20884
3.035	7.400783	42.667823	50.068606
3.04	7.262715	42.63137	49.894085
3.045	7.097837	42.610107	49.707944
3.05	7.199436	42.608506	49.807942
3.055	7.180251	42.561321	49.741572
3.06	7.042724	42.504234	49.546958
3.065	6.893577	42.469288	49.362865
3.07	7.145481	42.425138	49.570619
3.075	7.280997	42.405082	49.686079
3.08	7.333151	42.388536	49.721687
3.085	7.416702	42.356259	49.772961
3.09	7.458247	42.309722	49.767969
3.095	7.437566	42.275135	49.712701
3.1	7.473352	42.241967	49.715319
3.105	7.518473	42.189374	49.707847
3.11	7.57303	42.162321	49.735351
3.115	7.532798	42.10897	49.641768
3.12	7.403362	42.062709	49.466071
3.125	7.289932	42.040585	49.330517
3.13	7.406479	42.005146	49.411625
3.135	7.408546	41.931341	49.339887
3.14	7.390942	41.877302	49.268244
3.145	7.324882	41.848939	49.173821
3.15	7.316805	41.793803	49.110608
3.155	7.367616	41.754175	49.121791
3.16	7.401223	41.711603	49.112826
3.165	7.420926	41.675494	49.09642
3.17	7.488926	41.643404	49.13233
3.175	7.517316	41.597638	49.114954
3.18	7.550848	41.540803	49.091651
3.185	7.590699	41.492129	49.082828
3.19	7.648223	41.415647	49.06387
3.195	7.706088	41.347567	49.053655
3.2	7.715418	41.294544	49.009962
3.205	7.693938	41.232587	48.926525
3.21	7.687429	41.129232	48.816661
3.215	7.683946	41.014839	48.698785
3.22	7.695451	40.887848	48.583299
3.225	7.744033	40.743894	48.487927
3.23	7.781974	40.60648	48.388454
3.235	7.820095	40.442658	48.262753
3.24	7.863613	40.265277	48.12889
3.245	7.903757	40.061214	47.964971
3.25	7.939847	39.821869	47.761716
3.255	7.990928	39.555548	47.546476
3.26	8.064578	39.241063	47.305641
3.265	8.110684	38.902284	47.012968
3.27	8.216859	38.588237	46.805096
3.275	8.316268	38.217458	46.533726
3.28	8.329453	37.797161	46.126614
3.285	8.340288	37.374307	45.714595
3.29	8.444252	36.90051	45.344762
3.295	8.679732	36.365206	45.044938
3.3	8.968422	35.798166	44.766588
3.305	9.130492	35.237023	44.367515
3.31	9.575337	34.548748	44.124085
3.315	10.077461	33.837776	43.915237
3.32	10.216012	33.111984	43.327996
3.325	10.153622	32.307894	42.461516
3.33	9.717096	31.471571	41.188667
3.335	7.920087	30.609855	38.529942
3.34	5.617461	29.684075	35.301536
3.345	3.787145	28.725549	32.512694
3.35	1.46961	27.783285	29.252895
3.355	-0.163777	26.81486	26.651083
3.36	-1.836693	25.802345	23.965652
3.365	-3.737377	24.759319	21.021942
3.37	-5.903108	23.731716	17.828608
3.375	-7.863604	22.698206	14.834602
3.38	-9.471107	21.640684	12.169577
3.385	-11.48401	20.592527	9.108517
3.39	-13.404849	19.507909	6.10306
3.395	-15.123746	18.445824	3.322078
3.4	-16.444101	17.419509	0.975408
3.405	-17.918259	16.298197	-1.620062
3.41	-19.408026	15.213018	-4.195008
3.415	-20.753463	14.177644	-6.575819
3.42	-22.557903	13.085188	-9.472715
3.425	-24.139001	11.969678	-12.169323
3.43	-25.773251	10.899118	-14.874133
3.435	-26.964264	9.822648	-17.141616
3.44	-28.847632	8.727759	-20.119873
3.445	-31.48752	7.645606	-23.841914
3.45	-33.998194	6.604334	-27.39386
3.455	-35.338392	5.553049	-29.785343
3.46	-37.015501	4.513774	-32.501727
3.465	-38.515638	3.513727	-35.001911
3.47	-40.521211	2.495207	-38.026004
3.475	-41.824429	1.500709	-40.32372
