Time (s)	ex (deg)	thx (deg)	gazex (deg)
0	14.348663	24.874951	39.223614
0.005	13.620576	25.17177	38.792346
0.01	13.044241	25.450731	38.494972
0.015	12.448215	25.697745	38.14596
0.02	11.908621	25.987695	37.896316
0.025	11.676825	26.281639	37.958464
0.03	11.325564	26.499818	37.825382
0.035	10.827267	26.753893	37.58116
0.04	10.366614	26.978316	37.34493
0.045	10.16045	27.242289	37.402739
0.05	9.943246	27.464713	37.407959
0.055	9.646367	27.667135	37.313502
0.06	9.552015	27.84844	37.400455
0.065	9.358142	28.033529	37.391671
0.07	9.183266	28.171401	37.354667
0.075	9.073133	28.355911	37.429044
0.08	9.046193	28.502757	37.54895
0.085	9.010351	28.667439	37.67779
0.09	8.918559	28.8336	37.752159
0.095	8.826101	28.97494	37.801041
0.1	8.76662	29.080469	37.847089
0.105	8.643207	29.229126	37.872333
0.11	8.438131	29.347074	37.785205
0.115	8.243126	29.405445	37.648571
0.12	8.13323	29.501085	37.634315
0.125	8.010748	29.587197	37.597945
0.13	7.870403	29.667878	37.538281
0.135	7.747287	29.759063	37.50635
0.14	7.640203	29.826616	37.466819
0.145	7.635781	29.896479	37.53226
0.15	7.714804	29.940648	37.655452
0.155	7.815878	30.00237	37.818248
0.16	7.822756	30.040292	37.863048
0.165	7.813823	30.068357	37.88218
0.17	7.816114	30.091318	37.907432
0.175	7.761979	30.125007	37.886986
0.18	7.504469	30.140089	37.644558
0.185	7.286633	30.171446	37.458079
0.19	7.198807	30.192502	37.391309
0.195	7.115303	30.197835	37.313138
0.2	7.075882	30.22071	37.296592
0.205	7.015182	30.229162	37.244344
0.21	6.934953	30.225859	37.160812
0.215	6.920327	30.227612	37.147939
0.22	6.82853	30.257681	37.086211
0.225	6.698678	30.25315	36.951828
0.23	6.635948	30.247297	36.883245
0.235	6.587032	30.26017	36.847202
0.24	6.390624	30.237675	36.628299
0.245	6.268021	30.245973	36.513994
0.25	6.17667	30.238921	36.415591
0.255	5.996092	30.239199	36.235291
0.26	6.094021	30.248333	36.342354
0.265	6.09302	30.252656	36.345676
0.27	6.045885	30.255646	36.301531
0.275	6.044025	30.229442	36.273467
0.28	5.970894	30.221403	36.192297
0.285	6.004784	30.193155	36.197939
0.29	5.959512	30.176919	36.136431
0.295	5.8894	30.153125	36.042525
0.3	5.880378	30.141842	36.02222
0.305	5.895992	30.13767	36.033662
0.31	5.897679	30.117491	36.01517
0.315	5.900601	30.097273	35.997874
0.32	5.896261	30.077446	35.973707
0.325	5.852764	30.074266	35.92703
0.33	5.892733	30.054115	35.946848
0.335	5.928714	30.052853	35.981567
0.34	5.932031	30.026809	35.95884
0.345	5.926799	29.998544	35.925343
0.35	5.946976	29.995377	35.942353
0.355	5.980849	29.981514	35.962363
0.36	5.993562	30.000535	35.994097
0.365	6.058271	29.978535	36.036806
0.37	6.124904	29.951821	36.076725
0.375	6.182097	29.95613	36.138227
0.38	6.216284	29.951093	36.167377
0.385	6.256564	29.921249	36.177813
0.39	6.254799	29.908294	36.163093
0.395	6.222382	29.907894	36.130276
0.4	6.251903	29.885604	36.137507
0.405	6.281389	29.835871	36.11726
0.41	6.263208	29.8376	36.100808
0.415	6.236915	29.835835	36.07275
0.42	6.158448	29.787367	35.945815
0.425	6.144638	29.799194	35.943832
0.43	6.17272	29.774805	35.947525
0.435	6.187218	29.771271	35.958489
0.44	6.195221	29.751382	35.946603
0.445	6.174044	29.745862	35.919906
0.45	6.221648	29.693585	35.915233
0.455	6.256721	29.693307	35.950028
0.46	6.29735	29.689215	35.986565
0.465	6.332476	29.666061	35.998537
0.47	6.367591	29.668039	36.03563
0.475	6.385511	29.651008	36.036519
0.48	6.412752	29.61626	36.029012
0.485	6.43649	29.624472	36.060962
0.49	6.455499	29.630562	36.086061
0.495	6.479321	29.612959	36.09228
0.5	6.49804	29.56663	36.06467
0.505	6.507228	29.548194	36.055422
0.51	6.526632	29.506449	36.033081
0.515	6.542141	29.48524	36.027381
0.52	6.547875	29.466985	36.01486
0.525	6.544357	29.496002	36.040359
0.53	6.512195	29.492771	36.004966
0.535	6.495188	29.492017	35.987205
0.54	6.507986	29.475297	35.983283
0.545	6.516112	29.488988	36.0051
0.55	6.536603	29.458709	35.995312
0.555	6.594195	29.461507	36.055702
0.56	6.680643	29.442699	36.123342
0.565	6.697039	29.441679	36.138718
0.57	6.723439	29.433207	36.156646
0.575	6.725321	29.412377	36.137698
0.58	6.704429	29.395228	36.099657
0.585	6.643143	29.379856	36.022999
0.59	6.605854	29.357243	35.963097
0.595	6.593883	29.329554	35.923437
0.6	6.606734	29.312483	35.919217
0.605	6.62443	29.294135	35.918565
0.61	6.630092	29.276873	35.906965
0.615	6.636494	29.283241	35.919735
0.62	6.612676	29.23338	35.846056
0.625	6.610192	29.261631	35.871823
0.63	6.594016	29.219953	35.813969
0.635	6.565731	29.2015	35.767231
0.64	6.56584	29.191601	35.757441
0.645	6.548873	29.175495	35.724368
0.65	6.518684	29.133049	35.651733
0.655	6.497895	29.125915	35.62381
0.66	6.423487	29.11324	35.536727
0.665	6.337644	29.077528	35.415172
0.67	6.323604	29.056326	35.37993
0.675	6.307798	29.029468	35.337266
0.68	6.27287	28.991753	35.264623
0.685	6.231874	28.962394	35.194268
0.69	6.24608	28.948933	35.195013
0.695	6.24507	28.931809	35.176879
0.7	6.242434	28.91359	35.156024
0.705	6.23361	28.897862	35.131472
0.71	6.204234	28.883137	35.087371
0.715	6.190963	28.853834	35.044797
0.72	6.20503	28.810939	35.015969
0.725	6.228925	28.780151	35.009076
0.73	6.274412	28.745678	35.02009
0.735	6.301658	28.703607	35.005265
0.74	6.364242	28.621292	34.985534
0.745	6.421542	28.567564	34.989106
0.75	6.454575	28.48276	34.937335
0.755	6.483871	28.328106	34.811977
0.76	6.608996	28.220965	34.829961
0.765	6.697948	28.089015	34.786963
0.77	6.728982	27.910192	34.639174
0.775	6.747814	27.69035	34.438164
0.78	6.810968	27.452434	34.263402
0.785	6.923495	27.219075	34.14257
0.79	7.021731	26.949261	33.970992
0.795	7.076606	26.643448	33.720054
0.8	7.061641	26.310451	33.372092
0.805	6.388863	25.916822	32.305685
0.81	5.219876	25.517998	30.737874
